success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,2025,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0289,2022-11-30 20:53:36
,wl-check-fps,1,7025,0.0-1.0,0.0,2.0,"[2971.9, 2984, 2997, 3021.7, 3032.1, 3068.8, 3069.9, 3081.2, 3096.7, 3112.1, 3128.3, 3145.5, 3160.8, 3178.9, 3193.7, 3211.1, 3228.7, 3247.1, 3270.9, 3281.5, 3296.3, 3310.2, 3327.6, 3344.3, 3360, 3376.5, 3398.9, 3410.6, 3427.2, 3443.8, 3460.2, 3476.7, 3493.3, 3509.9, 3527.6, 3544.4, 3560.5, 3576.9, 3593.4, 3609.9, 3626.7, 3644.4, 3660.4, 3676.8, 3693.9, 3710.3, 3727.1, 3744.2, 3761.2, 3777.8, 3795.2, 3811.1, 3827.4, 3843.8, 3860.7, 3877.2, 3893.8, 3910.5, 3927.3, 3944, 3960.5, 3976.7, 3993.1, 4009.9, 4026.7, 4043.3, 4059.9, 4076.9, 4094.2, 4109.9, 4126.8, 4144.6, 4160.9, 4176.6, 4193.4, 4210.1, 4226.7, 4244.4, 4260.1, 4276.7, 4293.4, 4310.1, 4326.7, 4343.5, 4360.1, 4376.7, 4393.3, 4410.1, 4426.6, 4443.2, 4460.2, 4476.6, 4493.5, 4510, 4526.8, 4544.2, 4560.1, 4576.6, 4593.5, 4610.1, 4626.9, 4643.3, 4660.1, 4676.8, 4693.3, 4710.5, 4726.8, 4743.9, 4759.8, 4776.5, 4793.3, 4810, 4826.6, 4844.4, 4861, 4876.9, 4893.6, 4910.7, 4926.8, 4944, 4960, 4977, 4993.6, 5010, 5026.8, 5044.2, 5059.9, 5077.8, 5093.5, 5109.8, 5126.5, 5143.8, 5160.1, 5176.8, 5193.5, 5210.2, 5227, 5244.1, 5260.8, 5277.1, 5293.2, 5309.9, 5326.7, 5343.6, 5360, 5376.7, 5393.3, 5411.8, 5427.3, 5443.5, 5460.4, 5477.2, 5493.9, 5510.1, 5527, 5554, 5560.7, 5577.2, 5593.8, 5610.5, 5627.2, 5644.8, 5660.7, 5677.4, 5697.5, 5711.1, 5727, 5743.8, 5760.4, 5776.9, 5794, 5810.2, 5826.8, 5843.6, 5859.9, 5876.8, 5895, 5910.9, 5927.3, 5943.4, 5960.7, 5977.4, 5993.3, 6010.2, 6026.7, 6043.4, 6064.6, 6077.6, 6094.4, 6110.9, 6127.7, 6143.7, 6160.2, 6176.7, 6193.1, 6210, 6226.5, 6243.2, 6259.9, 6276.5, 6293.3, 6309.9, 6326.8, 6343.4, 6359.9, 6376.7, 6393.3, 6410.2, 6426.8, 6443.4, 6459.9, 6476.7, 6493.4, 6510.1, 6526.7, 6543.8, 6560.1, 6576.6, 6593.6, 6609.8, 6626.7, 6644.4, 6660.5, 6683.2, 6694.4, 6711.1, 6727.8, 6744.4, 6761.3, 6777.7, 6794.6, 6810.9, 6828.4, 6844.7, 6861.1, 6877.9, 6893.6, 6910.1, 6926.7, 6943.7, 6960.5, 6978.8, 6993.4, 7010.6, 7026.9, 7044.4, 7061.1, 7078.1, 7095.3, 7111.9, 7129.5, 7145.9, 7161.3, 7177.7, 7194.3, 7211.1, 7228.8, 7249.5, 7261.6, 7280.2, 7294.4, 7310.7, 7327.6, 7344.9, 7360.7, 7377.7, 7394, 7410, 7426.7, 7444.4, 7460, 7476.6, 7493.3, 7510, 7526.9, 7543.3, 7560.5, 7577, 7593.3, 7609.9, 7626.7, 7643.9, 7661, 7676.8, 7693.6, 7710, 7726.9, 7743.8, 7760.5, 7777.8, 7794, 7810.3, 7837.8, 7854.2, 7861.9, 7877.3, 7894, 7911.1, 7930, 7946]","[6.2, 12.1, 13, 24.7, 10.4, 36.7, 1.1, 11.3, 15.5, 15.4, 16.2, 17.2, 15.3, 18.1, 14.8, 17.4, 17.6, 18.4, 23.8, 10.6, 14.8, 13.9, 17.4, 16.7, 15.7, 16.5, 22.4, 11.7, 16.6, 16.6, 16.4, 16.5, 16.6, 16.6, 17.7, 16.8, 16.1, 16.4, 16.5, 16.5, 16.8, 17.7, 16, 16.4, 17.1, 16.4, 16.8, 17.1, 17, 16.6, 17.4, 15.9, 16.3, 16.4, 16.9, 16.5, 16.6, 16.7, 16.8, 16.7, 16.5, 16.2, 16.4, 16.8, 16.8, 16.6, 16.6, 17, 17.3, 15.7, 16.9, 17.8, 16.3, 15.7, 16.8, 16.7, 16.6, 17.7, 15.7, 16.6, 16.7, 16.7, 16.6, 16.8, 16.6, 16.6, 16.6, 16.8, 16.5, 16.6, 17, 16.4, 16.9, 16.5, 16.8, 17.4, 15.9, 16.5, 16.9, 16.6, 16.8, 16.4, 16.8, 16.7, 16.5, 17.2, 16.3, 17.1, 15.9, 16.7, 16.8, 16.7, 16.6, 17.8, 16.6, 15.9, 16.7, 17.1, 16.1, 17.2, 16, 17, 16.6, 16.4, 16.8, 17.4, 15.7, 17.9, 15.7, 16.3, 16.7, 17.3, 16.3, 16.7, 16.7, 16.7, 16.8, 17.1, 16.7, 16.3, 16.1, 16.7, 16.8, 16.9, 16.4, 16.7, 16.6, 18.5, 15.5, 16.2, 16.9, 16.8, 16.7, 16.2, 16.9, 27, 6.7, 16.5, 16.6, 16.7, 16.7, 17.6, 15.9, 16.7, 20.1, 13.6, 15.9, 16.8, 16.6, 16.5, 17.1, 16.2, 16.6, 16.8, 16.3, 16.9, 18.2, 15.9, 16.4, 16.1, 17.3, 16.7, 15.9, 16.9, 16.5, 16.7, 21.2, 13, 16.8, 16.5, 16.8, 16, 16.5, 16.5, 16.4, 16.9, 16.5, 16.7, 16.7, 16.6, 16.8, 16.6, 16.9, 16.6, 16.5, 16.8, 16.6, 16.9, 16.6, 16.6, 16.5, 16.8, 16.7, 16.7, 16.6, 17.1, 16.3, 16.5, 17, 16.2, 16.9, 17.7, 16.1, 22.7, 11.2, 16.7, 16.7, 16.6, 16.9, 16.4, 16.9, 16.3, 17.5, 16.3, 16.4, 16.8, 15.7, 16.5, 16.6, 17, 16.8, 18.3, 14.6, 17.2, 16.3, 17.5, 16.7, 17, 17.2, 16.6, 17.6, 16.4, 15.4, 16.4, 16.6, 16.8, 17.7, 20.7, 12.1, 18.6, 14.2, 16.3, 16.9, 17.3, 15.8, 17, 16.3, 16, 16.7, 17.7, 15.6, 16.6, 16.7, 16.7, 16.9, 16.4, 17.2, 16.5, 16.3, 16.6, 16.8, 17.2, 17.1, 15.8, 16.8, 16.4, 16.9, 16.9, 16.7, 17.3, 16.2, 16.3, 27.5, 16.4, 7.7, 15.4, 16.7, 17.1, 18.9, 16]",60.0,60.0,60.0,4996.3,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0289,2022-11-30 20:53:36
,wl-html-keyboard-response,2,22024,0.0-2.0-0.0,0.0,3.0,,,,,,,,12973.79999999702,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0289,2022-11-30 20:53:36
,wl-rdm,3,28657,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,1006.8999999985099,61.0,60.0,40.0,False,,3000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0289,2022-11-30 20:53:36
,wl-rdm,4,33539,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,802.8000000044703,49.0,60.0,40.0,False,,2000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0289,2022-11-30 20:53:36
,wl-html-keyboard-response,5,41008,0.0-3.0-2.0,0.0,6.0,,,,,,,,5463.19999999553,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0289,2022-11-30 20:53:36
,wl-html-keyboard-response,6,48592,0.0-4.0-0.0,0.0,7.0,,,,,,,,5576.20000000298,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0289,2022-11-30 20:53:36
,wl-html-keyboard-response,7,59496,0.0-5.0-0.0,0.0,8.0,,,,,,,,8897.70000000298,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0289,2022-11-30 20:53:36
,wl-rdm,8,62139,0.0-6.0-0.0,0.0,9.0,,,,,,,[],,,,,,56.4,1.0,u,0.0,False,1288.0,78.0,60.0,40.0,False,,279.383605732944,[],"[960, 540]",ColorTask,-1.0,1.0,,,HRV,HRV_0289,2022-11-30 20:53:36
,wl-rdm,9,64507,0.0-6.1-0.1,0.0,10.0,,,,,,,[],,,,,,50.0,1.0,u,0.0,False,1021.0,62.0,60.0,40.0,False,,249.6099232252523,[],"[960, 540]",ColorTask,-2.0,2.0,,,HRV,HRV_0289,2022-11-30 20:53:36
