trialN,QuestionNum,Question,Answer,QuestionRating,AnswerRating,exp,subjectId,date
0.0,362,"Who carried hundreds of imported books in his Philadelphia shop in the 1730s, the same decade in which he started America's first lending library?",Benjamin Franklin ,Know,NaN,HRV,HRV_0178,2022-11-30 18:37:31
1.0,169,"What element did alchemist Hennig Brand discover in 1669 when, boiling his own urine in the hopes of making gold, he observed glowing fumes?",Phosphorus,87,95,HRV,HRV_0178,2022-11-30 18:37:31
2.0,67,"In what state was the U.S.'s first ""Adopt-a-Highway"" program started?",Texas,56,94,HRV,HRV_0178,2022-11-30 18:37:31
3.0,425,Which famous soft drink was invented in 1892?,coca-cola,49,81,HRV,HRV_0178,2022-11-30 18:37:31
4.0,440,What turns a plain martini into a dirty martini?,Adding olive juice,50,74,HRV,HRV_0178,2022-11-30 18:37:31
5.0,298,"What word for mud bricks comes to us from the ancient Egyptian word ""dbt""? ",Adobe,89,95,HRV,HRV_0178,2022-11-30 18:37:31
6.0,399,The Italian government regulates the price of what beverage?,Espresso,49,94,HRV,HRV_0178,2022-11-30 18:37:31
7.0,51,"In 1900, Texas biologist Vernon Bailey discovered a network of tunnels the size of the state of Maryland. What had dug them?",Prairie dogs,98,98,HRV,HRV_0178,2022-11-30 18:37:31
8.0,355,"Which U.S. president declared the first national ""Mother's Day""?  ",Woodrow Wilson ,67,91,HRV,HRV_0178,2022-11-30 18:37:31
9.0,2,"""Dear Abby"" first appeared in a newspaper of what city?",San Fancisco,66,91,HRV,HRV_0178,2022-11-30 18:37:31
