success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,missTrial,missTrialMsg,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
,wl-rdm,10,139834,0.0-6.2-0.2,0.0,9.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,1156.8000001907349,70.0,59.0,40.0,283.4909525310958,[],"[1280, 720]",ColorTask,3.0,3.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,11,143436,0.0-6.3-0.3,0.0,10.0,,,,,,,[],,,,False,,,,53.2,1.0,u,0.0,False,2228.999999523163,134.0,59.0,40.0,314.5284162488955,[],"[1280, 720]",ColorTask,2.0,4.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,12,147053,0.0-6.4-0.4,0.0,11.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,2286.5,138.0,59.0,40.0,250.88151911032017,[],"[1280, 720]",ColorTask,3.0,5.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,13,149153,0.0-6.5-0.5,0.0,12.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,771.3000001907349,47.0,59.0,40.0,249.5573601650176,[],"[1280, 720]",ColorTask,4.0,6.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,14,151653,0.0-6.6-0.6,0.0,13.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,1230.5,74.0,59.0,40.0,205.37853113720874,[],"[1280, 720]",ColorTask,5.0,7.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,15,155703,0.0-6.7-0.7,0.0,14.0,,,,,,,[],,,,False,,,,50.0,1.0,u,0.0,False,2589.300000190735,156.0,59.0,40.0,373.1949356992193,[],"[1280, 720]",ColorTask,4.0,8.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,16,158569,0.0-6.8-0.8,0.0,15.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,1521.9000000953674,92.0,59.0,40.0,276.9909246191801,[],"[1280, 720]",ColorTask,5.0,9.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,17,160702,0.0-6.9-0.9,0.0,16.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,787.7000002861023,48.0,59.0,40.0,263.30183444911694,[],"[1280, 720]",ColorTask,6.0,10.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,18,162719,0.0-6.10-0.10,0.0,17.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,627.0999999046326,38.0,59.0,40.0,300.3408633366114,[],"[1280, 720]",ColorTask,7.0,11.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,19,166202,0.0-6.11-0.11,0.0,18.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,2102.5999999046326,128.0,59.0,40.0,292.7319668145059,[],"[1280, 720]",ColorTask,8.0,12.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,20,168385,0.0-6.12-0.12,0.0,19.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,749.1999998092651,45.0,59.0,40.0,353.37232982209287,[],"[1280, 720]",ColorTask,9.0,13.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,21,171669,0.0-6.13-0.13,0.0,20.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,2012.0999999046326,121.0,59.0,40.0,207.10581528639483,[],"[1280, 720]",ColorTask,10.0,14.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,22,175169,0.0-6.14-0.14,0.0,21.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,2097.300000190735,126.0,59.0,40.0,340.6652966882847,[],"[1280, 720]",ColorTask,11.0,15.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,23,178335,0.0-6.15-0.15,0.0,22.0,,,,,,,[],,,,False,,,,56.4,0.0,i,1.0,False,1838.5,111.0,59.0,40.0,259.28197067320167,[],"[1280, 720]",ColorTask,10.0,16.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,24,181252,0.0-6.16-0.16,0.0,23.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,1596.3999996185303,96.0,59.0,40.0,249.23648501027267,[],"[1280, 720]",ColorTask,11.0,17.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,25,183452,0.0-6.17-0.17,0.0,24.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,912.8999996185303,56.0,59.0,40.0,211.51146610369196,[],"[1280, 720]",ColorTask,12.0,18.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,26,186185,0.0-6.18-0.18,0.0,25.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,1434.0,87.0,59.0,40.0,213.7182510387689,[],"[1280, 720]",ColorTask,13.0,19.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,27,188285,0.0-6.19-0.19,0.0,26.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,810.1999998092651,49.0,59.0,40.0,202.19630013774594,[],"[1280, 720]",ColorTask,14.0,20.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,28,191084,0.0-6.20-0.20,0.0,27.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,1393.7999997138977,84.0,59.0,40.0,320.7154996572524,[],"[1280, 720]",ColorTask,15.0,21.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,29,193151,0.0-6.21-0.21,0.0,28.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,702.6000003814697,43.0,59.0,40.0,276.92930170395505,[],"[1280, 720]",ColorTask,16.0,22.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,30,196652,0.0-6.22-0.22,0.0,29.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,2188.5,132.0,59.0,40.0,228.82281865361523,[],"[1280, 720]",ColorTask,17.0,23.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,31,199951,0.0-6.23-0.23,0.0,30.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,1989.300000667572,120.0,59.0,40.0,230.16962169543058,[],"[1280, 720]",ColorTask,18.0,24.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,32,203702,0.0-6.24-0.24,0.0,31.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,2366.9000000953674,142.0,59.0,40.0,300.06923647454084,[],"[1280, 720]",ColorTask,19.0,25.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,33,206284,0.0-6.25-0.25,0.0,32.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,1214.5999999046326,73.0,59.0,40.0,301.5855989118986,[],"[1280, 720]",ColorTask,20.0,26.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,34,208734,0.0-6.26-0.26,0.0,33.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,1154.0999999046326,70.0,59.0,40.0,224.80977103751258,[],"[1280, 720]",ColorTask,21.0,27.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,35,212385,0.0-6.27-0.27,0.0,34.0,,,,,,,[],,,,False,,,,53.2,0.0,i,1.0,False,2272.4000000953674,137.0,59.0,40.0,297.27381959744855,[],"[1280, 720]",ColorTask,20.0,28.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,36,216134,0.0-6.28-0.28,0.0,35.0,,,,,,,[],,,,False,,,,56.4,0.0,i,1.0,False,2455.4000000953674,148.0,59.0,40.0,218.2561982611342,[],"[1280, 720]",ColorTask,19.0,29.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,37,218651,0.0-6.29-0.29,0.0,36.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,1135.1000003814697,69.0,59.0,40.0,303.23490282809286,[],"[1280, 720]",ColorTask,20.0,30.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,38,220717,0.0-6.30-0.30,0.0,37.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,666.0999999046326,40.0,59.0,40.0,326.5708738001709,[],"[1280, 720]",ColorTask,21.0,31.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,39,223617,0.0-6.31-0.31,0.0,38.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,1466.5999999046326,88.0,59.0,40.0,351.45924261175867,[],"[1280, 720]",ColorTask,22.0,32.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,40,225967,0.0-6.32-0.32,0.0,39.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,1048.0,63.0,59.0,40.0,233.15358830538912,[],"[1280, 720]",ColorTask,23.0,33.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,41,228017,0.0-6.33-0.33,0.0,40.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,670.3000001907349,40.0,59.0,40.0,300.7545241622742,[],"[1280, 720]",ColorTask,24.0,34.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,42,231667,0.0-6.34-0.34,0.0,41.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,2363.3999996185303,142.0,59.0,40.0,208.7725378122287,[],"[1280, 720]",ColorTask,25.0,35.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,43,234051,0.0-6.35-0.35,0.0,42.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,982.0,59.0,59.0,40.0,344.028488993128,[],"[1280, 720]",ColorTask,26.0,36.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,44,237934,0.0-6.36-0.36,0.0,43.0,,,,,,,[],,,,False,,,,56.4,0.0,i,1.0,False,2433.0,146.0,59.0,40.0,374.1366959666033,[],"[1280, 720]",ColorTask,25.0,37.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,45,240050,0.0-6.37-0.37,0.0,44.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,828.6000003814697,50.0,59.0,40.0,226.23177790216965,[],"[1280, 720]",ColorTask,26.0,38.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,46,243900,0.0-6.38-0.38,0.0,45.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,2470.9000000953674,149.0,59.0,40.0,297.1237541237296,[],"[1280, 720]",ColorTask,27.0,39.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,47,246233,0.0-6.39-0.39,0.0,46.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,987.0999999046326,60.0,59.0,40.0,268.9331514903081,[],"[1280, 720]",ColorTask,28.0,40.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,48,250649,0.0-6.40-0.40,0.0,47.0,,,,,,,[],,,,False,,,,53.2,0.0,i,1.0,False,3004.199999809265,176.0,59.0,40.0,323.5400351836518,[],"[1280, 720]",ColorTask,27.0,41.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,49,253199,0.0-6.41-0.41,0.0,48.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,1224.8000001907349,74.0,59.0,40.0,237.62531703948932,[],"[1280, 720]",ColorTask,28.0,42.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,50,256616,0.0-6.42-0.42,0.0,49.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,2015.9000000953674,121.0,59.0,40.0,330.4681479414875,[],"[1280, 720]",ColorTask,29.0,43.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,51,260916,0.0-6.43-0.43,0.0,50.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,2896.199999809265,174.0,59.0,40.0,325.3382833391491,[],"[1280, 720]",ColorTask,30.0,44.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,52,264599,0.0-6.44-0.44,0.0,51.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,2253.0999999046326,136.0,59.0,40.0,359.39314174923317,[],"[1280, 720]",ColorTask,31.0,45.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,53,267266,0.0-6.45-0.45,0.0,52.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,1324.9999995231628,80.0,59.0,40.0,259.1948791374809,[],"[1280, 720]",ColorTask,32.0,46.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,54,271316,0.0-6.46-0.46,0.0,53.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,2722.5999999046326,164.0,59.0,40.0,237.0998728150644,[],"[1280, 720]",ColorTask,33.0,47.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,55,273716,0.0-6.47-0.47,0.0,54.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,964.5999999046326,58.0,59.0,40.0,373.3187871050982,[],"[1280, 720]",ColorTask,34.0,48.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,56,275849,0.0-6.48-0.48,0.0,55.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,829.4000000953674,50.0,59.0,40.0,248.23043874191188,[],"[1280, 720]",ColorTask,35.0,49.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,57,280149,0.0-6.49-0.49,0.0,55.0,,,,,,,[],,,,True,RT_timeout ,,,56.4,0.0,u,,,3415.4000000953674,176.0,59.0,40.0,213.4291670827784,[],"[1280, 720]",ColorTask,34.0,50.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,58,283449,0.0-6.50-0.50,0.0,56.0,,,,,,,[],,,,False,,,,53.2,0.0,u,0.0,True,1869.8999996185303,113.0,59.0,40.0,348.7257357727816,[],"[1280, 720]",ColorTask,35.0,51.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,59,285733,0.0-6.51-0.51,0.0,57.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,828.8000001907349,50.0,59.0,40.0,382.82467921959903,[],"[1280, 720]",ColorTask,36.0,52.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,60,288565,0.0-6.52-0.52,0.0,58.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,1511.5,91.0,59.0,40.0,258.0947310161944,[],"[1280, 720]",ColorTask,37.0,53.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,61,291515,0.0-6.53-0.53,0.0,59.0,,,,,,,[],,,,False,,,,50.0,0.0,u,0.0,True,1638.7000002861023,99.0,59.0,40.0,235.6060427725373,[],"[1280, 720]",ColorTask,38.0,54.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,62,294599,0.0-6.54-0.54,0.0,60.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,1629.1999998092651,98.0,59.0,40.0,368.2141655411144,[],"[1280, 720]",ColorTask,39.0,55.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,63,297565,0.0-6.55-0.55,0.0,61.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,1504.0,91.0,59.0,40.0,395.31195645584404,[],"[1280, 720]",ColorTask,40.0,56.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,64,300032,0.0-6.56-0.56,0.0,62.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,1176.8000001907349,71.0,59.0,40.0,200.74173687354983,[],"[1280, 720]",ColorTask,41.0,57.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,65,302315,0.0-6.57-0.57,0.0,63.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,967.5,58.0,59.0,40.0,241.71740417379056,[],"[1280, 720]",ColorTask,42.0,58.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,66,305314,0.0-6.58-0.58,0.0,64.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,1708.3999996185303,103.0,59.0,40.0,212.21495005312823,[],"[1280, 720]",ColorTask,41.0,59.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,67,307665,0.0-6.59-0.59,0.0,65.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,1014.3000001907349,61.0,59.0,40.0,251.0313862423145,[],"[1280, 720]",ColorTask,42.0,60.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,68,310181,0.0-6.60-0.60,0.0,66.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,1176.1000003814697,71.0,59.0,40.0,251.61839009667585,[],"[1280, 720]",ColorTask,43.0,61.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,69,313397,0.0-6.61-0.61,0.0,67.0,,,,,,,[],,,,False,,,,56.4,0.0,i,1.0,False,1771.0999999046326,107.0,59.0,40.0,331.76954961677086,[],"[1280, 720]",ColorTask,42.0,62.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,70,315697,0.0-6.62-0.62,0.0,68.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,878.8000001907349,53.0,59.0,40.0,340.04221863008377,[],"[1280, 720]",ColorTask,43.0,63.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,71,318831,0.0-6.63-0.63,0.0,69.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,1835.7000002861023,111.0,59.0,40.0,215.04313457863432,[],"[1280, 720]",ColorTask,44.0,64.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,72,321214,0.0-6.64-0.64,0.0,70.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,984.8999996185303,60.0,59.0,40.0,315.7473978482352,[],"[1280, 720]",ColorTask,45.0,65.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,73,323599,0.0-6.65-0.65,0.0,71.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,1078.6999998092651,65.0,59.0,40.0,241.92634903829432,[],"[1280, 720]",ColorTask,46.0,66.0,,,HRV,HRV_0308,2022-11-30 22:01:15
,wl-rdm,74,327315,0.0-6.66-0.66,0.0,72.0,,,,,,,[],,,,False,,,,53.2,0.0,u,0.0,True,2320.0,140.0,59.0,40.0,303.9908782811895,[],"[1280, 720]",ColorTask,47.0,67.0,,,HRV,HRV_0308,2022-11-30 22:01:15
