success,trial_type,trial_index,time_elapsed,internal_node_id,missTrial,missTrialMsg,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,11071,0.0-0.0,True,undefinedblurEvent ,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0165,2022-11-30 18:40:59
,wl-check-fps,1,16092,0.0-1.0,,,0.0,1.0,"[11431.7, 11448.1, 11465.2, 11481.6, 11498.3, 11514.9, 11531.6, 11548.3, 11565, 11581.7, 11598.5, 11615.3, 11631.9, 11648.6, 11665.2, 11682, 11698.7, 11715.4, 11732.1, 11748.9, 11765.6, 11782.2, 11798.9, 11815.7, 11832.3, 11849.1, 11865.7, 11882.4, 11899.2, 11915.9, 11932.5, 11949.2, 11966, 11982.7, 11999.3, 12016, 12032.8, 12049.4, 12066.2, 12083, 12099.6, 12116.2, 12133, 12149.6, 12166.3, 12183.1, 12199.7, 12216.6, 12233.2, 12249.9, 12266.6, 12283.4, 12300, 12316.8, 12333.4, 12350.2, 12366.9, 12383.4, 12400.2, 12417, 12433.7, 12450.4, 12467, 12483.7, 12500.4, 12517.2, 12533.7, 12550.6, 12567.3, 12583.9, 12600.7, 12617.3, 12634.1, 12650.7, 12667.4, 12684.2, 12700.9, 12717.5, 12734.4, 12751, 12767.7, 12784.4, 12801.1, 12817.8, 12834.5, 12851.1, 12867.9, 12884.5, 12901.4, 12918.1, 12934.8, 12951.4, 12968.1, 12984.9, 13001.5, 13018.4, 13034.9, 13051.6, 13068.4, 13085, 13101.8, 13118.4, 13135.1, 13151.9, 13168.6, 13185.2, 13202, 13218.6, 13235.4, 13252.1, 13268.7, 13285.4, 13302.1, 13318.9, 13335.6, 13352.2, 13369, 13385.7, 13402.4, 13419.1, 13435.8, 13452.4, 13469.3, 13485.9, 13502.6, 13519.4, 13536, 13552.6, 13569.4, 13586.2, 13602.8, 13619.5, 13636.2, 13653, 13669.7, 13686.4, 13703.1, 13719.8, 13736.5, 13753.1, 13769.8, 13786.5, 13803.2, 13820, 13836.8, 13853.4, 13870.1, 13886.8, 13903.5, 13920.2, 13937, 13953.7, 13970.4, 13987, 14003.6, 14020.5, 14037.2, 14053.8, 14070.6, 14087.3, 14104, 14120.6, 14137.3, 14154, 14170.8, 14187.5, 14204.2, 14220.9, 14237.6, 14254.3, 14271, 14287.7, 14304.4, 14321.1, 14337.7, 14354.5, 14371.2, 14387.9, 14404.5, 14421.3, 14438, 14454.8, 14471.3, 14488.2, 14504.8, 14521.5, 14538.2, 14555.2, 14571.7, 14588.3, 14605, 14621.7, 14638.4, 14655.1, 14671.9, 14688.6, 14705.2, 14722, 14738.7, 14755.5, 14772.1, 14788.8, 14805.5, 14822.2, 14838.9, 14855.7, 14872.3, 14889, 14905.7, 14922.4, 14939.2, 14955.8, 14972.6, 14989.2, 15005.9, 15022.6, 15039.3, 15056.1, 15072.7, 15089.5, 15106.2, 15122.9, 15139.6, 15156.3, 15173, 15189.6, 15206.3, 15223.1, 15239.8, 15256.5, 15273.2, 15290, 15306.6, 15323.3, 15340, 15356.8, 15373.5, 15390.2, 15406.8, 15423.5, 15440.1, 15456.9, 15473.7, 15490.3, 15507.1, 15523.7, 15540.5, 15557.1, 15573.9, 15590.6, 15607.3, 15624, 15640.7, 15657.5, 15674.1, 15690.8, 15707.4, 15724.2, 15741, 15757.6, 15774.3, 15791, 15807.7, 15824.5, 15841.1, 15857.8, 15874.6, 15891.3, 15907.9, 15924.6, 15941.3, 15958, 15974.7, 15991.4, 16008.1, 16024.8, 16041.6, 16058.4, 16075, 16091.7, 16108.3, 16125.1, 16141.8, 16158.5, 16175.2, 16191.7, 16208.5, 16225.3, 16242.1, 16258.8, 16275.4, 16292.2, 16308.9, 16325.5, 16342.2, 16359.2, 16375.7, 16392.3, 16409, 16425.7]","[8.8, 16.4, 17.1, 16.4, 16.7, 16.6, 16.7, 16.7, 16.7, 16.7, 16.8, 16.8, 16.6, 16.7, 16.6, 16.8, 16.7, 16.7, 16.7, 16.8, 16.7, 16.6, 16.7, 16.8, 16.6, 16.8, 16.6, 16.7, 16.8, 16.7, 16.6, 16.7, 16.8, 16.7, 16.6, 16.7, 16.8, 16.6, 16.8, 16.8, 16.6, 16.6, 16.8, 16.6, 16.7, 16.8, 16.6, 16.9, 16.6, 16.7, 16.7, 16.8, 16.6, 16.8, 16.6, 16.8, 16.7, 16.5, 16.8, 16.8, 16.7, 16.7, 16.6, 16.7, 16.7, 16.8, 16.5, 16.9, 16.7, 16.6, 16.8, 16.6, 16.8, 16.6, 16.7, 16.8, 16.7, 16.6, 16.9, 16.6, 16.7, 16.7, 16.7, 16.7, 16.7, 16.6, 16.8, 16.6, 16.9, 16.7, 16.7, 16.6, 16.7, 16.8, 16.6, 16.9, 16.5, 16.7, 16.8, 16.6, 16.8, 16.6, 16.7, 16.8, 16.7, 16.6, 16.8, 16.6, 16.8, 16.7, 16.6, 16.7, 16.7, 16.8, 16.7, 16.6, 16.8, 16.7, 16.7, 16.7, 16.7, 16.6, 16.9, 16.6, 16.7, 16.8, 16.6, 16.6, 16.8, 16.8, 16.6, 16.7, 16.7, 16.8, 16.7, 16.7, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.7, 16.8, 16.8, 16.6, 16.7, 16.7, 16.7, 16.7, 16.8, 16.7, 16.7, 16.6, 16.6, 16.9, 16.7, 16.6, 16.8, 16.7, 16.7, 16.6, 16.7, 16.7, 16.8, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.6, 16.8, 16.7, 16.7, 16.6, 16.8, 16.7, 16.8, 16.5, 16.9, 16.6, 16.7, 16.7, 17, 16.5, 16.6, 16.7, 16.7, 16.7, 16.7, 16.8, 16.7, 16.6, 16.8, 16.7, 16.8, 16.6, 16.7, 16.7, 16.7, 16.7, 16.8, 16.6, 16.7, 16.7, 16.7, 16.8, 16.6, 16.8, 16.6, 16.7, 16.7, 16.7, 16.8, 16.6, 16.8, 16.7, 16.7, 16.7, 16.7, 16.7, 16.6, 16.7, 16.8, 16.7, 16.7, 16.7, 16.8, 16.6, 16.7, 16.7, 16.8, 16.7, 16.7, 16.6, 16.7, 16.6, 16.8, 16.8, 16.6, 16.8, 16.6, 16.8, 16.6, 16.8, 16.7, 16.7, 16.7, 16.7, 16.8, 16.6, 16.7, 16.6, 16.8, 16.8, 16.6, 16.7, 16.7, 16.7, 16.8, 16.6, 16.7, 16.8, 16.7, 16.6, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.8, 16.8, 16.6, 16.7, 16.6, 16.8, 16.7, 16.7, 16.7, 16.5, 16.8, 16.8, 16.8, 16.7, 16.6, 16.8, 16.7, 16.6, 16.7, 17, 16.5, 16.6, 16.7, 16.7]",60.0,60.0,60.0,5019.6,[],,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0165,2022-11-30 18:40:59
,wl-html-keyboard-response,2,51287,0.0-2.0-0.0,True,undefinedblurEvent ,0.0,1.0,,,,,,,,33192.39999985695,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0165,2022-11-30 18:40:59
,wl-rdm,3,59086,0.0-3.0-0.0,False,,0.0,2.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,2235.2999999523163,134.0,60.0,40.0,3000.0,[],"[1024, 576]",ColorTask_Demo,,,,,HRV,HRV_0165,2022-11-30 18:40:59
,wl-rdm,4,63980,0.0-3.0-1.0,False,,0.0,3.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,820.8000001907349,50.0,60.0,40.0,2000.0,[],"[1024, 576]",ColorTask_Demo,,,,,HRV,HRV_0165,2022-11-30 18:40:59
,wl-html-keyboard-response,5,73303,0.0-3.0-2.0,,,0.0,4.0,,,,,,,,7320.899999856949,0.0,1,,,,,,,,,,,,,,,,,,,,HRV,HRV_0165,2022-11-30 18:40:59
,wl-html-keyboard-response,6,83207,0.0-4.0-0.0,,,0.0,5.0,,,,,,,,7901.400000095367,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0165,2022-11-30 18:40:59
,wl-html-keyboard-response,7,111950,0.0-5.0-0.0,,,0.0,6.0,,,,,,,,26741.700000047684,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0165,2022-11-30 18:40:59
,wl-rdm,8,113906,0.0-6.0-0.0,False,,0.0,7.0,,,,,,,[],,,,,,73.6,0.0,u,0.0,True,661.0999999046326,40.0,60.0,40.0,240.6180693334801,[],"[1024, 576]",ColorTask,1.0,1.0,,,HRV,HRV_0165,2022-11-30 18:40:59
,wl-rdm,9,116629,0.0-6.1-0.1,False,,0.0,8.0,,,,,,,[],,,,,,50.0,0.0,i,1.0,False,1401.3000001907349,84.0,60.0,40.0,262.61620996989933,[],"[1024, 576]",ColorTask,0.0,2.0,,,HRV,HRV_0165,2022-11-30 18:40:59
