trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,trialEvents,exp,subjectId,date
10,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 10, 'loaded': True, 'loadedTime': 3299.7999999523163, 'positionName': 'LEFT', 'positionCoords': [242.8, 179], 'bid': 6.140000000000001}, {'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 10, 'loaded': True, 'loadedTime': 3303, 'positionName': 'RIGHT', 'positionCoords': [707.2, 179.5], 'bid': 2.98}]",28056.5,1669834336928,mac & cheese,salmon,6.140000000000001,2.98,-3.1600000000000006,salmon,1881.3999999761581,1882,1881.6999999284744,True,i,30450.099999904633,2393.5999999046326,1669834339322,2394,,HRV,HRV_0215,2022-11-30 18:56:57
11,"[{'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 11, 'loaded': True, 'loadedTime': 3041.899999976158, 'positionName': 'LEFT', 'positionCoords': [243.8, 179], 'bid': 0.55}, {'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 11, 'loaded': True, 'loadedTime': 3305.0999999046326, 'positionName': 'RIGHT', 'positionCoords': [707.2, 179.5], 'bid': 0.48}]",30451.899999976158,1669834339324,apple slices,cantaloupe,0.55,0.48,-0.07000000000000006,apple slices,1358.1999999284744,1358,1358.5,True,u,32322.799999952316,1870.8999999761581,1669834341195,1871,,HRV,HRV_0215,2022-11-30 18:56:57
12,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 12, 'loaded': True, 'loadedTime': 3323.7999999523163, 'positionName': 'LEFT', 'positionCoords': [242.8, 179], 'bid': 6.640000000000001}, {'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 12, 'loaded': True, 'loadedTime': 3018.5999999046326, 'positionName': 'RIGHT', 'positionCoords': [707.2, 178.5], 'bid': 4.92}]",32325.099999904633,1669834341197,froot loops w milk,raisin bran w milk,6.640000000000001,4.92,-1.7200000000000006,froot loops w milk,1917.3000000715256,1918,1917.6000000238419,True,u,34749.89999997616,2424.8000000715256,1669834343622,2425,,HRV,HRV_0215,2022-11-30 18:56:57
13,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 13, 'loaded': True, 'loadedTime': 3323.7999999523163, 'positionName': 'LEFT', 'positionCoords': [243.8, 179], 'bid': 6.51}, {'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 13, 'loaded': True, 'loadedTime': 3323.1999999284744, 'positionName': 'RIGHT', 'positionCoords': [707.2, 179], 'bid': 6.640000000000001}]",34752.299999952316,1669834343624,cheerios,froot loops w milk,6.51,6.640000000000001,0.13000000000000078,cheerios,1872.8999999761581,1873,1873.2999999523163,True,u,37142.89999997616,2390.600000023842,1669834346015,2391,,HRV,HRV_0215,2022-11-30 18:56:57
14,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 14, 'loaded': True, 'loadedTime': 3361.6999999284744, 'positionName': 'LEFT', 'positionCoords': [241.8, 179], 'bid': 3.0700000000000003}, {'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 14, 'loaded': True, 'loadedTime': 3362.2999999523163, 'positionName': 'RIGHT', 'positionCoords': [707.2, 179], 'bid': 1.54}]",37144.699999928474,1669834346017,yogurt no spoon,hashbrowns,3.0700000000000003,1.54,-1.5300000000000002,hashbrowns,1280.3000000715256,1280,1280.8000000715256,True,i,38933.5,1788.8000000715256,1669834347805,1788,,HRV,HRV_0215,2022-11-30 18:56:57
15,"[{'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 15, 'loaded': True, 'loadedTime': 3426.1999999284744, 'positionName': 'LEFT', 'positionCoords': [242.8, 179.5], 'bid': 7.32}, {'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 15, 'loaded': True, 'loadedTime': 3428, 'positionName': 'RIGHT', 'positionCoords': [707.2, 179.5], 'bid': 4.72}]",38936.299999952316,1669834347808,luckycharms,chicken nuggets2,7.32,4.72,-2.6000000000000005,luckycharms,1340,1341,1340.3999999761581,True,u,40784.09999990463,1847.7999999523163,1669834349656,1848,,HRV,HRV_0215,2022-11-30 18:56:57
16,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 16, 'loaded': True, 'loadedTime': 3299.2999999523163, 'positionName': 'LEFT', 'positionCoords': [242.8, 179], 'bid': 6.140000000000001}, {'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 16, 'loaded': True, 'loadedTime': 3264.2999999523163, 'positionName': 'RIGHT', 'positionCoords': [707.2, 178.5], 'bid': 6.11}]",40785.799999952316,1669834349658,mac & cheese,salad w chicken,6.140000000000001,6.11,-0.03000000000000025,mac & cheese,1428.3999999761581,1429,1428.8999999761581,True,u,42715.89999997616,1930.1000000238419,1669834351588,1930,,HRV,HRV_0215,2022-11-30 18:56:57
17,"[{'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 17, 'loaded': True, 'loadedTime': 3434.6999999284744, 'positionName': 'LEFT', 'positionCoords': [243.8, 179.5], 'bid': 7.51}, {'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 17, 'loaded': True, 'loadedTime': 2987.6999999284744, 'positionName': 'RIGHT', 'positionCoords': [707.2, 179], 'bid': 4.94}]",42717.699999928474,1669834351590,eggs,bagel plain,7.51,4.94,-2.5699999999999994,bagel plain,1088.7000000476837,1089,1089.0,True,i,44308.199999928474,1590.5,1669834353180,1590,,HRV,HRV_0215,2022-11-30 18:56:57
18,"[{'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 18, 'loaded': True, 'loadedTime': 3437.2999999523163, 'positionName': 'LEFT', 'positionCoords': [242.8, 178.5], 'bid': 0.66}, {'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 18, 'loaded': True, 'loadedTime': 3440, 'positionName': 'RIGHT', 'positionCoords': [707.2, 179], 'bid': 0.04}]",44310.89999997616,1669834353183,lox,cocktailshrimp,0.66,0.04,-0.62,cocktailshrimp,999.6999999284744,1000,1000.5,True,i,45827.199999928474,1516.2999999523163,1669834354699,1516,,HRV,HRV_0215,2022-11-30 18:56:57
19,"[{'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 19, 'loaded': True, 'loadedTime': 3276, 'positionName': 'LEFT', 'positionCoords': [241.8, 178.5], 'bid': 6.11}, {'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 19, 'loaded': True, 'loadedTime': 3442.2999999523163, 'positionName': 'RIGHT', 'positionCoords': [707.2, 178.5], 'bid': 2.91}]",45829.89999997616,1669834354702,salad w chicken,mango,6.11,2.91,-3.2,mango,1573,1573,1573.3999999761581,True,i,47915.699999928474,2085.7999999523163,1669834356788,2086,,HRV,HRV_0215,2022-11-30 18:56:57
20,"[{'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 20, 'loaded': True, 'loadedTime': 3444.899999976158, 'positionName': 'LEFT', 'positionCoords': [242.8, 179], 'bid': 0.04}, {'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 20, 'loaded': True, 'loadedTime': 3490.5, 'positionName': 'RIGHT', 'positionCoords': [707.2, 179], 'bid': 1.17}]",47918.699999928474,1669834356791,sushi w_condiments,granola w milk,0.04,1.17,1.13,sushi w_condiments,1617.3999999761581,1617,1617.7000000476837,True,u,50057.199999928474,2138.5,1669834358929,2138,,HRV,HRV_0215,2022-11-30 18:56:57
21,"[{'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 21, 'loaded': True, 'loadedTime': 3493.6999999284744, 'positionName': 'LEFT', 'positionCoords': [243.8, 179], 'bid': 1.76}, {'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 21, 'loaded': True, 'loadedTime': 3534.0999999046326, 'positionName': 'RIGHT', 'positionCoords': [707.2, 178.5], 'bid': 3.25}]",50059.0,1669834358931,roastedpotatoes,rigatoni,1.76,3.25,1.49,rigatoni,948.7999999523163,949,949.1999999284744,True,i,51529.0,1470.0,1669834360401,1470,,HRV,HRV_0215,2022-11-30 18:56:57
22,"[{'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 22, 'loaded': True, 'loadedTime': 4617.399999976158, 'positionName': 'LEFT', 'positionCoords': [242.8, 179], 'bid': 2.07}, {'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 22, 'loaded': True, 'loadedTime': 3535.5, 'positionName': 'RIGHT', 'positionCoords': [707.2, 179], 'bid': 1.98}]",51530.39999997616,1669834360402,popsicles,baked potato,2.07,1.98,-0.08999999999999986,popsicles,985.3999999761581,986,985.6999999284744,True,u,53032.199999928474,1501.7999999523163,1669834361904,1502,,HRV,HRV_0215,2022-11-30 18:56:57
23,"[{'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 23, 'loaded': True, 'loadedTime': 3255.2999999523163, 'positionName': 'LEFT', 'positionCoords': [242.8, 179], 'bid': 0.13}, {'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 23, 'loaded': True, 'loadedTime': 3392.5, 'positionName': 'RIGHT', 'positionCoords': [707.2, 179], 'bid': 1.54}]",53035.0,1669834361907,sweetpotato,hashbrowns,0.13,1.54,1.4100000000000001,sweetpotato,968.5,969,968.6999999284744,True,u,54515.799999952316,1480.7999999523163,1669834363388,1481,,HRV,HRV_0215,2022-11-30 18:56:57
24,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 24, 'loaded': True, 'loadedTime': 3495.0999999046326, 'positionName': 'LEFT', 'positionCoords': [241.8, 178.5], 'bid': 3.25}, {'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 24, 'loaded': True, 'loadedTime': 3323.399999976158, 'positionName': 'RIGHT', 'positionCoords': [707.2, 179], 'bid': 6.640000000000001}]",54517.59999990463,1669834363389,rigatoni,froot loops w milk,3.25,6.640000000000001,3.3900000000000006,rigatoni,1131.2000000476837,1132,1131.6000000238419,True,u,56167.199999928474,1649.6000000238419,1669834365039,1650,,HRV,HRV_0215,2022-11-30 18:56:57
25,"[{'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 25, 'loaded': True, 'loadedTime': 3539.2999999523163, 'positionName': 'LEFT', 'positionCoords': [242.8, 179], 'bid': 0.23}, {'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 25, 'loaded': True, 'loadedTime': 4617.599999904633, 'positionName': 'RIGHT', 'positionCoords': [707.2, 179], 'bid': 2.07}]",56169.09999990463,1669834365041,strawberries,popsicles,0.23,2.07,1.8399999999999999,popsicles,1215.4000000953674,1216,1215.8000000715256,True,i,57889.0,1719.9000000953674,1669834366761,1720,,HRV,HRV_0215,2022-11-30 18:56:57
26,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 26, 'loaded': True, 'loadedTime': 3581, 'positionName': 'LEFT', 'positionCoords': [242.8, 179], 'bid': 3.75}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 26, 'loaded': True, 'loadedTime': 3582.5999999046326, 'positionName': 'RIGHT', 'positionCoords': [707.2, 179], 'bid': 6.92}]",57890.5,1669834366762,fried eggs,shreddedwheatwithmilk,3.75,6.92,3.17,shreddedwheatwithmilk,1075,1076,1075.3999999761581,True,i,59475.299999952316,1584.7999999523163,1669834368347,1585,,HRV,HRV_0215,2022-11-30 18:56:57
