success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,missTrial,missTrialMsg,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
,wl-rdm,10,2713934,0.0-6.2-0.2,0.0,9.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,1123.8999999910593,68.0,59.0,40.0,341.6325519810267,[],"[720, 450]",ColorTask,1.0,3.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,11,2716617,0.0-6.3-0.3,0.0,10.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,1302.4000000059605,79.0,59.0,40.0,291.61683753528365,[],"[720, 450]",ColorTask,2.0,4.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,12,2719250,0.0-6.4-0.4,0.0,11.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,1229.0,74.0,59.0,40.0,335.9758884223045,[],"[720, 450]",ColorTask,3.0,5.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,13,2721901,0.0-6.5-0.5,0.0,12.0,,,,,,,[],,,,False,,,,56.4,1.0,u,0.0,False,1339.0,81.0,59.0,40.0,232.80062588566244,[],"[720, 450]",ColorTask,2.0,6.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,14,2723951,0.0-6.6-0.6,0.0,13.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,688.8000000119209,42.0,59.0,40.0,296.3271068016138,[],"[720, 450]",ColorTask,3.0,7.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,15,2726133,0.0-6.7-0.7,0.0,14.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,886.4999999850988,54.0,59.0,40.0,208.9217932707384,[],"[720, 450]",ColorTask,4.0,8.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,16,2728551,0.0-6.8-0.8,0.0,15.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,1104.0,67.0,59.0,40.0,229.4479700070315,[],"[720, 450]",ColorTask,5.0,9.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,17,2730518,0.0-6.9-0.9,0.0,16.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,681.6000000089407,41.0,59.0,40.0,233.62772740864727,[],"[720, 450]",ColorTask,6.0,10.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,18,2732518,0.0-6.10-0.10,0.0,17.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,633.2999999970198,38.0,59.0,40.0,283.66010150857943,[],"[720, 450]",ColorTask,7.0,11.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,19,2734534,0.0-6.11-0.11,0.0,18.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,555.5,34.0,59.0,40.0,396.3165010888746,[],"[720, 450]",ColorTask,8.0,12.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,20,2737151,0.0-6.12-0.12,0.0,19.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,1163.2999999970198,70.0,59.0,40.0,384.28105925456464,[],"[720, 450]",ColorTask,9.0,13.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,21,2739667,0.0-6.13-0.13,0.0,20.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,1103.7000000029802,67.0,59.0,40.0,338.563953082439,[],"[720, 450]",ColorTask,10.0,14.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,22,2741751,0.0-6.14-0.14,0.0,21.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,654.6999999880791,40.0,59.0,40.0,347.4456734055333,[],"[720, 450]",ColorTask,11.0,15.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,23,2744128,0.0-6.15-0.15,0.0,22.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,1088.4999999850988,66.0,59.0,40.0,205.97642753202126,[],"[720, 450]",ColorTask,12.0,16.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,24,2746384,0.0-6.16-0.16,0.0,23.0,,,,,,,[],,,,False,,,,73.6,0.0,i,1.0,False,859.2999999970198,52.0,59.0,40.0,327.63190456458045,[],"[720, 450]",ColorTask,11.0,17.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,25,2748518,0.0-6.17-0.17,0.0,24.0,,,,,,,[],,,,False,,,,53.2,0.0,i,1.0,False,720.9999999850988,44.0,59.0,40.0,316.3812551433832,[],"[720, 450]",ColorTask,10.0,18.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,26,2751101,0.0-6.18-0.18,0.0,25.0,,,,,,,[],,,,False,,,,56.4,0.0,i,1.0,False,1255.6000000089407,76.0,59.0,40.0,255.3812648844361,[],"[720, 450]",ColorTask,9.0,19.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,27,2753167,0.0-6.19-0.19,0.0,26.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,731.5999999940395,44.0,59.0,40.0,255.6096777034793,[],"[720, 450]",ColorTask,10.0,20.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,28,2755334,0.0-6.20-0.20,0.0,27.0,,,,,,,[],,,,False,,,,53.2,0.0,u,0.0,True,804.6999999880791,49.0,59.0,40.0,271.9419722654625,[],"[720, 450]",ColorTask,11.0,21.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,29,2757367,0.0-6.21-0.21,0.0,28.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,664.5000000149012,40.0,59.0,40.0,314.88841377174407,[],"[720, 450]",ColorTask,12.0,22.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,30,2760100,0.0-6.22-0.22,0.0,29.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,1305.7000000029802,79.0,59.0,40.0,358.346420307372,[],"[720, 450]",ColorTask,11.0,23.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,31,2762217,0.0-6.23-0.23,0.0,30.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,668.5,41.0,59.0,40.0,370.1637359892621,[],"[720, 450]",ColorTask,12.0,24.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,32,2764818,0.0-6.24-0.24,0.0,31.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,1141.0999999940395,69.0,59.0,40.0,380.1597020445358,[],"[720, 450]",ColorTask,13.0,25.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,33,2767134,0.0-6.25-0.25,0.0,32.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,909.2999999970198,55.0,59.0,40.0,333.7764061806759,[],"[720, 450]",ColorTask,14.0,26.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,34,2769550,0.0-6.26-0.26,0.0,33.0,,,,,,,[],,,,False,,,,56.4,0.0,i,1.0,False,1117.0000000149012,67.0,59.0,40.0,230.0499199927574,[],"[720, 450]",ColorTask,13.0,27.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,35,2771966,0.0-6.27-0.27,0.0,34.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,1105.7000000029802,67.0,59.0,40.0,219.4109731081352,[],"[720, 450]",ColorTask,14.0,28.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,36,2773985,0.0-6.28-0.28,0.0,35.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,671.2000000029802,41.0,59.0,40.0,279.78306290366544,[],"[720, 450]",ColorTask,15.0,29.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,37,2776367,0.0-6.29-0.29,0.0,36.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,1086.9000000059605,66.0,59.0,40.0,221.0376477639116,[],"[720, 450]",ColorTask,16.0,30.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,38,2778484,0.0-6.30-0.30,0.0,37.0,,,,,,,[],,,,False,,,,53.2,0.0,i,1.0,False,814.8999999910593,49.0,59.0,40.0,224.15052112742273,[],"[720, 450]",ColorTask,15.0,31.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,39,2780817,0.0-6.31-0.31,0.0,38.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,958.5999999940395,58.0,59.0,40.0,289.87866024998505,[],"[720, 450]",ColorTask,16.0,32.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,40,2783167,0.0-6.32-0.32,0.0,39.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,882.0999999940395,53.0,59.0,40.0,387.10894192877606,[],"[720, 450]",ColorTask,17.0,33.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,41,2786051,0.0-6.33-0.33,0.0,40.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,1564.9000000059605,94.0,59.0,40.0,246.7352679172173,[],"[720, 450]",ColorTask,18.0,34.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,42,2788801,0.0-6.34-0.34,0.0,41.0,,,,,,,[],,,,False,,,,53.2,0.0,i,1.0,False,1325.3999999910593,80.0,59.0,40.0,349.655196060682,[],"[720, 450]",ColorTask,17.0,35.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,43,2791101,0.0-6.35-0.35,0.0,42.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,935.7000000178814,57.0,59.0,40.0,268.10861131269735,[],"[720, 450]",ColorTask,18.0,36.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,44,2793017,0.0-6.36-0.36,0.0,43.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,521.9000000059605,32.0,59.0,40.0,314.01706183397687,[],"[720, 450]",ColorTask,19.0,37.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,45,2795701,0.0-6.37-0.37,0.0,44.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,1343.0000000149012,81.0,59.0,40.0,274.4378826272572,[],"[720, 450]",ColorTask,20.0,38.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,46,2797984,0.0-6.38-0.38,0.0,45.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,884.1000000089407,54.0,59.0,40.0,310.70532607628843,[],"[720, 450]",ColorTask,21.0,39.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,47,2799984,0.0-6.39-0.39,0.0,46.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,704.0999999940395,43.0,59.0,40.0,223.74291202851796,[],"[720, 450]",ColorTask,20.0,40.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,48,2802101,0.0-6.40-0.40,0.0,47.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,816.1000000089407,49.0,59.0,40.0,224.21469729047678,[],"[720, 450]",ColorTask,21.0,41.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,49,2805151,0.0-6.41-0.41,0.0,48.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,1777.7000000029802,107.0,59.0,40.0,202.58266344967805,[],"[720, 450]",ColorTask,22.0,42.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,50,2807618,0.0-6.42-0.42,0.0,49.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,1187.5,72.0,59.0,40.0,214.59967896077066,[],"[720, 450]",ColorTask,23.0,43.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,51,2809618,0.0-6.43-0.43,0.0,50.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,594.5,36.0,59.0,40.0,319.660933046178,[],"[720, 450]",ColorTask,24.0,44.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,52,2812017,0.0-6.44-0.44,0.0,51.0,,,,,,,[],,,,False,,,,53.2,0.0,u,0.0,True,937.9000000059605,57.0,59.0,40.0,385.0492825347961,[],"[720, 450]",ColorTask,25.0,45.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,53,2814451,0.0-6.45-0.45,0.0,52.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,1109.3999999910593,67.0,59.0,40.0,253.46170983376777,[],"[720, 450]",ColorTask,26.0,46.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,54,2816518,0.0-6.46-0.46,0.0,53.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,773.7000000029802,47.0,59.0,40.0,239.12462011792138,[],"[720, 450]",ColorTask,27.0,47.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,55,2819001,0.0-6.47-0.47,0.0,54.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,1054.300000011921,64.0,59.0,40.0,342.9582681213129,[],"[720, 450]",ColorTask,28.0,48.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,56,2821034,0.0-6.48-0.48,0.0,55.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,654.6000000089407,40.0,59.0,40.0,289.6879138302978,[],"[720, 450]",ColorTask,29.0,49.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,57,2823652,0.0-6.49-0.49,0.0,56.0,,,,,,,[],,,,False,,,,56.4,1.0,u,0.0,False,1250.1000000089407,76.0,59.0,40.0,284.7282678541294,[],"[720, 450]",ColorTask,28.0,50.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,58,2826017,0.0-6.50-0.50,0.0,57.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,1004.1999999880791,61.0,59.0,40.0,268.2451181406526,[],"[720, 450]",ColorTask,29.0,51.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,59,2829302,0.0-6.51-0.51,0.0,58.0,,,,,,,[],,,,False,,,,50.0,0.0,u,0.0,True,1903.9000000208616,115.0,59.0,40.0,304.60462988971153,[],"[720, 450]",ColorTask,30.0,52.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,60,2831502,0.0-6.52-0.52,0.0,59.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,768.3999999910593,47.0,59.0,40.0,342.34224505414426,[],"[720, 450]",ColorTask,29.0,53.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,61,2833718,0.0-6.53-0.53,0.0,60.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,921.0999999940395,56.0,59.0,40.0,206.59511156084037,[],"[720, 450]",ColorTask,30.0,54.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,62,2836102,0.0-6.54-0.54,0.0,61.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,988.6000000089407,60.0,59.0,40.0,318.9338746059147,[],"[720, 450]",ColorTask,31.0,55.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,63,2838634,0.0-6.55-0.55,0.0,62.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,1215.7000000029802,73.0,59.0,40.0,257.3101470693027,[],"[720, 450]",ColorTask,32.0,56.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,64,2840768,0.0-6.56-0.56,0.0,63.0,,,,,,,[],,,,False,,,,62.5,0.0,i,1.0,False,811.9000000059605,49.0,59.0,40.0,240.57527057622138,[],"[720, 450]",ColorTask,31.0,57.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,65,2842902,0.0-6.57-0.57,0.0,64.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,730.5,44.0,59.0,40.0,334.33373259768484,[],"[720, 450]",ColorTask,32.0,58.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,66,2844934,0.0-6.58-0.58,0.0,65.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,727.7000000029802,44.0,59.0,40.0,241.88517608011205,[],"[720, 450]",ColorTask,33.0,59.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,67,2847234,0.0-6.59-0.59,0.0,66.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,989.4000000059605,60.0,59.0,40.0,222.09379517744122,[],"[720, 450]",ColorTask,34.0,60.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,68,2849300,0.0-6.60-0.60,0.0,67.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,740.2000000029802,45.0,59.0,40.0,248.90769527153773,[],"[720, 450]",ColorTask,33.0,61.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,69,2851368,0.0-6.61-0.61,0.0,68.0,,,,,,,[],,,,False,,,,53.2,0.0,i,1.0,False,664.6999999880791,40.0,59.0,40.0,323.29174727029215,[],"[720, 450]",ColorTask,32.0,62.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,70,2853451,0.0-6.62-0.62,0.0,69.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,662.6000000089407,40.0,59.0,40.0,334.9759112361544,[],"[720, 450]",ColorTask,33.0,63.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,71,2855484,0.0-6.63-0.63,0.0,70.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,731.9000000208616,44.0,59.0,40.0,234.9958026580403,[],"[720, 450]",ColorTask,34.0,64.0,,,HRV,HRV_0089,2022-11-30 18:48:05
,wl-rdm,72,2857800,0.0-6.64-0.64,0.0,71.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,970.7999999970198,59.0,59.0,40.0,264.2792312805137,[],"[720, 450]",ColorTask,35.0,65.0,,,HRV,HRV_0089,2022-11-30 18:48:05
