trialN,stimuli,question,trialStartTime,trialStartTime_UNIX,stimulus1,trialEvents,rt,receivedResponse,rating,trialEndTime,trialDuration,stimulus1Loaded,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 0, 'loaded': True, 'loadedTime': 5108.899999976158, 'positionName': 'CENTER', 'positionCoords': [692, 455]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,5105.199999928474,1669830775147,turkeysandwich,"[{'event': 'fullscreenchange', 'details': 'fullscreenexit', 'performance time': 5108.399999976158, 'date time': 1669830775150}]",2173.0,True,3.84,7278.199999928474,2173.0,True,HRV,HRV_0160,2022-11-30 17:54:36
1,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 1, 'loaded': True, 'loadedTime': 7283.199999928474, 'positionName': 'CENTER', 'positionCoords': [692, 455]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,7280.100000023842,1669830777322,cantaloupe,,1494.0999999046326,True,8.15,8774.199999928474,1494.0999999046326,True,HRV,HRV_0160,2022-11-30 17:54:36
2,"[{'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 2, 'loaded': True, 'loadedTime': 8778.100000023842, 'positionName': 'CENTER', 'positionCoords': [691.5, 455]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,8774.799999952316,1669830778817,luckycharms,,2609.100000023842,True,5.18,11383.899999976158,2609.100000023842,True,HRV,HRV_0160,2022-11-30 17:54:36
3,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 3, 'loaded': True, 'loadedTime': 11387.899999976158, 'positionName': 'CENTER', 'positionCoords': [691, 454]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,11384.699999928474,1669830781426,mango,,2407.5,True,10.0,13792.199999928474,2407.5,True,HRV,HRV_0160,2022-11-30 17:54:36
4,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 4, 'loaded': True, 'loadedTime': 13796, 'positionName': 'CENTER', 'positionCoords': [691, 454]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,13793.199999928474,1669830783835,raisin bran w milk,,2271.0,True,2.67,16064.199999928474,2271.0,True,HRV,HRV_0160,2022-11-30 17:54:36
5,"[{'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 5, 'loaded': True, 'loadedTime': 16068, 'positionName': 'CENTER', 'positionCoords': [692, 454.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,16065.0,1669830786107,baked potato,,1394.6999999284744,True,1.52,17459.699999928474,1394.6999999284744,True,HRV,HRV_0160,2022-11-30 17:54:36
6,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 6, 'loaded': True, 'loadedTime': 17463.199999928474, 'positionName': 'CENTER', 'positionCoords': [691, 454.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,17460.5,1669830787502,yogurt no spoon,,2282.600000023842,True,0.2,19743.100000023842,2282.600000023842,True,HRV,HRV_0160,2022-11-30 17:54:36
7,"[{'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 7, 'loaded': True, 'loadedTime': 19747.5, 'positionName': 'CENTER', 'positionCoords': [691.5, 454.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,19744.100000023842,1669830789786,strawberries,,1236.5999999046326,True,5.08,20980.699999928474,1236.5999999046326,True,HRV,HRV_0160,2022-11-30 17:54:36
8,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 8, 'loaded': True, 'loadedTime': 20984.399999976158, 'positionName': 'CENTER', 'positionCoords': [691.5, 454.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,20981.600000023842,1669830791023,cocktailshrimp,,1731.7999999523163,True,1.69,22713.399999976158,1731.7999999523163,True,HRV,HRV_0160,2022-11-30 17:54:36
9,"[{'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 9, 'loaded': True, 'loadedTime': 22717.5, 'positionName': 'CENTER', 'positionCoords': [691.5, 454.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,22714.5,1669830792756,bagel and cc,,1371.1999999284744,True,8.35,24085.699999928474,1371.1999999284744,True,HRV,HRV_0160,2022-11-30 17:54:36
