success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,3218,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0063,2022-11-30 17:58:59
,wl-check-fps,1,9183,0.0-1.0,0.0,2.0,"[6591, 6611, 6643, 6683, 6701, 6713, 6725, 6744, 6762, 6774, 6796, 6809, 6828, 6842, 6859, 6874, 6892, 6908, 6925, 6943, 6959, 6978, 6992, 7012, 7040, 7059, 7082, 7091, 7109, 7124, 7142, 7166, 7195, 7209, 7229, 7242, 7262, 7277, 7297, 7308, 7324, 7341, 7359, 7374, 7392, 7417, 7431, 7453, 7479, 7496, 7510, 7524, 7542, 7558, 7574, 7598, 7610, 7637, 7647, 7662, 7675, 7693, 7711, 7725, 7743, 7774, 7795, 7813, 7845, 7859, 7877, 7891, 7910, 7925, 7947, 7969, 7984, 8002, 8016, 8046, 8069, 8096, 8108, 8125, 8143, 8157, 8174, 8195, 8208, 8225, 8245, 8282, 8346, 8368, 8395, 8408, 8425, 8442, 8469, 8507, 8531, 8565, 8594, 8613, 8641, 8664, 8698, 8725, 8746, 8757, 8776, 8792, 8810, 8825, 8841, 8857, 8875, 8896, 8907, 8928, 8941, 8975, 8993, 9008, 9026, 9042, 9057, 9075, 9092, 9114, 9125, 9144, 9157, 9177, 9191, 9215, 9226, 9242, 9258, 9274, 9292, 9308, 9329, 9343, 9364, 9374, 9405, 9414, 9426, 9443, 9458, 9474, 9496, 9518, 9534, 9549, 9564, 9576, 9591, 9611, 9624, 9643, 9661, 9675, 9692, 9708, 9734, 9766, 9779, 9799, 9843, 9890, 9943, 9964, 10001, 10063, 10081, 10115, 10205, 10240, 10280, 10338, 10363, 10376, 10394, 10413, 10429, 10449, 10458, 10484, 10515, 10530, 10547, 10559, 10576, 10592, 10607, 10636, 10647, 10659, 10686, 10709, 10726, 10745, 10761, 10775, 10796, 10825, 10848, 10862, 10878, 10892, 10910, 10925, 10941, 10958, 10974, 10992, 11008, 11033, 11065, 11075, 11095, 11107, 11125, 11145, 11168, 11191, 11218, 11235, 11280, 11295, 11314, 11329, 11344, 11358, 11379, 11410, 11425, 11448, 11482, 11509, 11547, 11560, 11575, 11595, 11609, 11626, 11642, 11657, 11675, 11692, 11716, 11728, 11749, 11759, 11779, 11792, 11810, 11825, 11842, 11857, 11880, 11902, 11916, 11942, 11963, 11975, 11996, 12008, 12027, 12042, 12058, 12075, 12092, 12108, 12124, 12145, 12158, 12179, 12191, 12213, 12225, 12243, 12257, 12275, 12293, 12307, 12325, 12342, 12361, 12374, 12396, 12407, 12431, 12443, 12460, 12476, 12495, 12507]","[14, 20, 32, 40, 18, 12, 12, 19, 18, 12, 22, 13, 19, 14, 17, 15, 18, 16, 17, 18, 16, 19, 14, 20, 28, 19, 23, 9, 18, 15, 18, 24, 29, 14, 20, 13, 20, 15, 20, 11, 16, 17, 18, 15, 18, 25, 14, 22, 26, 17, 14, 14, 18, 16, 16, 24, 12, 27, 10, 15, 13, 18, 18, 14, 18, 31, 21, 18, 32, 14, 18, 14, 19, 15, 22, 22, 15, 18, 14, 30, 23, 27, 12, 17, 18, 14, 17, 21, 13, 17, 20, 37, 64, 22, 27, 13, 17, 17, 27, 38, 24, 34, 29, 19, 28, 23, 34, 27, 21, 11, 19, 16, 18, 15, 16, 16, 18, 21, 11, 21, 13, 34, 18, 15, 18, 16, 15, 18, 17, 22, 11, 19, 13, 20, 14, 24, 11, 16, 16, 16, 18, 16, 21, 14, 21, 10, 31, 9, 12, 17, 15, 16, 22, 22, 16, 15, 15, 12, 15, 20, 13, 19, 18, 14, 17, 16, 26, 32, 13, 20, 44, 47, 53, 21, 37, 62, 18, 34, 90, 35, 40, 58, 25, 13, 18, 19, 16, 20, 9, 26, 31, 15, 17, 12, 17, 16, 15, 29, 11, 12, 27, 23, 17, 19, 16, 14, 21, 29, 23, 14, 16, 14, 18, 15, 16, 17, 16, 18, 16, 25, 32, 10, 20, 12, 18, 20, 23, 23, 27, 17, 45, 15, 19, 15, 15, 14, 21, 31, 15, 23, 34, 27, 38, 13, 15, 20, 14, 17, 16, 15, 18, 17, 24, 12, 21, 10, 20, 13, 18, 15, 17, 15, 23, 22, 14, 26, 21, 12, 21, 12, 19, 15, 16, 17, 17, 16, 16, 21, 13, 21, 12, 22, 12, 18, 14, 18, 18, 14, 18, 17, 19, 13, 22, 11, 24, 12, 17, 16, 19, 12]",51.0,63.0,56.0,5951.0,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0063,2022-11-30 17:58:59
,wl-html-keyboard-response,2,25079,0.0-2.0-0.0,0.0,3.0,,,,,,,,13874.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0063,2022-11-30 17:58:59
,wl-rdm,3,35567,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,1589.0,58.0,56.0,40.0,False,too_early ,3000.0,[],"[683, 384]",ColorTask_Demo,,,,,HRV,HRV_0063,2022-11-30 17:58:59
,wl-rdm,4,40610,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,961.0,52.0,56.0,40.0,False,,2000.0,[],"[683, 384]",ColorTask_Demo,,,,,HRV,HRV_0063,2022-11-30 17:58:59
,wl-html-keyboard-response,5,48014,0.0-3.0-2.0,0.0,6.0,,,,,,,,5397.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0063,2022-11-30 17:58:59
,wl-html-keyboard-response,6,55730,0.0-4.0-0.0,0.0,7.0,,,,,,,,5705.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0063,2022-11-30 17:58:59
,wl-html-keyboard-response,7,63469,0.0-5.0-0.0,0.0,8.0,,,,,,,,5729.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0063,2022-11-30 17:58:59
,wl-rdm,8,66075,0.0-6.0-0.0,0.0,9.0,,,,,,,[],,,,,,62.5,0.0,i,1.0,False,1261.0,47.0,56.0,40.0,False,,280.2069576546248,[],"[683, 384]",ColorTask,-1.0,1.0,,,HRV,HRV_0063,2022-11-30 17:58:59
,wl-rdm,9,68307,0.0-6.1-0.1,0.0,10.0,,,,,,,[],,,,,,87.9,0.0,u,0.0,True,914.0,35.0,56.0,40.0,False,,237.05432180687674,[],"[683, 384]",ColorTask,0.0,2.0,,,HRV,HRV_0063,2022-11-30 17:58:59
