trialN,QuestionNum,Question,Answer,QuestionRating,AnswerRating,exp,subjectId,date
0.0,358,Which wild mammal in Africa has killed the highest number of people? ,Hippopotamus ,49,100,HRV,HRV_0290,2022-11-30 20:47:45
1.0,50,"In 1893, who became the first woman ever to appear on a U.S. postage stamp?",Queen Isabella I ,74,24,HRV,HRV_0290,2022-11-30 20:47:45
2.0,424,What is used to make hummus?,chickpeas,Know,NaN,HRV,HRV_0290,2022-11-30 20:47:45
3.0,118,"Two of the ""four humors"" the ancients believed controlled temperament consist of what bodily fluid?",Bile,74,74,HRV,HRV_0290,2022-11-30 20:47:45
4.0,425,Which famous soft drink was invented in 1892?,coca-cola,49,49,HRV,HRV_0290,2022-11-30 20:47:45
5.0,453,What amount of insects does the FDA allow in chocolate,60 fragments per 100 gram ,99,99,HRV,HRV_0290,2022-11-30 20:47:45
6.0,247,What president was shot while walking to California Governor Jerry Brown's office?  ,Gerald Ford ,Know,NaN,HRV,HRV_0290,2022-11-30 20:47:45
7.0,239,"What noisy word comes from the capital of Hell in Milton's ""Paradise Lost""? ",Pandemonium,Know,NaN,HRV,HRV_0290,2022-11-30 20:47:45
8.0,228,What Manhattan intersection was America's first traffic circle?,Columbus Circle ,64,24,HRV,HRV_0290,2022-11-30 20:47:45
9.0,72,John Walker invented what common household item having accidentally mixed potassium chlorate and antimony sulfide the previous year?,Matches,40,74,HRV,HRV_0290,2022-11-30 20:47:45
