success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,2870,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0105,2022-11-30 18:14:05
,wl-check-fps,1,7908,0.0-1.0,0.0,2.0,"[3591.7, 3595.2, 3609.2, 3623.2, 3691.8, 3695.3, 3709.8, 3719.8, 3738, 3754.2, 3770.8, 3794.1, 3804.5, 3833.2, 3841.8, 3855.8, 3870.5, 3887.3, 3902.6, 3920.2, 3936.6, 3954.3, 3972.1, 3993.3, 4004.5, 4023.7, 4040.4, 4069.7, 4070.5, 4085.9, 4102.6, 4119.2, 4135.8, 4151.6, 4168.9, 4186.4, 4201.9, 4218.5, 4235.7, 4253.5, 4271, 4285.4, 4302.4, 4319.2, 4337.6, 4353.3, 4370.6, 4386.8, 4401.6, 4418.7, 4437.6, 4452.4, 4470.3, 4488.7, 4502, 4520.6, 4536.9, 4552.7, 4568.6, 4586.1, 4602.1, 4619.4, 4636.1, 4653, 4668.5, 4686.7, 4702.5, 4719.6, 4734.6, 4752.1, 4770, 4786.7, 4802.1, 4818.8, 4838.3, 4854.4, 4868.7, 4885.4, 4902.5, 4918.8, 4935.5, 4952.4, 4969.6, 4985.3, 5002.1, 5018.7, 5036, 5052.1, 5069, 5085.4, 5102.1, 5118.8, 5135.5, 5152.3, 5169.9, 5185.5, 5202.1, 5218.3, 5235.4, 5252.2, 5268.8, 5285.7, 5302.8, 5318.8, 5335.4, 5354.3, 5368.9, 5385.5, 5402.1, 5419.3, 5435.6, 5451.6, 5475.5, 5487.6, 5503.8, 5521.2, 5539.2, 5558.2, 5570.3, 5585.5, 5603.8, 5618.7, 5635.5, 5651.7, 5668.9, 5685.9, 5701.9, 5719.2, 5736.3, 5759.6, 5770.1, 5788, 5802.9, 5821, 5838.1, 5854.3, 5874.2, 5887.2, 5903.2, 5921, 5935.9, 5952.8, 5971.2, 5986, 6002.8, 6020.9, 6036, 6052, 6070.8, 6085.5, 6102.3, 6121.2, 6136.4, 6152.3, 6168.1, 6186, 6203.2, 6218.9, 6235.3, 6252.1, 6269.2, 6285.6, 6301.9, 6319.1, 6336.2, 6352.3, 6368.9, 6385.6, 6402.3, 6418.9, 6435.5, 6452.5, 6471.1, 6485.4, 6502.3, 6518.9, 6535.6, 6552.3, 6568.7, 6586.1, 6602.2, 6618.7, 6635.6, 6652.3, 6669.3, 6686.3, 6702.3, 6719.6, 6736, 6753.4, 6768.9, 6785.7, 6802.3, 6818.9, 6835.7, 6853.5, 6870.5, 6887.9, 6902.3, 6919, 6935.6, 6952.2, 6969.8, 6986.4, 7002.3, 7019, 7035.6, 7053.2, 7069, 7085.2, 7102.7, 7121.2, 7135.7, 7153.2, 7167.6, 7185.7, 7202.3, 7220, 7237.2, 7254.3, 7271.1, 7293.5, 7313.6, 7325.9, 7335.5, 7352.8, 7370.5, 7385.7, 7402.4, 7419.1, 7435.7, 7452.9, 7468.9, 7487.3, 7504, 7522.2, 7538, 7555.4, 7570.3, 7588.3, 7602.1, 7619.8, 7639.7, 7652.3, 7669, 7686.1, 7703.2, 7719.7, 7735.5, 7754.1, 7768.4, 7787.3, 7802.4, 7819, 7835.7, 7852.9, 7869.1, 7887.3, 7904.1, 7918.5, 7935.8, 7951.8, 7969.1, 7985.7, 8002.5, 8018.5, 8035.7, 8052.5, 8069.1, 8085.7, 8102.4, 8118.9, 8136, 8152.4, 8168.7, 8185.7, 8202.4, 8219, 8235.7, 8252.3, 8269.4, 8285.4, 8302.4, 8319.2, 8335.8, 8352.7, 8369.1, 8385.6, 8402.8, 8419, 8435.8, 8455.9, 8469.5, 8485.7, 8502.3, 8519.1, 8536.3, 8552.3, 8570.8, 8585.7]","[18, 3.5, 14, 14, 68.6, 3.5, 14.5, 10, 18.2, 16.2, 16.6, 23.3, 10.4, 28.7, 8.6, 14, 14.7, 16.8, 15.3, 17.6, 16.4, 17.7, 17.8, 21.2, 11.2, 19.2, 16.7, 29.3, 0.8, 15.4, 16.7, 16.6, 16.6, 15.8, 17.3, 17.5, 15.5, 16.6, 17.2, 17.8, 17.5, 14.4, 17, 16.8, 18.4, 15.7, 17.3, 16.2, 14.8, 17.1, 18.9, 14.8, 17.9, 18.4, 13.3, 18.6, 16.3, 15.8, 15.9, 17.5, 16, 17.3, 16.7, 16.9, 15.5, 18.2, 15.8, 17.1, 15, 17.5, 17.9, 16.7, 15.4, 16.7, 19.5, 16.1, 14.3, 16.7, 17.1, 16.3, 16.7, 16.9, 17.2, 15.7, 16.8, 16.6, 17.3, 16.1, 16.9, 16.4, 16.7, 16.7, 16.7, 16.8, 17.6, 15.6, 16.6, 16.2, 17.1, 16.8, 16.6, 16.9, 17.1, 16, 16.6, 18.9, 14.6, 16.6, 16.6, 17.2, 16.3, 16, 23.9, 12.1, 16.2, 17.4, 18, 19, 12.1, 15.2, 18.3, 14.9, 16.8, 16.2, 17.2, 17, 16, 17.3, 17.1, 23.3, 10.5, 17.9, 14.9, 18.1, 17.1, 16.2, 19.9, 13, 16, 17.8, 14.9, 16.9, 18.4, 14.8, 16.8, 18.1, 15.1, 16, 18.8, 14.7, 16.8, 18.9, 15.2, 15.9, 15.8, 17.9, 17.2, 15.7, 16.4, 16.8, 17.1, 16.4, 16.3, 17.2, 17.1, 16.1, 16.6, 16.7, 16.7, 16.6, 16.6, 17, 18.6, 14.3, 16.9, 16.6, 16.7, 16.7, 16.4, 17.4, 16.1, 16.5, 16.9, 16.7, 17, 17, 16, 17.3, 16.4, 17.4, 15.5, 16.8, 16.6, 16.6, 16.8, 17.8, 17, 17.4, 14.4, 16.7, 16.6, 16.6, 17.6, 16.6, 15.9, 16.7, 16.6, 17.6, 15.8, 16.2, 17.5, 18.5, 14.5, 17.5, 14.4, 18.1, 16.6, 17.7, 17.2, 17.1, 16.8, 22.4, 20.1, 12.3, 9.6, 17.3, 17.7, 15.2, 16.7, 16.7, 16.6, 17.2, 16, 18.4, 16.7, 18.2, 15.8, 17.4, 14.9, 18, 13.8, 17.7, 19.9, 12.6, 16.7, 17.1, 17.1, 16.5, 15.8, 18.6, 14.3, 18.9, 15.1, 16.6, 16.7, 17.2, 16.2, 18.2, 16.8, 14.4, 17.3, 16, 17.3, 16.6, 16.8, 16, 17.2, 16.8, 16.6, 16.6, 16.7, 16.5, 17.1, 16.4, 16.3, 17, 16.7, 16.6, 16.7, 16.6, 17.1, 16, 17, 16.8, 16.6, 16.9, 16.4, 16.5, 17.2, 16.2, 16.8, 20.1, 13.6, 16.2, 16.6, 16.8, 17.2, 16, 18.5, 14.9]",60.0,63.0,60.0,5029.4,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0105,2022-11-30 18:14:05
,wl-html-keyboard-response,2,24771,0.0-2.0-0.0,0.0,3.0,,,,,,,,14851.100000023842,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0105,2022-11-30 18:14:05
,wl-rdm,3,31957,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,1600.0999999940395,91.0,60.0,40.0,False,,3000.0,[],"[720, 450]",ColorTask_Demo,,,,,HRV,HRV_0105,2022-11-30 18:14:05
,wl-rdm,4,37474,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,1435.5,81.0,60.0,40.0,False,,2000.0,[],"[720, 450]",ColorTask_Demo,,,,,HRV,HRV_0105,2022-11-30 18:14:05
,wl-html-keyboard-response,5,42384,0.0-3.0-2.0,0.0,6.0,,,,,,,,2905.2000000178814,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0105,2022-11-30 18:14:05
,wl-html-keyboard-response,6,52734,0.0-4.0-0.0,0.0,7.0,,,,,,,,8344.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0105,2022-11-30 18:14:05
,wl-html-keyboard-response,7,67124,0.0-5.0-0.0,0.0,8.0,,,,,,,,12386.800000011921,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0105,2022-11-30 18:14:05
,wl-rdm,8,70224,0.0-6.0-0.0,0.0,9.0,,,,,,,[],,,,,,62.5,1.0,i,1.0,True,1674.699999988079,101.0,60.0,40.0,False,,334.4946404427485,[],"[720, 450]",ColorTask,1.0,1.0,,,HRV,HRV_0105,2022-11-30 18:14:05
,wl-rdm,9,73207,0.0-6.1-0.1,0.0,10.0,,,,,,,[],,,,,,73.6,0.0,u,0.0,True,1611.0999999940395,92.0,60.0,40.0,False,,314.79202076501986,[],"[720, 450]",ColorTask,2.0,2.0,,,HRV,HRV_0105,2022-11-30 18:14:05
,wl-rdm,10,75701,0.0-6.2-0.2,0.0,11.0,,,,,,,[],,,,,,50.0,1.0,i,1.0,True,1121.3999999761581,68.0,60.0,40.0,False,,265.19724318162065,[],"[720, 450]",ColorTask,3.0,3.0,,,HRV,HRV_0105,2022-11-30 18:14:05
,wl-rdm,11,78077,0.0-6.3-0.3,0.0,12.0,,,,,,,[],,,,,,56.4,0.0,i,1.0,False,1115.5,67.0,60.0,40.0,False,,203.50879548794939,[],"[720, 450]",ColorTask,2.0,4.0,,,HRV,HRV_0105,2022-11-30 18:14:05
,wl-rdm,12,80573,0.0-6.4-0.4,0.0,13.0,,,,,,,[],,,,,,53.2,1.0,i,1.0,True,1041.1000000238419,63.0,60.0,40.0,False,,377.7937863791965,[],"[720, 450]",ColorTask,3.0,5.0,,,HRV,HRV_0105,2022-11-30 18:14:05
,wl-rdm,13,83057,0.0-6.5-0.5,0.0,14.0,,,,,,,[],,,,,,50.0,0.0,i,1.0,False,1035.7999999821186,63.0,60.0,40.0,False,,357.7329112621186,[],"[720, 450]",ColorTask,2.0,6.0,,,HRV,HRV_0105,2022-11-30 18:14:05
,wl-rdm,14,85607,0.0-6.6-0.6,0.0,15.0,,,,,,,[],,,,,,87.9,0.0,u,0.0,True,1168.0,68.0,60.0,40.0,False,,316.1143497427718,[],"[720, 450]",ColorTask,3.0,7.0,,,HRV,HRV_0105,2022-11-30 18:14:05
,wl-rdm,15,88257,0.0-6.7-0.7,0.0,16.0,,,,,,,[],,,,,,87.9,0.0,u,0.0,True,1276.699999988079,77.0,60.0,40.0,False,,280.34173479130305,[],"[720, 450]",ColorTask,4.0,8.0,,,HRV,HRV_0105,2022-11-30 18:14:05
