trialN,QuestionNum,Question,Answer,QuestionRating,AnswerRating,exp,subjectId,date
0.0,125,"What 1990's movie was filmed on a budget of $60,000 but grossed over $100 million? ",The Blair Witch Project,0,49,HRV,HRV_0105,2022-11-30 17:49:00
1.0,342,"Which insect, one of the fastest, can fly at speeds up to 60 mph? ",Dragonflies,24,74,HRV,HRV_0105,2022-11-30 17:49:00
2.0,178,"What former president coined the phrase ""lunatic fringe"" to refer to the wackos in his own reform movement?",Theodore Roosevelt ,1,37,HRV,HRV_0105,2022-11-30 17:49:00
3.0,62,In what country was the largest rough diamond ever discovered?,South Africa,1,24,HRV,HRV_0105,2022-11-30 17:49:00
4.0,363,"Who christened Hawaii ""the Sandwich Islands"" in 1778?  ",Captain Cook ,0,24,HRV,HRV_0105,2022-11-30 17:49:00
5.0,422,What are the top two most popular spices in the world?,Pepper and Mustard,1,35,HRV,HRV_0105,2022-11-30 17:49:00
6.0,81,Robert Hooke coined what scientific term after looking at a piece of cork under a microscope?,Cell,0,49,HRV,HRV_0105,2022-11-30 17:49:00
7.0,408,What snack food is an ingredient in the explosive dynamite?  ,Peanuts ,24,49,HRV,HRV_0105,2022-11-30 17:49:00
8.0,401,What chili pepper was believed the hottest in the world until the Naga Jolokia pepper was discovered in India in 2000?,Habanero,24,24,HRV,HRV_0105,2022-11-30 17:49:00
9.0,312,"When asked to define ""cool,"" what two words did James Brown use? ",James Brown,49,86,HRV,HRV_0105,2022-11-30 17:49:00
