success,trial_type,trial_index,time_elapsed,internal_node_id,missTrial,missTrialMsg,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,10540,0.0-0.0,True,undefinedblurEvent ,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0150,2022-11-30 18:32:22
,wl-check-fps,1,15609,0.0-1.0,,,0.0,1.0,"[12189, 12215.1, 12220.8, 12222.5, 12236.9, 12253.2, 12270.2, 12287.1, 12303.7, 12319, 12336.4, 12359, 12412, 12443.9, 12455.4, 12471.3, 12487.7, 12504.3, 12521.6, 12538, 12555.6, 12571.5, 12587.8, 12604.9, 12621.7, 12638.2, 12654.3, 12671.6, 12687.9, 12704.7, 12722, 12737.8, 12754.6, 12771.8, 12788.4, 12806.5, 12822.5, 12837.9, 12854.6, 12871.8, 12917.1, 12921.7, 12950, 12955.7, 12971, 13004.7, 13010.3, 13019.8, 13049, 13055.7, 13072.3, 13086.3, 13104, 13119.6, 13136.8, 13153.3, 13170, 13186.6, 13203.4, 13220, 13236.7, 13253.4, 13270, 13286.8, 13304.1, 13320.7, 13336.8, 13353.9, 13371.3, 13387.3, 13404.7, 13422.1, 13437.4, 13454, 13471.5, 13487.4, 13504.2, 13521.6, 13536.9, 13553.8, 13571, 13587.5, 13603.6, 13620, 13637, 13653.8, 13670.2, 13688.1, 13704.9, 13722.2, 13738.3, 13755, 13772.1, 13788.4, 13805.8, 13823.2, 13839, 13855.3, 13872, 13888.4, 13904.9, 13922.1, 13938.5, 13955.9, 13972.3, 13988.7, 14005, 14022.2, 14039.1, 14055.9, 14072.2, 14088.4, 14107.4, 14122.4, 14139.4, 14155.3, 14172.3, 14188.8, 14205.5, 14222.4, 14239.9, 14255.8, 14273, 14289, 14306.1, 14322.8, 14340.2, 14355.7, 14372.5, 14389, 14405.8, 14422.8, 14439.1, 14455.9, 14472.7, 14489.6, 14506.3, 14524, 14539.5, 14555.9, 14572.6, 14589.2, 14606.3, 14622.8, 14639.6, 14656, 14672.8, 14689.9, 14706.5, 14724.1, 14740, 14756, 14772.8, 14789.4, 14806.4, 14822.9, 14839.5, 14856.3, 14872.7, 14902.8, 14905.9, 14934.6, 14944.5, 14955.9, 14986.3, 14989.3, 15016.1, 15024.4, 15039.9, 15057.6, 15075.1, 15089.9, 15106.8, 15123.1, 15140.2, 15156.5, 15173.1, 15191, 15207.2, 15223.1, 15240, 15256.6, 15274.1, 15293.3, 15307.2, 15323.1, 15340.1, 15356.6, 15373.2, 15390.1, 15406.8, 15424, 15441.5, 15457.1, 15473.6, 15491.4, 15509.1, 15523.4, 15540.2, 15556.9, 15573.4, 15590.3, 15607.1, 15623.5, 15641.4, 15658.4, 15674, 15690.3, 15707.1, 15724.2, 15740.7, 15757.1, 15773.7, 15791, 15808, 15824.8, 15844.5, 15858.1, 15874, 15893.2, 15910.3, 15928.3, 15943.3, 15958.3, 15975.6, 15993, 16009.2, 16025.9, 16044, 16059.1, 16076.1, 16092.2, 16109.4, 16125.8, 16148.1, 16162.9, 16174.4, 16192.5, 16211.3, 16226.8, 16242, 16259.2, 16275.6, 16294.8, 16310.4, 16324.9, 16343.4, 16359.4, 16378.1, 16395.2, 16409.5, 16425.5, 16442.4, 16459.4, 16475.8, 16496.5, 16510.2, 16525, 16541.6, 16558, 16574.7, 16591.9, 16608.1, 16624.8, 16642.2, 16658.8, 16676.2, 16696.6, 16708.1, 16724.7, 16742.1, 16758.2, 16775, 16792.2, 16808.3, 16825, 16842.1, 16860.2, 16874.9, 16907.9, 16909.9, 16936.8, 16945.3, 16958, 16987.4, 16993.3, 17007.6, 17037.7, 17046, 17061.3, 17076.3, 17093.4, 17108.8, 17126.3, 17142.3, 17158.7, 17175.4, 17192.3, 17208.7, 17225.5]","[6.5, 26.1, 5.7, 1.7, 14.4, 16.3, 17, 16.9, 16.6, 15.3, 17.4, 22.6, 53, 31.9, 11.5, 15.9, 16.4, 16.6, 17.3, 16.4, 17.6, 15.9, 16.3, 17.1, 16.8, 16.5, 16.1, 17.3, 16.3, 16.8, 17.3, 15.8, 16.8, 17.2, 16.6, 18.1, 16, 15.4, 16.7, 17.2, 45.3, 4.6, 28.3, 5.7, 15.3, 33.7, 5.6, 9.5, 29.2, 6.7, 16.6, 14, 17.7, 15.6, 17.2, 16.5, 16.7, 16.6, 16.8, 16.6, 16.7, 16.7, 16.6, 16.8, 17.3, 16.6, 16.1, 17.1, 17.4, 16, 17.4, 17.4, 15.3, 16.6, 17.5, 15.9, 16.8, 17.4, 15.3, 16.9, 17.2, 16.5, 16.1, 16.4, 17, 16.8, 16.4, 17.9, 16.8, 17.3, 16.1, 16.7, 17.1, 16.3, 17.4, 17.4, 15.8, 16.3, 16.7, 16.4, 16.5, 17.2, 16.4, 17.4, 16.4, 16.4, 16.3, 17.2, 16.9, 16.8, 16.3, 16.2, 19, 15, 17, 15.9, 17, 16.5, 16.7, 16.9, 17.5, 15.9, 17.2, 16, 17.1, 16.7, 17.4, 15.5, 16.8, 16.5, 16.8, 17, 16.3, 16.8, 16.8, 16.9, 16.7, 17.7, 15.5, 16.4, 16.7, 16.6, 17.1, 16.5, 16.8, 16.4, 16.8, 17.1, 16.6, 17.6, 15.9, 16, 16.8, 16.6, 17, 16.5, 16.6, 16.8, 16.4, 30.1, 3.1, 28.7, 9.9, 11.4, 30.4, 3, 26.8, 8.3, 15.5, 17.7, 17.5, 14.8, 16.9, 16.3, 17.1, 16.3, 16.6, 17.9, 16.2, 15.9, 16.9, 16.6, 17.5, 19.2, 13.9, 15.9, 17, 16.5, 16.6, 16.9, 16.7, 17.2, 17.5, 15.6, 16.5, 17.8, 17.7, 14.3, 16.8, 16.7, 16.5, 16.9, 16.8, 16.4, 17.9, 17, 15.6, 16.3, 16.8, 17.1, 16.5, 16.4, 16.6, 17.3, 17, 16.8, 19.7, 13.6, 15.9, 19.2, 17.1, 18, 15, 15, 17.3, 17.4, 16.2, 16.7, 18.1, 15.1, 17, 16.1, 17.2, 16.4, 22.3, 14.8, 11.5, 18.1, 18.8, 15.5, 15.2, 17.2, 16.4, 19.2, 15.6, 14.5, 18.5, 16, 18.7, 17.1, 14.3, 16, 16.9, 17, 16.4, 20.7, 13.7, 14.8, 16.6, 16.4, 16.7, 17.2, 16.2, 16.7, 17.4, 16.6, 17.4, 20.4, 11.5, 16.6, 17.4, 16.1, 16.8, 17.2, 16.1, 16.7, 17.1, 18.1, 14.7, 33, 2, 26.9, 8.5, 12.7, 29.4, 5.9, 14.3, 30.1, 8.3, 15.3, 15, 17.1, 15.4, 17.5, 16, 16.4, 16.7, 16.9, 16.4, 16.8]",59.0,60.0,60.0,5059.9,[],,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0150,2022-11-30 18:32:22
,wl-html-keyboard-response,2,30865,0.0-2.0-0.0,,,0.0,2.0,,,,,,,,13238.199999988079,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0150,2022-11-30 18:32:22
,wl-rdm,3,39815,0.0-3.0-0.0,False,,0.0,3.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,3307.2999999821186,198.0,60.0,40.0,3000.0,[],"[640, 360]",ColorTask_Demo,,,,,HRV,HRV_0150,2022-11-30 18:32:22
,wl-rdm,4,45320,0.0-3.0-1.0,False,,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,1424.9000000357628,86.0,60.0,40.0,2000.0,[],"[640, 360]",ColorTask_Demo,,,,,HRV,HRV_0150,2022-11-30 18:32:22
,wl-html-keyboard-response,5,50049,0.0-3.0-2.0,,,0.0,5.0,,,,,,,,2723.899999976158,0.0,1,,,,,,,,,,,,,,,,,,,,HRV,HRV_0150,2022-11-30 18:32:22
,wl-html-keyboard-response,6,60069,0.0-4.0-0.0,,,0.0,6.0,,,,,,,,8013.5,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0150,2022-11-30 18:32:22
,wl-html-keyboard-response,7,85472,0.0-5.0-0.0,,,0.0,7.0,,,,,,,,23391.5,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0150,2022-11-30 18:32:22
,wl-rdm,8,88186,0.0-6.0-0.0,False,,0.0,8.0,,,,,,,[],,,,,,87.9,0.0,u,0.0,True,1362.4000000357628,82.0,60.0,40.0,284.3764193649853,[],"[640, 360]",ColorTask,1.0,1.0,,,HRV,HRV_0150,2022-11-30 18:32:22
,wl-rdm,9,90452,0.0-6.1-0.1,False,,0.0,9.0,,,,,,,[],,,,,,50.0,1.0,i,1.0,True,997.5,59.0,60.0,40.0,214.2887600141416,[],"[640, 360]",ColorTask,2.0,2.0,,,HRV,HRV_0150,2022-11-30 18:32:22
