success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,2611,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0269,2022-11-30 20:20:59
,wl-check-fps,1,7645,0.0-1.0,0.0,2.0,"[3251.8, 3260.7, 3277, 3295.8, 3310.4, 3327.2, 3343.9, 3363.3, 3396.4, 3431.1, 3446.6, 3463.8, 3478.8, 3495.2, 3512, 3528.4, 3545.1, 3562.1, 3578.7, 3595.1, 3612, 3628.4, 3645.3, 3662.1, 3678.3, 3695.4, 3713, 3728.5, 3745.4, 3762.4, 3778.6, 3795.3, 3812.1, 3828.5, 3845.5, 3861.7, 3878.6, 3895.4, 3912, 3929, 3945.7, 3961.9, 3978.7, 3995.6, 4012.1, 4028.7, 4045.1, 4062, 4078.7, 4095.2, 4112.1, 4128.6, 4145.1, 4162.1, 4178.3, 4195.3, 4212, 4228.4, 4245.3, 4262.1, 4278.6, 4295.4, 4312.1, 4328.6, 4345.5, 4361.9, 4378.6, 4395.5, 4411.7, 4428.6, 4445.4, 4461.7, 4478.8, 4496.1, 4512, 4528.7, 4545, 4562, 4578.8, 4595.1, 4612.1, 4628.8, 4645.2, 4662, 4678.5, 4695.3, 4712.1, 4728.6, 4745.3, 4762.1, 4778.6, 4795.4, 4811.9, 4828.6, 4845.3, 4862.1, 4878.6, 4895.4, 4912.6, 4928.7, 4947.5, 4981.7, 4982.4, 4995.1, 5023.1, 5028.5, 5044.1, 5060.4, 5077.1, 5094.1, 5110.4, 5127.1, 5144.1, 5160.5, 5177.2, 5194.1, 5210.5, 5227.1, 5244.1, 5260.4, 5277.2, 5294, 5310.6, 5327.4, 5343.8, 5360.7, 5377.2, 5393.8, 5410.4, 5427.4, 5443.8, 5460.5, 5477.4, 5494, 5510.8, 5527.6, 5543.9, 5560.6, 5577.2, 5593.8, 5611.3, 5627.2, 5643.8, 5661, 5677.2, 5693.8, 5710.5, 5727.1, 5743.9, 5760.6, 5777.2, 5793.8, 5810.6, 5827.3, 5843.8, 5860.7, 5877.2, 5894, 5910.5, 5927.2, 5944.1, 5960.4, 5977.1, 5994, 6010.7, 6027.4, 6043.9, 6060.7, 6077.3, 6093.9, 6110.7, 6127.2, 6143.8, 6160.8, 6177.2, 6194, 6210.8, 6227.3, 6243.9, 6260.6, 6277.4, 6293.9, 6310.8, 6327.3, 6344, 6360.7, 6377.3, 6394, 6410.5, 6427.5, 6444.1, 6460.6, 6477.2, 6494.1, 6510.7, 6527.5, 6543.8, 6560.6, 6577.2, 6593.9, 6610.6, 6627.5, 6643.8, 6661, 6677.7, 6694, 6710.7, 6727.2, 6745, 6760.5, 6777.3, 6793.9, 6811, 6827.2, 6844.1, 6861, 6877.8, 6896.2, 6910.5, 6928, 6946.4, 6961.6, 6977.3, 6994.2, 7010.5, 7027.5, 7044.3, 7060.5, 7077.8, 7094.1, 7110.5, 7127.8, 7144.6, 7160.7, 7177.5, 7195.7, 7210.6, 7227.3, 7245.2, 7261, 7277.4, 7294.3, 7310.9, 7327.3, 7344.2, 7361, 7377.3, 7394.2, 7411.2, 7427.5, 7444.2, 7461, 7477.4, 7494.2, 7511.1, 7527.5, 7544.3, 7560.7, 7577.4, 7594.6, 7610.8, 7628.9, 7645.7, 7662, 7678.9, 7695.8, 7712, 7728.9, 7745.8, 7762.1, 7778.9, 7795.4, 7812.2, 7829.4, 7845.6, 7862.2, 7879, 7895.3, 7912.8, 7928.8, 7947, 7962.6, 7979.3, 7996, 8012.2, 8028.9, 8046, 8062.7, 8079, 8095.9, 8112.3, 8128.9, 8145.8, 8162.4, 8178.9, 8195.9, 8212.3, 8253.3, 8255.7, 8262.5]","[2.1, 8.9, 16.3, 18.8, 14.6, 16.8, 16.7, 19.4, 33.1, 34.7, 15.5, 17.2, 15, 16.4, 16.8, 16.4, 16.7, 17, 16.6, 16.4, 16.9, 16.4, 16.9, 16.8, 16.2, 17.1, 17.6, 15.5, 16.9, 17, 16.2, 16.7, 16.8, 16.4, 17, 16.2, 16.9, 16.8, 16.6, 17, 16.7, 16.2, 16.8, 16.9, 16.5, 16.6, 16.4, 16.9, 16.7, 16.5, 16.9, 16.5, 16.5, 17, 16.2, 17, 16.7, 16.4, 16.9, 16.8, 16.5, 16.8, 16.7, 16.5, 16.9, 16.4, 16.7, 16.9, 16.2, 16.9, 16.8, 16.3, 17.1, 17.3, 15.9, 16.7, 16.3, 17, 16.8, 16.3, 17, 16.7, 16.4, 16.8, 16.5, 16.8, 16.8, 16.5, 16.7, 16.8, 16.5, 16.8, 16.5, 16.7, 16.7, 16.8, 16.5, 16.8, 17.2, 16.1, 18.8, 34.2, 0.7, 12.7, 28, 5.4, 15.6, 16.3, 16.7, 17, 16.3, 16.7, 17, 16.4, 16.7, 16.9, 16.4, 16.6, 17, 16.3, 16.8, 16.8, 16.6, 16.8, 16.4, 16.9, 16.5, 16.6, 16.6, 17, 16.4, 16.7, 16.9, 16.6, 16.8, 16.8, 16.3, 16.7, 16.6, 16.6, 17.5, 15.9, 16.6, 17.2, 16.2, 16.6, 16.7, 16.6, 16.8, 16.7, 16.6, 16.6, 16.8, 16.7, 16.5, 16.9, 16.5, 16.8, 16.5, 16.7, 16.9, 16.3, 16.7, 16.9, 16.7, 16.7, 16.5, 16.8, 16.6, 16.6, 16.8, 16.5, 16.6, 17, 16.4, 16.8, 16.8, 16.5, 16.6, 16.7, 16.8, 16.5, 16.9, 16.5, 16.7, 16.7, 16.6, 16.7, 16.5, 17, 16.6, 16.5, 16.6, 16.9, 16.6, 16.8, 16.3, 16.8, 16.6, 16.7, 16.7, 16.9, 16.3, 17.2, 16.7, 16.3, 16.7, 16.5, 17.8, 15.5, 16.8, 16.6, 17.1, 16.2, 16.9, 16.9, 16.8, 18.4, 14.3, 17.5, 18.4, 15.2, 15.7, 16.9, 16.3, 17, 16.8, 16.2, 17.3, 16.3, 16.4, 17.3, 16.8, 16.1, 16.8, 18.2, 14.9, 16.7, 17.9, 15.8, 16.4, 16.9, 16.6, 16.4, 16.9, 16.8, 16.3, 16.9, 17, 16.3, 16.7, 16.8, 16.4, 16.8, 16.9, 16.4, 16.8, 16.4, 16.7, 17.2, 16.2, 18.1, 16.8, 16.3, 16.9, 16.9, 16.2, 16.9, 16.9, 16.3, 16.8, 16.5, 16.8, 17.2, 16.2, 16.6, 16.8, 16.3, 17.5, 16, 18.2, 15.6, 16.7, 16.7, 16.2, 16.7, 17.1, 16.7, 16.3, 16.9, 16.4, 16.6, 16.9, 16.6, 16.5, 17, 16.4, 41, 2.4, 6.8]",60.0,60.0,60.0,5029.8,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0269,2022-11-30 20:20:59
,wl-html-keyboard-response,2,28219,0.0-2.0-0.0,0.0,3.0,,,,,,,,18558.5,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0269,2022-11-30 20:20:59
,wl-rdm,3,35042,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,1248.7999999523163,75.0,60.0,40.0,False,,3000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0269,2022-11-30 20:20:59
,wl-rdm,4,39925,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,791.5,48.0,60.0,40.0,False,,2000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0269,2022-11-30 20:20:59
,wl-html-keyboard-response,5,51615,0.0-3.0-2.0,0.0,6.0,,,,,,,,9671.399999976158,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0269,2022-11-30 20:20:59
,wl-html-keyboard-response,6,68348,0.0-4.0-0.0,0.0,7.0,,,,,,,,14725.899999976158,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0269,2022-11-30 20:20:59
,wl-html-keyboard-response,7,92899,0.0-5.0-0.0,0.0,8.0,,,,,,,,22542.900000095367,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0269,2022-11-30 20:20:59
,wl-rdm,8,95344,0.0-6.0-0.0,0.0,9.0,,,,,,,[],,,,,,56.4,0.0,u,0.0,True,1154.1000000238419,70.0,60.0,40.0,False,,222.89331982591153,[],"[960, 540]",ColorTask,1.0,1.0,,,HRV,HRV_0269,2022-11-30 20:20:59
,wl-rdm,9,97495,0.0-6.1-0.1,0.0,10.0,,,,,,,[],,,,,,87.9,1.0,i,1.0,True,732.0,44.0,60.0,40.0,False,,346.89533098905974,[],"[960, 540]",ColorTask,2.0,2.0,,,HRV,HRV_0269,2022-11-30 20:20:59
