success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,2003,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0128,2022-11-30 18:08:52
,wl-check-fps,1,6996,0.0-1.0,0.0,2.0,"[2396.3, 2397.1, 2411.2, 2428, 2444.6, 2461.3, 2478.2, 2494.5, 2510.8, 2527.7, 2544.2, 2561.1, 2577.8, 2594.8, 2611.2, 2628.2, 2644.8, 2661.6, 2678.2, 2694.9, 2711.5, 2728.1, 2744.7, 2761.4, 2778.3, 2794.9, 2811.6, 2828.3, 2845.2, 2861.6, 2878.6, 2895.2, 2911.8, 2928.4, 2945.4, 2961.5, 2978.6, 2994.9, 3011.4, 3028.4, 3044.9, 3061.6, 3078.2, 3094.8, 3111.5, 3128.1, 3145.2, 3161.7, 3178.4, 3195.2, 3211.9, 3228.8, 3244.9, 3261.9, 3278.8, 3295.8, 3312, 3328.4, 3345.3, 3362.1, 3379, 3395.5, 3413.6, 3428.7, 3445.8, 3462.5, 3479, 3495.9, 3512.1, 3528.5, 3545.5, 3562.2, 3578.8, 3595.5, 3612.1, 3629.2, 3645.7, 3662.6, 3679.5, 3695.9, 3712.6, 3729.1, 3745.7, 3762.6, 3779.2, 3796.2, 3812.5, 3829.4, 3845.8, 3862.5, 3879.4, 3895.9, 3912.5, 3928.9, 3945.8, 3962.2, 3979.4, 3996.1, 4012.7, 4029.3, 4046, 4062.4, 4079.3, 4095.8, 4112.4, 4129.7, 4146.5, 4162.8, 4179.7, 4196.4, 4212.9, 4229.4, 4246.3, 4262.9, 4279.9, 4296.4, 4313.2, 4329.7, 4346.5, 4363.2, 4379.9, 4396.7, 4413.3, 4430, 4446.4, 4462.9, 4479.5, 4496.2, 4513.2, 4529.9, 4546.6, 4563.1, 4580, 4596.7, 4613.5, 4629.9, 4646.7, 4663.5, 4680.1, 4697, 4713.5, 4730.6, 4746.9, 4763.8, 4780.3, 4796.9, 4813.2, 4830.2, 4847, 4863.5, 4879.9, 4896.6, 4913.5, 4930.2, 4946.9, 4963.5, 4980.1, 4997.1, 5013.6, 5030.3, 5047.3, 5064, 5080.4, 5097.3, 5114, 5130.4, 5146.8, 5163.6, 5180.6, 5197.3, 5214.5, 5230.7, 5247.4, 5264.1, 5280.6, 5297.5, 5314.2, 5330.6, 5347.3, 5364, 5380.8, 5397.8, 5414.4, 5431, 5447.7, 5464.2, 5480.9, 5497.5, 5514, 5530.7, 5547.5, 5564.3, 5581.2, 5597.7, 5614.4, 5631.1, 5647.8, 5664.3, 5681.2, 5697.6, 5714.5, 5731.1, 5747.8, 5764.7, 5781.4, 5798.3, 5814.9, 5831.4, 5848, 5864.7, 5881.8, 5897.4, 5914.9, 5931, 5947.7, 5965.1, 5981.7, 5998.5, 6015.2, 6031.5, 6048, 6064.8, 6081.5, 6098.1, 6115, 6131.7, 6148.3, 6165, 6181.5, 6198.3, 6215.1, 6231.6, 6248.3, 6265.1, 6281.9, 6298.4, 6315.1, 6331.7, 6348.5, 6365.3, 6382.1, 6398.8, 6415.3, 6432.1, 6448.5, 6465.2, 6482.3, 6498.4, 6515.4, 6532.2, 6548.8, 6565.6, 6582.1, 6598.6, 6615.5, 6632.1, 6648.7, 6665.5, 6682.2, 6698.9, 6715.4, 6732.2, 6748.9, 6765.5, 6782.2, 6798.8, 6815.6, 6832.4, 6848.9, 6865.5, 6881.8, 6898.7, 6915.4, 6932.1, 6949, 6965.9, 6982.3, 6999.3, 7015.6, 7032.4, 7049.1, 7065.7, 7082.5, 7099.2, 7116, 7132.5, 7149.2, 7165.8, 7182.5, 7199.3, 7215.9, 7232.6, 7249.5, 7266.2, 7282.6, 7299.6, 7316.2, 7332.7, 7349.6, 7366]","[1.9, 0.8, 14.1, 16.8, 16.6, 16.7, 16.9, 16.3, 16.3, 16.9, 16.5, 16.9, 16.7, 17, 16.4, 17, 16.6, 16.8, 16.6, 16.7, 16.6, 16.6, 16.6, 16.7, 16.9, 16.6, 16.7, 16.7, 16.9, 16.4, 17, 16.6, 16.6, 16.6, 17, 16.1, 17.1, 16.3, 16.5, 17, 16.5, 16.7, 16.6, 16.6, 16.7, 16.6, 17.1, 16.5, 16.7, 16.8, 16.7, 16.9, 16.1, 17, 16.9, 17, 16.2, 16.4, 16.9, 16.8, 16.9, 16.5, 18.1, 15.1, 17.1, 16.7, 16.5, 16.9, 16.2, 16.4, 17, 16.7, 16.6, 16.7, 16.6, 17.1, 16.5, 16.9, 16.9, 16.4, 16.7, 16.5, 16.6, 16.9, 16.6, 17, 16.3, 16.9, 16.4, 16.7, 16.9, 16.5, 16.6, 16.4, 16.9, 16.4, 17.2, 16.7, 16.6, 16.6, 16.7, 16.4, 16.9, 16.5, 16.6, 17.3, 16.8, 16.3, 16.9, 16.7, 16.5, 16.5, 16.9, 16.6, 17, 16.5, 16.8, 16.5, 16.8, 16.7, 16.7, 16.8, 16.6, 16.7, 16.4, 16.5, 16.6, 16.7, 17, 16.7, 16.7, 16.5, 16.9, 16.7, 16.8, 16.4, 16.8, 16.8, 16.6, 16.9, 16.5, 17.1, 16.3, 16.9, 16.5, 16.6, 16.3, 17, 16.8, 16.5, 16.4, 16.7, 16.9, 16.7, 16.7, 16.6, 16.6, 17, 16.5, 16.7, 17, 16.7, 16.4, 16.9, 16.7, 16.4, 16.4, 16.8, 17, 16.7, 17.2, 16.2, 16.7, 16.7, 16.5, 16.9, 16.7, 16.4, 16.7, 16.7, 16.8, 17, 16.6, 16.6, 16.7, 16.5, 16.7, 16.6, 16.5, 16.7, 16.8, 16.8, 16.9, 16.5, 16.7, 16.7, 16.7, 16.5, 16.9, 16.4, 16.9, 16.6, 16.7, 16.9, 16.7, 16.9, 16.6, 16.5, 16.6, 16.7, 17.1, 15.6, 17.5, 16.1, 16.7, 17.4, 16.6, 16.8, 16.7, 16.3, 16.5, 16.8, 16.7, 16.6, 16.9, 16.7, 16.6, 16.7, 16.5, 16.8, 16.8, 16.5, 16.7, 16.8, 16.8, 16.5, 16.7, 16.6, 16.8, 16.8, 16.8, 16.7, 16.5, 16.8, 16.4, 16.7, 17.1, 16.1, 17, 16.8, 16.6, 16.8, 16.5, 16.5, 16.9, 16.6, 16.6, 16.8, 16.7, 16.7, 16.5, 16.8, 16.7, 16.6, 16.7, 16.6, 16.8, 16.8, 16.5, 16.6, 16.3, 16.9, 16.7, 16.7, 16.9, 16.9, 16.4, 17, 16.3, 16.8, 16.7, 16.6, 16.8, 16.7, 16.8, 16.5, 16.7, 16.6, 16.7, 16.8, 16.6, 16.7, 16.9, 16.7, 16.4, 17, 16.6, 16.5, 16.9, 16.4]",60.0,61.0,60.0,4988.4,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0128,2022-11-30 18:08:52
,wl-html-keyboard-response,2,23931,0.0-2.0-0.0,0.0,3.0,,,,,,,,14922.09999999404,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0128,2022-11-30 18:08:52
,wl-rdm,3,29784,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,286.29999999701977,18.0,60.0,40.0,False,,3000.0,[],"[576, 360]",ColorTask_Demo,,,,,HRV,HRV_0128,2022-11-30 18:08:52
,wl-rdm,4,34788,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,945.7000000029802,57.0,60.0,40.0,False,,2000.0,[],"[576, 360]",ColorTask_Demo,,,,,HRV,HRV_0128,2022-11-30 18:08:52
,wl-html-keyboard-response,5,42954,0.0-3.0-2.0,0.0,6.0,,,,,,,,6161.300000011921,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0128,2022-11-30 18:08:52
,wl-html-keyboard-response,6,51474,0.0-4.0-0.0,0.0,7.0,,,,,,,,6514.20000000298,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0128,2022-11-30 18:08:52
,wl-html-keyboard-response,7,58643,0.0-5.0-0.0,0.0,8.0,,,,,,,,5159.5,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0128,2022-11-30 18:08:52
,wl-rdm,8,61282,0.0-6.0-0.0,0.0,9.0,,,,,,,[],,,,,,50.0,1.0,i,1.0,True,1342.4000000059605,81.0,60.0,40.0,False,,229.7157878051205,[],"[576, 360]",ColorTask,1.0,1.0,,,HRV,HRV_0128,2022-11-30 18:08:52
,wl-rdm,9,64619,0.0-6.1-0.1,0.0,10.0,,,,,,,[],,,,,,53.2,1.0,i,1.0,True,2036.7999999970198,123.0,60.0,40.0,False,,228.71058112781697,[],"[576, 360]",ColorTask,2.0,2.0,,,HRV,HRV_0128,2022-11-30 18:08:52
