success,trial_type,trial_index,time_elapsed,internal_node_id,missTrial,missTrialMsg,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,1784068,0.0-0.0,True,undefinedblurEvent ,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0274,2022-11-30 21:09:56
,wl-check-fps,1,1789088,0.0-1.0,,,0.0,1.0,"[1786301.1, 1786318.6, 1786335.3, 1786350.2, 1786366.7, 1786383.2, 1786400.1, 1786416.6, 1786433.5, 1786450.3, 1786471.8, 1786487.8, 1786502.6, 1786526.3, 1786537.4, 1786549.5, 1786566.2, 1786583, 1786599.7, 1786616.5, 1786633.4, 1786650.1, 1786666.9, 1786683.5, 1786700.1, 1786717, 1786733.3, 1786749.9, 1786766.7, 1786783.5, 1786800, 1786816.4, 1786833.4, 1786850.1, 1786866.7, 1786883.3, 1786900.2, 1786916.9, 1786933.4, 1786950.4, 1786967.9, 1786983.4, 1787000.9, 1787016.7, 1787033.9, 1787050.1, 1787066.7, 1787083.4, 1787100.2, 1787116.8, 1787133.6, 1787149.9, 1787166.8, 1787183.5, 1787200.1, 1787216.8, 1787233.6, 1787250.1, 1787267.4, 1787283.4, 1787300.2, 1787316.7, 1787333.6, 1787350.3, 1787367.1, 1787383.6, 1787400.1, 1787417, 1787433.7, 1787450.2, 1787467, 1787483.6, 1787500.4, 1787516.8, 1787533.5, 1787550.2, 1787567, 1787583.3, 1787600, 1787617.2, 1787633.8, 1787650.3, 1787666.9, 1787683.5, 1787700.2, 1787716.9, 1787733.4, 1787750.3, 1787766.8, 1787783.7, 1787800.2, 1787816.9, 1787833.5, 1787850, 1787867.3, 1787883.4, 1787900.2, 1787916.9, 1787934.4, 1787950.4, 1787966.9, 1787986, 1788000.3, 1788018.4, 1788033.7, 1788050.4, 1788067.1, 1788085, 1788100.2, 1788116.8, 1788133.7, 1788150.1, 1788166.4, 1788183, 1788199.7, 1788216.3, 1788233.1, 1788249.7, 1788266.4, 1788283.1, 1788299.7, 1788316.5, 1788333.1, 1788349.8, 1788367.2, 1788383.6, 1788400.3, 1788416.9, 1788433.7, 1788450.5, 1788466.9, 1788483.7, 1788500.4, 1788516.8, 1788533.6, 1788550.1, 1788566.8, 1788584, 1788600.2, 1788617.1, 1788633.7, 1788650.4, 1788666.8, 1788683.4, 1788700.3, 1788717, 1788733.6, 1788750.2, 1788767.1, 1788783.6, 1788800.5, 1788817.4, 1788833.5, 1788850.2, 1788869.4, 1788883.5, 1788900.2, 1788917.5, 1788933.7, 1788950.3, 1788966.9, 1788984, 1789000.4, 1789017, 1789033.6, 1789050.4, 1789067.3, 1789084, 1789100.1, 1789117, 1789133.8, 1789150.1, 1789167, 1789183.7, 1789200.4, 1789217.2, 1789233.8, 1789250.5, 1789266.9, 1789284, 1789300.3, 1789317.2, 1789333.8, 1789350.2, 1789366.9, 1789383.8, 1789400.3, 1789417, 1789433.8, 1789450.5, 1789467.1, 1789483.7, 1789500.4, 1789517.1, 1789533.5, 1789550.4, 1789567.1, 1789583.8, 1789600.2, 1789616.9, 1789633.7, 1789650.3, 1789666.9, 1789683.6, 1789700.5, 1789717.1, 1789733.8, 1789750.4, 1789767.6, 1789783.7, 1789800.5, 1789817.1, 1789833.8, 1789850.7, 1789866.8, 1789884, 1789900.7, 1789916.9, 1789934.1, 1789953.2, 1789968.7, 1789984.8, 1790001.2, 1790018.4, 1790034.7, 1790051.8, 1790070.1, 1790084.8, 1790101.4, 1790117.4, 1790134.1, 1790150.7, 1790167.4, 1790184, 1790200.7, 1790217.4, 1790234.3, 1790252.3, 1790267.6, 1790284.7, 1790300.8, 1790317.6, 1790334.2, 1790350.6, 1790367.3, 1790383.8, 1790400.5, 1790418.1, 1790433.7, 1790450.4, 1790467, 1790483.8, 1790500.2, 1790516.6, 1790533.3, 1790550.1, 1790566.8, 1790583.6, 1790600.1, 1790617.1, 1790633.7, 1790650.6, 1790667.4, 1790683.8, 1790700.4, 1790717.2, 1790734, 1790750.6, 1790767.2, 1790784, 1790801.2, 1790817.5, 1790833.9, 1790850.7, 1790867.4, 1790883.7, 1790900.8, 1790917.3, 1790933.9, 1790950.7, 1790967.1, 1790984.5, 1791000.5, 1791017.2, 1791033.9, 1791050.7, 1791067.4, 1791083.9, 1791100.5, 1791117.1, 1791133.8, 1791150.7, 1791167.2, 1791183.9, 1791200.6, 1791217.1, 1791234.1, 1791250.4, 1791267.2, 1791283.9]","[10.6, 17.5, 16.7, 14.9, 16.5, 16.5, 16.9, 16.5, 16.9, 16.8, 21.5, 16, 14.8, 23.7, 11.1, 12.1, 16.7, 16.8, 16.7, 16.8, 16.9, 16.7, 16.8, 16.6, 16.6, 16.9, 16.3, 16.6, 16.8, 16.8, 16.5, 16.4, 17, 16.7, 16.6, 16.6, 16.9, 16.7, 16.5, 17, 17.5, 15.5, 17.5, 15.8, 17.2, 16.2, 16.6, 16.7, 16.8, 16.6, 16.8, 16.3, 16.9, 16.7, 16.6, 16.7, 16.8, 16.5, 17.3, 16, 16.8, 16.5, 16.9, 16.7, 16.8, 16.5, 16.5, 16.9, 16.7, 16.5, 16.8, 16.6, 16.8, 16.4, 16.7, 16.7, 16.8, 16.3, 16.7, 17.2, 16.6, 16.5, 16.6, 16.6, 16.7, 16.7, 16.5, 16.9, 16.5, 16.9, 16.5, 16.7, 16.6, 16.5, 17.3, 16.1, 16.8, 16.7, 17.5, 16, 16.5, 19.1, 14.3, 18.1, 15.3, 16.7, 16.7, 17.9, 15.2, 16.6, 16.9, 16.4, 16.3, 16.6, 16.7, 16.6, 16.8, 16.6, 16.7, 16.7, 16.6, 16.8, 16.6, 16.7, 17.4, 16.4, 16.7, 16.6, 16.8, 16.8, 16.4, 16.8, 16.7, 16.4, 16.8, 16.5, 16.7, 17.2, 16.2, 16.9, 16.6, 16.7, 16.4, 16.6, 16.9, 16.7, 16.6, 16.6, 16.9, 16.5, 16.9, 16.9, 16.1, 16.7, 19.2, 14.1, 16.7, 17.3, 16.2, 16.6, 16.6, 17.1, 16.4, 16.6, 16.6, 16.8, 16.9, 16.7, 16.1, 16.9, 16.8, 16.3, 16.9, 16.7, 16.7, 16.8, 16.6, 16.7, 16.4, 17.1, 16.3, 16.9, 16.6, 16.4, 16.7, 16.9, 16.5, 16.7, 16.8, 16.7, 16.6, 16.6, 16.7, 16.7, 16.4, 16.9, 16.7, 16.7, 16.4, 16.7, 16.8, 16.6, 16.6, 16.7, 16.9, 16.6, 16.7, 16.6, 17.2, 16.1, 16.8, 16.6, 16.7, 16.9, 16.1, 17.2, 16.7, 16.2, 17.2, 19.1, 15.5, 16.1, 16.4, 17.2, 16.3, 17.1, 18.3, 14.7, 16.6, 16, 16.7, 16.6, 16.7, 16.6, 16.7, 16.7, 16.9, 18, 15.3, 17.1, 16.1, 16.8, 16.6, 16.4, 16.7, 16.5, 16.7, 17.6, 15.6, 16.7, 16.6, 16.8, 16.4, 16.4, 16.7, 16.8, 16.7, 16.8, 16.5, 17, 16.6, 16.9, 16.8, 16.4, 16.6, 16.8, 16.8, 16.6, 16.6, 16.8, 17.2, 16.3, 16.4, 16.8, 16.7, 16.3, 17.1, 16.5, 16.6, 16.8, 16.4, 17.4, 16, 16.7, 16.7, 16.8, 16.7, 16.5, 16.6, 16.6, 16.7, 16.9, 16.5, 16.7, 16.7, 16.5, 17, 16.3, 16.8, 16.7]",60.0,60.0,60.0,5010.0,[],,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0274,2022-11-30 21:09:56
,wl-html-keyboard-response,2,1797908,0.0-2.0-0.0,,,0.0,2.0,,,,,,,,6800.099999964237,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0274,2022-11-30 21:09:56
,wl-rdm,3,1804702,0.0-3.0-0.0,False,,0.0,3.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,1205.5000000596046,73.0,60.0,40.0,3000.0,[],"[640, 360]",ColorTask_Demo,,,,,HRV,HRV_0274,2022-11-30 21:09:56
,wl-rdm,4,1809419,0.0-3.0-1.0,False,,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,647.4000000357628,39.0,60.0,40.0,2000.0,[],"[640, 360]",ColorTask_Demo,,,,,HRV,HRV_0274,2022-11-30 21:09:56
,wl-html-keyboard-response,5,1813164,0.0-3.0-2.0,,,0.0,5.0,,,,,,,,1727.5,0.0,1,,,,,,,,,,,,,,,,,,,,HRV,HRV_0274,2022-11-30 21:09:56
,wl-html-keyboard-response,6,1820659,0.0-4.0-0.0,,,0.0,6.0,,,,,,,,5482.099999964237,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0274,2022-11-30 21:09:56
,wl-html-keyboard-response,7,1827693,0.0-5.0-0.0,,,0.0,7.0,,,,,,,,5714.899999976158,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0274,2022-11-30 21:09:56
,wl-rdm,8,1830235,0.0-6.0-0.0,False,,0.0,8.0,,,,,,,[],,,,,,56.4,0.0,u,0.0,True,1110.8999999761581,67.0,60.0,40.0,352.92022120545244,[],"[640, 360]",ColorTask,1.0,1.0,,,HRV,HRV_0274,2022-11-30 21:09:56
,wl-rdm,9,1832252,0.0-6.1-0.1,False,,0.0,9.0,,,,,,,[],,,,,,62.5,1.0,i,1.0,True,662.6000000238419,40.0,60.0,40.0,270.2187904550407,[],"[640, 360]",ColorTask,2.0,2.0,,,HRV,HRV_0274,2022-11-30 21:09:56
