trialN,QuestionNum,Question,Answer,QuestionRating,AnswerRating,exp,subjectId,date
0.0,6,"""White Christmas"" playing on Armed Forces Radio was the secret signal for what event on April 30, 1975?",The evacuation of Saigon,100,50,HRV,HRV_0185,2022-11-30 18:23:32
1.0,382,Who was the only person to be nearby at three different presidential assassinations? ,Robert Lincoln ,99,98,HRV,HRV_0185,2022-11-30 18:23:32
2.0,415,"Who said: ""I'm the president of the United States and I'm not going to eat any more broccoli""? ",George H.W. Bush ,98,99,HRV,HRV_0185,2022-11-30 18:23:32
3.0,345,Which is the only U.S. state that has a pennant-shaped flag instead of a rectangular one?  ,Ohio,98,99,HRV,HRV_0185,2022-11-30 18:23:32
4.0,310,What's the only stock from the original Dow Jones Industrial Average that's still used in computing the index?,General Electric ,98,98,HRV,HRV_0185,2022-11-30 18:23:32
5.0,71,"James Bond works for M, but what single initial is used for the real-life director of Britain's MI6?",C,98,73,HRV,HRV_0185,2022-11-30 18:23:32
6.0,254,"What road, which names a 2002 film, divides Wayne County from affluent Oakland and Maycomb Counties?",8 Mile Road ,26,93,HRV,HRV_0185,2022-11-30 18:23:32
7.0,423,What percentage of peanuts is found in a standard jar of peanut butter?,Every jar of peanut butter must be at least 90% peanuts,97,97,HRV,HRV_0185,2022-11-30 18:23:32
8.0,242,"What Pacific inlet was called ""Stingray Bay"" until Captain Cook renamed it for ""the great quantity of plants"" his scientists had discovered?",Botany Bay,97,99,HRV,HRV_0185,2022-11-30 18:23:32
9.0,418,Tasseomancy is a method of fortune telling that primarily uses what? ,Tea leaves,98,100,HRV,HRV_0185,2022-11-30 18:23:32
