success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,3916,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0246,2022-11-30 19:42:27
,wl-check-fps,1,8909,0.0-1.0,0.0,2.0,"[4319.2, 4320.6, 4335.2, 4348.9, 4366.2, 4382.2, 4399.1, 4415.4, 4432.2, 4449, 4465.4, 4481.5, 4498.7, 4515, 4532.3, 4548.4, 4565.6, 4581.7, 4598.8, 4616, 4631.9, 4649, 4665.2, 4683.4, 4699.9, 4716, 4731.8, 4750.1, 4766.3, 4782.1, 4798.6, 4816.8, 4831.6, 4848.7, 4864.9, 4882, 4898.2, 4915.1, 4932, 4948.2, 4965, 4982.2, 4999, 5015.4, 5031.5, 5048.8, 5065.8, 5082.1, 5100.1, 5115.2, 5132, 5149.1, 5165, 5183, 5198, 5216.2, 5232.1, 5248.1, 5265.2, 5282.3, 5301.3, 5315.4, 5331.9, 5348.1, 5366.1, 5382.2, 5399, 5416.5, 5431.5, 5448.7, 5466.8, 5482.1, 5500.2, 5514.8, 5533.1, 5549, 5564.9, 5582, 5598.9, 5615.2, 5633.1, 5650, 5665.3, 5681.5, 5698.6, 5715.9, 5731.8, 5749, 5765.4, 5781.4, 5798.7, 5815.2, 5832.2, 5848.9, 5865.2, 5882.4, 5898.3, 5916.4, 5932.2, 5949.1, 5965.4, 5981.5, 5998.6, 6015.8, 6032, 6049.9, 6066.1, 6081.5, 6098.3, 6115.7, 6132.9, 6148.1, 6165.3, 6181.5, 6198.5, 6216.5, 6232, 6249.1, 6266, 6282, 6298.9, 6316, 6332.2, 6349, 6366, 6381.7, 6398.7, 6415.3, 6432.2, 6448.8, 6464.8, 6481.8, 6498.6, 6515.2, 6531.4, 6548.8, 6565.7, 6582.7, 6598.7, 6615.5, 6632.3, 6649.1, 6665.2, 6681.5, 6698.2, 6715.2, 6732.1, 6749, 6765.6, 6781.7, 6798.7, 6814.8, 6831.9, 6849.1, 6865.8, 6882, 6898, 6916, 6931.8, 6948.2, 6966.2, 6981.3, 6999, 7016.8, 7032.8, 7048.8, 7064.7, 7082, 7097.9, 7116.3, 7131.8, 7148.1, 7165.3, 7181.5, 7198.5, 7215.7, 7231.7, 7248.8, 7266.2, 7282, 7299.1, 7316.4, 7331.5, 7348.2, 7365.2, 7381.7, 7398.8, 7416.3, 7431.4, 7448.6, 7466.8, 7481.9, 7498.2, 7516.3, 7533.3, 7549, 7565, 7582.2, 7600.1, 7614.7, 7632.1, 7649, 7665.2, 7682.2, 7699.1, 7716.3, 7731.4, 7749.9, 7766, 7783, 7799.9, 7815.8, 7832.7, 7848.7, 7865.7, 7882.5, 7898.6, 7915.7, 7931.9, 7948.1, 7965.3, 7981.5, 7998.6, 8015.7, 8031.9, 8050.1, 8065.1, 8082, 8098.1, 8115.2, 8133.5, 8149.6, 8164.8, 8182.1, 8198.2, 8215.9, 8231.9, 8248, 8265.3, 8281.6, 8300.2, 8316.3, 8332.1, 8348.1, 8365.3, 8381.4, 8398.4, 8415.6, 8432.1, 8448.1, 8465.1, 8482.1, 8498.1, 8515.4, 8531.3, 8549.7, 8564.7, 8582, 8598.9, 8616.2, 8632.2, 8649, 8666.2, 8682.3, 8700.2, 8715.5, 8732.5, 8749, 8766.7, 8782, 8798.1, 8815.3, 8831.4, 8848.6, 8865.9, 8882.1, 8898.6, 8915.3, 8932.4, 8948.5, 8965.5, 8981.6, 8998.6, 9015.3, 9031.4, 9048.4, 9066.4, 9082.4, 9098.4, 9116.1, 9132.3, 9148.3, 9165.6, 9181.6, 9198.7, 9215.7, 9232.2, 9248.8, 9264.9, 9282.8]","[10.9, 1.4, 14.6, 13.7, 17.3, 16, 16.9, 16.3, 16.8, 16.8, 16.4, 16.1, 17.2, 16.3, 17.3, 16.1, 17.2, 16.1, 17.1, 17.2, 15.9, 17.1, 16.2, 18.2, 16.5, 16.1, 15.8, 18.3, 16.2, 15.8, 16.5, 18.2, 14.8, 17.1, 16.2, 17.1, 16.2, 16.9, 16.9, 16.2, 16.8, 17.2, 16.8, 16.4, 16.1, 17.3, 17, 16.3, 18, 15.1, 16.8, 17.1, 15.9, 18, 15, 18.2, 15.9, 16, 17.1, 17.1, 19, 14.1, 16.5, 16.2, 18, 16.1, 16.8, 17.5, 15, 17.2, 18.1, 15.3, 18.1, 14.6, 18.3, 15.9, 15.9, 17.1, 16.9, 16.3, 17.9, 16.9, 15.3, 16.2, 17.1, 17.3, 15.9, 17.2, 16.4, 16, 17.3, 16.5, 17, 16.7, 16.3, 17.2, 15.9, 18.1, 15.8, 16.9, 16.3, 16.1, 17.1, 17.2, 16.2, 17.9, 16.2, 15.4, 16.8, 17.4, 17.2, 15.2, 17.2, 16.2, 17, 18, 15.5, 17.1, 16.9, 16, 16.9, 17.1, 16.2, 16.8, 17, 15.7, 17, 16.6, 16.9, 16.6, 16, 17, 16.8, 16.6, 16.2, 17.4, 16.9, 17, 16, 16.8, 16.8, 16.8, 16.1, 16.3, 16.7, 17, 16.9, 16.9, 16.6, 16.1, 17, 16.1, 17.1, 17.2, 16.7, 16.2, 16, 18, 15.8, 16.4, 18, 15.1, 17.7, 17.8, 16, 16, 15.9, 17.3, 15.9, 18.4, 15.5, 16.3, 17.2, 16.2, 17, 17.2, 16, 17.1, 17.4, 15.8, 17.1, 17.3, 15.1, 16.7, 17, 16.5, 17.1, 17.5, 15.1, 17.2, 18.2, 15.1, 16.3, 18.1, 17, 15.7, 16, 17.2, 17.9, 14.6, 17.4, 16.9, 16.2, 17, 16.9, 17.2, 15.1, 18.5, 16.1, 17, 16.9, 15.9, 16.9, 16, 17, 16.8, 16.1, 17.1, 16.2, 16.2, 17.2, 16.2, 17.1, 17.1, 16.2, 18.2, 15, 16.9, 16.1, 17.1, 18.3, 16.1, 15.2, 17.3, 16.1, 17.7, 16, 16.1, 17.3, 16.3, 18.6, 16.1, 15.8, 16, 17.2, 16.1, 17, 17.2, 16.5, 16, 17, 17, 16, 17.3, 15.9, 18.4, 15, 17.3, 16.9, 17.3, 16, 16.8, 17.2, 16.1, 17.9, 15.3, 17, 16.5, 17.7, 15.3, 16.1, 17.2, 16.1, 17.2, 17.3, 16.2, 16.5, 16.7, 17.1, 16.1, 17, 16.1, 17, 16.7, 16.1, 17, 18, 16, 16, 17.7, 16.2, 16, 17.3, 16, 17.1, 17, 16.5, 16.6, 16.1, 17.9]",60.0,60.0,62.0,4989.7,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0246,2022-11-30 19:42:27
,wl-html-keyboard-response,2,52052,0.0-2.0-0.0,0.0,3.0,,,,,,,,41134.5,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0246,2022-11-30 19:42:27
,wl-rdm,3,58775,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,1138.2000000476837,69.0,62.0,40.0,False,,3000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0246,2022-11-30 19:42:27
,wl-rdm,4,63559,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,707.5,43.0,62.0,40.0,False,,2000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0246,2022-11-30 19:42:27
,wl-html-keyboard-response,5,69476,0.0-3.0-2.0,0.0,6.0,,,,,,,,3907.3000000715256,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0246,2022-11-30 19:42:27
,wl-html-keyboard-response,6,78861,0.0-4.0-0.0,0.0,7.0,,,,,,,,7381.399999976158,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0246,2022-11-30 19:42:27
,wl-html-keyboard-response,7,90708,0.0-5.0-0.0,0.0,8.0,,,,,,,,9843.799999952316,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0246,2022-11-30 19:42:27
,wl-rdm,8,92857,0.0-6.0-0.0,0.0,9.0,,,,,,,[],,,,,,73.6,1.0,i,1.0,True,873.1000000238419,53.0,62.0,40.0,False,,209.4440944492156,[],"[960, 540]",ColorTask,1.0,1.0,,,HRV,HRV_0246,2022-11-30 19:42:27
,wl-rdm,9,95224,0.0-6.1-0.1,0.0,10.0,,,,,,,[],,,,,,56.4,0.0,u,0.0,True,964.6999999284744,58.0,62.0,40.0,False,,338.30014396569527,[],"[960, 540]",ColorTask,2.0,2.0,,,HRV,HRV_0246,2022-11-30 19:42:27
,wl-rdm,10,97742,0.0-6.2-0.2,0.0,11.0,,,,,,,[],,,,,,53.2,0.0,u,0.0,True,1077.6999999284744,65.0,62.0,40.0,False,,370.7187564769846,[],"[960, 540]",ColorTask,3.0,3.0,,,HRV,HRV_0246,2022-11-30 19:42:27
