trialN,QuestionNum,Question,Answer,QuestionRating,AnswerRating,exp,subjectId,date
0.0,355,"Which U.S. president declared the first national ""Mother's Day""?  ",Woodrow Wilson ,1,7,HRV,HRV_0279,2022-11-30 20:23:39
1.0,329,"Which animal's poison could kill up to 2,200 people? ",Poison-arrow frog,88,75,HRV,HRV_0279,2022-11-30 20:23:39
2.0,13,"According to the Guinness Book of Records, what was the loudest rock band ever?",KISS ,84,65,HRV,HRV_0279,2022-11-30 20:23:39
3.0,429,"If you ordered an Omelet Arnold Bennett, what fish would you find in it?",Haddock,62,50,HRV,HRV_0279,2022-11-30 20:23:39
4.0,438,"If you suffer from Mageirocophobia, what are you scared of?",cooking,73,69,HRV,HRV_0279,2022-11-30 20:23:39
5.0,405,What popular drink was first marketed as a brain tonic?,Coca-cola,59,48,HRV,HRV_0279,2022-11-30 20:23:39
6.0,310,What's the only stock from the original Dow Jones Industrial Average that's still used in computing the index?,General Electric ,3,16,HRV,HRV_0279,2022-11-30 20:23:39
7.0,158,What country has six sheep for every human? ,Australia,Know,NaN,HRV,HRV_0279,2022-11-30 20:23:39
8.0,179,"What forms the only part of the Kansas border, a seventy-five mile stretch, that's not drawn with a straight edge?",The Missouri River ,77,67,HRV,HRV_0279,2022-11-30 20:23:39
9.0,308,What's the only country to have hosted a Summer Olympics in which it didn't win a single medal?   ,Canada,75,70,HRV,HRV_0279,2022-11-30 20:23:39
