success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,2004,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0100,2022-11-30 18:04:33
,wl-check-fps,1,6999,0.0-1.0,0.0,2.0,"[2310.7, 2323.5, 2337.8, 2354.5, 2371.1, 2387.6, 2404.7, 2420.9, 2438.2, 2454.2, 2471.5, 2487.6, 2504.5, 2521.2, 2537.7, 2554.8, 2571, 2587.6, 2604.2, 2621.6, 2637.6, 2654.4, 2670.9, 2687.8, 2704.4, 2721, 2738, 2754.1, 2771, 2787.8, 2804.4, 2821.1, 2838.1, 2854.4, 2871, 2887.6, 2904, 2920.8, 2937.7, 2954.4, 2970.8, 2987.7, 3004, 3020.7, 3037.6, 3054.1, 3070.7, 3087.4, 3104.6, 3120.7, 3137.6, 3153.9, 3170.9, 3187.6, 3204.2, 3220.9, 3237.5, 3254, 3270.8, 3287.5, 3304.1, 3320.7, 3337.5, 3354.5, 3370.8, 3387.6, 3403.9, 3420.5, 3437.2, 3454.1, 3470.9, 3487.3, 3504.1, 3521, 3538, 3553.9, 3571.1, 3587.8, 3603.9, 3621.1, 3637.6, 3653.9, 3670.5, 3687.6, 3703.7, 3720.9, 3737.6, 3753.8, 3770.5, 3787.1, 3803.9, 3820.6, 3837.1, 3854, 3870.4, 3887.1, 3904.2, 3921, 3937, 3954.1, 3970.8, 3987.7, 4004, 4021.2, 4037.5, 4054.1, 4070.4, 4087.3, 4104, 4120.3, 4137.2, 4154.1, 4170.4, 4186.9, 4203.4, 4220.6, 4236.9, 4253.7, 4270.1, 4287.6, 4303.4, 4320.6, 4337.1, 4353.6, 4370.3, 4387.1, 4403.9, 4420.4, 4437, 4453.3, 4470, 4486.9, 4503.6, 4520.3, 4536.8, 4553.4, 4570, 4586.9, 4603.8, 4620.1, 4636.8, 4653.7, 4670.1, 4687, 4703.6, 4720.1, 4736.8, 4753.3, 4770.4, 4786.6, 4803.4, 4820, 4836.7, 4853.4, 4870.3, 4886.6, 4903.4, 4920.1, 4937, 4953.1, 4970.2, 4986.9, 5003.3, 5020.7, 5036.7, 5053.1, 5070.2, 5086.7, 5103.1, 5120.1, 5136.9, 5153.6, 5170.1, 5186.6, 5203.4, 5219.8, 5236.6, 5253.1, 5269.9, 5286.5, 5303.3, 5319.9, 5336.8, 5353.1, 5369.8, 5386.5, 5402.9, 5420, 5436.4, 5453.4, 5469.7, 5486.3, 5503, 5519.9, 5536.6, 5552.8, 5569.7, 5586.1, 5602.9, 5619.5, 5636.7, 5653.2, 5669.7, 5686.5, 5702.8, 5719.6, 5736.4, 5752.9, 5769.6, 5786.2, 5802.8, 5819.4, 5836, 5853, 5869.6, 5886.2, 5902.7, 5919.4, 5936.2, 5952.9, 5969.6, 5986.2, 6002.7, 6019.5, 6036.2, 6052.6, 6069.4, 6086.3, 6103.1, 6119.6, 6136.3, 6152.9, 6169.4, 6186.1, 6202.9, 6219.6, 6236.1, 6252.9, 6269.5, 6286.3, 6303, 6319.5, 6335.9, 6352.5, 6369.2, 6386.2, 6402.9, 6419.4, 6435.9, 6452.6, 6469.3, 6486.1, 6502.4, 6519.6, 6535.8, 6552.5, 6569.4, 6586.1, 6602.5, 6619.1, 6635.7, 6652.8, 6669.5, 6685.9, 6702.8, 6719.1, 6736.2, 6752.6, 6769.3, 6786, 6802.6, 6819.2, 6835.5, 6852.6, 6869.1, 6886.3, 6902.7, 6919.4, 6935.7, 6952.6, 6968.9, 6985.5, 7002.4, 7019.1, 7035.9, 7052.6, 7069, 7086.1, 7102.8, 7119.2, 7136.5, 7152.5, 7169.1, 7185.9, 7202.4, 7219.3, 7235.7, 7252.6, 7269.5, 7285.7]","[0.9, 12.8, 14.3, 16.7, 16.6, 16.5, 17.1, 16.2, 17.3, 16, 17.3, 16.1, 16.9, 16.7, 16.5, 17.1, 16.2, 16.6, 16.6, 17.4, 16, 16.8, 16.5, 16.9, 16.6, 16.6, 17, 16.1, 16.9, 16.8, 16.6, 16.7, 17, 16.3, 16.6, 16.6, 16.4, 16.8, 16.9, 16.7, 16.4, 16.9, 16.3, 16.7, 16.9, 16.5, 16.6, 16.7, 17.2, 16.1, 16.9, 16.3, 17, 16.7, 16.6, 16.7, 16.6, 16.5, 16.8, 16.7, 16.6, 16.6, 16.8, 17, 16.3, 16.8, 16.3, 16.6, 16.7, 16.9, 16.8, 16.4, 16.8, 16.9, 17, 15.9, 17.2, 16.7, 16.1, 17.2, 16.5, 16.3, 16.6, 17.1, 16.1, 17.2, 16.7, 16.2, 16.7, 16.6, 16.8, 16.7, 16.5, 16.9, 16.4, 16.7, 17.1, 16.8, 16, 17.1, 16.7, 16.9, 16.3, 17.2, 16.3, 16.6, 16.3, 16.9, 16.7, 16.3, 16.9, 16.9, 16.3, 16.5, 16.5, 17.2, 16.3, 16.8, 16.4, 17.5, 15.8, 17.2, 16.5, 16.5, 16.7, 16.8, 16.8, 16.5, 16.6, 16.3, 16.7, 16.9, 16.7, 16.7, 16.5, 16.6, 16.6, 16.9, 16.9, 16.3, 16.7, 16.9, 16.4, 16.9, 16.6, 16.5, 16.7, 16.5, 17.1, 16.2, 16.8, 16.6, 16.7, 16.7, 16.9, 16.3, 16.8, 16.7, 16.9, 16.1, 17.1, 16.7, 16.4, 17.4, 16, 16.4, 17.1, 16.5, 16.4, 17, 16.8, 16.7, 16.5, 16.5, 16.8, 16.4, 16.8, 16.5, 16.8, 16.6, 16.8, 16.6, 16.9, 16.3, 16.7, 16.7, 16.4, 17.1, 16.4, 17, 16.3, 16.6, 16.7, 16.9, 16.7, 16.2, 16.9, 16.4, 16.8, 16.6, 17.2, 16.5, 16.5, 16.8, 16.3, 16.8, 16.8, 16.5, 16.7, 16.6, 16.6, 16.6, 16.6, 17, 16.6, 16.6, 16.5, 16.7, 16.8, 16.7, 16.7, 16.6, 16.5, 16.8, 16.7, 16.4, 16.8, 16.9, 16.8, 16.5, 16.7, 16.6, 16.5, 16.7, 16.8, 16.7, 16.5, 16.8, 16.6, 16.8, 16.7, 16.5, 16.4, 16.6, 16.7, 17, 16.7, 16.5, 16.5, 16.7, 16.7, 16.8, 16.3, 17.2, 16.2, 16.7, 16.9, 16.7, 16.4, 16.6, 16.6, 17.1, 16.7, 16.4, 16.9, 16.3, 17.1, 16.4, 16.7, 16.7, 16.6, 16.6, 16.3, 17.1, 16.5, 17.2, 16.4, 16.7, 16.3, 16.9, 16.3, 16.6, 16.9, 16.7, 16.8, 16.7, 16.4, 17.1, 16.7, 16.4, 17.3, 16, 16.6, 16.8, 16.5, 16.9, 16.4, 16.9, 16.9, 16.2]",60.0,61.0,60.0,4992.6,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0100,2022-11-30 18:04:33
,wl-html-keyboard-response,2,24531,0.0-2.0-0.0,0.0,3.0,,,,,,,,15518.700000017881,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0100,2022-11-30 18:04:33
,wl-rdm,3,31337,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,1793.4000000059605,73.0,60.0,40.0,False,,3000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0100,2022-11-30 18:04:33
,wl-rdm,4,36501,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,1067.0,65.0,60.0,40.0,False,,2000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0100,2022-11-30 18:04:33
,wl-html-keyboard-response,5,44070,0.0-3.0-2.0,0.0,6.0,,,,,,,,5557.700000017881,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0100,2022-11-30 18:04:33
,wl-html-keyboard-response,6,53037,0.0-4.0-0.0,0.0,7.0,,,,,,,,6960.0999999940395,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0100,2022-11-30 18:04:33
,wl-html-keyboard-response,7,64758,0.0-5.0-0.0,0.0,8.0,,,,,,,,9712.800000011921,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0100,2022-11-30 18:04:33
,wl-rdm,8,67453,0.0-6.0-0.0,0.0,9.0,,,,,,,[],,,,,,53.2,1.0,i,1.0,True,1406.9000000059605,85.0,60.0,40.0,False,,214.02757039125322,[],"[960, 540]",ColorTask,1.0,1.0,,,HRV,HRV_0100,2022-11-30 18:04:33
,wl-rdm,9,69485,0.0-6.1-0.1,0.0,10.0,,,,,,,[],,,,,,87.9,1.0,i,1.0,True,720.8000000119209,44.0,60.0,40.0,False,,221.25060768975231,[],"[960, 540]",ColorTask,2.0,2.0,,,HRV,HRV_0100,2022-11-30 18:04:33
