trialN,QuestionNum,Question,Answer,QuestionRating,AnswerRating,exp,subjectId,date
0.0,445,What is gelatin made from?,the skin and bones of animals,24,50,HRV,HRV_0322,2022-12-01 00:36:19
1.0,424,What is used to make hummus?,chickpeas,Know,NaN,HRV,HRV_0322,2022-12-01 00:36:19
2.0,308,What's the only country to have hosted a Summer Olympics in which it didn't win a single medal?   ,Canada,66,73,HRV,HRV_0322,2022-12-01 00:36:19
3.0,344,Which is the only cat that cannot retract its claws? ,Cheetah,49,62,HRV,HRV_0322,2022-12-01 00:36:19
4.0,115,"Though an eleven-year ceasefire held from 1972 to 1983, what African country has been embroiled in a civil war since 1955?",Sudan,7,49,HRV,HRV_0322,2022-12-01 00:36:19
5.0,144,"What began as a ligature of the letters ""e"" and ""t""?",Ampersand (&),6,61,HRV,HRV_0322,2022-12-01 00:36:19
6.0,280,What was The Beatles's first song to hit the UK charts?,Love Me Do ,24,74,HRV,HRV_0322,2022-12-01 00:36:19
7.0,383,Who was the only U.S. president never to be married?,James Buchanan ,61,49,HRV,HRV_0322,2022-12-01 00:36:19
8.0,335,Which Constitutional Amendment deals with poll taxes? ,Twenty-fourth ,0,10,HRV,HRV_0322,2022-12-01 00:36:19
9.0,410,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",The old-fashioned,13,49,HRV,HRV_0322,2022-12-01 00:36:19
