trialN,QuestionNum,Question,Answer,QuestionRating,AnswerRating,exp,subjectId,date
0.0,398,Pet parrots can eat most human foods except chocolate and which pitted food?  ,Avocado,73,74,HRV,HRV_0124,2022-11-30 18:05:13
1.0,125,"What 1990's movie was filmed on a budget of $60,000 but grossed over $100 million? ",The Blair Witch Project,74,74,HRV,HRV_0124,2022-11-30 18:05:13
2.0,9,A conference on safety held at Columbia University's Teacher College in 1939 led to what change? ,School buses were painted yellow,24,76,HRV,HRV_0124,2022-11-30 18:05:13
3.0,51,"In 1900, Texas biologist Vernon Bailey discovered a network of tunnels the size of the state of Maryland. What had dug them?",Prairie dogs,98,98,HRV,HRV_0124,2022-11-30 18:05:13
4.0,57,"In 2005, Bhutan became the first country to entirely ban what?",Tobacco,75,85,HRV,HRV_0124,2022-11-30 18:05:13
5.0,326,Which animal was named for what was wrongly thought to be its country of origin? ,Turkey,74,74,HRV,HRV_0124,2022-11-30 18:05:13
6.0,215,"What is unusual about the ""in God We Trust"" Motto on the U.S. Mint's recent presidential dollar coins?",It's stamped on the coin's edge.,74,74,HRV,HRV_0124,2022-11-30 18:05:13
7.0,99,The first suburban shopping center in the U.S. was established in what city?,Kansas City ,49,50,HRV,HRV_0124,2022-11-30 18:05:13
8.0,412,Which European country was the first to produce decaffeinated coffee? ,Germany,25,49,HRV,HRV_0124,2022-11-30 18:05:13
9.0,453,What amount of insects does the FDA allow in chocolate,60 fragments per 100 gram ,97,74,HRV,HRV_0124,2022-11-30 18:05:13
