success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,1946,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0312,2022-11-30 22:14:16
,wl-check-fps,1,6976,0.0-1.0,0.0,2.0,"[2392.2, 2407.7, 2425.5, 2442.2, 2458.7, 2475.1, 2492.5, 2509, 2524.8, 2542.8, 2558.7, 2575.4, 2592.2, 2608.7, 2626.4, 2642.1, 2658.9, 2675.6, 2692.2, 2709, 2725.8, 2742.8, 2759.8, 2776.3, 2792.8, 2809.8, 2826.5, 2843.2, 2860, 2875.7, 2893.4, 2909.7, 2926.7, 2942.9, 2959.5, 2976.9, 2993.5, 3009.8, 3026.4, 3043.7, 3060.5, 3076.7, 3093.2, 3110.8, 3126.4, 3143.5, 3160.3, 3176.7, 3194.1, 3210.2, 3227, 3244.3, 3260.1, 3277, 3293.4, 3310.7, 3327.5, 3344.3, 3361, 3377.3, 3393.7, 3411.2, 3427.7, 3444.6, 3461.3, 3477.2, 3495.2, 3511.3, 3527.6, 3544.5, 3560.9, 3578.6, 3594.6, 3611.4, 3628.6, 3645.5, 3662.3, 3678.3, 3695, 3711.9, 3728.9, 3745.6, 3762.2, 3779.2, 3795, 3811.7, 3828.6, 3845.7, 3862.7, 3878.4, 3896.1, 3911.8, 3929.4, 3945.2, 3962.8, 3979.6, 3996.3, 4012.5, 4029.4, 4046.1, 4062.6, 4079.6, 4096.3, 4113.2, 4129, 4146.6, 4162.8, 4179.6, 4196.8, 4212.9, 4229.8, 4246.7, 4262.7, 4279.7, 4296.7, 4313.3, 4330.5, 4346.7, 4363.3, 4380.7, 4396.4, 4413.4, 4430.2, 4446.8, 4463.3, 4481.1, 4497.5, 4513.4, 4530.6, 4547.5, 4564.3, 4581.3, 4597.8, 4614.4, 4630.6, 4647.5, 4664.2, 4680.9, 4697.8, 4713.6, 4730.4, 4747.2, 4764.3, 4781.2, 4798.3, 4814.7, 4831.5, 4847.6, 4864.3, 4880.9, 4897.4, 4914.3, 4931, 4948, 4964.9, 4981.6, 4998.5, 5015.4, 5032.2, 5047.9, 5065.2, 5082.5, 5098.6, 5115.4, 5132.7, 5148.4, 5165.3, 5182.6, 5199.2, 5215.9, 5232.5, 5249.2, 5266.2, 5282.3, 5299.2, 5315.3, 5332.9, 5349, 5366.1, 5382.5, 5399.4, 5416.3, 5432.9, 5449.8, 5466.4, 5482.4, 5499, 5516.1, 5533, 5549.1, 5565.8, 5582.5, 5599.7, 5616.6, 5633.2, 5649.9, 5666.9, 5682.8, 5699.7, 5716.4, 5733, 5750.6, 5766.3, 5783.2, 5800.1, 5817.1, 5833.3, 5850.3, 5866.9, 5883.5, 5900.4, 5917.3, 5934.2, 5950.8, 5967.6, 5984.3, 6000.5, 6017.7, 6034.7, 6051.1, 6067.1, 6084.3, 6100.6, 6118.2, 6134.7, 6150.9, 6168.2, 6184.9, 6201.3, 6217.6, 6234.1, 6251.6, 6267.6, 6284.2, 6301.4, 6317.6, 6335, 6350.9, 6369.3, 6384.7, 6401.9, 6418.5, 6436.3, 6451.2, 6468.8, 6484.9, 6501.5, 6518, 6534.7, 6551.7, 6568.8, 6585.4, 6602.3, 6619, 6635.7, 6652.5, 6668.5, 6685.8, 6702.7, 6719.1, 6735.5, 6752.5, 6769, 6786, 6802.9, 6819.7, 6836, 6852.7, 6869.3, 6886.4, 6903.2, 6919, 6936, 6952.6, 6969.8, 6986.6, 7003, 7020.1, 7036.5, 7052.9, 7069.4, 7086.2, 7103.5, 7120.2, 7136.5, 7153.7, 7169.9, 7186.5, 7203.3, 7220.6, 7236.8, 7254.3, 7270.8, 7287.1, 7303.7, 7320.1, 7337.2, 7353.5, 7370.2, 7387.5]","[14.2, 15.5, 17.8, 16.7, 16.5, 16.4, 17.4, 16.5, 15.8, 18, 15.9, 16.7, 16.8, 16.5, 17.7, 15.7, 16.8, 16.7, 16.6, 16.8, 16.8, 17, 17, 16.5, 16.5, 17, 16.7, 16.7, 16.8, 15.7, 17.7, 16.3, 17, 16.2, 16.6, 17.4, 16.6, 16.3, 16.6, 17.3, 16.8, 16.2, 16.5, 17.6, 15.6, 17.1, 16.8, 16.4, 17.4, 16.1, 16.8, 17.3, 15.8, 16.9, 16.4, 17.3, 16.8, 16.8, 16.7, 16.3, 16.4, 17.5, 16.5, 16.9, 16.7, 15.9, 18, 16.1, 16.3, 16.9, 16.4, 17.7, 16, 16.8, 17.2, 16.9, 16.8, 16, 16.7, 16.9, 17, 16.7, 16.6, 17, 15.8, 16.7, 16.9, 17.1, 17, 15.7, 17.7, 15.7, 17.6, 15.8, 17.6, 16.8, 16.7, 16.2, 16.9, 16.7, 16.5, 17, 16.7, 16.9, 15.8, 17.6, 16.2, 16.8, 17.2, 16.1, 16.9, 16.9, 16, 17, 17, 16.6, 17.2, 16.2, 16.6, 17.4, 15.7, 17, 16.8, 16.6, 16.5, 17.8, 16.4, 15.9, 17.2, 16.9, 16.8, 17, 16.5, 16.6, 16.2, 16.9, 16.7, 16.7, 16.9, 15.8, 16.8, 16.8, 17.1, 16.9, 17.1, 16.4, 16.8, 16.1, 16.7, 16.6, 16.5, 16.9, 16.7, 17, 16.9, 16.7, 16.9, 16.9, 16.8, 15.7, 17.3, 17.3, 16.1, 16.8, 17.3, 15.7, 16.9, 17.3, 16.6, 16.7, 16.6, 16.7, 17, 16.1, 16.9, 16.1, 17.6, 16.1, 17.1, 16.4, 16.9, 16.9, 16.6, 16.9, 16.6, 16, 16.6, 17.1, 16.9, 16.1, 16.7, 16.7, 17.2, 16.9, 16.6, 16.7, 17, 15.9, 16.9, 16.7, 16.6, 17.6, 15.7, 16.9, 16.9, 17, 16.2, 17, 16.6, 16.6, 16.9, 16.9, 16.9, 16.6, 16.8, 16.7, 16.2, 17.2, 17, 16.4, 16, 17.2, 16.3, 17.6, 16.5, 16.2, 17.3, 16.7, 16.4, 16.3, 16.5, 17.5, 16, 16.6, 17.2, 16.2, 17.4, 15.9, 18.4, 15.4, 17.2, 16.6, 17.8, 14.9, 17.6, 16.1, 16.6, 16.5, 16.7, 17, 17.1, 16.6, 16.9, 16.7, 16.7, 16.8, 16, 17.3, 16.9, 16.4, 16.4, 17, 16.5, 17, 16.9, 16.8, 16.3, 16.7, 16.6, 17.1, 16.8, 15.8, 17, 16.6, 17.2, 16.8, 16.4, 17.1, 16.4, 16.4, 16.5, 16.8, 17.3, 16.7, 16.3, 17.2, 16.2, 16.6, 16.8, 17.3, 16.2, 17.5, 16.5, 16.3, 16.6, 16.4, 17.1, 16.3, 16.7, 17.3]",60.0,60.0,59.0,5026.3,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0312,2022-11-30 22:14:16
,wl-html-keyboard-response,2,29106,0.0-2.0-0.0,0.0,3.0,,,,,,,,20121.799999998882,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0312,2022-11-30 22:14:16
,wl-rdm,3,36346,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,1665.0999999996275,100.0,59.0,40.0,False,,3000.0,[],"[840, 525]",ColorTask_Demo,,,,,HRV,HRV_0312,2022-11-30 22:14:16
,wl-rdm,4,41074,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,664.2000000011176,40.0,59.0,40.0,False,,2000.0,[],"[840, 525]",ColorTask_Demo,,,,,HRV,HRV_0312,2022-11-30 22:14:16
,wl-html-keyboard-response,5,46514,0.0-3.0-2.0,0.0,6.0,,,,,,,,3433.300000000745,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0312,2022-11-30 22:14:16
,wl-html-keyboard-response,6,56682,0.0-4.0-0.0,0.0,7.0,,,,,,,,8161.5,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0312,2022-11-30 22:14:16
,wl-html-keyboard-response,7,72866,0.0-5.0-0.0,0.0,8.0,,,,,,,,14178.099999999627,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0312,2022-11-30 22:14:16
,wl-rdm,8,75074,0.0-6.0-0.0,0.0,9.0,,,,,,,[],,,,,,56.4,0.0,i,1.0,False,937.3999999985099,57.0,59.0,40.0,False,,201.0258237279843,[],"[840, 525]",ColorTask,-1.0,1.0,,,HRV,HRV_0312,2022-11-30 22:14:16
,wl-rdm,9,77364,0.0-6.1-0.1,0.0,10.0,,,,,,,[],,,,,,56.4,1.0,u,0.0,False,988.2999999988824,60.0,59.0,40.0,False,,232.68296179071228,[],"[840, 525]",ColorTask,-2.0,2.0,,,HRV,HRV_0312,2022-11-30 22:14:16
