success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,4767,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0211,2022-11-30 19:07:14
,wl-check-fps,1,9757,0.0-1.0,0.0,2.0,"[5334.6, 5338.2, 5351.2, 5367.8, 5384.4, 5401.2, 5417.8, 5434.5, 5451.1, 5467.9, 5484.6, 5501.1, 5517.9, 5534.5, 5551.3, 5567.9, 5585.4, 5601.1, 5617.9, 5634.5, 5651.2, 5668, 5684.6, 5701.3, 5718, 5734.6, 5751.2, 5767.9, 5784.6, 5801.3, 5818, 5834.7, 5851.1, 5868, 5884.5, 5901.2, 5917.8, 5934.4, 5951.2, 5967.9, 5984.5, 6001.2, 6017.8, 6034.6, 6051.2, 6068, 6084.7, 6101.3, 6117.9, 6134.6, 6151.3, 6168, 6184.7, 6201.4, 6218, 6234.6, 6251.2, 6267.9, 6284.6, 6301.2, 6317.9, 6334.5, 6351.3, 6368, 6384.4, 6401, 6417.8, 6434.4, 6451.1, 6467.7, 6484.5, 6501.2, 6517.8, 6534.6, 6551.1, 6567.8, 6584.4, 6601.1, 6617.8, 6634.5, 6651.1, 6667.9, 6684.6, 6701.2, 6718, 6734.6, 6751.3, 6768, 6784.7, 6801.2, 6818, 6834.4, 6851.3, 6867.9, 6884.5, 6901.2, 6917.9, 6934.5, 6951.1, 6967.8, 6984.4, 7001.1, 7017.8, 7034.5, 7051, 7067.7, 7084.5, 7101, 7117.8, 7134.5, 7151.1, 7167.8, 7184.5, 7201.2, 7217.9, 7234.6, 7251.1, 7267.7, 7284.4, 7301.1, 7317.8, 7334.4, 7351, 7367.8, 7384.4, 7401, 7417.7, 7434.4, 7451.1, 7467.7, 7484.4, 7501.1, 7517.7, 7534.5, 7551.1, 7567.8, 7584.4, 7601.1, 7617.8, 7634.4, 7651.1, 7667.8, 7684.4, 7701.1, 7717.8, 7734.6, 7751.1, 7767.7, 7784.4, 7801.1, 7817.7, 7834.4, 7851.1, 7867.9, 7884.5, 7901, 7917.7, 7934.4, 7951.2, 7967.8, 7984.5, 8001.1, 8017.8, 8034.5, 8051.1, 8067.8, 8084.5, 8101, 8117.7, 8134.4, 8151.2, 8167.8, 8184.5, 8201.1, 8217.7, 8234.4, 8251, 8267.7, 8284.4, 8301.1, 8317.8, 8334.4, 8351.2, 8367.8, 8384.4, 8401, 8417.8, 8434.5, 8451.1, 8467.8, 8484.4, 8501.2, 8517.8, 8534.5, 8551.2, 8567.6, 8584.4, 8601.1, 8617.8, 8634.4, 8651, 8667.8, 8684.5, 8701.1, 8717.8, 8734.4, 8751.1, 8767.8, 8784.5, 8801.1, 8818, 8834.4, 8851.2, 8867.8, 8884.5, 8901.1, 8917.8, 8934.4, 8951.2, 8967.8, 8984.5, 9001.1, 9017.7, 9034.5, 9051.2, 9067.8, 9084.4, 9101, 9117.8, 9134.4, 9151.1, 9167.7, 9184.4, 9201.2, 9217.8, 9234.4, 9251.1, 9267.8, 9284.4, 9301.1, 9317.8, 9334.4, 9351.1, 9367.7, 9384.5, 9401.1, 9417.7, 9434.5, 9451.1, 9467.7, 9484.4, 9501.1, 9517.8, 9534.5, 9551.1, 9567.8, 9584.5, 9601.2, 9617.8, 9634.4, 9651.1, 9667.8, 9684.4, 9701, 9717.6, 9734.5, 9751, 9767.8, 9784.4, 9801.1, 9817.8, 9834.5, 9851, 9867.7, 9884.5, 9901, 9917.7, 9934.6, 9951.3, 9967.9, 9984.4, 10001.3, 10017.9, 10034.7, 10051.2, 10067.8, 10084.5, 10101.1, 10117.6, 10134.3, 10151.2, 10167.8, 10184.6, 10201.1, 10217.8, 10234.5, 10251.1, 10267.8, 10284.6, 10301.2]","[2.7, 3.6, 13, 16.6, 16.6, 16.8, 16.6, 16.7, 16.6, 16.8, 16.7, 16.5, 16.8, 16.6, 16.8, 16.6, 17.5, 15.7, 16.8, 16.6, 16.7, 16.8, 16.6, 16.7, 16.7, 16.6, 16.6, 16.7, 16.7, 16.7, 16.7, 16.7, 16.4, 16.9, 16.5, 16.7, 16.6, 16.6, 16.8, 16.7, 16.6, 16.7, 16.6, 16.8, 16.6, 16.8, 16.7, 16.6, 16.6, 16.7, 16.7, 16.7, 16.7, 16.7, 16.6, 16.6, 16.6, 16.7, 16.7, 16.6, 16.7, 16.6, 16.8, 16.7, 16.4, 16.6, 16.8, 16.6, 16.7, 16.6, 16.8, 16.7, 16.6, 16.8, 16.5, 16.7, 16.6, 16.7, 16.7, 16.7, 16.6, 16.8, 16.7, 16.6, 16.8, 16.6, 16.7, 16.7, 16.7, 16.5, 16.8, 16.4, 16.9, 16.6, 16.6, 16.7, 16.7, 16.6, 16.6, 16.7, 16.6, 16.7, 16.7, 16.7, 16.5, 16.7, 16.8, 16.5, 16.8, 16.7, 16.6, 16.7, 16.7, 16.7, 16.7, 16.7, 16.5, 16.6, 16.7, 16.7, 16.7, 16.6, 16.6, 16.8, 16.6, 16.6, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.8, 16.6, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.8, 16.5, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.8, 16.6, 16.5, 16.7, 16.7, 16.8, 16.6, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.5, 16.7, 16.7, 16.8, 16.6, 16.7, 16.6, 16.6, 16.7, 16.6, 16.7, 16.7, 16.7, 16.7, 16.6, 16.8, 16.6, 16.6, 16.6, 16.8, 16.7, 16.6, 16.7, 16.6, 16.8, 16.6, 16.7, 16.7, 16.4, 16.8, 16.7, 16.7, 16.6, 16.6, 16.8, 16.7, 16.6, 16.7, 16.6, 16.7, 16.7, 16.7, 16.6, 16.9, 16.4, 16.8, 16.6, 16.7, 16.6, 16.7, 16.6, 16.8, 16.6, 16.7, 16.6, 16.6, 16.8, 16.7, 16.6, 16.6, 16.6, 16.8, 16.6, 16.7, 16.6, 16.7, 16.8, 16.6, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.6, 16.8, 16.6, 16.6, 16.8, 16.6, 16.6, 16.7, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.7, 16.6, 16.6, 16.7, 16.7, 16.6, 16.6, 16.6, 16.9, 16.5, 16.8, 16.6, 16.7, 16.7, 16.7, 16.5, 16.7, 16.8, 16.5, 16.7, 16.9, 16.7, 16.6, 16.5, 16.9, 16.6, 16.8, 16.5, 16.6, 16.7, 16.6, 16.5, 16.7, 16.9, 16.6, 16.8, 16.5, 16.7, 16.7, 16.6, 16.7, 16.8, 16.6]",60.0,60.0,60.0,4986.1,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0211,2022-11-30 19:07:14
,wl-html-keyboard-response,2,26453,0.0-2.0-0.0,0.0,3.0,,,,,,,,14682.799999952316,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0211,2022-11-30 19:07:14
,wl-rdm,3,35439,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,3383.5,203.0,60.0,40.0,False,,3000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0211,2022-11-30 19:07:14
,wl-rdm,4,41205,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,1714.2000000476837,103.0,60.0,40.0,False,,2000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0211,2022-11-30 19:07:14
,wl-html-keyboard-response,5,49049,0.0-3.0-2.0,0.0,6.0,,,,,,,,5835.100000023842,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0211,2022-11-30 19:07:14
,wl-html-keyboard-response,6,72130,0.0-4.0-0.0,0.0,7.0,,,,,,,,21072.699999928474,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0211,2022-11-30 19:07:14
,wl-html-keyboard-response,7,103539,0.0-5.0-0.0,0.0,8.0,,,,,,,,29400.799999952316,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0211,2022-11-30 19:07:14
,wl-rdm,8,106504,0.0-6.0-0.0,0.0,9.0,,,,,,,[],,,,,,56.4,0.0,u,0.0,True,1592.9000000953674,96.0,60.0,40.0,False,,299.5522823924922,[],"[960, 540]",ColorTask,1.0,1.0,,,HRV,HRV_0211,2022-11-30 19:07:14
,wl-rdm,9,108804,0.0-6.1-0.1,0.0,10.0,,,,,,,[],,,,,,87.9,1.0,i,1.0,True,855.2999999523163,52.0,60.0,40.0,False,,355.6679199517814,[],"[960, 540]",ColorTask,2.0,2.0,,,HRV,HRV_0211,2022-11-30 19:07:14
