trialN,stimuli,question,trialStartTime,trialStartTime_UNIX,stimulus1,trialEvents,rt,receivedResponse,rating,trialEndTime,trialDuration,stimulus1Loaded,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 0, 'loaded': True, 'loadedTime': 2120.2999999970198, 'positionName': 'CENTER', 'positionCoords': [595.5, 190]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,2111.199999988079,1669831049672,cantaloupe,"[{'event': 'fullscreenchange', 'details': 'fullscreenexit', 'performance time': 2116.8999999910593, 'date time': 1669831049678}]",1767.5,True,5.7700000000000005,3878.699999988079,1767.5,True,HRV,HRV_0145,2022-11-30 17:59:08
1,"[{'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 1, 'loaded': True, 'loadedTime': 3883.8999999910593, 'positionName': 'CENTER', 'positionCoords': [595, 190]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,3881.3999999910593,1669831051442,salmon,,2013.0,True,0.12,5894.399999991059,2013.0,True,HRV,HRV_0145,2022-11-30 17:59:08
2,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 2, 'loaded': True, 'loadedTime': 5898.0999999940395, 'positionName': 'CENTER', 'positionCoords': [595.5, 190]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,5895.5999999940395,1669831053456,ice cream sundae 002,,1927.0,True,8.11,7822.5999999940395,1927.0,True,HRV,HRV_0145,2022-11-30 17:59:08
3,"[{'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 3, 'loaded': True, 'loadedTime': 7826, 'positionName': 'CENTER', 'positionCoords': [595, 189.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,7823.5999999940395,1669831055384,bagel and cc,,1766.4000000059605,True,5.0,9590.0,1766.4000000059605,True,HRV,HRV_0145,2022-11-30 17:59:08
4,"[{'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 4, 'loaded': True, 'loadedTime': 9593.699999988079, 'positionName': 'CENTER', 'positionCoords': [595, 189.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,9591.199999988079,1669831057152,shreddedwheatwithmilk,,1207.5,True,4.82,10798.699999988079,1207.5,True,HRV,HRV_0145,2022-11-30 17:59:08
5,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 5, 'loaded': True, 'loadedTime': 10802.09999999404, 'positionName': 'CENTER', 'positionCoords': [595, 189.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,10799.699999988079,1669831058360,fried eggs,,1239.0,True,4.83,12038.699999988079,1239.0,True,HRV,HRV_0145,2022-11-30 17:59:08
6,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 6, 'loaded': True, 'loadedTime': 12042, 'positionName': 'CENTER', 'positionCoords': [595.5, 190]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,12039.699999988079,1669831059600,hotdog w must,,2126.300000011921,True,5.7,14166.0,2126.300000011921,True,HRV,HRV_0145,2022-11-30 17:59:08
7,"[{'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 7, 'loaded': True, 'loadedTime': 14169, 'positionName': 'CENTER', 'positionCoords': [595, 190]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,14167.09999999404,1669831061728,eggsalad,,1839.5999999940395,True,0.0,16006.699999988079,1839.5999999940395,True,HRV,HRV_0145,2022-11-30 17:59:08
8,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 8, 'loaded': True, 'loadedTime': 16010, 'positionName': 'CENTER', 'positionCoords': [595, 189.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,16007.699999988079,1669831063568,chickenfingers,,2014.6000000089407,True,8.63,18022.29999999702,2014.6000000089407,True,HRV,HRV_0145,2022-11-30 17:59:08
9,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 9, 'loaded': True, 'loadedTime': 18026.09999999404, 'positionName': 'CENTER', 'positionCoords': [595, 190]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,18023.5,1669831065584,omelette,,2183.0,True,4.5,20206.5,2183.0,True,HRV,HRV_0145,2022-11-30 17:59:08
10,"[{'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 10, 'loaded': True, 'loadedTime': 20210, 'positionName': 'CENTER', 'positionCoords': [594.5, 189.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,20207.59999999404,1669831067768,pear,,1271.0999999940395,True,7.11,21478.69999998808,1271.0999999940395,True,HRV,HRV_0145,2022-11-30 17:59:08
11,"[{'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 11, 'loaded': True, 'loadedTime': 21482.5, 'positionName': 'CENTER', 'positionCoords': [594.5, 189]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,21479.89999999106,1669831069041,Tribe humus pita,,2142.7000000029802,True,5.82,23622.59999999404,2142.7000000029802,True,HRV,HRV_0145,2022-11-30 17:59:08
12,"[{'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 12, 'loaded': True, 'loadedTime': 23625.79999999702, 'positionName': 'CENTER', 'positionCoords': [595, 190]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,23623.79999999702,1669831071184,chicken nuggets2,,2150.7999999970198,True,8.6,25774.59999999404,2150.7999999970198,True,HRV,HRV_0145,2022-11-30 17:59:08
13,"[{'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 13, 'loaded': True, 'loadedTime': 25778.39999999106, 'positionName': 'CENTER', 'positionCoords': [595, 189.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,25775.69999998808,1669831073336,granola w milk,,1846.5,True,4.47,27622.19999998808,1846.5,True,HRV,HRV_0145,2022-11-30 17:59:08
14,"[{'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 14, 'loaded': True, 'loadedTime': 27626, 'positionName': 'CENTER', 'positionCoords': [595, 189.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,27623.29999999702,1669831075184,bagel plain,,1182.7999999970198,True,4.92,28806.09999999404,1182.7999999970198,True,HRV,HRV_0145,2022-11-30 17:59:08
15,"[{'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 15, 'loaded': True, 'loadedTime': 28810, 'positionName': 'CENTER', 'positionCoords': [595, 190]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,28807.19999998808,1669831076368,luckycharms,,1239.300000011921,True,7.08,30046.5,1239.300000011921,True,HRV,HRV_0145,2022-11-30 17:59:08
16,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 16, 'loaded': True, 'loadedTime': 30050, 'positionName': 'CENTER', 'positionCoords': [595, 189]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,30047.59999999404,1669831077608,grilled chicken strips,,1607.0999999940395,True,7.41,31654.69999998808,1607.0999999940395,True,HRV,HRV_0145,2022-11-30 17:59:08
17,"[{'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 17, 'loaded': True, 'loadedTime': 31658.29999999702, 'positionName': 'CENTER', 'positionCoords': [594.5, 189]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,31655.79999999702,1669831079216,raspberries,,1198.2999999970198,True,6.11,32854.09999999404,1198.2999999970198,True,HRV,HRV_0145,2022-11-30 17:59:08
