trialN,stimuli,question,trialStartTime,trialStartTime_UNIX,stimulus1,trialEvents,rt,receivedResponse,rating,trialEndTime,trialDuration,stimulus1Loaded,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 0, 'loaded': True, 'loadedTime': 1939.7000000476837, 'positionName': 'CENTER', 'positionCoords': [515, 233]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,2520.2000000476837,1669835030879,sweetpotato,"[{'event': 'fullscreenchange', 'details': 'fullscreenexit', 'performance time': 2540.2999999523163, 'date time': 1669835030899}]",2796.0999999046326,True,2.61,5316.299999952316,2796.0999999046326,True,HRV,HRV_0234,2022-11-30 19:05:01
1,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 1, 'loaded': True, 'loadedTime': 5328, 'positionName': 'CENTER', 'positionCoords': [480, 191.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,5324.299999952316,1669835033683,hotdog w must,,1015.8000000715256,True,0.87,6340.100000023842,1015.8000000715256,True,HRV,HRV_0234,2022-11-30 19:05:01
2,"[{'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 2, 'loaded': True, 'loadedTime': 6348.5, 'positionName': 'CENTER', 'positionCoords': [480, 191]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,6343.899999976158,1669835034703,roastedpotatoes,,1976.2000000476837,True,6.9,8320.100000023842,1976.2000000476837,True,HRV,HRV_0234,2022-11-30 19:05:01
3,"[{'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 3, 'loaded': True, 'loadedTime': 8328.700000047684, 'positionName': 'CENTER', 'positionCoords': [479.5, 191]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,8324.399999976158,1669835036684,cherry tomato,,1165.6000000238419,True,0.31,9490.0,1165.6000000238419,True,HRV,HRV_0234,2022-11-30 19:05:01
4,"[{'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 4, 'loaded': True, 'loadedTime': 9498.700000047684, 'positionName': 'CENTER', 'positionCoords': [479.5, 191.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,9495.0,1669835037854,salmon,,1198.6000000238419,True,8.11,10693.600000023842,1198.6000000238419,True,HRV,HRV_0234,2022-11-30 19:05:01
5,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 5, 'loaded': True, 'loadedTime': 10701.799999952316, 'positionName': 'CENTER', 'positionCoords': [479.5, 191.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,10697.100000023842,1669835039056,omelette,,1201.6999999284744,True,7.03,11898.799999952316,1201.6999999284744,True,HRV,HRV_0234,2022-11-30 19:05:01
6,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 6, 'loaded': True, 'loadedTime': 11907.700000047684, 'positionName': 'CENTER', 'positionCoords': [479, 191]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,11903.0,1669835040262,yogurt no spoon,,1130.7000000476837,True,0.44,13033.700000047684,1130.7000000476837,True,HRV,HRV_0234,2022-11-30 19:05:01
7,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 7, 'loaded': True, 'loadedTime': 13042, 'positionName': 'CENTER', 'positionCoords': [479.5, 191]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,13037.100000023842,1669835041396,burrito,,1729.1000000238419,True,4.67,14766.200000047684,1729.1000000238419,True,HRV,HRV_0234,2022-11-30 19:05:01
8,"[{'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 8, 'loaded': True, 'loadedTime': 14775.299999952316, 'positionName': 'CENTER', 'positionCoords': [479.5, 191]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,14770.399999976158,1669835043129,bagel plain,,1234.5,True,3.5,16004.899999976158,1234.5,True,HRV,HRV_0234,2022-11-30 19:05:01
9,"[{'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 9, 'loaded': True, 'loadedTime': 16012.100000023842, 'positionName': 'CENTER', 'positionCoords': [479, 190.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,16008.700000047684,1669835044368,corn cob,,1018.5999999046326,True,0.46,17027.299999952316,1018.5999999046326,True,HRV,HRV_0234,2022-11-30 19:05:01
