success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,2055,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0271,2022-11-30 20:19:45
,wl-check-fps,1,7390,0.0-1.0,0.0,2.0,"[2525.2, 2526, 2539.8, 2916.2, 2927, 2939, 2955.6, 2972.1, 2988.7, 3006.7, 3022, 3039.8, 3057.7, 3073.2, 3089.3, 3106.8, 3123.4, 3139.8, 3157.1, 3172.9, 3190.1, 3207.1, 3223.2, 3240, 3257, 3273.6, 3289.8, 3306.8, 3323.3, 3340.1, 3356.3, 3373.4, 3390.1, 3406.7, 3423.5, 3440, 3456.7, 3472.3, 3489.6, 3507.4, 3522.7, 3539.4, 3555.4, 3573.9, 3589.1, 3605.5, 3622.6, 3639, 3656.1, 3672.9, 3688.6, 3705.5, 3722.6, 3739.1, 3755.7, 3772.9, 3788.9, 3806.3, 3823, 3839.2, 3856.1, 3872.1, 3888.7, 3906.4, 3922.5, 3938.9, 3955.4, 3973.1, 3989, 4006, 4023, 4039.2, 4056.5, 4072.1, 4089.5, 4105.7, 4122.8, 4139, 4155.6, 4172.9, 4188.9, 4206.3, 4223.1, 4238.6, 4256.9, 4272.8, 4290.1, 4306.4, 4323.9, 4340.3, 4356.3, 4374.2, 4390.5, 4406.6, 4422.7, 4438.8, 4457.1, 4474, 4490.6, 4505.9, 4522.9, 4539.3, 4556.2, 4573.8, 4590, 4607.8, 4623, 4640, 4656.7, 4675.8, 4689.3, 4706.6, 4723.1, 4739.8, 4756.7, 4773.6, 4790.6, 4807.7, 4823.1, 4840.5, 4856, 4872.5, 4889.2, 4905.1, 4922.2, 4939.2, 4956.2, 4972.8, 4988.6, 5005.2, 5021.9, 5039.3, 5055.3, 5072, 5089.2, 5105, 5121.9, 5138.4, 5155.3, 5172.5, 5189.1, 5205.8, 5222, 5238.6, 5255, 5272.1, 5288.7, 5305, 5322.4, 5338.2, 5355.3, 5372.2, 5389, 5405.7, 5422.2, 5438.5, 5456, 5472.7, 5488.7, 5505, 5521.8, 5539, 5555, 5572.1, 5588.1, 5604.8, 5622.1, 5639, 5655.7, 5671.9, 5688.6, 5704.9, 5722.1, 5739, 5755.2, 5772.3, 5788.9, 5805.5, 5822, 5838, 5855.1, 5872.4, 5888.2, 5904.8, 5922.3, 5938.8, 5955, 5972.1, 5988.9, 6005.3, 6022.6, 6038.8, 6055.2, 6072.5, 6088.5, 6105, 6122.1, 6138.8, 6156, 6172.2, 6191.2, 6207.7, 6222.9, 6239.2, 6256.6, 6273.2, 6289.8, 6306.5, 6323.1, 6340.6, 6357.4, 6372.8, 6389.6, 6406.3, 6423.6, 6440.2, 6456.1, 6472.4, 6490, 6506.8, 6523.2, 6539.3, 6556.4, 6573.3, 6589.5, 6607.8, 6623.1, 6639.4, 6656.1, 6673.8, 6690.5, 6706.2, 6722.9, 6739.9, 6756.3, 6773.5, 6789.4, 6806.1, 6823, 6840.2, 6855.8, 6872.4, 6888.9, 6904.9, 6922.1, 6938.4, 6955.6, 6972, 6988.8, 7005.3, 7022.2, 7039, 7055.6, 7072.2, 7088.9, 7105.3, 7121.8, 7138.9, 7155.2, 7172.2, 7188.7, 7205.2, 7222.3, 7238.6, 7255.1, 7271.6, 7288.7, 7304.4, 7321.4, 7338.7, 7354.3, 7372, 7389.2, 7404.9, 7422.1, 7440.8, 7456.2, 7472, 7488.8, 7505.2, 7521.8, 7538.8, 7554.7, 7571.9, 7588.7, 7604.6, 7622.1, 7638.7, 7655.3, 7671.8, 7688.6, 7704.9, 7721.1, 7738.4, 7755.1, 7771.8, 7788.6, 7805.1, 7821.3, 7838.2]","[1.9, 0.8, 13.8, 376.4, 10.8, 12, 16.6, 16.5, 16.6, 18, 15.3, 17.8, 17.9, 15.5, 16.1, 17.5, 16.6, 16.4, 17.3, 15.8, 17.2, 17, 16.1, 16.8, 17, 16.6, 16.2, 17, 16.5, 16.8, 16.2, 17.1, 16.7, 16.6, 16.8, 16.5, 16.7, 15.6, 17.3, 17.8, 15.3, 16.7, 16, 18.5, 15.2, 16.4, 17.1, 16.4, 17.1, 16.8, 15.7, 16.9, 17.1, 16.5, 16.6, 17.2, 16, 17.4, 16.7, 16.2, 16.9, 16, 16.6, 17.7, 16.1, 16.4, 16.5, 17.7, 15.9, 17, 17, 16.2, 17.3, 15.6, 17.4, 16.2, 17.1, 16.2, 16.6, 17.3, 16, 17.4, 16.8, 15.5, 18.3, 15.9, 17.3, 16.3, 17.5, 16.4, 16, 17.9, 16.3, 16.1, 16.1, 16.1, 18.3, 16.9, 16.6, 15.3, 17, 16.4, 16.9, 17.6, 16.2, 17.8, 15.2, 17, 16.7, 19.1, 13.5, 17.3, 16.5, 16.7, 16.9, 16.9, 17, 17.1, 15.4, 17.4, 15.5, 16.5, 16.7, 15.9, 17.1, 17, 17, 16.6, 15.8, 16.6, 16.7, 17.4, 16, 16.7, 17.2, 15.8, 16.9, 16.5, 16.9, 17.2, 16.6, 16.7, 16.2, 16.6, 16.4, 17.1, 16.6, 16.3, 17.4, 15.8, 17.1, 16.9, 16.8, 16.7, 16.5, 16.3, 17.5, 16.7, 16, 16.3, 16.8, 17.2, 16, 17.1, 16, 16.7, 17.3, 16.9, 16.7, 16.2, 16.7, 16.3, 17.2, 16.9, 16.2, 17.1, 16.6, 16.6, 16.5, 16, 17.1, 17.3, 15.8, 16.6, 17.5, 16.5, 16.2, 17.1, 16.8, 16.4, 17.3, 16.2, 16.4, 17.3, 16, 16.5, 17.1, 16.7, 17.2, 16.2, 19, 16.5, 15.2, 16.3, 17.4, 16.6, 16.6, 16.7, 16.6, 17.5, 16.8, 15.4, 16.8, 16.7, 17.3, 16.6, 15.9, 16.3, 17.6, 16.8, 16.4, 16.1, 17.1, 16.9, 16.2, 18.3, 15.3, 16.3, 16.7, 17.7, 16.7, 15.7, 16.7, 17, 16.4, 17.2, 15.9, 16.7, 16.9, 17.2, 15.6, 16.6, 16.5, 16, 17.2, 16.3, 17.2, 16.4, 16.8, 16.5, 16.9, 16.8, 16.6, 16.6, 16.7, 16.4, 16.5, 17.1, 16.3, 17, 16.5, 16.5, 17.1, 16.3, 16.5, 16.5, 17.1, 15.7, 17, 17.3, 15.6, 17.7, 17.2, 15.7, 17.2, 18.7, 15.4, 15.8, 16.8, 16.4, 16.6, 17, 15.9, 17.2, 16.8, 15.9, 17.5, 16.6, 16.6, 16.5, 16.8, 16.3, 16.2, 17.3, 16.7, 16.7, 16.8, 16.5, 16.2, 16.9]",56.0,61.0,60.0,5330.6,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0271,2022-11-30 20:19:45
,wl-html-keyboard-response,2,19782,0.0-2.0-0.0,0.0,3.0,,,,,,,,10369.199999999255,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0271,2022-11-30 20:19:45
,wl-rdm,3,28515,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,873.1999999992549,53.0,60.0,40.0,False,too_early ,3000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0271,2022-11-30 20:19:45
,wl-rdm,4,33513,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,902.5999999996275,55.0,60.0,40.0,False,,2000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0271,2022-11-30 20:19:45
,wl-html-keyboard-response,5,38974,0.0-3.0-2.0,0.0,6.0,,,,,,,,3452.7999999988824,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0271,2022-11-30 20:19:45
,wl-html-keyboard-response,6,50038,0.0-4.0-0.0,0.0,7.0,,,,,,,,9060.800000000745,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0271,2022-11-30 20:19:45
,wl-html-keyboard-response,7,63158,0.0-5.0-0.0,0.0,8.0,,,,,,,,11115.299999998882,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0271,2022-11-30 20:19:45
,wl-rdm,8,65237,0.0-6.0-0.0,0.0,9.0,,,,,,,[],,,,,,87.9,1.0,i,1.0,True,666.2999999988824,40.0,60.0,40.0,False,,336.56429097904345,[],"[960, 540]",ColorTask,1.0,1.0,,,HRV,HRV_0271,2022-11-30 20:19:45
,wl-rdm,9,67569,0.0-6.1-0.1,0.0,10.0,,,,,,,[],,,,,,73.6,1.0,u,0.0,False,927.8000000026077,56.0,60.0,40.0,False,,325.7858289655718,[],"[960, 540]",ColorTask,0.0,2.0,,,HRV,HRV_0271,2022-11-30 20:19:45
