success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,missTrial,missTrialMsg,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
,wl-rdm,10,2771728,0.0-6.2-0.2,0.0,10.0,,,,,,,[],,,,False,,,,53.2,0.0,i,1.0,False,1064.9000000003725,64.0,60.0,40.0,332.5534318918755,[],"[756, 472.5]",ColorTask,-1.0,3.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,11,2774029,0.0-6.3-0.3,0.0,11.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,962.4000000003725,58.0,60.0,40.0,272.9119064907898,[],"[756, 472.5]",ColorTask,0.0,4.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,12,2776679,0.0-6.4-0.4,0.0,12.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,1357.5,82.0,60.0,40.0,227.62051246679437,[],"[756, 472.5]",ColorTask,1.0,5.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,13,2779329,0.0-6.5-0.5,0.0,13.0,,,,,,,[],,,,False,,,,50.0,0.0,u,0.0,True,1222.7000000001863,74.0,60.0,40.0,357.17068530276833,[],"[756, 472.5]",ColorTask,2.0,6.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,14,2781512,0.0-6.6-0.6,0.0,14.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,756.6999999992549,46.0,60.0,40.0,342.22223517354735,[],"[756, 472.5]",ColorTask,3.0,7.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,15,2783862,0.0-6.7-0.7,0.0,15.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,989.4000000003725,60.0,60.0,40.0,270.60614070475697,[],"[756, 472.5]",ColorTask,4.0,8.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,16,2786129,0.0-6.8-0.8,0.0,16.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,878.7000000001863,53.0,60.0,40.0,318.1362915671026,[],"[756, 472.5]",ColorTask,5.0,9.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,17,2788212,0.0-6.9-0.9,0.0,17.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,765.0999999996275,46.0,60.0,40.0,266.51669948952645,[],"[756, 472.5]",ColorTask,6.0,10.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,18,2790528,0.0-6.10-0.10,0.0,18.0,,,,,,,[],,,,False,,,,53.2,0.0,i,1.0,False,861.0,52.0,60.0,40.0,398.86892557836006,[],"[756, 472.5]",ColorTask,5.0,11.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,19,2792795,0.0-6.11-0.11,0.0,19.0,,,,,,,[],,,,False,,,,62.5,0.0,i,1.0,False,909.0,55.0,60.0,40.0,295.6494499507643,[],"[756, 472.5]",ColorTask,4.0,12.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,20,2794912,0.0-6.12-0.12,0.0,20.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,641.4000000003725,39.0,60.0,40.0,392.91912711656533,[],"[756, 472.5]",ColorTask,5.0,13.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,21,2797062,0.0-6.13-0.13,0.0,21.0,,,,,,,[],,,,False,,,,53.2,0.0,i,1.0,False,804.5999999996275,49.0,60.0,40.0,269.6879787200469,[],"[756, 472.5]",ColorTask,4.0,14.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,22,2799662,0.0-6.14-0.14,0.0,22.0,,,,,,,[],,,,False,,,,50.0,1.0,u,0.0,False,1239.5000000009313,75.0,60.0,40.0,276.9618730701504,[],"[756, 472.5]",ColorTask,3.0,15.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,23,2801612,0.0-6.15-0.15,0.0,23.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,658.7999999998137,40.0,60.0,40.0,232.5103173423937,[],"[756, 472.5]",ColorTask,4.0,16.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,24,2804296,0.0-6.16-0.16,0.0,24.0,,,,,,,[],,,,False,,,,50.0,1.0,u,0.0,False,1260.2000000001863,76.0,60.0,40.0,336.77963847822315,[],"[756, 472.5]",ColorTask,3.0,17.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,25,2806229,0.0-6.17-0.17,0.0,25.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,647.7000000001863,39.0,60.0,40.0,211.95649691781932,[],"[756, 472.5]",ColorTask,4.0,18.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,26,2808580,0.0-6.18-0.18,0.0,26.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,1043.5999999996275,63.0,60.0,40.0,227.05682377635057,[],"[756, 472.5]",ColorTask,5.0,19.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,27,2810915,0.0-6.19-0.19,0.0,27.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,931.2999999998137,56.0,60.0,40.0,334.0442229851734,[],"[756, 472.5]",ColorTask,6.0,20.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,28,2813045,0.0-6.20-0.20,0.0,28.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,753.2999999988824,46.0,60.0,40.0,291.01589429912417,[],"[756, 472.5]",ColorTask,7.0,21.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,29,2815346,0.0-6.21-0.21,0.0,29.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,992.2999999998137,60.0,60.0,40.0,220.08494495386452,[],"[756, 472.5]",ColorTask,8.0,22.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,30,2817462,0.0-6.22-0.22,0.0,30.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,740.7999999998137,45.0,60.0,40.0,307.25269453414285,[],"[756, 472.5]",ColorTask,9.0,23.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,31,2819645,0.0-6.23-0.23,0.0,31.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,876.2999999998137,53.0,60.0,40.0,234.2527474088492,[],"[756, 472.5]",ColorTask,10.0,24.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,32,2821812,0.0-6.24-0.24,0.0,32.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,792.6000000005588,48.0,60.0,40.0,305.6806893149892,[],"[756, 472.5]",ColorTask,11.0,25.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,33,2823879,0.0-6.25-0.25,0.0,33.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,770.2000000001863,46.0,60.0,40.0,223.6981333375838,[],"[756, 472.5]",ColorTask,12.0,26.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,34,2825946,0.0-6.26-0.26,0.0,34.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,712.9000000003725,43.0,60.0,40.0,279.9019056407283,[],"[756, 472.5]",ColorTask,13.0,27.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,35,2828563,0.0-6.27-0.27,0.0,35.0,,,,,,,[],,,,False,,,,56.4,0.0,i,1.0,False,1211.1000000005588,73.0,60.0,40.0,344.96204369926113,[],"[756, 472.5]",ColorTask,12.0,28.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,36,2830528,0.0-6.28-0.28,0.0,36.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,675.9999999990687,41.0,60.0,40.0,220.23270720507495,[],"[756, 472.5]",ColorTask,13.0,29.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,37,2832611,0.0-6.29-0.29,0.0,37.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,706.8999999994412,43.0,60.0,40.0,312.4396263741636,[],"[756, 472.5]",ColorTask,12.0,30.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,38,2834428,0.0-6.30-0.30,0.0,38.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,528.5,32.0,60.0,40.0,218.7175032769898,[],"[756, 472.5]",ColorTask,13.0,31.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,39,2836745,0.0-6.31-0.31,0.0,39.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,899.5000000009313,54.0,60.0,40.0,337.08554704891174,[],"[756, 472.5]",ColorTask,12.0,32.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,40,2838879,0.0-6.32-0.32,0.0,40.0,,,,,,,[],,,,False,,,,56.4,0.0,i,1.0,False,675.6000000005588,41.0,60.0,40.0,399.2915488399075,[],"[756, 472.5]",ColorTask,11.0,33.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,41,2841145,0.0-6.33-0.33,0.0,41.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,808.0999999996275,49.0,60.0,40.0,388.7786046372472,[],"[756, 472.5]",ColorTask,12.0,34.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,42,2844262,0.0-6.34-0.34,0.0,42.0,,,,,,,[],,,,False,,,,62.5,0.0,i,1.0,False,1796.9999999990687,108.0,60.0,40.0,236.2207072115386,[],"[756, 472.5]",ColorTask,11.0,35.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,43,2846346,0.0-6.35-0.35,0.0,43.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,689.6000000005588,42.0,60.0,40.0,328.63234173531725,[],"[756, 472.5]",ColorTask,12.0,36.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,44,2848562,0.0-6.36-0.36,0.0,44.0,,,,,,,[],,,,False,,,,53.2,0.0,i,1.0,False,769.6999999992549,46.0,60.0,40.0,371.05649479201185,[],"[756, 472.5]",ColorTask,11.0,37.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,45,2850679,0.0-6.37-0.37,0.0,45.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,692.8000000007451,42.0,60.0,40.0,339.1312015800185,[],"[756, 472.5]",ColorTask,12.0,38.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,46,2852729,0.0-6.38-0.38,0.0,46.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,775.1000000005588,47.0,60.0,40.0,211.21726576886394,[],"[756, 472.5]",ColorTask,13.0,39.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,47,2854779,0.0-6.39-0.39,0.0,47.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,708.2999999998137,43.0,60.0,40.0,270.8836165697786,[],"[756, 472.5]",ColorTask,14.0,40.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,48,2857145,0.0-6.40-0.40,0.0,48.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,1029.7999999998137,62.0,60.0,40.0,261.5078945426028,[],"[756, 472.5]",ColorTask,15.0,41.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,49,2859279,0.0-6.41-0.41,0.0,49.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,839.2000000001863,51.0,60.0,40.0,225.14879122408092,[],"[756, 472.5]",ColorTask,16.0,42.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,50,2861328,0.0-6.42-0.42,0.0,50.0,,,,,,,[],,,,False,,,,53.2,0.0,i,1.0,False,678.3999999994412,41.0,60.0,40.0,309.04449081522904,[],"[756, 472.5]",ColorTask,15.0,43.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,51,2863612,0.0-6.43-0.43,0.0,51.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,1006.2000000001863,61.0,60.0,40.0,201.81896389806894,[],"[756, 472.5]",ColorTask,16.0,44.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,52,2866046,0.0-6.44-0.44,0.0,52.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,1110.2999999998137,67.0,60.0,40.0,238.4470789998061,[],"[756, 472.5]",ColorTask,17.0,45.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,53,2868361,0.0-6.45-0.45,0.0,53.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,892.2999999988824,54.0,60.0,40.0,334.6425851175255,[],"[756, 472.5]",ColorTask,18.0,46.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,54,2870446,0.0-6.46-0.46,0.0,54.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,773.7000000001863,47.0,60.0,40.0,224.42078260234484,[],"[756, 472.5]",ColorTask,19.0,47.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,55,2873062,0.0-6.47-0.47,0.0,55.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,1178.199999999255,71.0,60.0,40.0,371.0243598402327,[],"[756, 472.5]",ColorTask,20.0,48.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,56,2875495,0.0-6.48-0.48,0.0,56.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,1146.2000000001863,69.0,60.0,40.0,228.31273480982495,[],"[756, 472.5]",ColorTask,21.0,49.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,57,2877482,0.0-6.49-0.49,0.0,57.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,641.7000000001863,39.0,60.0,40.0,282.23266610847196,[],"[756, 472.5]",ColorTask,22.0,50.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,58,2879445,0.0-6.50-0.50,0.0,58.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,657.6000000005588,40.0,60.0,40.0,237.18148628555636,[],"[756, 472.5]",ColorTask,23.0,51.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,59,2881663,0.0-6.51-0.51,0.0,59.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,924.8999999994412,56.0,60.0,40.0,209.31154079830378,[],"[756, 472.5]",ColorTask,24.0,52.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,60,2884112,0.0-6.52-0.52,0.0,60.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,1042.2999999998137,63.0,60.0,40.0,324.22631787005923,[],"[756, 472.5]",ColorTask,23.0,53.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,61,2886046,0.0-6.53-0.53,0.0,61.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,591.5,36.0,60.0,40.0,254.46369891252306,[],"[756, 472.5]",ColorTask,24.0,54.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,62,2888046,0.0-6.54-0.54,0.0,62.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,573.5999999996275,35.0,60.0,40.0,358.4757041807826,[],"[756, 472.5]",ColorTask,25.0,55.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,63,2890112,0.0-6.55-0.55,0.0,63.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,697.2000000001863,42.0,60.0,40.0,302.17001706425174,[],"[756, 472.5]",ColorTask,26.0,56.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,64,2892479,0.0-6.56-0.56,0.0,64.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,1018.2000000011176,61.0,60.0,40.0,272.37403931389775,[],"[756, 472.5]",ColorTask,27.0,57.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,65,2894562,0.0-6.57-0.57,0.0,65.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,636.0,38.0,60.0,40.0,382.90656651773963,[],"[756, 472.5]",ColorTask,26.0,58.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,66,2896645,0.0-6.58-0.58,0.0,66.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,741.7999999998137,45.0,60.0,40.0,257.9878551144639,[],"[756, 472.5]",ColorTask,27.0,59.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,67,2898829,0.0-6.59-0.59,0.0,67.0,,,,,,,[],,,,False,,,,50.0,0.0,u,0.0,True,884.2999999998137,53.0,60.0,40.0,226.97098183485562,[],"[756, 472.5]",ColorTask,28.0,60.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,68,2900729,0.0-6.60-0.60,0.0,68.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,607.5999999996275,37.0,60.0,40.0,233.13650580784508,[],"[756, 472.5]",ColorTask,29.0,61.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,69,2902695,0.0-6.61-0.61,0.0,69.0,,,,,,,[],,,,False,,,,50.0,1.0,u,0.0,False,682.8999999994412,41.0,60.0,40.0,202.65519035446871,[],"[756, 472.5]",ColorTask,28.0,62.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,70,2904979,0.0-6.62-0.62,0.0,70.0,,,,,,,[],,,,False,,,,50.0,1.0,u,0.0,False,997.0999999996275,60.0,60.0,40.0,206.9668413004895,[],"[756, 472.5]",ColorTask,27.0,63.0,,,HRV,HRV_0108,2022-11-30 19:33:29
,wl-rdm,71,2907429,0.0-6.63-0.63,0.0,71.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,1058.4999999990687,64.0,60.0,40.0,321.57752045991805,[],"[756, 472.5]",ColorTask,28.0,64.0,,,HRV,HRV_0108,2022-11-30 19:33:29
