success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,1706,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0037,2022-11-30 18:01:46
,wl-check-fps,1,6699,0.0-1.0,0.0,2.0,"[2547.6, 2548.1, 2558, 2574.2, 2591.9, 2607.5, 2625.5, 2641, 2657.6, 2674.2, 2692.2, 2707.7, 2724.2, 2741, 2757.5, 2774.5, 2791.9, 2808.8, 2824.1, 2841.3, 2858.8, 2874.2, 2892.1, 2908.9, 2924.2, 2942.2, 2957.5, 2974.8, 2991.2, 3007.5, 3025.6, 3041.8, 3057.5, 3075.4, 3091.1, 3107.6, 3124.3, 3142.4, 3158.6, 3174.2, 3192.3, 3208.5, 3224.3, 3242.1, 3258.2, 3275.5, 3291.8, 3307.7, 3325.7, 3340.8, 3358.1, 3375.3, 3390.6, 3408.2, 3425.3, 3440.8, 3458.9, 3474.2, 3492.2, 3508.6, 3524.9, 3541.1, 3557.6, 3575, 3592.1, 3608.5, 3625.1, 3641.9, 3657.7, 3675.5, 3691.7, 3708.9, 3724.2, 3742.3, 3758.5, 3775.7, 3791.7, 3809.1, 3825.7, 3842, 3858.3, 3875.4, 3890.9, 3907.7, 3925.8, 3941.8, 3957.7, 3975.9, 3992, 4008.2, 4024.5, 4041.1, 4059, 4074.6, 4091, 4109.1, 4124.3, 4141.6, 4158.9, 4174.5, 4191.1, 4209, 4225.1, 4241.1, 4258.7, 4275.2, 4291, 4309.1, 4325.4, 4341.2, 4358.4, 4375.5, 4391.2, 4407.9, 4424.6, 4441.8, 4459, 4475.3, 4491.1, 4508.7, 4524.9, 4541.2, 4557.8, 4574.1, 4591.2, 4608.3, 4624.5, 4642.4, 4658.3, 4675.6, 4691.8, 4708, 4724.3, 4742.4, 4758.9, 4774.4, 4791.7, 4808.5, 4824.3, 4842.2, 4858.9, 4874.6, 4891.6, 4908.1, 4924.5, 4942.6, 4958.3, 4975.7, 4991.3, 5007.8, 5026, 5041.3, 5058.9, 5075.3, 5092.4, 5108, 5124.5, 5142.7, 5158.9, 5174.7, 5191.3, 5208, 5225.5, 5241.6, 5259, 5274.3, 5291.3, 5307.6, 5324.8, 5342.1, 5357.9, 5376.1, 5392.2, 5407.9, 5425.9, 5441.2, 5459.2, 5475.4, 5491.2, 5509.3, 5524.9, 5541.2, 5559.4, 5575.5, 5591.8, 5607.9, 5626.1, 5642.3, 5658.6, 5674.6, 5692.7, 5709, 5724.6, 5742.8, 5759.1, 5775.2, 5791.4, 5808.7, 5825, 5841.4, 5859.1, 5875.4, 5891.4, 5908.8, 5925.2, 5941.3, 5958.7, 5975.8, 5991.2, 6009.2, 6024.5, 6041.5, 6058.7, 6074.8, 6092, 6108.1, 6124.6, 6142.9, 6158.2, 6174.8, 6190.8, 6209, 6225.9, 6242.3, 6258.1, 6274.7, 6292.7, 6308.1, 6324.3, 6341.6, 6358.2, 6374.6, 6392.6, 6408.9, 6424.8, 6441.4, 6459.2, 6475.1, 6492.4, 6508.6, 6525, 6541.5, 6559.1, 6576.1, 6592, 6608.4, 6624.8, 6642.5, 6658.3, 6674.8, 6691.5, 6707.6, 6724.9, 6741.6, 6758.2, 6774.8, 6791.6, 6809, 6824.5, 6843, 6858.3, 6874.8, 6892.1, 6909.3, 6924.8, 6941.5, 6959, 6975, 6991.9, 7009.1, 7025.4, 7041.6, 7058.2, 7076.3, 7092.2, 7109.5, 7125.3, 7141.6, 7158.2, 7175.6, 7192.9, 7208.3, 7224.5, 7241.6, 7258.8, 7275.9, 7291.6, 7308.2, 7324.9, 7342.9, 7359.1, 7374.7, 7392.4, 7408.2, 7425.4, 7441.7, 7458.4, 7474.9, 7491, 7508.4]","[12, 0.5, 9.9, 16.2, 17.7, 15.6, 18, 15.5, 16.6, 16.6, 18, 15.5, 16.5, 16.8, 16.5, 17, 17.4, 16.9, 15.3, 17.2, 17.5, 15.4, 17.9, 16.8, 15.3, 18, 15.3, 17.3, 16.4, 16.3, 18.1, 16.2, 15.7, 17.9, 15.7, 16.5, 16.7, 18.1, 16.2, 15.6, 18.1, 16.2, 15.8, 17.8, 16.1, 17.3, 16.3, 15.9, 18, 15.1, 17.3, 17.2, 15.3, 17.6, 17.1, 15.5, 18.1, 15.3, 18, 16.4, 16.3, 16.2, 16.5, 17.4, 17.1, 16.4, 16.6, 16.8, 15.8, 17.8, 16.2, 17.2, 15.3, 18.1, 16.2, 17.2, 16, 17.4, 16.6, 16.3, 16.3, 17.1, 15.5, 16.8, 18.1, 16, 15.9, 18.2, 16.1, 16.2, 16.3, 16.6, 17.9, 15.6, 16.4, 18.1, 15.2, 17.3, 17.3, 15.6, 16.6, 17.9, 16.1, 16, 17.6, 16.5, 15.8, 18.1, 16.3, 15.8, 17.2, 17.1, 15.7, 16.7, 16.7, 17.2, 17.2, 16.3, 15.8, 17.6, 16.2, 16.3, 16.6, 16.3, 17.1, 17.1, 16.2, 17.9, 15.9, 17.3, 16.2, 16.2, 16.3, 18.1, 16.5, 15.5, 17.3, 16.8, 15.8, 17.9, 16.7, 15.7, 17, 16.5, 16.4, 18.1, 15.7, 17.4, 15.6, 16.5, 18.2, 15.3, 17.6, 16.4, 17.1, 15.6, 16.5, 18.2, 16.2, 15.8, 16.6, 16.7, 17.5, 16.1, 17.4, 15.3, 17, 16.3, 17.2, 17.3, 15.8, 18.2, 16.1, 15.7, 18, 15.3, 18, 16.2, 15.8, 18.1, 15.6, 16.3, 18.2, 16.1, 16.3, 16.1, 18.2, 16.2, 16.3, 16, 18.1, 16.3, 15.6, 18.2, 16.3, 16.1, 16.2, 17.3, 16.3, 16.4, 17.7, 16.3, 16, 17.4, 16.4, 16.1, 17.4, 17.1, 15.4, 18, 15.3, 17, 17.2, 16.1, 17.2, 16.1, 16.5, 18.3, 15.3, 16.6, 16, 18.2, 16.9, 16.4, 15.8, 16.6, 18, 15.4, 16.2, 17.3, 16.6, 16.4, 18, 16.3, 15.9, 16.6, 17.8, 15.9, 17.3, 16.2, 16.4, 16.5, 17.6, 17, 15.9, 16.4, 16.4, 17.7, 15.8, 16.5, 16.7, 16.1, 17.3, 16.7, 16.6, 16.6, 16.8, 17.4, 15.5, 18.5, 15.3, 16.5, 17.3, 17.2, 15.5, 16.7, 17.5, 16, 16.9, 17.2, 16.3, 16.2, 16.6, 18.1, 15.9, 17.3, 15.8, 16.3, 16.6, 17.4, 17.3, 15.4, 16.2, 17.1, 17.2, 17.1, 15.7, 16.6, 16.7, 18, 16.2, 15.6, 17.7, 15.8, 17.2, 16.3, 16.7, 16.5, 16.1, 17.4]",60.0,58.0,61.0,4990.0,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0037,2022-11-30 18:01:46
,wl-html-keyboard-response,2,22389,0.0-2.0-0.0,0.0,3.0,,,,,,,,13676.400000095367,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0037,2022-11-30 18:01:46
,wl-rdm,3,41788,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,6775.900000095367,407.0,61.0,40.0,False,too_early ,3000.0,[],"[720, 450]",ColorTask_Demo,,,,,HRV,HRV_0037,2022-11-30 18:01:46
,wl-rdm,4,49022,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,3153.3999996185303,182.0,61.0,40.0,False,,2000.0,[],"[720, 450]",ColorTask_Demo,,,,,HRV,HRV_0037,2022-11-30 18:01:46
,wl-html-keyboard-response,5,56649,0.0-3.0-2.0,0.0,6.0,,,,,,,,5616.599999904633,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0037,2022-11-30 18:01:46
,wl-html-keyboard-response,6,68225,0.0-4.0-0.0,0.0,7.0,,,,,,,,9565.699999809265,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0037,2022-11-30 18:01:46
,wl-html-keyboard-response,7,86027,0.0-5.0-0.0,0.0,8.0,,,,,,,,15798.799999713898,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0037,2022-11-30 18:01:46
,wl-rdm,8,90512,0.0-6.0-0.0,0.0,8.0,,,,,,,[],,,,,,53.2,0.0,,,,,182.0,61.0,40.0,True,RT_timeout ,372.6284592612561,[],"[720, 450]",ColorTask,-1.0,1.0,,,HRV,HRV_0037,2022-11-30 18:01:46
,wl-rdm,9,91578,0.0-6.1-0.1,0.0,8.0,,,,,,,[],,,,,,56.4,1.0,u,,,197.59999990463257,0.0,61.0,40.0,True,too_early ,284.78684404338344,[],"[720, 450]",ColorTask,-2.0,2.0,,,HRV,HRV_0037,2022-11-30 18:01:46
