success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,1762,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0173,2022-11-30 18:32:18
,wl-check-fps,1,6762,0.0-1.0,0.0,2.0,"[4540.5, 4552.9, 4569.4, 4586, 4602.7, 4619.5, 4636.1, 4652.7, 4669.5, 4686.1, 4702.7, 4719.5, 4736.1, 4752.7, 4769.4, 4786.1, 4802.7, 4819.3, 4835.9, 4852.6, 4869.6, 4885.9, 4902.9, 4919.3, 4935.9, 4952.9, 4969.3, 4985.9, 5002.5, 5019.2, 5036, 5052.6, 5069.3, 5086, 5102.7, 5119.3, 5136, 5152.7, 5169.3, 5186, 5202.8, 5219.2, 5235.9, 5252.6, 5269.4, 5285.9, 5302.6, 5319.3, 5336, 5352.6, 5369.3, 5386, 5403, 5419.6, 5435.9, 5453.2, 5469.3, 5486, 5502.6, 5519.3, 5535.9, 5552.7, 5569.3, 5586, 5602.7, 5619.3, 5636, 5652.7, 5669.4, 5686, 5702.7, 5719.3, 5735.9, 5752.7, 5769.4, 5786.3, 5802.6, 5819.3, 5836, 5852.7, 5869.3, 5886, 5902.8, 5919.3, 5936, 5952.7, 5969.4, 5986, 6002.7, 6019.4, 6036, 6052.7, 6069.4, 6086, 6102.7, 6119.3, 6136, 6152.7, 6169.4, 6186, 6202.7, 6219.3, 6236, 6253, 6269.5, 6286, 6302.9, 6319.8, 6336, 6352.9, 6369.4, 6385.9, 6402.6, 6419.3, 6436, 6452.7, 6469.3, 6486, 6502.7, 6519.3, 6536, 6553.1, 6569.3, 6586, 6602.9, 6619.4, 6636, 6652.9, 6669.6, 6686, 6702.9, 6719.2, 6735.9, 6752.8, 6769.6, 6785.9, 6802.8, 6819.3, 6836, 6852.8, 6869.8, 6886, 6902.9, 6919.6, 6936, 6953, 6969.3, 6986, 7002.6, 7019.4, 7036, 7052.6, 7069.5, 7086, 7102.9, 7119.3, 7136, 7153, 7169.6, 7186.3, 7202.7, 7219.4, 7235.9, 7252.7, 7269.4, 7286, 7302.9, 7319.3, 7336, 7352.7, 7369.4, 7386, 7402.7, 7419.4, 7436, 7452.9, 7469.4, 7485.9, 7502.6, 7519.3, 7536, 7552.8, 7569.3, 7586, 7603.1, 7619.3, 7635.9, 7652.7, 7669.7, 7686, 7702.7, 7719.3, 7736, 7753, 7769.7, 7786, 7802.9, 7819.7, 7836, 7852.9, 7869.3, 7886, 7902.8, 7919.3, 7935.9, 7952.9, 7969.3, 7986, 8002.6, 8019.3, 8036, 8052.7, 8069.6, 8086, 8102.7, 8119.4, 8135.9, 8152.9, 8169.4, 8186, 8202.7, 8219.3, 8236, 8253, 8269.4, 8286, 8302.7, 8319.3, 8336.1, 8353, 8369.4, 8386.1, 8402.7, 8419.4, 8436, 8452.7, 8469.3, 8486, 8502.7, 8519.3, 8536.1, 8552.7, 8569.4, 8586, 8602.7, 8619.4, 8636, 8652.7, 8669.4, 8686, 8702.8, 8719.4, 8736.1, 8752.7, 8769.5, 8786, 8803, 8819.4, 8836, 8852.7, 8869.4, 8886.1, 8904.7, 8921.2, 8938.1, 8954.4, 8971.3, 8987.9, 9004.6, 9021.4, 9037.8, 9055.3, 9071.5, 9087.9, 9104.7, 9121.3, 9137.9, 9154.7, 9171.2, 9187.8, 9204.8, 9221.3, 9237.8, 9255, 9271.3, 9287.8, 9304.9, 9321.1, 9338, 9354.8, 9371.2, 9388.2, 9404.7, 9421.2, 9438.3, 9454.5, 9472.2, 9487.9, 9504.7, 9521.3]","[1.5, 12.4, 16.5, 16.6, 16.7, 16.8, 16.6, 16.6, 16.8, 16.6, 16.6, 16.8, 16.6, 16.6, 16.7, 16.7, 16.6, 16.6, 16.6, 16.7, 17, 16.3, 17, 16.4, 16.6, 17, 16.4, 16.6, 16.6, 16.7, 16.8, 16.6, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.8, 16.4, 16.7, 16.7, 16.8, 16.5, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 17, 16.6, 16.3, 17.3, 16.1, 16.7, 16.6, 16.7, 16.6, 16.8, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.7, 16.6, 16.7, 16.6, 16.6, 16.8, 16.7, 16.9, 16.3, 16.7, 16.7, 16.7, 16.6, 16.7, 16.8, 16.5, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.6, 16.7, 16.7, 16.7, 16.6, 16.7, 16.6, 16.7, 17, 16.5, 16.5, 16.9, 16.9, 16.2, 16.9, 16.5, 16.5, 16.7, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 17.1, 16.2, 16.7, 16.9, 16.5, 16.6, 16.9, 16.7, 16.4, 16.9, 16.3, 16.7, 16.9, 16.8, 16.3, 16.9, 16.5, 16.7, 16.8, 17, 16.2, 16.9, 16.7, 16.4, 17, 16.3, 16.7, 16.6, 16.8, 16.6, 16.6, 16.9, 16.5, 16.9, 16.4, 16.7, 17, 16.6, 16.7, 16.4, 16.7, 16.5, 16.8, 16.7, 16.6, 16.9, 16.4, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.9, 16.5, 16.5, 16.7, 16.7, 16.7, 16.8, 16.5, 16.7, 17.1, 16.2, 16.6, 16.8, 17, 16.3, 16.7, 16.6, 16.7, 17, 16.7, 16.3, 16.9, 16.8, 16.3, 16.9, 16.4, 16.7, 16.8, 16.5, 16.6, 17, 16.4, 16.7, 16.6, 16.7, 16.7, 16.7, 16.9, 16.4, 16.7, 16.7, 16.5, 17, 16.5, 16.6, 16.7, 16.6, 16.7, 17, 16.4, 16.6, 16.7, 16.6, 16.8, 16.9, 16.4, 16.7, 16.6, 16.7, 16.6, 16.7, 16.6, 16.7, 16.7, 16.6, 16.8, 16.6, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.8, 16.6, 16.7, 16.6, 16.8, 16.5, 17, 16.4, 16.6, 16.7, 16.7, 16.7, 18.6, 16.5, 16.9, 16.3, 16.9, 16.6, 16.7, 16.8, 16.4, 17.5, 16.2, 16.4, 16.8, 16.6, 16.6, 16.8, 16.5, 16.6, 17, 16.5, 16.5, 17.2, 16.3, 16.5, 17.1, 16.2, 16.9, 16.8, 16.4, 17, 16.5, 16.5, 17.1, 16.2, 17.7, 15.7, 16.8, 16.6]",60.0,60.0,60.0,4998.9,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0173,2022-11-30 18:32:18
,wl-html-keyboard-response,2,22113,0.0-2.0-0.0,0.0,3.0,,,,,,,,13326.200000000186,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0173,2022-11-30 18:32:18
,wl-rdm,3,31448,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,3767.7000000001863,227.0,60.0,40.0,False,,3000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0173,2022-11-30 18:32:18
,wl-rdm,4,37382,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,1867.0,113.0,60.0,40.0,False,,2000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0173,2022-11-30 18:32:18
,wl-html-keyboard-response,5,45109,0.0-3.0-2.0,0.0,6.0,,,,,,,,5721.799999999814,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0173,2022-11-30 18:32:18
,wl-html-keyboard-response,6,57350,0.0-4.0-0.0,0.0,7.0,,,,,,,,10237.299999999814,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0173,2022-11-30 18:32:18
,wl-html-keyboard-response,7,75502,0.0-5.0-0.0,0.0,8.0,,,,,,,,16144.100000000093,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0173,2022-11-30 18:32:18
,wl-rdm,8,78216,0.0-6.0-0.0,0.0,9.0,,,,,,,[],,,,,,73.6,1.0,i,1.0,True,1429.2000000001863,86.0,60.0,40.0,False,,216.8677494985691,[],"[960, 540]",ColorTask,1.0,1.0,,,HRV,HRV_0173,2022-11-30 18:32:18
,wl-rdm,9,80599,0.0-6.1-0.1,0.0,10.0,,,,,,,[],,,,,,73.6,0.0,u,0.0,True,1063.6000000000931,64.0,60.0,40.0,False,,250.82426682764066,[],"[960, 540]",ColorTask,2.0,2.0,,,HRV,HRV_0173,2022-11-30 18:32:18
