trialN,QuestionNum,Question,Answer,QuestionRating,AnswerRating,exp,subjectId,date
0.0,310,What's the only stock from the original Dow Jones Industrial Average that's still used in computing the index?,General Electric ,0,1,HRV,HRV_0137,2022-11-30 18:01:35
1.0,179,"What forms the only part of the Kansas border, a seventy-five mile stretch, that's not drawn with a straight edge?",The Missouri River ,0,0,HRV,HRV_0137,2022-11-30 18:01:35
2.0,420,What classic Disney song was inspired by lyricist Robert Sherman's fiver-year old son receiving the Sabin polio vaccine at school?,A Spoonful of Sugar ,74,68,HRV,HRV_0137,2022-11-30 18:01:35
3.0,162,What did Coleco name its 1983 home computer in the hope that it would take a bit out of Apple's sales?,Adam,99,99,HRV,HRV_0137,2022-11-30 18:01:35
4.0,94,"The Dartmouth, the Eleanor,  and the Beaver were the three ships on which what famous event from American history occurred?",Boston Tea Party,24,19,HRV,HRV_0137,2022-11-30 18:01:35
5.0,456,Whice vegeteable has more vitamin C than an orange and as much calcium as whole milk?,Broccoli! ,99,99,HRV,HRV_0137,2022-11-30 18:01:35
6.0,88,The adjective callipygian refers to someone who has a beautiful what? ,Butt,49,73,HRV,HRV_0137,2022-11-30 18:01:35
7.0,236,What nation is home to the only tunnel in the world longer than the Chunnel?  ,Japan ,0,24,HRV,HRV_0137,2022-11-30 18:01:35
8.0,464,Why is the Synsepalum dulcificum berry called the miracle fruit?,It causes sour foods subsequently consumed to taste sweet. ,0,0,HRV,HRV_0137,2022-11-30 18:01:35
9.0,169,"What element did alchemist Hennig Brand discover in 1669 when, boiling his own urine in the hopes of making gold, he observed glowing fumes?",Phosphorus,99,99,HRV,HRV_0137,2022-11-30 18:01:35
