success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,1811,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0147,2022-11-30 18:24:17
,wl-check-fps,1,6820,0.0-1.0,0.0,2.0,"[2207.6, 2223.4, 2240.5, 2257, 2273.5, 2289.5, 2306.8, 2323.6, 2340.4, 2356.4, 2373.4, 2389.7, 2406.5, 2422.8, 2439.7, 2456.4, 2472.9, 2489.7, 2506.2, 2522.8, 2539.5, 2556.5, 2573.1, 2589.8, 2606.5, 2623.4, 2639.8, 2657.1, 2673.4, 2690, 2706.8, 2723.5, 2740, 2756.8, 2773.3, 2790, 2807, 2823.5, 2840, 2856.8, 2873.3, 2890.1, 2906.7, 2923.5, 2940.1, 2956.7, 2973.4, 2990.1, 3007, 3023.6, 3040.1, 3056.7, 3073.5, 3090.2, 3106.8, 3123.4, 3140.1, 3156.7, 3173.4, 3190, 3207.1, 3223.6, 3240.1, 3256.7, 3273.4, 3290.1, 3306.7, 3323.4, 3339.9, 3356.6, 3373.4, 3390.2, 3407, 3423.4, 3440.6, 3456.6, 3473.4, 3490.1, 3506.7, 3523.4, 3540, 3556.7, 3573.2, 3589.9, 3606.5, 3623, 3639.9, 3656.5, 3673.2, 3690.2, 3706.7, 3723.5, 3740.1, 3756.6, 3773.4, 3790.2, 3806.8, 3823.5, 3840, 3856.6, 3873.4, 3890.1, 3906.7, 3923.3, 3940.1, 3956.6, 3973.3, 3990, 4006.5, 4023.2, 4039.6, 4056.4, 4072.8, 4089.7, 4106.4, 4123.1, 4139.6, 4156.2, 4172.9, 4189.6, 4206.3, 4222.8, 4239.5, 4256.2, 4273, 4289.9, 4306.5, 4323.2, 4340.1, 4356.6, 4373.4, 4390.6, 4408.5, 4423.7, 4440.4, 4456.9, 4473.6, 4490.2, 4507, 4523.6, 4540.2, 4556.8, 4573.4, 4590.1, 4606.7, 4623.3, 4640, 4656.7, 4673.4, 4690.1, 4706.7, 4723.5, 4740.1, 4756.6, 4773.4, 4790, 4806.4, 4823.1, 4839.6, 4856.5, 4872.9, 4889.6, 4906.2, 4922.7, 4939.4, 4956.2, 4972.8, 4989.4, 5006.4, 5022.8, 5039.7, 5056.5, 5073, 5089.8, 5106.6, 5123.3, 5140.1, 5156.8, 5173.3, 5189.7, 5206.5, 5223.4, 5240, 5256.7, 5273.4, 5290.1, 5306.7, 5323.5, 5340.1, 5356.7, 5373.3, 5390.2, 5406.6, 5423.4, 5440.2, 5456.7, 5473.5, 5490.2, 5506.6, 5523.1, 5539.7, 5556.4, 5573.1, 5589.8, 5606.5, 5623.4, 5640.1, 5656.6, 5673.4, 5690, 5706.6, 5723.5, 5739.9, 5756.4, 5772.9, 5789.8, 5806.5, 5823, 5839.7, 5856.4, 5872.9, 5889.6, 5906.2, 5922.9, 5939.5, 5956.5, 5972.9, 5989.7, 6006.4, 6023.1, 6039.8, 6056.4, 6073.2, 6089.9, 6106.8, 6123, 6139.7, 6156.5, 6173, 6189.7, 6206.4, 6223.1, 6239.9, 6256.3, 6273.2, 6289.5, 6306.4, 6323.1, 6339.7, 6356.3, 6373, 6390.1, 6407, 6423.5, 6440, 6456.9, 6473.5, 6490.2, 6506.8, 6523.1, 6539.9, 6556.4, 6573.2, 6590.1, 6606.8, 6623.3, 6639.9, 6656.6, 6673.4, 6689.9, 6706.6, 6723.4, 6740, 6756.8, 6773.4, 6790, 6806.6, 6823.4, 6840.2, 6856.5, 6873.1, 6889.6, 6906.5, 6922.9, 6940, 6956.2, 6972.7, 6989.6, 7006, 7022.8, 7039.4, 7056.3, 7072.8, 7089.6, 7106.3, 7123.2, 7139.9, 7156.6, 7173.1, 7190]","[5.1, 15.8, 17.1, 16.5, 16.5, 16, 17.3, 16.8, 16.8, 16, 17, 16.3, 16.8, 16.3, 16.9, 16.7, 16.5, 16.8, 16.5, 16.6, 16.7, 17, 16.6, 16.7, 16.7, 16.9, 16.4, 17.3, 16.3, 16.6, 16.8, 16.7, 16.5, 16.8, 16.5, 16.7, 17, 16.5, 16.5, 16.8, 16.5, 16.8, 16.6, 16.8, 16.6, 16.6, 16.7, 16.7, 16.9, 16.6, 16.5, 16.6, 16.8, 16.7, 16.6, 16.6, 16.7, 16.6, 16.7, 16.6, 17.1, 16.5, 16.5, 16.6, 16.7, 16.7, 16.6, 16.7, 16.5, 16.7, 16.8, 16.8, 16.8, 16.4, 17.2, 16, 16.8, 16.7, 16.6, 16.7, 16.6, 16.7, 16.5, 16.7, 16.6, 16.5, 16.9, 16.6, 16.7, 17, 16.5, 16.8, 16.6, 16.5, 16.8, 16.8, 16.6, 16.7, 16.5, 16.6, 16.8, 16.7, 16.6, 16.6, 16.8, 16.5, 16.7, 16.7, 16.5, 16.7, 16.4, 16.8, 16.4, 16.9, 16.7, 16.7, 16.5, 16.6, 16.7, 16.7, 16.7, 16.5, 16.7, 16.7, 16.8, 16.9, 16.6, 16.7, 16.9, 16.5, 16.8, 17.2, 17.9, 15.2, 16.7, 16.5, 16.7, 16.6, 16.8, 16.6, 16.6, 16.6, 16.6, 16.7, 16.6, 16.6, 16.7, 16.7, 16.7, 16.7, 16.6, 16.8, 16.6, 16.5, 16.8, 16.6, 16.4, 16.7, 16.5, 16.9, 16.4, 16.7, 16.6, 16.5, 16.7, 16.8, 16.6, 16.6, 17, 16.4, 16.9, 16.8, 16.5, 16.8, 16.8, 16.7, 16.8, 16.7, 16.5, 16.4, 16.8, 16.9, 16.6, 16.7, 16.7, 16.7, 16.6, 16.8, 16.6, 16.6, 16.6, 16.9, 16.4, 16.8, 16.8, 16.5, 16.8, 16.7, 16.4, 16.5, 16.6, 16.7, 16.7, 16.7, 16.7, 16.9, 16.7, 16.5, 16.8, 16.6, 16.6, 16.9, 16.4, 16.5, 16.5, 16.9, 16.7, 16.5, 16.7, 16.7, 16.5, 16.7, 16.6, 16.7, 16.6, 17, 16.4, 16.8, 16.7, 16.7, 16.7, 16.6, 16.8, 16.7, 16.9, 16.2, 16.7, 16.8, 16.5, 16.7, 16.7, 16.7, 16.8, 16.4, 16.9, 16.3, 16.9, 16.7, 16.6, 16.6, 16.7, 17.1, 16.9, 16.5, 16.5, 16.9, 16.6, 16.7, 16.6, 16.3, 16.8, 16.5, 16.8, 16.9, 16.7, 16.5, 16.6, 16.7, 16.8, 16.5, 16.7, 16.8, 16.6, 16.8, 16.6, 16.6, 16.6, 16.8, 16.8, 16.3, 16.6, 16.5, 16.9, 16.4, 17.1, 16.2, 16.5, 16.9, 16.4, 16.8, 16.6, 16.9, 16.5, 16.8, 16.7, 16.9, 16.7, 16.7, 16.5, 16.9]",60.0,60.0,60.0,5004.2,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0147,2022-11-30 18:24:17
,wl-html-keyboard-response,2,21391,0.0-2.0-0.0,0.0,3.0,,,,,,,,12551.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0147,2022-11-30 18:24:17
,wl-rdm,3,30151,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,3213.899999856949,193.0,60.0,40.0,False,,3000.0,[],"[768, 432]",ColorTask_Demo,,,,,HRV,HRV_0147,2022-11-30 18:24:17
,wl-rdm,4,35767,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,1531.5999999046326,92.0,60.0,40.0,False,,2000.0,[],"[768, 432]",ColorTask_Demo,,,,,HRV,HRV_0147,2022-11-30 18:24:17
,wl-html-keyboard-response,5,42595,0.0-3.0-2.0,0.0,6.0,,,,,,,,4821.199999809265,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0147,2022-11-30 18:24:17
,wl-html-keyboard-response,6,56373,0.0-4.0-0.0,0.0,7.0,,,,,,,,11762.5,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0147,2022-11-30 18:24:17
,wl-html-keyboard-response,7,67816,0.0-5.0-0.0,0.0,8.0,,,,,,,,9431.299999952316,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0147,2022-11-30 18:24:17
,wl-rdm,8,70568,0.0-6.0-0.0,0.0,9.0,,,,,,,[],,,,,,56.4,1.0,i,1.0,True,1375.5000002384186,83.0,60.0,40.0,False,,297.9932665267336,[],"[768, 432]",ColorTask,1.0,1.0,,,HRV,HRV_0147,2022-11-30 18:24:17
,wl-rdm,9,73435,0.0-6.1-0.1,0.0,10.0,,,,,,,[],,,,,,62.5,1.0,i,1.0,True,1446.3999998569489,87.0,60.0,40.0,False,,353.2469997396467,[],"[768, 432]",ColorTask,2.0,2.0,,,HRV,HRV_0147,2022-11-30 18:24:17
