trialN,stimuli,question,trialStartTime,trialStartTime_UNIX,stimulus1,rt,receivedResponse,rating,trialEndTime,trialDuration,stimulus1Loaded,trialEvents,exp,subjectId,date
10,"[{'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 10, 'loaded': True, 'loadedTime': 14284.899999856949, 'positionName': 'CENTER', 'positionCoords': [754.5, 263]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,14278.399999856949,1669832215827,salad w chicken,1065.6000001430511,True,9.38,15344.0,1065.6000001430511,True,,HRV,HRV_0149,2022-11-30 18:18:14
11,"[{'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 11, 'loaded': True, 'loadedTime': 15347.899999856949, 'positionName': 'CENTER', 'positionCoords': [755, 263.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,15345.0,1669832216894,sushi w_condiments,1201.3999998569489,True,6.71,16546.39999985695,1201.3999998569489,True,,HRV,HRV_0149,2022-11-30 18:18:14
12,"[{'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 12, 'loaded': True, 'loadedTime': 16551.099999904633, 'positionName': 'CENTER', 'positionCoords': [755, 263.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,16547.5,1669832218096,cherry tomato,1615.5999999046326,True,3.09,18163.099999904633,1615.5999999046326,True,"[{'event': 'onblur', 'details': 'out of focus', 'performance time': 18022.5, 'date time': 1669832219571}, {'event': 'visibilitychange', 'details': 'hidden', 'performance time': 18024.299999952316, 'date time': 1669832219573}, {'event': 'onfocus', 'details': 'in focus', 'performance time': 18046.699999809265, 'date time': 1669832219596}, {'event': 'visibilitychange', 'details': 'visible', 'performance time': 18051.799999952316, 'date time': 1669832219601}]",HRV,HRV_0149,2022-11-30 18:18:14
13,"[{'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 13, 'loaded': True, 'loadedTime': 18170, 'positionName': 'CENTER', 'positionCoords': [755.5, 263.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,18164.699999809265,1669832219714,apple slices,1064.8000001907349,True,6.37,19229.5,1064.8000001907349,True,,HRV,HRV_0149,2022-11-30 18:18:14
14,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 14, 'loaded': True, 'loadedTime': 19235.699999809265, 'positionName': 'CENTER', 'positionCoords': [755, 264]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,19231.0,1669832220780,omelette,1149.3999998569489,True,8.82,20380.39999985695,1149.3999998569489,True,,HRV,HRV_0149,2022-11-30 18:18:14
15,"[{'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 15, 'loaded': True, 'loadedTime': 20385.599999904633, 'positionName': 'CENTER', 'positionCoords': [755, 263]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,20381.699999809265,1669832221931,lox,5353.800000190735,True,2.18,25735.5,5353.800000190735,True,"[{'event': 'onblur', 'details': 'out of focus', 'performance time': 23047.599999904633, 'date time': 1669832224596}, {'event': 'visibilitychange', 'details': 'hidden', 'performance time': 23051.299999952316, 'date time': 1669832224600}, {'event': 'onfocus', 'details': 'in focus', 'performance time': 23080.39999985695, 'date time': 1669832224629}, {'event': 'visibilitychange', 'details': 'visible', 'performance time': 23085.699999809265, 'date time': 1669832224635}]",HRV,HRV_0149,2022-11-30 18:18:14
16,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 16, 'loaded': True, 'loadedTime': 25746.599999904633, 'positionName': 'CENTER', 'positionCoords': [755, 263.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,25737.299999952316,1669832227286,steak,8672.599999904633,True,10.0,34409.89999985695,8672.599999904633,True,"[{'event': 'onblur', 'details': 'out of focus', 'performance time': 30019.699999809265, 'date time': 1669832231569}, {'event': 'visibilitychange', 'details': 'hidden', 'performance time': 30023, 'date time': 1669832231572}, {'event': 'onfocus', 'details': 'in focus', 'performance time': 30057.89999985695, 'date time': 1669832231607}, {'event': 'visibilitychange', 'details': 'visible', 'performance time': 30066.5, 'date time': 1669832231615}]",HRV,HRV_0149,2022-11-30 18:18:14
17,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 17, 'loaded': True, 'loadedTime': 34415.09999990463, 'positionName': 'CENTER', 'positionCoords': [755.5, 264]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,34410.699999809265,1669832235960,ice cream sundae 002,1255.9000000953674,True,6.86,35666.59999990463,1255.9000000953674,True,,HRV,HRV_0149,2022-11-30 18:18:14
18,"[{'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 18, 'loaded': True, 'loadedTime': 35675.299999952316, 'positionName': 'CENTER', 'positionCoords': [755, 263.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,35668.09999990463,1669832237217,bagel and cc,1047.5,True,8.34,36715.59999990463,1047.5,True,"[{'event': 'onblur', 'details': 'out of focus', 'performance time': 36021.299999952316, 'date time': 1669832237570}, {'event': 'visibilitychange', 'details': 'hidden', 'performance time': 36023.59999990463, 'date time': 1669832237572}, {'event': 'onfocus', 'details': 'in focus', 'performance time': 36044.799999952316, 'date time': 1669832237594}, {'event': 'visibilitychange', 'details': 'visible', 'performance time': 36049.5, 'date time': 1669832237598}]",HRV,HRV_0149,2022-11-30 18:18:14
19,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 19, 'loaded': True, 'loadedTime': 36722.799999952316, 'positionName': 'CENTER', 'positionCoords': [755.5, 264]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,36716.799999952316,1669832238266,hotdog w must,1356.2000000476837,True,9.98,38073.0,1356.2000000476837,True,,HRV,HRV_0149,2022-11-30 18:18:14
20,"[{'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 20, 'loaded': True, 'loadedTime': 38082, 'positionName': 'CENTER', 'positionCoords': [755, 263.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,38074.89999985695,1669832239624,shreddedwheatwithmilk,1049.0,True,6.59,39123.89999985695,1049.0,True,,HRV,HRV_0149,2022-11-30 18:18:14
21,"[{'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 21, 'loaded': True, 'loadedTime': 39132.59999990463, 'positionName': 'CENTER', 'positionCoords': [754.5, 263]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,39125.59999990463,1669832240674,corn cob,840.2000000476837,True,5.29,39965.799999952316,840.2000000476837,True,,HRV,HRV_0149,2022-11-30 18:18:14
22,"[{'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 22, 'loaded': True, 'loadedTime': 39970.59999990463, 'positionName': 'CENTER', 'positionCoords': [755, 263.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,39967.09999990463,1669832241516,bagel plain,798.4000000953674,True,7.5,40765.5,798.4000000953674,True,,HRV,HRV_0149,2022-11-30 18:18:14
23,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 23, 'loaded': True, 'loadedTime': 40770.199999809265, 'positionName': 'CENTER', 'positionCoords': [755, 263]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,40766.59999990463,1669832242316,rigatoni and sauce,1236.7999999523163,True,5.48,42003.39999985695,1236.7999999523163,True,,HRV,HRV_0149,2022-11-30 18:18:14
24,"[{'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 24, 'loaded': True, 'loadedTime': 42014.89999985695, 'positionName': 'CENTER', 'positionCoords': [754.5, 263]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,42005.5,1669832243554,Tribe humus pita,1511.0,True,4.94,43516.5,1511.0,True,"[{'event': 'onblur', 'details': 'out of focus', 'performance time': 42021.799999952316, 'date time': 1669832243571}, {'event': 'visibilitychange', 'details': 'hidden', 'performance time': 42024.699999809265, 'date time': 1669832243574}, {'event': 'onfocus', 'details': 'in focus', 'performance time': 42052.299999952316, 'date time': 1669832243601}, {'event': 'visibilitychange', 'details': 'visible', 'performance time': 42058.39999985695, 'date time': 1669832243607}]",HRV,HRV_0149,2022-11-30 18:18:14
25,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 25, 'loaded': True, 'loadedTime': 43528.299999952316, 'positionName': 'CENTER', 'positionCoords': [755, 263.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,43518.09999990463,1669832245067,mac & cheese,1690.2000000476837,True,9.98,45208.299999952316,1690.2000000476837,True,,HRV,HRV_0149,2022-11-30 18:18:14
26,"[{'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 26, 'loaded': True, 'loadedTime': 45215.199999809265, 'positionName': 'CENTER', 'positionCoords': [755, 263]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,45209.89999985695,1669832246759,cherries,1125.2000000476837,True,6.16,46335.09999990463,1125.2000000476837,True,,HRV,HRV_0149,2022-11-30 18:18:14
27,"[{'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 27, 'loaded': True, 'loadedTime': 46340, 'positionName': 'CENTER', 'positionCoords': [755.5, 263.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,46336.299999952316,1669832247885,edamame,1300.8999998569489,True,2.47,47637.199999809265,1300.8999998569489,True,,HRV,HRV_0149,2022-11-30 18:18:14
28,"[{'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 28, 'loaded': True, 'loadedTime': 47646.09999990463, 'positionName': 'CENTER', 'positionCoords': [755, 263.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,47639.09999990463,1669832249188,fruitsalad,1006.7000000476837,True,6.43,48645.799999952316,1006.7000000476837,True,"[{'event': 'onblur', 'details': 'out of focus', 'performance time': 48032.5, 'date time': 1669832249581}, {'event': 'visibilitychange', 'details': 'hidden', 'performance time': 48035.59999990463, 'date time': 1669832249584}, {'event': 'onfocus', 'details': 'in focus', 'performance time': 48062.89999985695, 'date time': 1669832249612}, {'event': 'visibilitychange', 'details': 'visible', 'performance time': 48068.39999985695, 'date time': 1669832249617}]",HRV,HRV_0149,2022-11-30 18:18:14
29,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 29, 'loaded': True, 'loadedTime': 48653.799999952316, 'positionName': 'CENTER', 'positionCoords': [754.5, 263]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,48647.199999809265,1669832250196,mango,1335.0,True,4.87,49982.199999809265,1335.0,True,,HRV,HRV_0149,2022-11-30 18:18:14
30,"[{'imgObject': {}, 'id': 'blackbeanswithrice', 'src': '/static/foodstim60/blackbeanswithrice.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 30, 'loaded': True, 'loadedTime': 49987.89999985695, 'positionName': 'CENTER', 'positionCoords': [755, 263.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,49983.299999952316,1669832251532,blackbeanswithrice,1930.0999999046326,True,7.29,51913.39999985695,1930.0999999046326,True,,HRV,HRV_0149,2022-11-30 18:18:14
31,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 31, 'loaded': True, 'loadedTime': 51917.299999952316, 'positionName': 'CENTER', 'positionCoords': [755.5, 264]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,51914.5,1669832253463,turkeysandwich,1341.0999999046326,True,9.91,53255.59999990463,1341.0999999046326,True,,HRV,HRV_0149,2022-11-30 18:18:14
32,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 32, 'loaded': True, 'loadedTime': 53265.39999985695, 'positionName': 'CENTER', 'positionCoords': [755, 263.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,53257.5,1669832254806,chickenfingers,1568.5999999046326,True,9.93,54826.09999990463,1568.5999999046326,True,"[{'event': 'onblur', 'details': 'out of focus', 'performance time': 54020.59999990463, 'date time': 1669832255569}, {'event': 'visibilitychange', 'details': 'hidden', 'performance time': 54024.09999990463, 'date time': 1669832255573}, {'event': 'onfocus', 'details': 'in focus', 'performance time': 54052.89999985695, 'date time': 1669832255601}, {'event': 'visibilitychange', 'details': 'visible', 'performance time': 54060, 'date time': 1669832255609}]",HRV,HRV_0149,2022-11-30 18:18:14
33,"[{'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 33, 'loaded': True, 'loadedTime': 54832.39999985695, 'positionName': 'CENTER', 'positionCoords': [754.5, 263]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,54827.299999952316,1669832256376,raspberries,1173.7999999523163,True,6.12,56001.09999990463,1173.7999999523163,True,,HRV,HRV_0149,2022-11-30 18:18:14
34,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 34, 'loaded': True, 'loadedTime': 56004.59999990463, 'positionName': 'CENTER', 'positionCoords': [755.5, 264]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,56002.09999990463,1669832257551,turkey sandwich,1634.7000000476837,True,10.0,57636.799999952316,1634.7000000476837,True,,HRV,HRV_0149,2022-11-30 18:18:14
35,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 35, 'loaded': True, 'loadedTime': 57641, 'positionName': 'CENTER', 'positionCoords': [754.5, 263]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,57637.699999809265,1669832259186,tacos,1651.5,True,2.62,59289.199999809265,1651.5,True,,HRV,HRV_0149,2022-11-30 18:18:14
36,"[{'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 36, 'loaded': True, 'loadedTime': 59293.39999985695, 'positionName': 'CENTER', 'positionCoords': [755, 263.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,59290.299999952316,1669832260839,sweetpotato,1721.8999998569489,True,10.0,61012.199999809265,1721.8999998569489,True,,HRV,HRV_0149,2022-11-30 18:18:14
37,"[{'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 37, 'loaded': True, 'loadedTime': 61020.5, 'positionName': 'CENTER', 'positionCoords': [755.5, 264]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,61014.0,1669832262563,veggieswithdip,841.7999999523163,True,8.08,61855.799999952316,841.7999999523163,True,,HRV,HRV_0149,2022-11-30 18:18:14
38,"[{'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 38, 'loaded': True, 'loadedTime': 61864.699999809265, 'positionName': 'CENTER', 'positionCoords': [755, 263.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,61857.699999809265,1669832263406,popsicles,1311.6000001430511,True,6.1000000000000005,63169.299999952316,1311.6000001430511,True,,HRV,HRV_0149,2022-11-30 18:18:14
39,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 39, 'loaded': True, 'loadedTime': 63178.39999985695, 'positionName': 'CENTER', 'positionCoords': [755, 263]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,63171.199999809265,1669832264720,grilled chicken strips,1289.3000001907349,True,9.92,64460.5,1289.3000001907349,True,,HRV,HRV_0149,2022-11-30 18:18:14
40,"[{'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 40, 'loaded': True, 'loadedTime': 64464.5, 'positionName': 'CENTER', 'positionCoords': [755.5, 263.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,64461.699999809265,1669832266010,orange slices,1023.4000000953674,True,5.16,65485.09999990463,1023.4000000953674,True,,HRV,HRV_0149,2022-11-30 18:18:14
