success,trial_type,trial_index,time_elapsed,internal_node_id,missTrial,missTrialMsg,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,12394,0.0-0.0,True,undefinedblurEvent ,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0228,2022-11-30 19:59:56
,wl-check-fps,1,17401,0.0-1.0,,,0.0,1.0,"[12815.6, 12829.8, 12846, 12864, 12879.7, 12896.8, 12912.5, 12929.3, 12946.8, 12962.8, 12979.8, 12996.1, 13012.9, 13030.6, 13047, 13063.4, 13079.9, 13096.2, 13113.6, 13129.8, 13146.9, 13165.3, 13179.7, 13195.6, 13213.7, 13229.7, 13247.1, 13263, 13280.1, 13297.7, 13313.8, 13331.2, 13347, 13363.1, 13381.2, 13396.1, 13413.9, 13429.9, 13446.7, 13463.8, 13480.9, 13496.8, 13513.3, 13529.3, 13546.2, 13562.5, 13579.6, 13596.5, 13612.7, 13629.7, 13645.7, 13664, 13679.7, 13696.8, 13712.7, 13729.7, 13745.8, 13764.2, 13779.7, 13796.9, 13813.7, 13829.7, 13845.7, 13863.9, 13879.6, 13896.7, 13913.6, 13930.8, 13946.8, 13963.8, 13979.6, 13996.9, 14012.9, 14029.7, 14045.9, 14063.8, 14080.6, 14096.8, 14112.7, 14129.9, 14146.8, 14163.3, 14180.4, 14197.5, 14213.9, 14229.9, 14246.9, 14264, 14279.8, 14296.8, 14312.7, 14329.7, 14345.8, 14363.6, 14379.8, 14395.8, 14413, 14429.8, 14445.9, 14464, 14480.2, 14496.1, 14512.9, 14529.8, 14545.9, 14563.1, 14579.2, 14596.7, 14612.7, 14628.8, 14646.7, 14662.7, 14680.8, 14695.7, 14712.8, 14729.8, 14746.8, 14762.8, 14778.9, 14796.8, 14813.9, 14828.9, 14845.9, 14864.1, 14878.8, 14896, 14912.9, 14928.9, 14945.9, 14962.9, 14978.9, 14997.3, 15014.1, 15029.8, 15047, 15064, 15082.5, 15095.8, 15113, 15128.9, 15145.9, 15163.7, 15180.9, 15196.8, 15213.9, 15228.9, 15246.9, 15263.9, 15279.7, 15296.7, 15312.7, 15329.7, 15346.7, 15363.6, 15379.7, 15397.1, 15413.7, 15429.7, 15445.7, 15462.8, 15479.7, 15496.8, 15513.7, 15530.6, 15546.6, 15562.6, 15579.6, 15596.5, 15612.7, 15629.7, 15646.8, 15663.6, 15679.7, 15695.7, 15713.1, 15729.8, 15745.7, 15762.1, 15779, 15796.2, 15812.7, 15829.6, 15845.8, 15863.9, 15879.6, 15895.7, 15913.8, 15928.8, 15945.7, 15963, 15979.7, 15996.9, 16012.7, 16029.7, 16046.8, 16063.8, 16079.8, 16096.8, 16112.7, 16129.6, 16145.9, 16163.1, 16179.7, 16195.7, 16213.2, 16230.1, 16245.6, 16263.3, 16280.3, 16296.2, 16312.3, 16330.2, 16346.1, 16362.3, 16380.3, 16397.4, 16412.9, 16430.6, 16445.5, 16462.5, 16479.5, 16495.8, 16513.2, 16530.2, 16546.7, 16563.5, 16580.6, 16596.5, 16612.7, 16629.8, 16645.7, 16662.7, 16678.8, 16696.7, 16712.7, 16729.8, 16746.7, 16762.8, 16778.9, 16797.4, 16813.9, 16828.7, 16845.7, 16863.8, 16878.8, 16895.7, 16912.5, 16929.6, 16945.5, 16963.6, 16979.4, 16996.1, 17013, 17029, 17047.1, 17063.9, 17080.9, 17095.9, 17112.9, 17129.7, 17146.4, 17162.5, 17179.7, 17196.7, 17212.7, 17229.8, 17246.5, 17263.8, 17280.9, 17296.8, 17312.5, 17329.7, 17345.8, 17362.7, 17378.7, 17396.7, 17412.7, 17428.8, 17445.9, 17462.8, 17478.8, 17496.6, 17513.1, 17529.1, 17547.1, 17563.5, 17579.6, 17595.8, 17612.9, 17630.3, 17646, 17663, 17679.7, 17695.6, 17713, 17729.7, 17745.6, 17763.8, 17779.6, 17796.6]","[5.6, 14.2, 16.2, 18, 15.7, 17.1, 15.7, 16.8, 17.5, 16, 17, 16.3, 16.8, 17.7, 16.4, 16.4, 16.5, 16.3, 17.4, 16.2, 17.1, 18.4, 14.4, 15.9, 18.1, 16, 17.4, 15.9, 17.1, 17.6, 16.1, 17.4, 15.8, 16.1, 18.1, 14.9, 17.8, 16, 16.8, 17.1, 17.1, 15.9, 16.5, 16, 16.9, 16.3, 17.1, 16.9, 16.2, 17, 16, 18.3, 15.7, 17.1, 15.9, 17, 16.1, 18.4, 15.5, 17.2, 16.8, 16, 16, 18.2, 15.7, 17.1, 16.9, 17.2, 16, 17, 15.8, 17.3, 16, 16.8, 16.2, 17.9, 16.8, 16.2, 15.9, 17.2, 16.9, 16.5, 17.1, 17.1, 16.4, 16, 17, 17.1, 15.8, 17, 15.9, 17, 16.1, 17.8, 16.2, 16, 17.2, 16.8, 16.1, 18.1, 16.2, 15.9, 16.8, 16.9, 16.1, 17.2, 16.1, 17.5, 16, 16.1, 17.9, 16, 18.1, 14.9, 17.1, 17, 17, 16, 16.1, 17.9, 17.1, 15, 17, 18.2, 14.7, 17.2, 16.9, 16, 17, 17, 16, 18.4, 16.8, 15.7, 17.2, 17, 18.5, 13.3, 17.2, 15.9, 17, 17.8, 17.2, 15.9, 17.1, 15, 18, 17, 15.8, 17, 16, 17, 17, 16.9, 16.1, 17.4, 16.6, 16, 16, 17.1, 16.9, 17.1, 16.9, 16.9, 16, 16, 17, 16.9, 16.2, 17, 17.1, 16.8, 16.1, 16, 17.4, 16.7, 15.9, 16.4, 16.9, 17.2, 16.5, 16.9, 16.2, 18.1, 15.7, 16.1, 18.1, 15, 16.9, 17.3, 16.7, 17.2, 15.8, 17, 17.1, 17, 16, 17, 15.9, 16.9, 16.3, 17.2, 16.6, 16, 17.5, 16.9, 15.5, 17.7, 17, 15.9, 16.1, 17.9, 15.9, 16.2, 18, 17.1, 15.5, 17.7, 14.9, 17, 17, 16.3, 17.4, 17, 16.5, 16.8, 17.1, 15.9, 16.2, 17.1, 15.9, 17, 16.1, 17.9, 16, 17.1, 16.9, 16.1, 16.1, 18.5, 16.5, 14.8, 17, 18.1, 15, 16.9, 16.8, 17.1, 15.9, 18.1, 15.8, 16.7, 16.9, 16, 18.1, 16.8, 17, 15, 17, 16.8, 16.7, 16.1, 17.2, 17, 16, 17.1, 16.7, 17.3, 17.1, 15.9, 15.7, 17.2, 16.1, 16.9, 16, 18, 16, 16.1, 17.1, 16.9, 16, 17.8, 16.5, 16, 18, 16.4, 16.1, 16.2, 17.1, 17.4, 15.7, 17, 16.7, 15.9, 17.4, 16.7, 15.9, 18.2, 15.8, 17]",60.0,61.0,59.0,5003.8,[],,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0228,2022-11-30 19:59:56
,wl-html-keyboard-response,2,30156,0.0-2.0-0.0,,,0.0,2.0,,,,,,,,10743.399999976158,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0228,2022-11-30 19:59:56
,wl-rdm,3,37049,0.0-3.0-0.0,False,,0.0,3.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,1318.1999999284744,79.0,59.0,40.0,3000.0,[],"[720, 405]",ColorTask_Demo,,,,,HRV,HRV_0228,2022-11-30 19:59:56
,wl-rdm,4,41782,0.0-3.0-1.0,False,,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,639.0,39.0,59.0,40.0,2000.0,[],"[720, 405]",ColorTask_Demo,,,,,HRV,HRV_0228,2022-11-30 19:59:56
,wl-html-keyboard-response,5,45756,0.0-3.0-2.0,,,0.0,5.0,,,,,,,,1964.3999999761581,0.0,1,,,,,,,,,,,,,,,,,,,,HRV,HRV_0228,2022-11-30 19:59:56
,wl-html-keyboard-response,6,53427,0.0-4.0-0.0,,,0.0,6.0,,,,,,,,5667.700000047684,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0228,2022-11-30 19:59:56
,wl-html-keyboard-response,7,60827,0.0-5.0-0.0,,,0.0,7.0,,,,,,,,5395.0,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0228,2022-11-30 19:59:56
,wl-rdm,8,62948,0.0-6.0-0.0,False,,0.0,8.0,,,,,,,[],,,,,,50.0,1.0,i,1.0,True,841.7999999523163,51.0,59.0,40.0,222.4133572050817,[],"[720, 405]",ColorTask,1.0,1.0,,,HRV,HRV_0228,2022-11-30 19:59:56
,wl-rdm,9,65448,0.0-6.1-0.1,False,,0.0,9.0,,,,,,,[],,,,,,62.5,0.0,i,1.0,False,1099.7999999523163,66.0,59.0,40.0,332.36145759060435,[],"[720, 405]",ColorTask,0.0,2.0,,,HRV,HRV_0228,2022-11-30 19:59:56
