trialN,stimuli,question,trialStartTime,trialStartTime_UNIX,stimulus1,trialEvents,rt,receivedResponse,rating,trialEndTime,trialDuration,stimulus1Loaded,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 0, 'loaded': True, 'loadedTime': 2039.2000000178814, 'positionName': 'CENTER', 'positionCoords': [563, 227]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,2353.4000000059605,1669834174439,kiwi,"[{'event': 'fullscreenchange', 'details': 'fullscreenexit', 'performance time': 3326, 'date time': 1669834175412}]",2371.0,True,3.5,4724.4000000059605,2371.0,True,HRV,HRV_0236,2022-11-30 18:51:06
1,"[{'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 1, 'loaded': True, 'loadedTime': 4733.700000017881, 'positionName': 'CENTER', 'positionCoords': [178, 162.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,4730.300000011921,1669834176816,blueberries,,1506.0999999940395,True,6.47,6236.4000000059605,1506.0999999940395,True,HRV,HRV_0236,2022-11-30 18:51:06
2,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 2, 'loaded': True, 'loadedTime': 6240.700000017881, 'positionName': 'CENTER', 'positionCoords': [179, 163.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,6237.9000000059605,1669834178324,turkey sandwich,,1442.9000000059605,True,8.42,7680.800000011921,1442.9000000059605,True,HRV,HRV_0236,2022-11-30 18:51:06
3,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 3, 'loaded': True, 'loadedTime': 7685.700000017881, 'positionName': 'CENTER', 'positionCoords': [178.5, 163]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,7682.800000011921,1669834179769,froot loops w milk,,1333.199999988079,True,7.43,9016.0,1333.199999988079,True,HRV,HRV_0236,2022-11-30 18:51:06
4,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 4, 'loaded': True, 'loadedTime': 9020.800000011921, 'positionName': 'CENTER', 'positionCoords': [178.5, 162.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,9018.300000011921,1669834181104,grilled chicken strips,,1466.4000000059605,True,6.05,10484.700000017881,1466.4000000059605,True,HRV,HRV_0236,2022-11-30 18:51:06
5,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 5, 'loaded': True, 'loadedTime': 10488.59999999404, 'positionName': 'CENTER', 'positionCoords': [179, 163.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,10486.0,1669834182573,ice cream sundae 002,,1363.800000011921,True,8.66,11849.800000011921,1363.800000011921,True,HRV,HRV_0236,2022-11-30 18:51:06
6,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 6, 'loaded': True, 'loadedTime': 11855.200000017881, 'positionName': 'CENTER', 'positionCoords': [178, 162.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,11851.300000011921,1669834183938,rigatoni,,1772.699999988079,True,7.2,13624.0,1772.699999988079,True,HRV,HRV_0236,2022-11-30 18:51:06
7,"[{'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 7, 'loaded': True, 'loadedTime': 13629.40000000596, 'positionName': 'CENTER', 'positionCoords': [178, 163]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,13626.09999999404,1669834185713,pear,,2215.800000011921,True,4.9,15841.90000000596,2215.800000011921,True,HRV,HRV_0236,2022-11-30 18:51:06
8,"[{'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 8, 'loaded': True, 'loadedTime': 15846.300000011921, 'positionName': 'CENTER', 'positionCoords': [178.5, 163]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,15843.40000000596,1669834187930,sweetpotato,,1543.0999999940395,True,2.92,17386.5,1543.0999999940395,True,HRV,HRV_0236,2022-11-30 18:51:06
9,"[{'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 9, 'loaded': True, 'loadedTime': 17391.20000001788, 'positionName': 'CENTER', 'positionCoords': [179, 163]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,17388.09999999404,1669834189475,orange slices,,1433.7000000178814,True,3.42,18821.80000001192,1433.7000000178814,True,HRV,HRV_0236,2022-11-30 18:51:06
10,"[{'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 10, 'loaded': True, 'loadedTime': 18829.09999999404, 'positionName': 'CENTER', 'positionCoords': [178.5, 163.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,18823.70000001788,1669834190910,luckycharms,,1496.0999999940395,True,4.96,20319.80000001192,1496.0999999940395,True,HRV,HRV_0236,2022-11-30 18:51:06
