trialN,stimuli,question,trialStartTime,trialStartTime_UNIX,stimulus1,trialEvents,rt,receivedResponse,rating,trialEndTime,trialDuration,stimulus1Loaded,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'yogurt no spoon', 'src': '/static/foodstim60/yogurt no spoon.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 0, 'loaded': True, 'loadedTime': 1936.0999999940395, 'positionName': 'CENTER', 'positionCoords': [562.5, 227]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,2032.5999999940395,1669834273643,yogurt no spoon,"[{'event': 'fullscreenchange', 'details': 'fullscreenexit', 'performance time': 2177.199999988079, 'date time': 1669834273788}]",2025.0,True,2.82,4057.5999999940395,2025.0,True,HRV,HRV_0236,2022-11-30 18:52:48
1,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 1, 'loaded': True, 'loadedTime': 4062.699999988079, 'positionName': 'CENTER', 'positionCoords': [178.5, 163]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,4060.399999976158,1669834275671,cocktailshrimp,,1739.2000000178814,True,9.620000000000001,5799.5999999940395,1739.2000000178814,True,HRV,HRV_0236,2022-11-30 18:52:48
2,"[{'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 2, 'loaded': True, 'loadedTime': 5806, 'positionName': 'CENTER', 'positionCoords': [178, 162.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,5802.399999976158,1669834277413,corn cob,"[{'event': 'onblur', 'details': 'out of focus', 'performance time': 6815.899999976158, 'date time': 1669834278426}, {'event': 'onfocus', 'details': 'in focus', 'performance time': 10044.699999988079, 'date time': 1669834281655}]",4335.100000023842,True,1.8800000000000001,10137.5,4335.100000023842,True,HRV,HRV_0236,2022-11-30 18:52:48
3,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 3, 'loaded': True, 'loadedTime': 10159.5, 'positionName': 'CENTER', 'positionCoords': [178.5, 163.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,10154.0,1669834281764,omelette,,2141.699999988079,True,8.19,12295.699999988079,2141.699999988079,True,HRV,HRV_0236,2022-11-30 18:52:48
4,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 4, 'loaded': True, 'loadedTime': 12300, 'positionName': 'CENTER', 'positionCoords': [178.5, 162.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,12297.199999988079,1669834283908,grilled chicken strips,,1688.5999999940395,True,5.01,13985.799999982119,1688.5999999940395,True,HRV,HRV_0236,2022-11-30 18:52:48
5,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 5, 'loaded': True, 'loadedTime': 13990.5, 'positionName': 'CENTER', 'positionCoords': [178.5, 163]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,13987.299999982119,1669834285598,burrito,,959.4000000059605,True,8.74,14946.699999988079,959.4000000059605,True,HRV,HRV_0236,2022-11-30 18:52:48
6,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 6, 'loaded': True, 'loadedTime': 14955.5, 'positionName': 'CENTER', 'positionCoords': [178, 162.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,14950.59999999404,1669834286561,tacos,,871.0,True,9.05,15821.59999999404,871.0,True,HRV,HRV_0236,2022-11-30 18:52:48
7,"[{'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 7, 'loaded': True, 'loadedTime': 15827, 'positionName': 'CENTER', 'positionCoords': [179, 163]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,15823.399999976158,1669834287434,apple slices,,958.2000000178814,True,4.8500000000000005,16781.59999999404,958.2000000178814,True,HRV,HRV_0236,2022-11-30 18:52:48
8,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 8, 'loaded': True, 'loadedTime': 16786.5, 'positionName': 'CENTER', 'positionCoords': [179, 163.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,16783.09999999404,1669834288394,turkey sandwich,,1272.5,True,7.46,18055.59999999404,1272.5,True,HRV,HRV_0236,2022-11-30 18:52:48
9,"[{'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 9, 'loaded': True, 'loadedTime': 18060.79999998212, 'positionName': 'CENTER', 'positionCoords': [179, 163]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,18057.5,1669834289668,orange slices,,1180.0999999940395,True,6.1000000000000005,19237.59999999404,1180.0999999940395,True,HRV,HRV_0236,2022-11-30 18:52:48
