success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,5348,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0163,2022-11-30 19:08:50
,wl-check-fps,1,10430,0.0-1.0,0.0,2.0,"[5666, 5681, 5698, 5719, 5732, 5751, 5766, 5781, 5798, 5814, 5830, 5848, 5865, 5881, 5897, 5915, 5935, 5950, 5965, 5980, 5998, 6016, 6033, 6048, 6064, 6080, 6099, 6117, 6132, 6152, 6198, 6215, 6232, 6247, 6267, 6281, 6298, 6315, 6330, 6348, 6367, 6380, 6401, 6416, 6430, 6447, 6465, 6482, 6499, 6514, 6530, 6548, 6565, 6584, 6598, 6618, 6658, 6678, 6682, 6697, 6715, 6730, 6748, 6764, 6780, 6800, 6815, 6833, 6848, 6865, 6880, 6897, 6915, 6931, 6948, 6964, 6981, 6998, 7017, 7031, 7050, 7064, 7082, 7099, 7116, 7131, 7149, 7165, 7182, 7198, 7215, 7236, 7248, 7266, 7281, 7299, 7314, 7331, 7348, 7365, 7381, 7399, 7414, 7431, 7450, 7464, 7483, 7499, 7515, 7530, 7548, 7565, 7580, 7598, 7614, 7630, 7648, 7664, 7680, 7701, 7715, 7732, 7749, 7764, 7782, 7798, 7816, 7830, 7848, 7865, 7880, 7901, 7917, 7930, 7949, 7964, 7981, 7999, 8017, 8032, 8051, 8067, 8080, 8097, 8117, 8134, 8149, 8166, 8182, 8199, 8215, 8231, 8248, 8265, 8280, 8298, 8315, 8331, 8351, 8365, 8383, 8399, 8415, 8430, 8448, 8465, 8480, 8499, 8515, 8531, 8549, 8568, 8580, 8599, 8615, 8633, 8648, 8666, 8681, 8699, 8714, 8732, 8748, 8765, 8780, 8798, 8817, 8832, 8849, 8865, 8881, 8898, 8915, 8931, 8948, 8965, 8982, 9001, 9015, 9033, 9049, 9066, 9080, 9099, 9116, 9131, 9148, 9165, 9182, 9198, 9214, 9231, 9249, 9265, 9283, 9299, 9314, 9331, 9349, 9365, 9382, 9399, 9414, 9436, 9448, 9466, 9481, 9501, 9515, 9532, 9549, 9565, 9582, 9598, 9615, 9633, 9652, 9665, 9685, 9698, 9717, 9731, 9750, 9764, 9782, 9799, 9814, 9832, 9849, 9865, 9885, 9906, 9915, 9934, 9979, 9985, 10003, 10016, 10033, 10050, 10064, 10082, 10099, 10113, 10132, 10149, 10164, 10183, 10197, 10214, 10231, 10247, 10264, 10281, 10297, 10315, 10334, 10349, 10365, 10381, 10398, 10414, 10431, 10449, 10469, 10481, 10498, 10514, 10531, 10550, 10564, 10586, 10597, 10616, 10632, 10648, 10664, 10682, 10699, 10713]","[10, 15, 17, 21, 13, 19, 15, 15, 17, 16, 16, 18, 17, 16, 16, 18, 20, 15, 15, 15, 18, 18, 17, 15, 16, 16, 19, 18, 15, 20, 46, 17, 17, 15, 20, 14, 17, 17, 15, 18, 19, 13, 21, 15, 14, 17, 18, 17, 17, 15, 16, 18, 17, 19, 14, 20, 40, 20, 4, 15, 18, 15, 18, 16, 16, 20, 15, 18, 15, 17, 15, 17, 18, 16, 17, 16, 17, 17, 19, 14, 19, 14, 18, 17, 17, 15, 18, 16, 17, 16, 17, 21, 12, 18, 15, 18, 15, 17, 17, 17, 16, 18, 15, 17, 19, 14, 19, 16, 16, 15, 18, 17, 15, 18, 16, 16, 18, 16, 16, 21, 14, 17, 17, 15, 18, 16, 18, 14, 18, 17, 15, 21, 16, 13, 19, 15, 17, 18, 18, 15, 19, 16, 13, 17, 20, 17, 15, 17, 16, 17, 16, 16, 17, 17, 15, 18, 17, 16, 20, 14, 18, 16, 16, 15, 18, 17, 15, 19, 16, 16, 18, 19, 12, 19, 16, 18, 15, 18, 15, 18, 15, 18, 16, 17, 15, 18, 19, 15, 17, 16, 16, 17, 17, 16, 17, 17, 17, 19, 14, 18, 16, 17, 14, 19, 17, 15, 17, 17, 17, 16, 16, 17, 18, 16, 18, 16, 15, 17, 18, 16, 17, 17, 15, 22, 12, 18, 15, 20, 14, 17, 17, 16, 17, 16, 17, 18, 19, 13, 20, 13, 19, 14, 19, 14, 18, 17, 15, 18, 17, 16, 20, 21, 9, 19, 45, 6, 18, 13, 17, 17, 14, 18, 17, 14, 19, 17, 15, 19, 14, 17, 17, 16, 17, 17, 16, 18, 19, 15, 16, 16, 17, 16, 17, 18, 20, 12, 17, 16, 17, 19, 14, 22, 11, 19, 16, 16, 16, 18, 17, 14]",59.0,61.0,59.0,5074.0,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0163,2022-11-30 19:08:50
,wl-html-keyboard-response,2,23235,0.0-2.0-0.0,0.0,3.0,,,,,,,,10791.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0163,2022-11-30 19:08:50
,wl-rdm,3,48011,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,3022.0,179.0,59.0,40.0,False,too_early too_early too_early too_early ,3000.0,[],"[683, 384]",ColorTask_Demo,,,,,HRV,HRV_0163,2022-11-30 19:08:50
,wl-rdm,4,54580,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,2455.0,139.0,59.0,40.0,False,,2000.0,[],"[683, 384]",ColorTask_Demo,,,,,HRV,HRV_0163,2022-11-30 19:08:50
,wl-html-keyboard-response,5,65290,0.0-3.0-2.0,0.0,6.0,,,,,,,,8705.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0163,2022-11-30 19:08:50
,wl-html-keyboard-response,6,73843,0.0-4.0-0.0,0.0,7.0,,,,,,,,6542.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0163,2022-11-30 19:08:50
,wl-html-keyboard-response,7,87322,0.0-5.0-0.0,0.0,8.0,,,,,,,,11468.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0163,2022-11-30 19:08:50
,wl-rdm,8,91692,0.0-6.0-0.0,0.0,8.0,,,,,,,[],,,,,,53.2,1.0,i,,,3172.0,176.0,59.0,40.0,True,RT_timeout ,273.9251441270858,[],"[683, 384]",ColorTask,-1.0,1.0,,,HRV,HRV_0163,2022-11-30 19:08:50
,wl-rdm,9,95158,0.0-6.1-0.1,0.0,9.0,,,,,,,[],,,,,,50.0,1.0,u,0.0,False,2159.0,123.0,59.0,40.0,False,,217.12445673800318,[],"[683, 384]",ColorTask,-2.0,2.0,,,HRV,HRV_0163,2022-11-30 19:08:50
