success,trial_type,trial_index,time_elapsed,internal_node_id,missTrial,missTrialMsg,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
,wl-rdm,16,70526,0.0-6.8-0.8,True,too_early ,0.0,12.0,,,,,,,[],,,,,,73.6,0.0,i,,,750.8000000119209,0.0,61.0,40.0,313.0336603242462,[],"[683, 384]",ColorTask,-7.0,9.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,17,72174,0.0-6.9-0.9,False,,0.0,13.0,,,,,,,[],,,,,,87.9,0.0,i,1.0,False,362.2000000476837,22.0,61.0,40.0,204.434333547191,[],"[683, 384]",ColorTask,-8.0,10.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,18,74072,0.0-6.10-0.10,False,,0.0,14.0,,,,,,,[],,,,,,87.9,1.0,u,0.0,False,428.10000002384186,26.0,61.0,40.0,383.90875643652777,[],"[683, 384]",ColorTask,-9.0,11.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,19,75920,0.0-6.11-0.11,False,,0.0,15.0,,,,,,,[],,,,,,53.2,1.0,u,0.0,False,397.80000001192093,24.0,61.0,40.0,381.421967601039,[],"[683, 384]",ColorTask,-10.0,12.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,20,77653,0.0-6.12-0.12,False,,0.0,16.0,,,,,,,[],,,,,,62.5,0.0,i,1.0,False,407.10000002384186,25.0,61.0,40.0,267.671937316722,[],"[683, 384]",ColorTask,-11.0,13.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,21,79185,0.0-6.13-0.13,False,,0.0,17.0,,,,,,,[],,,,,,56.4,0.0,u,0.0,True,112.69999998807907,7.0,61.0,40.0,340.1623009951004,[],"[683, 384]",ColorTask,-10.0,14.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,22,80616,0.0-6.14-0.14,False,,0.0,18.0,,,,,,,[],,,,,,53.2,0.0,i,1.0,False,139.49999994039536,9.0,61.0,40.0,200.23631380242762,[],"[683, 384]",ColorTask,-11.0,15.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,23,81997,0.0-6.15-0.15,True,too_early ,0.0,18.0,,,,,,,[],,,,,,56.4,0.0,i,1.0,False,45.799999952316284,3.0,61.0,40.0,258.39863045037777,[],"[683, 384]",ColorTask,-12.0,16.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,24,83696,0.0-6.16-0.16,False,,0.0,19.0,,,,,,,[],,,,,,87.9,1.0,i,1.0,True,288.80000001192093,18.0,61.0,40.0,329.63595916832446,[],"[683, 384]",ColorTask,-11.0,17.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,25,85299,0.0-6.17-0.17,False,,0.0,20.0,,,,,,,[],,,,,,87.9,1.0,i,1.0,True,325.30000001192093,20.0,61.0,40.0,215.55493346216682,[],"[683, 384]",ColorTask,-10.0,18.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,26,87045,0.0-6.18-0.18,False,,0.0,21.0,,,,,,,[],,,,,,50.0,1.0,u,0.0,False,272.0,17.0,61.0,40.0,383.52435186385117,[],"[683, 384]",ColorTask,-11.0,19.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,27,88674,0.0-6.19-0.19,False,,0.0,22.0,,,,,,,[],,,,,,62.5,1.0,i,1.0,True,277.49999994039536,17.0,61.0,40.0,299.8050861896442,[],"[683, 384]",ColorTask,-10.0,20.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,28,90389,0.0-6.20-0.20,False,,0.0,23.0,,,,,,,[],,,,,,73.6,0.0,i,1.0,False,288.2999999523163,18.0,61.0,40.0,333.02563991003683,[],"[683, 384]",ColorTask,-11.0,21.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,29,92054,0.0-6.21-0.21,False,,0.0,24.0,,,,,,,[],,,,,,50.0,0.0,u,0.0,True,321.5,20.0,61.0,40.0,261.5293183860219,[],"[683, 384]",ColorTask,-10.0,22.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,30,93719,0.0-6.22-0.22,False,,0.0,25.0,,,,,,,[],,,,,,50.0,0.0,i,1.0,False,328.39999997615814,20.0,61.0,40.0,266.1339101675922,[],"[683, 384]",ColorTask,-11.0,23.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,31,95401,0.0-6.23-0.23,False,,0.0,26.0,,,,,,,[],,,,,,62.5,0.0,u,0.0,True,246.0999999642372,15.0,61.0,40.0,362.50947822453685,[],"[683, 384]",ColorTask,-10.0,24.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,32,96850,0.0-6.24-0.24,False,,0.0,27.0,,,,,,,[],,,,,,56.4,0.0,i,1.0,False,120.89999997615814,8.0,61.0,40.0,232.11398654695643,[],"[683, 384]",ColorTask,-11.0,25.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,33,98248,0.0-6.25-0.25,True,too_early ,0.0,27.0,,,,,,,[],,,,,,53.2,0.0,u,0.0,True,32.69999998807907,2.0,61.0,40.0,290.36520177982925,[],"[683, 384]",ColorTask,-10.0,26.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,34,99730,0.0-6.26-0.26,False,,0.0,28.0,,,,,,,[],,,,,,50.0,1.0,i,1.0,True,185.19999998807907,11.0,61.0,40.0,227.13347054954696,[],"[683, 384]",ColorTask,-9.0,27.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,35,101362,0.0-6.27-0.27,False,,0.0,29.0,,,,,,,[],,,,,,53.2,1.0,u,0.0,False,350.69999998807907,21.0,61.0,40.0,212.44521673795418,[],"[683, 384]",ColorTask,-10.0,28.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,36,102729,0.0-6.28-0.28,True,too_early ,0.0,29.0,,,,,,,[],,,,,,53.2,1.0,i,,,830.0,0.0,61.0,40.0,382.68486701657724,[],"[683, 384]",ColorTask,-11.0,29.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,37,104109,0.0-6.29-0.29,True,too_early ,0.0,29.0,,,,,,,[],,,,,,50.0,0.0,i,,,846.5,0.0,61.0,40.0,342.69383023659964,[],"[683, 384]",ColorTask,-12.0,30.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,38,105910,0.0-6.30-0.30,False,,0.0,30.0,,,,,,,[],,,,,,73.6,1.0,u,0.0,False,519.1000000238419,30.0,61.0,40.0,203.9956476276917,[],"[683, 384]",ColorTask,-13.0,31.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,39,107556,0.0-6.31-0.31,False,,0.0,31.0,,,,,,,[],,,,,,50.0,0.0,u,0.0,True,345.4000000357628,21.0,61.0,40.0,247.48843057027216,[],"[683, 384]",ColorTask,-12.0,32.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,40,108906,0.0-6.32-0.32,True,too_early ,0.0,31.0,,,,,,,[],,,,,,56.4,1.0,i,,,814.1000000238419,0.0,61.0,40.0,379.6257313693361,[],"[683, 384]",ColorTask,-13.0,33.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,41,110454,0.0-6.33-0.33,False,,0.0,32.0,,,,,,,[],,,,,,87.9,0.0,i,1.0,False,247.60000002384186,15.0,61.0,40.0,224.32727571815397,[],"[683, 384]",ColorTask,-14.0,34.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,42,111986,0.0-6.34-0.34,False,,0.0,33.0,,,,,,,[],,,,,,56.4,0.0,i,1.0,False,230.0,14.0,61.0,40.0,232.30006025493,[],"[683, 384]",ColorTask,-15.0,35.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,43,113451,0.0-6.35-0.35,False,,0.0,34.0,,,,,,,[],,,,,,53.2,1.0,i,1.0,True,102.5,7.0,61.0,40.0,268.0311724031929,[],"[683, 384]",ColorTask,-14.0,36.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,44,115082,0.0-6.36-0.36,False,,0.0,35.0,,,,,,,[],,,,,,50.0,0.0,i,1.0,False,291.69999998807907,18.0,61.0,40.0,272.97697732243705,[],"[683, 384]",ColorTask,-15.0,37.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,45,116148,0.0-6.37-0.37,True,too_early ,0.0,35.0,,,,,,,[],,,,,,53.2,1.0,i,,,515.6999999880791,0.0,61.0,40.0,354.49410443506076,[],"[683, 384]",ColorTask,-16.0,38.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,46,117597,0.0-6.38-0.38,True,too_early ,0.0,35.0,,,,,,,[],,,,,,62.5,0.0,i,1.0,False,22.30000001192093,2.0,61.0,40.0,338.3478343632348,[],"[683, 384]",ColorTask,-17.0,39.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,47,119362,0.0-6.39-0.39,False,,0.0,36.0,,,,,,,[],,,,,,56.4,1.0,i,1.0,True,429.80000001192093,26.0,61.0,40.0,252.41976736684958,[],"[683, 384]",ColorTask,-16.0,40.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,48,121028,0.0-6.40-0.40,False,,0.0,37.0,,,,,,,[],,,,,,73.6,1.0,i,1.0,True,345.0,21.0,61.0,40.0,240.02756766858698,[],"[683, 384]",ColorTask,-15.0,41.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,49,122892,0.0-6.41-0.41,False,,0.0,38.0,,,,,,,[],,,,,,56.4,1.0,u,0.0,False,400.5999999642372,25.0,61.0,40.0,387.22731537990296,[],"[683, 384]",ColorTask,-16.0,42.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,50,124840,0.0-6.42-0.42,False,,0.0,39.0,,,,,,,[],,,,,,87.9,1.0,u,0.0,False,471.69999998807907,29.0,61.0,40.0,390.01853598708766,[],"[683, 384]",ColorTask,-17.0,43.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,51,126405,0.0-6.43-0.43,False,,0.0,40.0,,,,,,,[],,,,,,62.5,1.0,i,1.0,True,188.69999998807907,11.0,61.0,40.0,313.6336524320402,[],"[683, 384]",ColorTask,-16.0,44.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,52,128952,0.0-6.44-0.44,False,,0.0,41.0,,,,,,,[],,,,,,87.9,1.0,i,1.0,True,1180.199999988079,71.0,61.0,40.0,279.60689401597193,[],"[683, 384]",ColorTask,-15.0,45.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,53,130383,0.0-6.45-0.45,True,too_early ,0.0,41.0,,,,,,,[],,,,,,53.2,0.0,i,1.0,False,89.40000003576279,6.0,61.0,40.0,279.80375302044547,[],"[683, 384]",ColorTask,-16.0,46.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,54,132481,0.0-6.46-0.46,False,,0.0,42.0,,,,,,,[],,,,,,62.5,1.0,u,0.0,False,639.5999999642372,39.0,61.0,40.0,379.5910581184095,[],"[683, 384]",ColorTask,-17.0,47.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,55,133996,0.0-6.47-0.47,True,too_early ,0.0,42.0,,,,,,,[],,,,,,73.6,1.0,i,1.0,True,34.60000002384186,2.0,61.0,40.0,205.91673653810852,[],"[683, 384]",ColorTask,-16.0,48.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,56,135711,0.0-6.48-0.48,False,,0.0,43.0,,,,,,,[],,,,,,73.6,0.0,i,1.0,False,271.39999997615814,17.0,61.0,40.0,355.211358486912,[],"[683, 384]",ColorTask,-17.0,49.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,57,137448,0.0-6.49-0.49,False,,0.0,44.0,,,,,,,[],,,,,,73.6,1.0,u,0.0,False,310.0,19.0,61.0,40.0,341.3242161375082,[],"[683, 384]",ColorTask,-18.0,50.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,58,139359,0.0-6.50-0.50,False,,0.0,45.0,,,,,,,[],,,,,,62.5,1.0,u,0.0,False,474.9000000357628,29.0,61.0,40.0,355.71872160705414,[],"[683, 384]",ColorTask,-19.0,51.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,59,141089,0.0-6.51-0.51,False,,0.0,46.0,,,,,,,[],,,,,,53.2,1.0,i,1.0,True,301.69999998807907,18.0,61.0,40.0,334.67083924845747,[],"[683, 384]",ColorTask,-18.0,52.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,60,142743,0.0-6.52-0.52,False,,0.0,47.0,,,,,,,[],,,,,,50.0,1.0,i,1.0,True,359.19999998807907,22.0,61.0,40.0,209.08294378418458,[],"[683, 384]",ColorTask,-17.0,53.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,61,144537,0.0-6.53-0.53,False,,0.0,48.0,,,,,,,[],,,,,,56.4,1.0,i,1.0,True,413.69999998807907,25.0,61.0,40.0,309.9391937356379,[],"[683, 384]",ColorTask,-16.0,54.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,62,146318,0.0-6.54-0.54,False,,0.0,49.0,,,,,,,[],,,,,,56.4,1.0,u,0.0,False,320.30000001192093,20.0,61.0,40.0,377.9546350626074,[],"[683, 384]",ColorTask,-17.0,55.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,63,148185,0.0-6.55-0.55,False,,0.0,50.0,,,,,,,[],,,,,,56.4,1.0,i,1.0,True,429.3000000715256,26.0,61.0,40.0,373.444683989365,[],"[683, 384]",ColorTask,-16.0,56.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,64,150214,0.0-6.56-0.56,False,,0.0,51.0,,,,,,,[],,,,,,53.2,1.0,i,1.0,True,696.1999999880791,42.0,61.0,40.0,264.1532621956316,[],"[683, 384]",ColorTask,-15.0,57.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,65,152012,0.0-6.57-0.57,False,,0.0,52.0,,,,,,,[],,,,,,53.2,0.0,u,0.0,True,477.2000000476837,29.0,61.0,40.0,234.19733085191984,[],"[683, 384]",ColorTask,-14.0,58.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,66,154193,0.0-6.58-0.58,False,,0.0,53.0,,,,,,,[],,,,,,62.5,1.0,u,0.0,False,709.0999999642372,43.0,61.0,40.0,386.7007815347766,[],"[683, 384]",ColorTask,-15.0,59.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,67,156277,0.0-6.59-0.59,False,,0.0,54.0,,,,,,,[],,,,,,73.6,0.0,i,1.0,False,637.2000000476837,39.0,61.0,40.0,357.43485323029756,[],"[683, 384]",ColorTask,-16.0,60.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,68,158256,0.0-6.60-0.60,False,,0.0,55.0,,,,,,,[],,,,,,50.0,1.0,u,0.0,False,691.6999999284744,42.0,61.0,40.0,202.6056536548471,[],"[683, 384]",ColorTask,-17.0,61.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,69,160237,0.0-6.61-0.61,False,,0.0,56.0,,,,,,,[],,,,,,53.2,0.0,i,1.0,False,587.6000000238419,35.0,61.0,40.0,321.8533568529193,[],"[683, 384]",ColorTask,-18.0,62.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,70,162252,0.0-6.62-0.62,False,,0.0,57.0,,,,,,,[],,,,,,50.0,1.0,i,1.0,True,622.8999999761581,38.0,61.0,40.0,301.97279509426335,[],"[683, 384]",ColorTask,-17.0,63.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,71,164234,0.0-6.63-0.63,False,,0.0,58.0,,,,,,,[],,,,,,87.9,0.0,u,0.0,True,641.3999999761581,38.0,61.0,40.0,267.2691426597659,[],"[683, 384]",ColorTask,-16.0,64.0,,,HRV,HRV_0022,2022-11-30 17:51:23
,wl-rdm,72,166151,0.0-6.64-0.64,False,,0.0,59.0,,,,,,,[],,,,,,73.6,1.0,i,1.0,True,603.6000000238419,37.0,61.0,40.0,221.78113513619277,[],"[683, 384]",ColorTask,-15.0,65.0,,,HRV,HRV_0022,2022-11-30 17:51:23
