success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,missTrial,missTrialMsg,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,4766,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-check-fps,1,9761,0.0-1.0,0.0,2.0,"[6291.8, 6292.9, 6308.8, 6325.1, 6341.9, 6358.5, 6375.4, 6391.9, 6408.5, 6426, 6441.8, 6458.5, 6475.4, 6491.7, 6508.4, 6525.1, 6541.8, 6558.4, 6575.1, 6591.8, 6608.5, 6625.1, 6641.8, 6658.6, 6675.2, 6691.9, 6708.4, 6725.2, 6741.9, 6758.5, 6775.1, 6791.9, 6808.5, 6825.1, 6841.9, 6858.5, 6875.1, 6891.9, 6908.5, 6925.2, 6941.9, 6958.5, 6975.2, 6991.9, 7008.5, 7025.2, 7041.9, 7058.5, 7075.2, 7091.9, 7108.6, 7125.3, 7142, 7158.5, 7175.3, 7191.9, 7208.5, 7225.3, 7241.9, 7258.6, 7275.2, 7291.9, 7308.5, 7325.3, 7341.9, 7358.6, 7375.3, 7392, 7408.7, 7425.3, 7441.9, 7458.6, 7475.2, 7491.9, 7508.6, 7525.3, 7542, 7558.7, 7575.3, 7592, 7608.7, 7625.3, 7642, 7658.7, 7675.4, 7692.1, 7708.7, 7725.3, 7742, 7758.7, 7775.4, 7792.1, 7808.7, 7825.4, 7842.1, 7858.7, 7875.4, 7892.1, 7908.7, 7925.4, 7942.1, 7958.8, 7975.3, 7992.1, 8008.7, 8025.4, 8042.2, 8058.8, 8075.4, 8092.1, 8108.7, 8125.5, 8142.2, 8158.9, 8175.5, 8192.1, 8208.8, 8225.5, 8242.2, 8258.8, 8275.5, 8292.2, 8308.9, 8325.4, 8342.1, 8358.8, 8375.5, 8392.2, 8408.9, 8425.5, 8442.2, 8458.8, 8475.5, 8492.2, 8508.9, 8525.5, 8542.4, 8558.9, 8575.8, 8592.5, 8609.1, 8625.9, 8642.6, 8661.1, 8676, 8692.5, 8709.2, 8725.8, 8742.5, 8759.1, 8775.9, 8792.5, 8809.3, 8825.9, 8842.6, 8859.2, 8875.9, 8892.5, 8909.2, 8926.6, 8942.6, 8959.2, 8976, 8992.6, 9009.2, 9026, 9042.6, 9059.2, 9076, 9092.6, 9109.3, 9125.9, 9142.6, 9159.3, 9175.9, 9192.7, 9209.3, 9226, 9242.7, 9259.3, 9276, 9292.7, 9309.4, 9326, 9342.6, 9359.3, 9376.1, 9392.7, 9409.3, 9426, 9442.7, 9459.4, 9476.1, 9492.6, 9509.4, 9526.1, 9543.1, 9559.4, 9576.1, 9592.7, 9609.4, 9626, 9642.7, 9659.9, 9676, 9692.5, 9709.2, 9725.9, 9742.8, 9759.4, 9776.1, 9792.8, 9809.4, 9826.2, 9842.8, 9859.5, 9876.1, 9892.8, 9909.6, 9926.7, 9942.9, 9959.8, 9977, 9992.9, 10009.6, 10026.8, 10042.8, 10059.6, 10076, 10092.5, 10109.2, 10126, 10142.9, 10159.2, 10175.9, 10192.6, 10209.3, 10226.9, 10242.6, 10259.3, 10276.1, 10292.6, 10309.3, 10326, 10342.9, 10359.3, 10377.4, 10393.2, 10409.8, 10426.6, 10443.1, 10460.2, 10476.7, 10492.9, 10509.7, 10527.3, 10543.1, 10559.4, 10576, 10593, 10609.4, 10626, 10642.7, 10659.5, 10676.1, 10692.8, 10709.4, 10726, 10742.8, 10759.5, 10776.1, 10792.8, 10809.4, 10826.1, 10842.8, 10859.4, 10876.1, 10892.8, 10909.5, 10926.2, 10942.8, 10959.5, 10976.1, 10992.8, 11009.5, 11026.1, 11042.8, 11059.4, 11076.2, 11092.8, 11109.4, 11126.1, 11142.8, 11159.5, 11176.2, 11192.8, 11209.6, 11226.2, 11242.9, 11259.5]","[2.9, 1.1, 15.9, 16.3, 16.8, 16.6, 16.9, 16.5, 16.6, 17.5, 15.8, 16.7, 16.9, 16.3, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.7, 16.6, 16.7, 16.8, 16.6, 16.7, 16.5, 16.8, 16.7, 16.6, 16.6, 16.8, 16.6, 16.6, 16.8, 16.6, 16.6, 16.8, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.7, 16.7, 16.7, 16.5, 16.8, 16.6, 16.6, 16.8, 16.6, 16.7, 16.6, 16.7, 16.6, 16.8, 16.6, 16.7, 16.7, 16.7, 16.7, 16.6, 16.6, 16.7, 16.6, 16.7, 16.7, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.7, 16.7, 16.6, 16.6, 16.7, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.7, 16.5, 16.8, 16.6, 16.7, 16.8, 16.6, 16.6, 16.7, 16.6, 16.8, 16.7, 16.7, 16.6, 16.6, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.7, 16.5, 16.7, 16.7, 16.7, 16.7, 16.7, 16.6, 16.7, 16.6, 16.7, 16.7, 16.7, 16.6, 16.9, 16.5, 16.9, 16.7, 16.6, 16.8, 16.7, 18.5, 14.9, 16.5, 16.7, 16.6, 16.7, 16.6, 16.8, 16.6, 16.8, 16.6, 16.7, 16.6, 16.7, 16.6, 16.7, 17.4, 16, 16.6, 16.8, 16.6, 16.6, 16.8, 16.6, 16.6, 16.8, 16.6, 16.7, 16.6, 16.7, 16.7, 16.6, 16.8, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.7, 16.6, 16.6, 16.7, 16.8, 16.6, 16.6, 16.7, 16.7, 16.7, 16.7, 16.5, 16.8, 16.7, 17, 16.3, 16.7, 16.6, 16.7, 16.6, 16.7, 17.2, 16.1, 16.5, 16.7, 16.7, 16.9, 16.6, 16.7, 16.7, 16.6, 16.8, 16.6, 16.7, 16.6, 16.7, 16.8, 17.1, 16.2, 16.9, 17.2, 15.9, 16.7, 17.2, 16, 16.8, 16.4, 16.5, 16.7, 16.8, 16.9, 16.3, 16.7, 16.7, 16.7, 17.6, 15.7, 16.7, 16.8, 16.5, 16.7, 16.7, 16.9, 16.4, 18.1, 15.8, 16.6, 16.8, 16.5, 17.1, 16.5, 16.2, 16.8, 17.6, 15.8, 16.3, 16.6, 17, 16.4, 16.6, 16.7, 16.8, 16.6, 16.7, 16.6, 16.6, 16.8, 16.7, 16.6, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.7, 16.7, 16.6, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.6, 16.8, 16.6, 16.6, 16.7, 16.7, 16.7, 16.7, 16.6, 16.8, 16.6, 16.7, 16.6]",60.0,60.0,60.0,4987.8,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-html-keyboard-response,2,29350,0.0-2.0-0.0,0.0,2.0,,,,,,,,17568.300000000745,0.0,0,True,undefinedblurEvent ,,,,,,,,,,,,,,,,,,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,3,42814,0.0-3.0-0.0,0.0,3.0,,,,,,,[],,,,False,,0.0,0.0,87.9,0.0,u,0.0,True,7876.10000000149,471.0,60.0,40.0,3000.0,[],"[640, 360]",ColorTask_Demo,,,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,4,48582,0.0-3.0-1.0,0.0,4.0,,,,,,,[],,,,False,,0.0,0.0,87.9,1.0,i,1.0,True,1694.7000000011176,102.0,60.0,40.0,2000.0,[],"[640, 360]",ColorTask_Demo,,,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-html-keyboard-response,5,57093,0.0-3.0-2.0,0.0,5.0,,,,,,,,6504.5999999996275,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-html-keyboard-response,6,70837,0.0-4.0-0.0,0.0,6.0,,,,,,,,11732.900000000373,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-html-keyboard-response,7,85493,0.0-5.0-0.0,0.0,7.0,,,,,,,,12646.900000000373,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,8,88122,0.0-6.0-0.0,0.0,8.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,1281.4000000003725,77.0,60.0,40.0,276.2104994772823,[],"[640, 360]",ColorTask,1.0,1.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,9,91156,0.0-6.1-0.1,0.0,9.0,,,,,,,[],,,,False,,,,53.2,0.0,u,0.0,True,1677.1000000014901,101.0,60.0,40.0,297.77340125641024,[],"[640, 360]",ColorTask,2.0,2.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,10,94440,0.0-6.2-0.2,0.0,10.0,,,,,,,[],,,,False,,,,56.4,0.0,i,1.0,False,1983.4000000003725,119.0,60.0,40.0,222.14623379685636,[],"[640, 360]",ColorTask,1.0,3.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,11,96658,0.0-6.3-0.3,0.0,11.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,902.6999999992549,55.0,60.0,40.0,246.69602941868166,[],"[640, 360]",ColorTask,2.0,4.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,12,99658,0.0-6.4-0.4,0.0,12.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,1621.5999999996275,98.0,60.0,40.0,285.18527451015257,[],"[640, 360]",ColorTask,3.0,5.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,13,101975,0.0-6.5-0.5,0.0,13.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,997.8999999985099,60.0,60.0,40.0,262.2974156803403,[],"[640, 360]",ColorTask,4.0,6.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,14,104209,0.0-6.6-0.6,0.0,14.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,830.4000000022352,50.0,60.0,40.0,330.28631697950044,[],"[640, 360]",ColorTask,5.0,7.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,15,106559,0.0-6.7-0.7,0.0,15.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,1032.0999999996275,62.0,60.0,40.0,265.09739491057235,[],"[640, 360]",ColorTask,6.0,8.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,16,109243,0.0-6.8-0.8,0.0,16.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,1326.9000000003725,80.0,60.0,40.0,285.68616773410474,[],"[640, 360]",ColorTask,7.0,9.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,17,111544,0.0-6.9-0.9,0.0,17.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,904.9000000003725,55.0,60.0,40.0,331.2749171558571,[],"[640, 360]",ColorTask,8.0,10.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,18,114612,0.0-6.10-0.10,0.0,18.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,1754.5999999996275,106.0,60.0,40.0,246.72389861011735,[],"[640, 360]",ColorTask,7.0,11.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,19,117077,0.0-6.11-0.11,0.0,19.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,1077.199999999255,65.0,60.0,40.0,305.2082944974833,[],"[640, 360]",ColorTask,8.0,12.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,20,119845,0.0-6.12-0.12,0.0,20.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,1381.4000000022352,83.0,60.0,40.0,319.82461567753063,[],"[640, 360]",ColorTask,9.0,13.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,21,122846,0.0-6.13-0.13,0.0,21.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,1655.0,100.0,60.0,40.0,277.86094517524157,[],"[640, 360]",ColorTask,10.0,14.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,22,125264,0.0-6.14-0.14,0.0,22.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,1048.800000000745,63.0,60.0,40.0,316.77102089597554,[],"[640, 360]",ColorTask,11.0,15.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,23,128714,0.0-6.15-0.15,0.0,23.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,2093.300000000745,126.0,60.0,40.0,285.959496394234,[],"[640, 360]",ColorTask,12.0,16.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,24,130914,0.0-6.16-0.16,0.0,24.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,898.0,54.0,60.0,40.0,220.44932597311828,[],"[640, 360]",ColorTask,13.0,17.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,25,133131,0.0-6.17-0.17,0.0,25.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,859.8999999985099,52.0,60.0,40.0,270.5663357223485,[],"[640, 360]",ColorTask,14.0,18.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,26,135799,0.0-6.18-0.18,0.0,26.0,,,,,,,[],,,,False,,,,50.0,0.0,u,0.0,True,1238.199999999255,75.0,60.0,40.0,338.2240363529379,[],"[640, 360]",ColorTask,15.0,19.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,27,137899,0.0-6.19-0.19,0.0,27.0,,,,,,,[],,,,False,,,,56.4,1.0,u,0.0,False,831.0,50.0,60.0,40.0,212.7684534346507,[],"[640, 360]",ColorTask,14.0,20.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,28,140200,0.0-6.20-0.20,0.0,28.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,943.0,57.0,60.0,40.0,287.6969761565607,[],"[640, 360]",ColorTask,15.0,21.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,29,142750,0.0-6.21-0.21,0.0,29.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,1094.800000000745,66.0,60.0,40.0,371.22681509424547,[],"[640, 360]",ColorTask,16.0,22.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,30,145284,0.0-6.22-0.22,0.0,30.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,1187.9000000003725,72.0,60.0,40.0,282.5686782763695,[],"[640, 360]",ColorTask,17.0,23.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,31,147385,0.0-6.23-0.23,0.0,31.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,832.5999999996275,50.0,60.0,40.0,209.95791783141073,[],"[640, 360]",ColorTask,18.0,24.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,32,149802,0.0-6.24-0.24,0.0,32.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,1097.199999999255,66.0,60.0,40.0,265.72172417385633,[],"[640, 360]",ColorTask,19.0,25.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,33,152452,0.0-6.25-0.25,0.0,33.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,1277.699999999255,77.0,60.0,40.0,309.52083096857973,[],"[640, 360]",ColorTask,20.0,26.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,34,154754,0.0-6.26-0.26,0.0,34.0,,,,,,,[],,,,False,,,,87.9,0.0,i,1.0,False,858.0999999996275,52.0,60.0,40.0,373.87069424974857,[],"[640, 360]",ColorTask,19.0,27.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,35,157537,0.0-6.27-0.27,0.0,35.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,1338.1000000014901,81.0,60.0,40.0,379.84267858284,[],"[640, 360]",ColorTask,20.0,28.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,36,159553,0.0-6.28-0.28,0.0,36.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,732.1000000014901,44.0,60.0,40.0,211.01650459450653,[],"[640, 360]",ColorTask,21.0,29.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,37,161855,0.0-6.29-0.29,0.0,37.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,1027.0,62.0,60.0,40.0,202.91967792072137,[],"[640, 360]",ColorTask,20.0,30.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,38,164539,0.0-6.30-0.30,0.0,38.0,,,,,,,[],,,,False,,,,62.5,1.0,u,0.0,False,1239.5,75.0,60.0,40.0,381.0921599482261,[],"[640, 360]",ColorTask,19.0,31.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,39,166473,0.0-6.31-0.31,0.0,39.0,,,,,,,[],,,,False,,,,53.2,1.0,u,0.0,False,637.2999999988824,39.0,60.0,40.0,231.63120315346706,[],"[640, 360]",ColorTask,18.0,32.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,40,168689,0.0-6.32-0.32,0.0,40.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,786.3999999985099,48.0,60.0,40.0,364.5258448437131,[],"[640, 360]",ColorTask,19.0,33.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,41,171123,0.0-6.33-0.33,0.0,41.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,1015.0999999996275,61.0,60.0,40.0,355.2529658157456,[],"[640, 360]",ColorTask,20.0,34.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,42,173256,0.0-6.34-0.34,0.0,42.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,754.6000000014901,46.0,60.0,40.0,286.4015535915316,[],"[640, 360]",ColorTask,21.0,35.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,43,176224,0.0-6.35-0.35,0.0,43.0,,,,,,,[],,,,False,,,,56.4,1.0,u,0.0,False,1664.1000000014901,100.0,60.0,40.0,243.1464363146267,[],"[640, 360]",ColorTask,20.0,36.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,44,178825,0.0-6.36-0.36,0.0,44.0,,,,,,,[],,,,False,,,,50.0,0.0,u,0.0,True,1215.9000000022352,73.0,60.0,40.0,305.5090904641645,[],"[640, 360]",ColorTask,21.0,37.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,45,181358,0.0-6.37-0.37,0.0,45.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,1179.699999999255,71.0,60.0,40.0,275.58698638740884,[],"[640, 360]",ColorTask,22.0,38.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,46,183693,0.0-6.38-0.38,0.0,46.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,911.1999999992549,55.0,60.0,40.0,361.4688774800347,[],"[640, 360]",ColorTask,23.0,39.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,47,186159,0.0-6.39-0.39,0.0,47.0,,,,,,,[],,,,False,,,,56.4,1.0,u,0.0,False,1120.6000000014901,68.0,60.0,40.0,250.51720239089485,[],"[640, 360]",ColorTask,22.0,40.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,48,188694,0.0-6.40-0.40,0.0,48.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,1142.5,69.0,60.0,40.0,330.250148430759,[],"[640, 360]",ColorTask,23.0,41.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,49,191044,0.0-6.41-0.41,0.0,49.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,1055.199999999255,64.0,60.0,40.0,220.46618099545475,[],"[640, 360]",ColorTask,24.0,42.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,50,194728,0.0-6.42-0.42,0.0,50.0,,,,,,,[],,,,False,,,,53.2,0.0,u,0.0,True,2233.0,134.0,60.0,40.0,378.8852548844633,[],"[640, 360]",ColorTask,25.0,43.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,51,197780,0.0-6.43-0.43,0.0,51.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,1676.2999999988824,101.0,60.0,40.0,301.5024281966457,[],"[640, 360]",ColorTask,26.0,44.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,52,200615,0.0-6.44-0.44,0.0,52.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,1500.9000000003725,90.0,60.0,40.0,254.39657089794963,[],"[640, 360]",ColorTask,27.0,45.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,53,204147,0.0-6.45-0.45,0.0,53.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,2230.4999999981374,134.0,60.0,40.0,218.58312401698248,[],"[640, 360]",ColorTask,28.0,46.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,54,206281,0.0-6.46-0.46,0.0,54.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,838.6999999992549,51.0,60.0,40.0,209.09470359561251,[],"[640, 360]",ColorTask,29.0,47.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,55,208714,0.0-6.47-0.47,0.0,55.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,1132.699999999255,68.0,60.0,40.0,221.24386254002644,[],"[640, 360]",ColorTask,30.0,48.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,56,210864,0.0-6.48-0.48,0.0,56.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,729.9000000003725,44.0,60.0,40.0,351.5556323998031,[],"[640, 360]",ColorTask,31.0,49.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,57,213315,0.0-6.49-0.49,0.0,57.0,,,,,,,[],,,,False,,,,53.2,1.0,u,0.0,False,1040.6000000014901,63.0,60.0,40.0,335.3361881820309,[],"[640, 360]",ColorTask,30.0,50.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,58,215515,0.0-6.50-0.50,0.0,58.0,,,,,,,[],,,,False,,,,56.4,0.0,i,1.0,False,837.7999999988824,51.0,60.0,40.0,297.01897861606074,[],"[640, 360]",ColorTask,29.0,51.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,59,217682,0.0-6.51-0.51,0.0,59.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,821.0999999996275,50.0,60.0,40.0,274.8567300274647,[],"[640, 360]",ColorTask,30.0,52.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,60,220133,0.0-6.52-0.52,0.0,60.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,982.9999999981374,59.0,60.0,40.0,398.7185928899223,[],"[640, 360]",ColorTask,31.0,53.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,61,222500,0.0-6.53-0.53,0.0,61.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,1072.199999999255,65.0,60.0,40.0,211.79751370340162,[],"[640, 360]",ColorTask,30.0,54.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,62,224544,0.0-6.54-0.54,0.0,62.0,,,,,,,[],,,,False,,,,56.4,1.0,u,0.0,False,751.5999999996275,45.0,60.0,40.0,216.11168026600603,[],"[640, 360]",ColorTask,29.0,55.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,63,226301,0.0-6.55-0.55,0.0,63.0,,,,,,,[],,,,False,,,,87.9,0.0,i,1.0,False,460.40000000037253,28.0,60.0,40.0,201.07686959994976,[],"[640, 360]",ColorTask,28.0,56.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,64,229135,0.0-6.56-0.56,0.0,64.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,1533.5999999996275,92.0,60.0,40.0,233.44156484316085,[],"[640, 360]",ColorTask,29.0,57.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,65,231302,0.0-6.57-0.57,0.0,65.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,854.7000000011176,52.0,60.0,40.0,245.45907022306147,[],"[640, 360]",ColorTask,30.0,58.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,66,233919,0.0-6.58-0.58,0.0,66.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,1245.0,75.0,60.0,40.0,297.67346135736227,[],"[640, 360]",ColorTask,31.0,59.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,67,236804,0.0-6.59-0.59,0.0,67.0,,,,,,,[],,,,False,,,,62.5,0.0,i,1.0,False,1565.0999999996275,94.0,60.0,40.0,251.7652792634825,[],"[640, 360]",ColorTask,30.0,60.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,68,239071,0.0-6.60-0.60,0.0,68.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,977.0999999996275,59.0,60.0,40.0,209.42117287038553,[],"[640, 360]",ColorTask,31.0,61.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,69,241255,0.0-6.61-0.61,0.0,69.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,893.5999999996275,54.0,60.0,40.0,211.74490875391652,[],"[640, 360]",ColorTask,32.0,62.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,70,243805,0.0-6.62-0.62,0.0,70.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,1105.2000000011176,67.0,60.0,40.0,353.2661880962866,[],"[640, 360]",ColorTask,33.0,63.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,71,246239,0.0-6.63-0.63,0.0,71.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,1065.0999999996275,64.0,60.0,40.0,316.22722594209415,[],"[640, 360]",ColorTask,34.0,64.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,72,249923,0.0-6.64-0.64,0.0,72.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,2310.199999999255,139.0,60.0,40.0,291.26935404383266,[],"[640, 360]",ColorTask,35.0,65.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,73,252807,0.0-6.65-0.65,0.0,73.0,,,,,,,[],,,,False,,,,87.9,1.0,u,0.0,False,1471.2000000011176,89.0,60.0,40.0,329.31574355595006,[],"[640, 360]",ColorTask,34.0,66.0,,,HRV,HRV_0060,2022-11-30 18:06:20
,wl-rdm,74,255391,0.0-6.66-0.66,0.0,74.0,,,,,,,[],,,,False,,,,53.2,1.0,u,0.0,False,1293.699999999255,78.0,60.0,40.0,230.48500859246707,[],"[640, 360]",ColorTask,33.0,67.0,,,HRV,HRV_0060,2022-11-30 18:06:20
