success,trial_type,trial_index,time_elapsed,internal_node_id,missTrial,missTrialMsg,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,76331,0.0-0.0,True,undefinedblurEvent ,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0157,2022-11-30 18:35:21
,wl-check-fps,1,81349,0.0-1.0,,,0.0,1.0,"[76715.7, 76724.7, 76741.5, 76758.3, 76775, 76791.1, 76807.9, 76826.5, 76857.8, 76874.3, 76891.6, 76907.5, 76924.4, 76940.9, 76957.8, 76974.6, 76991.2, 77008, 77025, 77041.3, 77058.3, 77075.1, 77091.7, 77108.1, 77124.9, 77141.6, 77157.7, 77174.4, 77191.2, 77208.3, 77224.8, 77241.4, 77258, 77275, 77291.6, 77308.2, 77324.5, 77341.6, 77358.3, 77375.1, 77392, 77407.8, 77425, 77441.7, 77458.4, 77474.9, 77491.5, 77507.9, 77524.9, 77541.6, 77558.1, 77575, 77594.4, 77608.2, 77625.5, 77641.6, 77658.2, 77674.9, 77691.1, 77708.2, 77724.9, 77741.6, 77758.4, 77774.5, 77791.4, 77807.9, 77824.8, 77841.5, 77858.1, 77874.9, 77891.6, 77908.3, 77924.9, 77941.2, 77958.2, 77974.5, 77991.3, 78007.8, 78024.6, 78041.2, 78058.1, 78074.6, 78091.3, 78108.3, 78124.8, 78141.6, 78158.3, 78174.6, 78191, 78207.6, 78224.1, 78241, 78257.5, 78274.6, 78291.6, 78307.8, 78324.8, 78341.4, 78357.6, 78374.5, 78392, 78408.2, 78424.9, 78441.5, 78458.1, 78474.8, 78491.5, 78508.3, 78524.8, 78541.3, 78558.1, 78574.5, 78592, 78610.6, 78624.5, 78641.2, 78658.3, 78674.7, 78691.4, 78708, 78724.8, 78741.4, 78758.1, 78774.7, 78791.4, 78808.1, 78824.8, 78841.4, 78858, 78874.7, 78891.5, 78907.7, 78924.8, 78941.4, 78958.1, 78974.6, 78991.4, 79007.8, 79024.6, 79041.3, 79058, 79074.6, 79091.1, 79108.2, 79124.4, 79141, 79157.7, 79174.7, 79191.4, 79208, 79224.9, 79241.5, 79257.9, 79274.7, 79291, 79307.2, 79324.5, 79341.3, 79358, 79374.4, 79391.7, 79408, 79424.4, 79441.3, 79457.9, 79474.6, 79491.3, 79510.8, 79524.6, 79541.3, 79558.1, 79574.7, 79591.4, 79608.5, 79624.7, 79641.2, 79657.9, 79674.6, 79691.3, 79708.1, 79724.5, 79741.4, 79757.8, 79774.7, 79791.2, 79807.9, 79824.5, 79841.4, 79857.9, 79874.3, 79891.4, 79908, 79924.8, 79941.2, 79957.9, 79974.6, 79991.3, 80007.9, 80024.5, 80041.1, 80057.8, 80074.5, 80091.3, 80107.9, 80124.7, 80141.3, 80157.9, 80174.2, 80191.2, 80207.8, 80224.6, 80240.9, 80257.5, 80274.6, 80291.2, 80307.9, 80324.6, 80341.3, 80357.5, 80374.2, 80391.9, 80408.2, 80424.6, 80441.2, 80457.9, 80474.9, 80491.5, 80508, 80524.9, 80541.3, 80557.8, 80574.7, 80591.3, 80611.6, 80628.1, 80641.7, 80657.9, 80674.6, 80691.5, 80708.2, 80724.6, 80741.6, 80759.1, 80774.7, 80790.9, 80807.9, 80824.6, 80840.8, 80857.9, 80874.7, 80891.5, 80908.1, 80924.9, 80941.6, 80958.2, 80974.6, 80991.5, 81008, 81024.5, 81041.5, 81057.7, 81074.4, 81090.9, 81107.5, 81124.4, 81141.1, 81157.4, 81174.1, 81190.7, 81207.2, 81224.1, 81240.9, 81257.7, 81274.4, 81291.1, 81307.7, 81324.5, 81341.1, 81357.6, 81374, 81391.1, 81407.7, 81424.4, 81441.3, 81457.8, 81474.4, 81491.1, 81507.7, 81524, 81540.7, 81557.4, 81574, 81591.2, 81607.9, 81623.8, 81640.4, 81657.2, 81674.2, 81690.9, 81707.7]","[2.1, 9, 16.8, 16.8, 16.7, 16.1, 16.8, 18.6, 31.3, 16.5, 17.3, 15.9, 16.9, 16.5, 16.9, 16.8, 16.6, 16.8, 17, 16.3, 17, 16.8, 16.6, 16.4, 16.8, 16.7, 16.1, 16.7, 16.8, 17.1, 16.5, 16.6, 16.6, 17, 16.6, 16.6, 16.3, 17.1, 16.7, 16.8, 16.9, 15.8, 17.2, 16.7, 16.7, 16.5, 16.6, 16.4, 17, 16.7, 16.5, 16.9, 19.4, 13.8, 17.3, 16.1, 16.6, 16.7, 16.2, 17.1, 16.7, 16.7, 16.8, 16.1, 16.9, 16.5, 16.9, 16.7, 16.6, 16.8, 16.7, 16.7, 16.6, 16.3, 17, 16.3, 16.8, 16.5, 16.8, 16.6, 16.9, 16.5, 16.7, 17, 16.5, 16.8, 16.7, 16.3, 16.4, 16.6, 16.5, 16.9, 16.5, 17.1, 17, 16.2, 17, 16.6, 16.2, 16.9, 17.5, 16.2, 16.7, 16.6, 16.6, 16.7, 16.7, 16.8, 16.5, 16.5, 16.8, 16.4, 17.5, 18.6, 13.9, 16.7, 17.1, 16.4, 16.7, 16.6, 16.8, 16.6, 16.7, 16.6, 16.7, 16.7, 16.7, 16.6, 16.6, 16.7, 16.8, 16.2, 17.1, 16.6, 16.7, 16.5, 16.8, 16.4, 16.8, 16.7, 16.7, 16.6, 16.5, 17.1, 16.2, 16.6, 16.7, 17, 16.7, 16.6, 16.9, 16.6, 16.4, 16.8, 16.3, 16.2, 17.3, 16.8, 16.7, 16.4, 17.3, 16.3, 16.4, 16.9, 16.6, 16.7, 16.7, 19.5, 13.8, 16.7, 16.8, 16.6, 16.7, 17.1, 16.2, 16.5, 16.7, 16.7, 16.7, 16.8, 16.4, 16.9, 16.4, 16.9, 16.5, 16.7, 16.6, 16.9, 16.5, 16.4, 17.1, 16.6, 16.8, 16.4, 16.7, 16.7, 16.7, 16.6, 16.6, 16.6, 16.7, 16.7, 16.8, 16.6, 16.8, 16.6, 16.6, 16.3, 17, 16.6, 16.8, 16.3, 16.6, 17.1, 16.6, 16.7, 16.7, 16.7, 16.2, 16.7, 17.7, 16.3, 16.4, 16.6, 16.7, 17, 16.6, 16.5, 16.9, 16.4, 16.5, 16.9, 16.6, 20.3, 16.5, 13.6, 16.2, 16.7, 16.9, 16.7, 16.4, 17, 17.5, 15.6, 16.2, 17, 16.7, 16.2, 17.1, 16.8, 16.8, 16.6, 16.8, 16.7, 16.6, 16.4, 16.9, 16.5, 16.5, 17, 16.2, 16.7, 16.5, 16.6, 16.9, 16.7, 16.3, 16.7, 16.6, 16.5, 16.9, 16.8, 16.8, 16.7, 16.7, 16.6, 16.8, 16.6, 16.5, 16.4, 17.1, 16.6, 16.7, 16.9, 16.5, 16.6, 16.7, 16.6, 16.3, 16.7, 16.7, 16.6, 17.2, 16.7, 15.9, 16.6, 16.8, 17, 16.7, 16.8]",60.0,60.0,60.0,5011.0,[],,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0157,2022-11-30 18:35:21
,wl-html-keyboard-response,2,92078,0.0-2.0-0.0,,,0.0,2.0,,,,,,,,8710.700000047684,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0157,2022-11-30 18:35:21
,wl-rdm,3,98994,0.0-3.0-0.0,False,,0.0,3.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,1286.6999999284744,78.0,60.0,40.0,3000.0,[],"[768, 432]",ColorTask_Demo,,,,,HRV,HRV_0157,2022-11-30 18:35:21
,wl-rdm,4,103792,0.0-3.0-1.0,False,,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,718.8999999761581,44.0,60.0,40.0,2000.0,[],"[768, 432]",ColorTask_Demo,,,,,HRV,HRV_0157,2022-11-30 18:35:21
,wl-html-keyboard-response,5,125829,0.0-3.0-2.0,,,0.0,5.0,,,,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0157,2022-11-30 18:35:21
,wl-rdm,6,132006,0.0-3.1-0.1,False,,0.0,3.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,570.2999999523163,35.0,60.0,40.0,3000.0,[],"[768, 432]",ColorTask_Demo,,,,,HRV,HRV_0157,2022-11-30 18:35:21
,wl-rdm,7,136689,0.0-3.1-1.1,False,,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,592.6000000238419,36.0,60.0,40.0,2000.0,[],"[768, 432]",ColorTask_Demo,,,,,HRV,HRV_0157,2022-11-30 18:35:21
,wl-html-keyboard-response,8,143759,0.0-3.1-2.1,,,0.0,5.0,,,,,,,,,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0157,2022-11-30 18:35:21
,wl-rdm,9,150421,0.0-3.2-0.2,False,,0.0,3.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,1068.2000000476837,65.0,60.0,40.0,3000.0,[],"[768, 432]",ColorTask_Demo,,,,,HRV,HRV_0157,2022-11-30 18:35:21
