trialN,QuestionNum,Question,Answer,QuestionRating,AnswerRating,exp,subjectId,date
0.0,348,"Which museum hung Matisse's ""Le Bateau"" upsidedown for more than a month, until an art student noticed the error?",Museum of Modern Art in NYC ,Know,NaN,HRV,HRV_0088,2022-11-30 17:56:36
1.0,124,What 1982 successor to the VIC-20 is still the bestselling computer model of all time?,The Commodore 64 ,Know,NaN,HRV,HRV_0088,2022-11-30 17:56:36
2.0,389,"Whose remains were thrown in the Seine River on May 30, 1431? ",Joan of Arc's ,15,98,HRV,HRV_0088,2022-11-30 17:56:36
3.0,455,Which fruit has more potassium than bananas?,Avocados have twice the amount of potassium as bananas. ,98,99,HRV,HRV_0088,2022-11-30 17:56:36
4.0,286,What was the game of Scrabble originally called? ,Criss-Cross ,98,99,HRV,HRV_0088,2022-11-30 17:56:36
5.0,182,What game was created by French mathematician Blaise Pascal when he was experimenting with perpetual motion? ,Roulette,97,96,HRV,HRV_0088,2022-11-30 17:56:36
6.0,436,What is canola an abbreviation for?,Canadian Oil,96,97,HRV,HRV_0088,2022-11-30 17:56:36
7.0,378,Who was president when the first U.S. presidential news conference was filmed for TV?,Eisenhower ,97,98,HRV,HRV_0088,2022-11-30 17:56:36
8.0,402,"What food, still edible, was found by archaeologists in the tombs of Egyptian pharaohs? ",Honey,98,98,HRV,HRV_0088,2022-11-30 17:56:36
9.0,371,"Who performs the guest guitar solo on Michael Jackson's ""Beat It""?  ",Eddie Van Halen,97,98,HRV,HRV_0088,2022-11-30 17:56:36
