trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rsp,rt,rt_UNIX,receivedResponse,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,rt_perfnow,exp,subjectId,date
123,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 123, 'loaded': True, 'loadedTime': 6955.299999952316, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 9.84}, {'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 123, 'loaded': True, 'loadedTime': 6764.599999964237, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 9.93}]",256676.0,1669830028974,steak,cocktailshrimp,9.84,9.93,0.08999999999999986,steak,u,995.5,997,True,258180.19999998808,1504.199999988079,1669830030479,1505,996.2999999523163,HRV,HRV_0088,2022-11-30 17:42:13
124,"[{'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 124, 'loaded': True, 'loadedTime': 7216.199999988079, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 9.73}, {'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 124, 'loaded': True, 'loadedTime': 6298.099999964237, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 8.42}]",258180.79999995232,1669830030479,strawberries,baked potato,9.73,8.42,-1.3100000000000005,strawberries,u,1628.9000000357628,1630,True,260325.39999997616,2144.600000023842,1669830032634,2155,1629.800000011921,HRV,HRV_0088,2022-11-30 17:42:13
125,"[{'imgObject': {}, 'id': 'salmon', 'src': '/static/foodstim60/salmon.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 125, 'loaded': True, 'loadedTime': 6138.099999964237, 'positionName': 'LEFT', 'positionCoords': [204.4, 155.5], 'bid': 9.9}, {'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 125, 'loaded': True, 'loadedTime': 5658.5, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 9.71}]",260325.89999997616,1669830032635,salmon,veggieswithdip,9.9,9.71,-0.1899999999999995,veggieswithdip,i,1672.699999988079,1673,True,262507.2999999523,2181.399999976158,1669830034816,2181,1673.699999988079,HRV,HRV_0088,2022-11-30 17:42:13
126,"[{'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 126, 'loaded': True, 'loadedTime': 6699, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 9.65}, {'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 126, 'loaded': True, 'loadedTime': 5671.599999964237, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 9.71}]",262508.0,1669830034817,olives,veggieswithdip,9.65,9.71,0.0600000000000005,olives,u,1333.5999999642372,1334,True,264358.7999999523,1850.7999999523163,1669830036667,1850,1334.199999988079,HRV,HRV_0088,2022-11-30 17:42:13
127,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 127, 'loaded': True, 'loadedTime': 5955.799999952316, 'positionName': 'LEFT', 'positionCoords': [205.4, 155.5], 'bid': 7.59}, {'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 127, 'loaded': True, 'loadedTime': 7097.599999964237, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 7.56}]",264359.5,1669830036668,cantaloupe,Tribe humus pita,7.59,7.56,-0.03000000000000025,Tribe humus pita,i,1093.5999999642372,1094,True,265962.6999999881,1603.199999988079,1669830038271,1603,1094.199999988079,HRV,HRV_0088,2022-11-30 17:42:13
128,"[{'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 128, 'loaded': True, 'loadedTime': 6961.699999988079, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 0.15}, {'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 128, 'loaded': True, 'loadedTime': 7025.5, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 8.040000000000001}]",265963.59999996424,1669830038272,cherry tomato,grilled chicken strips,0.15,8.040000000000001,7.890000000000001,grilled chicken strips,i,872.9000000357628,874,True,267343.7999999523,1380.199999988079,1669830039652,1380,873.8000000119209,HRV,HRV_0088,2022-11-30 17:42:13
129,"[{'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 129, 'loaded': True, 'loadedTime': 6010.5, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 9.85}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 129, 'loaded': True, 'loadedTime': 6754.5, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 8.18}]",267344.6999999881,1669830039653,raspberries,mac & cheese,9.85,8.18,-1.67,mac & cheese,i,1370.3999999761581,1371,True,269226.6999999881,1882.0,1669830041535,1882,1371.199999988079,HRV,HRV_0088,2022-11-30 17:42:13
130,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 130, 'loaded': True, 'loadedTime': 6941.899999976158, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 0.96}, {'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 130, 'loaded': True, 'loadedTime': 7216.799999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 9.73}]",269227.0,1669830041536,rigatoni,strawberries,0.96,9.73,8.77,strawberries,i,1290.0999999642372,1291,True,271028.39999997616,1801.3999999761581,1669830043337,1801,1291.0,HRV,HRV_0088,2022-11-30 17:42:13
131,"[{'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 131, 'loaded': True, 'loadedTime': 6366.599999964237, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 7.18}, {'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 131, 'loaded': True, 'loadedTime': 6618, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 0.75}]",271028.89999997616,1669830043338,fruitsalad,raisin bran w milk,7.18,0.75,-6.43,fruitsalad,u,1341,1341,True,272880.89999997616,1852.0,1669830045190,1852,1341.699999988079,HRV,HRV_0088,2022-11-30 17:42:13
132,"[{'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 132, 'loaded': True, 'loadedTime': 5827.799999952316, 'positionName': 'LEFT', 'positionCoords': [204.4, 154.5], 'bid': 9.98}, {'imgObject': {}, 'id': 'bagel and cc', 'src': '/static/foodstim60/bagel and cc.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 132, 'loaded': True, 'loadedTime': 6012.399999976158, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 10}]",272881.39999997616,1669830045190,lox,bagel and cc,9.98,10.0,0.019999999999999574,bagel and cc,i,2073.5,2074,True,275471.5,2590.100000023842,1669830047780,2590,2074.0,HRV,HRV_0088,2022-11-30 17:42:13
133,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 133, 'loaded': True, 'loadedTime': 6753.5, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 8.18}, {'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 133, 'loaded': True, 'loadedTime': 6705.299999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 0.29}]",275472.09999996424,1669830047781,mac & cheese,luckycharms,8.18,0.29,-7.89,mac & cheese,u,942.1999999880791,943,True,276924.6999999881,1452.6000000238419,1669830049233,1452,942.8000000119209,HRV,HRV_0088,2022-11-30 17:42:13
134,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 134, 'loaded': True, 'loadedTime': 5741.799999952316, 'positionName': 'LEFT', 'positionCoords': [205.4, 155.5], 'bid': 8.31}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 134, 'loaded': True, 'loadedTime': 6240.899999976158, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 8.34}]",276925.39999997616,1669830049234,hotdog w must,blueberries,8.31,8.34,0.02999999999999936,hotdog w must,u,1542.6000000238419,1543,True,278979.5,2054.100000023842,1669830051288,2054,1543.199999988079,HRV,HRV_0088,2022-11-30 17:42:13
135,"[{'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 135, 'loaded': True, 'loadedTime': 6537.799999952316, 'positionName': 'LEFT', 'positionCoords': [204.4, 154.5], 'bid': 9.98}, {'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 135, 'loaded': True, 'loadedTime': 6943.099999964237, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 9.84}]",278980.39999997616,1669830051289,cherries,avocado,9.98,9.84,-0.14000000000000057,cherries,u,1226.800000011921,1228,True,280717.5,1737.1000000238419,1669830053026,1737,1227.699999988079,HRV,HRV_0088,2022-11-30 17:42:13
136,"[{'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 136, 'loaded': True, 'loadedTime': 6145.5, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 5.59}, {'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 136, 'loaded': True, 'loadedTime': 5954.399999976158, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 7.59}]",280718.2999999523,1669830053027,salad w chicken,cantaloupe,5.59,7.59,2.0,salad w chicken,u,1074.300000011921,1075,True,282298.59999996424,1580.300000011921,1669830054607,1580,1075.0,HRV,HRV_0088,2022-11-30 17:42:13
137,"[{'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 137, 'loaded': True, 'loadedTime': 6146, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 5.59}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 137, 'loaded': True, 'loadedTime': 7017.399999976158, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 5.98}]",282299.1999999881,1669830054608,salad w chicken,banana,5.59,5.98,0.39000000000000057,salad w chicken,u,927.3000000119209,928,True,283745.39999997616,1446.199999988079,1669830056054,1446,928.0999999642372,HRV,HRV_0088,2022-11-30 17:42:13
138,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 138, 'loaded': True, 'loadedTime': 6237.299999952316, 'positionName': 'LEFT', 'positionCoords': [205.4, 155], 'bid': 1.12}, {'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 138, 'loaded': True, 'loadedTime': 6937.099999964237, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 0.96}]",283746.09999996424,1669830056055,cheerios,rigatoni,1.12,0.96,-0.16000000000000014,cheerios,u,1890.1000000238419,1891,True,286138.59999996424,2392.5,1669830058447,2392,1891.1000000238419,HRV,HRV_0088,2022-11-30 17:42:13
139,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 139, 'loaded': True, 'loadedTime': 7108.299999952316, 'positionName': 'LEFT', 'positionCoords': [205.4, 155.5], 'bid': 9.07}, {'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 139, 'loaded': True, 'loadedTime': 6093.799999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 9.75}]",286139.09999996424,1669830058448,ice cream sundae 002,mango,9.07,9.75,0.6799999999999997,ice cream sundae 002,u,949.5,950,True,287602.0,1462.9000000357628,1669830059911,1463,950.1000000238419,HRV,HRV_0088,2022-11-30 17:42:13
140,"[{'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 140, 'loaded': True, 'loadedTime': 6246, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 8.34}, {'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 140, 'loaded': True, 'loadedTime': 5663.5, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 9.71}]",287602.59999996424,1669830059911,blueberries,veggieswithdip,8.34,9.71,1.370000000000001,veggieswithdip,i,973.5,975,True,289084.39999997616,1481.800000011921,1669830061393,1482,974.5,HRV,HRV_0088,2022-11-30 17:42:13
141,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 141, 'loaded': True, 'loadedTime': 7143.299999952316, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 9.81}, {'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 141, 'loaded': True, 'loadedTime': 6849, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 9.81}]",289085.0,1669830061394,tacos,sweetpotato,9.81,9.81,0.0,tacos,u,821.2999999523163,822,True,290429.39999997616,1344.3999999761581,1669830062738,1344,822.1999999880791,HRV,HRV_0088,2022-11-30 17:42:13
142,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 142, 'loaded': True, 'loadedTime': 6766.399999976158, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 9.93}, {'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 142, 'loaded': True, 'loadedTime': 6088.299999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 9.75}]",290430.0,1669830062739,cocktailshrimp,mango,9.93,9.75,-0.17999999999999972,cocktailshrimp,u,915.7999999523163,916,True,291860.2999999523,1430.2999999523163,1669830064169,1430,916.2999999523163,HRV,HRV_0088,2022-11-30 17:42:13
143,"[{'imgObject': {}, 'id': 'hashbrowns', 'src': '/static/foodstim60/hashbrowns.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 143, 'loaded': True, 'loadedTime': 6691.399999976158, 'positionName': 'LEFT', 'positionCoords': [203.4, 155], 'bid': 0.89}, {'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 143, 'loaded': True, 'loadedTime': 6397.299999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 3.93}]",291860.6999999881,1669830064169,hashbrowns,orange slices,0.89,3.93,3.04,orange slices,i,1238.8999999761581,1240,True,293607.09999996424,1746.3999999761581,1669830065916,1747,1239.699999988079,HRV,HRV_0088,2022-11-30 17:42:13
144,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 144, 'loaded': True, 'loadedTime': 6754.199999988079, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 8.18}, {'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 144, 'loaded': True, 'loadedTime': 5870.699999988079, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 8.09}]",293607.6999999881,1669830065916,mac & cheese,omelette,8.18,8.09,-0.08999999999999986,mac & cheese,u,1286.5,1287,True,295402.5,1794.800000011921,1669830067711,1795,1287.199999988079,HRV,HRV_0088,2022-11-30 17:42:13
145,"[{'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 145, 'loaded': True, 'loadedTime': 6698.399999976158, 'positionName': 'LEFT', 'positionCoords': [204.4, 155], 'bid': 9.65}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 145, 'loaded': True, 'loadedTime': 5956.5, 'positionName': 'RIGHT', 'positionCoords': [665.6, 154.5], 'bid': 9.53}]",295403.0,1669830067712,olives,corn cob,9.65,9.53,-0.120000000000001,olives,u,1015.5,1016,True,296938.1999999881,1535.199999988079,1669830069247,1535,1016.0999999642372,HRV,HRV_0088,2022-11-30 17:42:13
146,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 146, 'loaded': True, 'loadedTime': 5809.899999976158, 'positionName': 'LEFT', 'positionCoords': [205.4, 155.5], 'bid': 8.31}, {'imgObject': {}, 'id': 'baked potato', 'src': '/static/foodstim60/baked potato.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 146, 'loaded': True, 'loadedTime': 6298.799999952316, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 8.42}]",296938.6999999881,1669830069247,hotdog w must,baked potato,8.31,8.42,0.10999999999999943,hotdog w must,u,1222.300000011921,1223,True,298678.0,1739.300000011921,1669830070987,1740,1222.800000011921,HRV,HRV_0088,2022-11-30 17:42:13
147,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 147, 'loaded': True, 'loadedTime': 6299.899999976158, 'positionName': 'LEFT', 'positionCoords': [205.4, 155.5], 'bid': 9.89}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 147, 'loaded': True, 'loadedTime': 5611.5, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155.5], 'bid': 9.93}]",298678.5,1669830070987,turkey sandwich,turkeysandwich,9.89,9.93,0.03999999999999915,turkey sandwich,u,904.2999999523163,905,True,300096.89999997616,1418.3999999761581,1669830072406,1419,905.0999999642372,HRV,HRV_0088,2022-11-30 17:42:13
148,"[{'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 148, 'loaded': True, 'loadedTime': 6011.199999988079, 'positionName': 'LEFT', 'positionCoords': [203.4, 154.5], 'bid': 9.85}, {'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 148, 'loaded': True, 'loadedTime': 7129, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 9.87}]",300097.39999997616,1669830072406,raspberries,sushi w_condiments,9.85,9.87,0.019999999999999574,sushi w_condiments,i,1016.1000000238419,1017,True,301615.6999999881,1518.300000011921,1669830073924,1518,1016.6999999880791,HRV,HRV_0088,2022-11-30 17:42:13
149,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 149, 'loaded': True, 'loadedTime': 5929.399999976158, 'positionName': 'LEFT', 'positionCoords': [205.4, 155.5], 'bid': 7.59}, {'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 149, 'loaded': True, 'loadedTime': 6610.199999988079, 'positionName': 'RIGHT', 'positionCoords': [665.6, 155], 'bid': 0.1}]",301616.59999996424,1669830073925,cantaloupe,pear,7.59,0.1,-7.49,cantaloupe,u,1347.6000000238419,1349,True,303482.0,1865.4000000357628,1669830075791,1866,1348.4000000357628,HRV,HRV_0088,2022-11-30 17:42:13
