success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,missTrial,missTrialMsg,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
,wl-rdm,10,736350,0.0-6.2-0.2,0.0,9.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,773.0999999996275,47.0,60.0,40.0,328.5366286308275,[],"[960, 540]",ColorTask,1.0,3.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,11,738583,0.0-6.3-0.3,0.0,10.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,929.8000000026077,56.0,60.0,40.0,225.2310914701386,[],"[960, 540]",ColorTask,2.0,4.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,12,740550,0.0-6.4-0.4,0.0,11.0,,,,,,,[],,,,False,,,,56.4,0.0,i,1.0,False,622.9000000022352,38.0,60.0,40.0,259.98989190254105,[],"[960, 540]",ColorTask,1.0,5.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,13,742432,0.0-6.5-0.5,0.0,12.0,,,,,,,[],,,,False,,,,87.9,1.0,u,0.0,False,568.3000000007451,35.0,60.0,40.0,238.87756801111428,[],"[960, 540]",ColorTask,0.0,6.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,14,744332,0.0-6.6-0.6,0.0,13.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,547.5,33.0,60.0,40.0,284.98746005792236,[],"[960, 540]",ColorTask,1.0,7.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,15,746466,0.0-6.7-0.7,0.0,14.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,792.7999999988824,48.0,60.0,40.0,263.73819923243775,[],"[960, 540]",ColorTask,2.0,8.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,16,748916,0.0-6.8-0.8,0.0,15.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,998.4000000003725,60.0,60.0,40.0,390.049379698032,[],"[960, 540]",ColorTask,3.0,9.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,17,751466,0.0-6.9-0.9,0.0,16.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,1184.0,72.0,60.0,40.0,270.6040710292099,[],"[960, 540]",ColorTask,4.0,10.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,18,753649,0.0-6.10-0.10,0.0,17.0,,,,,,,[],,,,False,,,,53.2,0.0,i,1.0,False,775.0,47.0,60.0,40.0,343.5960414162713,[],"[960, 540]",ColorTask,3.0,11.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,19,755965,0.0-6.11-0.11,0.0,18.0,,,,,,,[],,,,False,,,,53.2,1.0,u,0.0,False,896.0,54.0,60.0,40.0,360.49969653387495,[],"[960, 540]",ColorTask,2.0,12.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,20,758066,0.0-6.12-0.12,0.0,19.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,749.8000000026077,45.0,60.0,40.0,280.29976758802786,[],"[960, 540]",ColorTask,3.0,13.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,21,760015,0.0-6.13-0.13,0.0,20.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,667.6999999992549,41.0,60.0,40.0,201.725956411549,[],"[960, 540]",ColorTask,4.0,14.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,22,762116,0.0-6.14-0.14,0.0,21.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,664.9000000003725,40.0,60.0,40.0,375.1979842966799,[],"[960, 540]",ColorTask,5.0,15.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,23,764450,0.0-6.15-0.15,0.0,22.0,,,,,,,[],,,,False,,,,53.2,0.0,u,0.0,True,868.1999999992549,53.0,60.0,40.0,386.4230353689483,[],"[960, 540]",ColorTask,6.0,16.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,24,766566,0.0-6.16-0.16,0.0,23.0,,,,,,,[],,,,False,,,,50.0,0.0,u,0.0,True,804.2000000011176,49.0,60.0,40.0,243.658315566327,[],"[960, 540]",ColorTask,7.0,17.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,25,768599,0.0-6.17-0.17,0.0,24.0,,,,,,,[],,,,False,,,,53.2,0.0,i,1.0,False,720.5000000018626,44.0,60.0,40.0,229.6512134005802,[],"[960, 540]",ColorTask,6.0,18.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,26,770933,0.0-6.18-0.18,0.0,25.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,1023.0,62.0,60.0,40.0,240.21696677460562,[],"[960, 540]",ColorTask,7.0,19.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,27,772866,0.0-6.19-0.19,0.0,26.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,657.7999999988824,40.0,60.0,40.0,210.0144399225081,[],"[960, 540]",ColorTask,8.0,20.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,28,775133,0.0-6.20-0.20,0.0,27.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,946.9000000003725,57.0,60.0,40.0,253.13350045337936,[],"[960, 540]",ColorTask,9.0,21.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,29,777183,0.0-6.21-0.21,0.0,28.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,737.6999999992549,45.0,60.0,40.0,220.34302108718992,[],"[960, 540]",ColorTask,10.0,22.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,30,779250,0.0-6.22-0.22,0.0,29.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,608.7000000011176,37.0,60.0,40.0,392.6200954249115,[],"[960, 540]",ColorTask,11.0,23.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,31,781549,0.0-6.23-0.23,0.0,30.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,963.9000000003725,58.0,60.0,40.0,263.81875321988605,[],"[960, 540]",ColorTask,12.0,24.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,32,783650,0.0-6.24-0.24,0.0,31.0,,,,,,,[],,,,False,,,,53.2,1.0,u,0.0,False,725.7999999988824,44.0,60.0,40.0,310.6793003645316,[],"[960, 540]",ColorTask,11.0,25.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,33,785883,0.0-6.25-0.25,0.0,32.0,,,,,,,[],,,,False,,,,56.4,0.0,i,1.0,False,941.5,57.0,60.0,40.0,207.78850956913737,[],"[960, 540]",ColorTask,10.0,26.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,34,787950,0.0-6.26-0.26,0.0,33.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,730.2999999988824,44.0,60.0,40.0,262.9220623854997,[],"[960, 540]",ColorTask,11.0,27.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,35,790233,0.0-6.27-0.27,0.0,34.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,935.3999999985099,57.0,60.0,40.0,280.62651189836834,[],"[960, 540]",ColorTask,12.0,28.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,36,792733,0.0-6.28-0.28,0.0,35.0,,,,,,,[],,,,False,,,,56.4,1.0,u,0.0,False,1079.5999999996275,65.0,60.0,40.0,357.4298305647583,[],"[960, 540]",ColorTask,11.0,29.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,37,795050,0.0-6.29-0.29,0.0,36.0,,,,,,,[],,,,False,,,,53.2,1.0,i,1.0,True,1049.7999999988824,63.0,60.0,40.0,208.30651860734065,[],"[960, 540]",ColorTask,12.0,30.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,38,797152,0.0-6.30-0.30,0.0,37.0,,,,,,,[],,,,False,,,,56.4,0.0,i,1.0,False,738.4000000003725,45.0,60.0,40.0,269.36148286401306,[],"[960, 540]",ColorTask,11.0,31.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,39,799500,0.0-6.31-0.31,0.0,38.0,,,,,,,[],,,,False,,,,53.2,0.0,u,0.0,True,1064.4000000003725,64.0,60.0,40.0,217.42692466446778,[],"[960, 540]",ColorTask,12.0,32.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,40,801583,0.0-6.32-0.32,0.0,39.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,678.2999999988824,41.0,60.0,40.0,324.9409117245207,[],"[960, 540]",ColorTask,11.0,33.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,41,803750,0.0-6.33-0.33,0.0,40.0,,,,,,,[],,,,False,,,,56.4,0.0,i,1.0,False,804.7999999988824,49.0,60.0,40.0,286.14212857285304,[],"[960, 540]",ColorTask,10.0,34.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,42,806184,0.0-6.34-0.34,0.0,41.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,1078.3999999985099,65.0,60.0,40.0,272.5042674626867,[],"[960, 540]",ColorTask,11.0,35.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,43,808284,0.0-6.35-0.35,0.0,42.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,781.0999999996275,47.0,60.0,40.0,262.57794978800575,[],"[960, 540]",ColorTask,12.0,36.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,44,810167,0.0-6.36-0.36,0.0,43.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,586.3000000007451,36.0,60.0,40.0,221.0262455599599,[],"[960, 540]",ColorTask,13.0,37.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,45,812367,0.0-6.37-0.37,0.0,44.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,860.9000000003725,52.0,60.0,40.0,281.5532306469949,[],"[960, 540]",ColorTask,14.0,38.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,46,814700,0.0-6.38-0.38,0.0,45.0,,,,,,,[],,,,False,,,,73.6,0.0,u,0.0,True,957.4000000003725,58.0,60.0,40.0,294.87727960648084,[],"[960, 540]",ColorTask,15.0,39.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,47,816834,0.0-6.39-0.39,0.0,46.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,852.3999999985099,52.0,60.0,40.0,200.56899105701032,[],"[960, 540]",ColorTask,16.0,40.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,48,818966,0.0-6.40-0.40,0.0,47.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,653.4000000003725,40.0,60.0,40.0,383.8373930218347,[],"[960, 540]",ColorTask,17.0,41.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,49,820967,0.0-6.41-0.41,0.0,48.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,703.6000000014901,43.0,60.0,40.0,217.021047908146,[],"[960, 540]",ColorTask,18.0,42.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,50,823250,0.0-6.42-0.42,0.0,49.0,,,,,,,[],,,,False,,,,62.5,0.0,i,1.0,False,852.1999999992549,52.0,60.0,40.0,335.7904042039786,[],"[960, 540]",ColorTask,17.0,43.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,51,825617,0.0-6.43-0.43,0.0,50.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,1094.0999999996275,66.0,60.0,40.0,207.85024348544107,[],"[960, 540]",ColorTask,18.0,44.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,52,827717,0.0-6.44-0.44,0.0,51.0,,,,,,,[],,,,False,,,,53.2,0.0,i,1.0,False,637.6999999992549,39.0,60.0,40.0,391.4914252812482,[],"[960, 540]",ColorTask,17.0,45.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,53,829817,0.0-6.45-0.45,0.0,52.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,677.2999999988824,41.0,60.0,40.0,339.98299389872534,[],"[960, 540]",ColorTask,16.0,46.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,54,831984,0.0-6.46-0.46,0.0,53.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,761.7999999988824,46.0,60.0,40.0,321.0745638825563,[],"[960, 540]",ColorTask,17.0,47.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,55,834200,0.0-6.47-0.47,0.0,54.0,,,,,,,[],,,,False,,,,62.5,1.0,u,0.0,False,927.3999999985099,56.0,60.0,40.0,215.25568557484036,[],"[960, 540]",ColorTask,16.0,48.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,56,836250,0.0-6.48-0.48,0.0,55.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,635.8000000007451,39.0,60.0,40.0,320.3879997818718,[],"[960, 540]",ColorTask,17.0,49.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,57,838451,0.0-6.49-0.49,0.0,56.0,,,,,,,[],,,,False,,,,62.5,0.0,u,0.0,True,848.5999999996275,51.0,60.0,40.0,296.1375823981437,[],"[960, 540]",ColorTask,18.0,50.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,58,840451,0.0-6.50-0.50,0.0,57.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,714.7999999988824,43.0,60.0,40.0,230.18571645314367,[],"[960, 540]",ColorTask,19.0,51.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,59,842584,0.0-6.51-0.51,0.0,58.0,,,,,,,[],,,,False,,,,87.9,0.0,u,0.0,True,820.0999999996275,50.0,60.0,40.0,218.73014722177618,[],"[960, 540]",ColorTask,20.0,52.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,60,844868,0.0-6.52-0.52,0.0,59.0,,,,,,,[],,,,False,,,,53.2,0.0,u,0.0,True,998.2999999988824,60.0,60.0,40.0,223.59191345591518,[],"[960, 540]",ColorTask,21.0,53.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,61,847584,0.0-6.53-0.53,0.0,60.0,,,,,,,[],,,,False,,,,50.0,0.0,u,0.0,True,1337.5,81.0,60.0,40.0,297.76947348929326,[],"[960, 540]",ColorTask,22.0,54.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,62,849734,0.0-6.54-0.54,0.0,61.0,,,,,,,[],,,,False,,,,53.2,0.0,u,0.0,True,862.1999999992549,52.0,60.0,40.0,230.15798578516095,[],"[960, 540]",ColorTask,23.0,55.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,63,852151,0.0-6.55-0.55,0.0,62.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,1102.699999999255,67.0,60.0,40.0,234.26710869243894,[],"[960, 540]",ColorTask,24.0,56.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,64,854384,0.0-6.56-0.56,0.0,63.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,835.1999999992549,51.0,60.0,40.0,321.8910046837167,[],"[960, 540]",ColorTask,25.0,57.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,65,856901,0.0-6.57-0.57,0.0,64.0,,,,,,,[],,,,False,,,,50.0,1.0,i,1.0,True,1181.3999999985099,71.0,60.0,40.0,256.7356600094385,[],"[960, 540]",ColorTask,26.0,58.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,66,859151,0.0-6.58-0.58,0.0,65.0,,,,,,,[],,,,False,,,,87.9,1.0,i,1.0,True,887.6999999992549,54.0,60.0,40.0,300.37660092297017,[],"[960, 540]",ColorTask,27.0,59.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,67,861468,0.0-6.59-0.59,0.0,66.0,,,,,,,[],,,,False,,,,56.4,0.0,u,0.0,True,1024.2000000029802,62.0,60.0,40.0,207.63460149640935,[],"[960, 540]",ColorTask,28.0,60.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,68,864185,0.0-6.60-0.60,0.0,67.0,,,,,,,[],,,,False,,,,50.0,0.0,i,1.0,False,1260.0,76.0,60.0,40.0,388.1896438658209,[],"[960, 540]",ColorTask,27.0,61.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,69,866485,0.0-6.61-0.61,0.0,68.0,,,,,,,[],,,,False,,,,56.4,1.0,i,1.0,True,1042.8999999985099,63.0,60.0,40.0,201.2548197613831,[],"[960, 540]",ColorTask,28.0,62.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,70,868702,0.0-6.62-0.62,0.0,69.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,872.6000000014901,53.0,60.0,40.0,258.8381964136947,[],"[960, 540]",ColorTask,29.0,63.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,71,870668,0.0-6.63-0.63,0.0,70.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,639.5,39.0,60.0,40.0,253.9754196134054,[],"[960, 540]",ColorTask,30.0,64.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,72,872702,0.0-6.64-0.64,0.0,71.0,,,,,,,[],,,,False,,,,73.6,1.0,i,1.0,True,647.3999999985099,39.0,60.0,40.0,300.6883998909292,[],"[960, 540]",ColorTask,31.0,65.0,,,HRV,HRV_0212,2022-11-30 19:12:57
,wl-rdm,73,874802,0.0-6.65-0.65,0.0,72.0,,,,,,,[],,,,False,,,,62.5,1.0,i,1.0,True,702.4000000003725,43.0,60.0,40.0,326.19627320278846,[],"[960, 540]",ColorTask,32.0,66.0,,,HRV,HRV_0212,2022-11-30 19:12:57
