success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,16157,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0045,2022-11-30 18:20:28
,wl-check-fps,1,22137,0.0-1.0,0.0,2.0,"[32621.7, 32623.5, 32635.7, 33374.3, 33404.6, 33421.6, 33437.4, 33571.5, 33576.3, 33584.8, 33606.7, 33623.6, 33641, 33653.3, 33668.6, 33686.4, 33703.2, 33718.5, 33738, 33753.9, 33775.3, 33787, 33803.9, 33869, 33877, 33929.8, 33935.9, 33953.4, 33968.6, 33986.5, 34003.8, 34018.6, 34036.4, 34053.3, 34068.6, 34086.5, 34106.3, 34122.4, 34136.9, 34153.2, 34169.9, 34186.2, 34203.9, 34221.9, 34236.5, 34253.8, 34269, 34286.5, 34305.3, 34322.7, 34335.6, 34353.9, 34368.6, 34386.5, 34403.6, 34418.6, 34436.5, 34454.6, 34468.7, 34486.5, 34503.9, 34519.6, 34536.2, 34553, 34569.1, 34586.5, 34603.8, 34619, 34636.5, 34656.7, 34669.1, 34686.3, 34701.8, 34719, 34736.4, 34753.8, 34788.6, 34804.3, 34819.5, 34836.6, 34854.5, 34869.5, 34887.1, 34904.1, 34918.9, 34936.2, 34954.9, 34969.2, 34986.6, 35003.7, 35019.2, 35036.5, 35055.2, 35069.3, 35086.4, 35103.8, 35119.4, 35135.9, 35152.2, 35169.3, 35186.4, 35208.4, 35220.1, 35236.7, 35255.5, 35268.9, 35286.4, 35303.2, 35318.8, 35336.5, 35352.1, 35369.1, 35386.5, 35401.9, 35418.9, 35436.6, 35453.4, 35469, 35486.6, 35504.1, 35519.8, 35536.1, 35552.1, 35569.2, 35586.4, 35602.2, 35619.8, 35636.4, 35652.1, 35669.7, 35686.4, 35701.7, 35719.8, 35736.4, 35751.7, 35769.6, 35786.4, 35803.5, 35819.5, 35836.6, 35853.7, 35870.5, 35886.4, 35901.7, 35921, 35936.1, 35951.6, 35969.6, 35986.3, 36001.7, 36019.6, 36036.3, 36051.7, 36069.5, 36086.3, 36101.7, 36119.6, 36136.4, 36154.6, 36173.9, 36191.3, 36202.5, 36219.4, 36236.4, 36252.1, 36269.5, 36286.4, 36302.6, 36319.3, 36336.6, 36352.2, 36369.8, 36385.5, 36402.5, 36419.3, 36436.1, 36452.3, 36469.4, 36486.2, 36509, 36525, 36536.3, 36552.3, 36570, 36586.3, 36604.7, 36619.7, 36636.2, 36652, 36669.3, 36686.9, 36731.7, 36737.5, 36752.5, 36769.5, 36789.1, 36803, 36819.8, 36836.6, 36854.3, 36869.9, 36885, 36903.9, 36920, 36938.5, 36953.1, 36969.6, 36985.5, 37002.5, 37019.6, 37034.8, 37052.8, 37069.6, 37085.1, 37103.5, 37120.2, 37143.1, 37152.9, 37169.5, 37186.3, 37209, 37219.6, 37235.6, 37254.6, 37270.5, 37285.2, 37302.9, 37319.3, 37335.8, 37354.3, 37369.8, 37385.8, 37405.6, 37419, 37435.8, 37452.4, 37469.1, 37485, 37502.5, 37519.2, 37535.5, 37552.9, 37569.2, 37585.9, 37602.5, 37619.1, 37634.6, 37652.4, 37669.4, 37684.5, 37703.2, 37719.1, 37735.7, 37752.8, 37769.4, 37790.2, 37802.4, 37819.4, 37834.7, 37852.5, 37869, 37884.7, 37902.8, 37919.1, 37934.9, 37952.5, 37969, 37984.7, 38002.7, 38019.5, 38035.1, 38052.4, 38069.1, 38084.7, 38102.3, 38119.2, 38135.7, 38153.3, 38169.1, 38188.7, 38202.6, 38217.7, 38235.6, 38252.4, 38271.1, 38285.8, 38302.5, 38319, 38335, 38352.2, 38369, 38385, 38402.2, 38452.8, 38469.3, 38486.1, 38503.3, 38517.9, 38535.6, 38553.1]","[26.2, 1.8, 12.2, 738.6, 30.3, 17, 15.8, 134.1, 4.8, 8.5, 21.9, 16.9, 17.4, 12.3, 15.3, 17.8, 16.8, 15.3, 19.5, 15.9, 21.4, 11.7, 16.9, 65.1, 8, 52.8, 6.1, 17.5, 15.2, 17.9, 17.3, 14.8, 17.8, 16.9, 15.3, 17.9, 19.8, 16.1, 14.5, 16.3, 16.7, 16.3, 17.7, 18, 14.6, 17.3, 15.2, 17.5, 18.8, 17.4, 12.9, 18.3, 14.7, 17.9, 17.1, 15, 17.9, 18.1, 14.1, 17.8, 17.4, 15.7, 16.6, 16.8, 16.1, 17.4, 17.3, 15.2, 17.5, 20.2, 12.4, 17.2, 15.5, 17.2, 17.4, 17.4, 34.8, 15.7, 15.2, 17.1, 17.9, 15, 17.6, 17, 14.8, 17.3, 18.7, 14.3, 17.4, 17.1, 15.5, 17.3, 18.7, 14.1, 17.1, 17.4, 15.6, 16.5, 16.3, 17.1, 17.1, 22, 11.7, 16.6, 18.8, 13.4, 17.5, 16.8, 15.6, 17.7, 15.6, 17, 17.4, 15.4, 17, 17.7, 16.8, 15.6, 17.6, 17.5, 15.7, 16.3, 16, 17.1, 17.2, 15.8, 17.6, 16.6, 15.7, 17.6, 16.7, 15.3, 18.1, 16.6, 15.3, 17.9, 16.8, 17.1, 16, 17.1, 17.1, 16.8, 15.9, 15.3, 19.3, 15.1, 15.5, 18, 16.7, 15.4, 17.9, 16.7, 15.4, 17.8, 16.8, 15.4, 17.9, 16.8, 18.2, 19.3, 17.4, 11.2, 16.9, 17, 15.7, 17.4, 16.9, 16.2, 16.7, 17.3, 15.6, 17.6, 15.7, 17, 16.8, 16.8, 16.2, 17.1, 16.8, 22.8, 16, 11.3, 16, 17.7, 16.3, 18.4, 15, 16.5, 15.8, 17.3, 17.6, 44.8, 5.8, 15, 17, 19.6, 13.9, 16.8, 16.8, 17.7, 15.6, 15.1, 18.9, 16.1, 18.5, 14.6, 16.5, 15.9, 17, 17.1, 15.2, 18, 16.8, 15.5, 18.4, 16.7, 22.9, 9.8, 16.6, 16.8, 22.7, 10.6, 16, 19, 15.9, 14.7, 17.7, 16.4, 16.5, 18.5, 15.5, 16, 19.8, 13.4, 16.8, 16.6, 16.7, 15.9, 17.5, 16.7, 16.3, 17.4, 16.3, 16.7, 16.6, 16.6, 15.5, 17.8, 17, 15.1, 18.7, 15.9, 16.6, 17.1, 16.6, 20.8, 12.2, 17, 15.3, 17.8, 16.5, 15.7, 18.1, 16.3, 15.8, 17.6, 16.5, 15.7, 18, 16.8, 15.6, 17.3, 16.7, 15.6, 17.6, 16.9, 16.5, 17.6, 15.8, 19.6, 13.9, 15.1, 17.9, 16.8, 18.7, 14.7, 16.7, 16.5, 16, 17.2, 16.8, 16, 17.2, 50.6, 16.5, 16.8, 17.2, 14.6, 17.7, 17.5]",50.0,60.0,60.0,5972.4,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0045,2022-11-30 18:20:28
,wl-html-keyboard-response,2,32124,0.0-2.0-0.0,0.0,3.0,,,,,,,,7975.400000095367,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0045,2022-11-30 18:20:28
,wl-rdm,3,47197,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,1388.8999998569489,82.0,60.0,40.0,False,too_early ,3000.0,[],"[683, 384]",ColorTask_Demo,,,,,HRV,HRV_0045,2022-11-30 18:20:28
,wl-rdm,4,52129,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,857.9000000953674,52.0,60.0,40.0,False,,2000.0,[],"[683, 384]",ColorTask_Demo,,,,,HRV,HRV_0045,2022-11-30 18:20:28
,wl-html-keyboard-response,5,56916,0.0-3.0-2.0,0.0,6.0,,,,,,,,2776.899999856949,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0045,2022-11-30 18:20:28
,wl-html-keyboard-response,6,68140,0.0-4.0-0.0,0.0,7.0,,,,,,,,9215.799999952316,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0045,2022-11-30 18:20:28
,wl-html-keyboard-response,7,76409,0.0-5.0-0.0,0.0,8.0,,,,,,,,6261.700000047684,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0045,2022-11-30 18:20:28
,wl-rdm,8,79005,0.0-6.0-0.0,0.0,9.0,,,,,,,[],,,,,,62.5,0.0,u,0.0,True,1221.5999999046326,74.0,60.0,40.0,False,,315.97735015782683,[],"[683, 384]",ColorTask,1.0,1.0,,,HRV,HRV_0045,2022-11-30 18:20:28
,wl-rdm,9,81038,0.0-6.1-0.1,0.0,10.0,,,,,,,[],,,,,,53.2,1.0,i,1.0,True,687.5999999046326,42.0,60.0,40.0,False,,262.51973153367993,[],"[683, 384]",ColorTask,2.0,2.0,,,HRV,HRV_0045,2022-11-30 18:20:28
