success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,1844,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0258,2022-11-30 20:10:04
,wl-check-fps,1,6847,0.0-1.0,0.0,2.0,"[2435.3, 2447.3, 2464.3, 2481.2, 2497.3, 2514.4, 2531.3, 2547.4, 2564.3, 2581.5, 2597.5, 2614.8, 2630.4, 2647.5, 2665.8, 2680.5, 2697.4, 2714, 2731.2, 2747.9, 2764.9, 2780.5, 2797.6, 2814.5, 2830.6, 2847.6, 2864.6, 2881.2, 2898.1, 2914, 2931.1, 2947.9, 2964, 2981.1, 2998.1, 3014, 3031, 3048.1, 3064, 3081.1, 3098, 3114, 3132.4, 3148.8, 3164.7, 3180.6, 3197.3, 3214.3, 3231.3, 3247.4, 3264.1, 3281.2, 3298, 3313.9, 3331.1, 3347.9, 3364.6, 3380.6, 3398.1, 3414.1, 3431.2, 3448.2, 3464.2, 3481.1, 3498.1, 3513.8, 3531.4, 3547.4, 3564.6, 3580.6, 3597.7, 3615.2, 3631.4, 3647.3, 3664.4, 3681.4, 3697.4, 3714.4, 3730.4, 3747.4, 3763.9, 3781, 3797.9, 3815, 3831, 3847.6, 3864.7, 3880.7, 3897.6, 3914.7, 3930.5, 3947.6, 3964.6, 3980.6, 3997.7, 4014.8, 4030.8, 4047.8, 4064.8, 4081.6, 4097.6, 4114.6, 4131.4, 4148.3, 4164.3, 4181.3, 4198.3, 4215.2, 4231.2, 4248.2, 4265.2, 4281.2, 4298.2, 4315.1, 4331.1, 4348.2, 4365.3, 4381.3, 4398.2, 4414.2, 4431.1, 4448.2, 4464.1, 4481, 4497.9, 4513.7, 4530.6, 4547.7, 4563.8, 4581.6, 4598.8, 4613.9, 4631, 4647.2, 4664.2, 4681.4, 4697.8, 4714.7, 4731.5, 4747.9, 4764.4, 4781.3, 4798.3, 4815.3, 4831.3, 4848, 4863.8, 4880.9, 4898, 4915, 4931, 4947.1, 4964.8, 4980.8, 4997.8, 5014.8, 5030.9, 5047.9, 5063.8, 5080.9, 5097.9, 5113.9, 5131, 5147.9, 5163.8, 5181, 5197.1, 5214.2, 5231.3, 5248.3, 5264, 5281.1, 5297.1, 5314.6, 5330.7, 5347.8, 5363.8, 5380.7, 5397.8, 5413.8, 5430.7, 5447.8, 5464.6, 5481.2, 5498.2, 5514.1, 5531.2, 5548.2, 5564.4, 5580.4, 5597.4, 5614.5, 5630.4, 5647.4, 5664.5, 5680.4, 5698.5, 5714.6, 5730.6, 5747.2, 5764.1, 5781.1, 5797.1, 5814.2, 5831.2, 5847.1, 5864.2, 5881.1, 5897.1, 5914.2, 5930.8, 5947.5, 5964.5, 5980.5, 5997.5, 6014.5, 6030.5, 6048.1, 6064.2, 6081.1, 6098, 6113.8, 6131, 6148, 6163.9, 6180.8, 6197.9, 6214.9, 6231.4, 6247.6, 6265.2, 6281.4, 6297.2, 6314.3, 6331.4, 6347.4, 6364.4, 6382.3, 6397.3, 6414.4, 6431.3, 6448.6, 6464.6, 6480.9, 6499, 6514.5, 6531.4, 6547.4, 6563.9, 6580.7, 6597.5, 6614.7, 6631.7, 6647.6, 6664.4, 6680.5, 6697.7, 6714.7, 6731.7, 6748.6, 6764.8, 6780.7, 6797.7, 6814.7, 6830.7, 6847.7, 6864.7, 6880.7, 6898.9, 6914.8, 6930.5, 6947.2, 6964.1, 6981.3, 6998.2, 7014.2, 7031.3, 7047.3, 7064.3, 7081.3, 7097.3, 7114.4, 7131.2, 7148.3, 7164.2, 7181.2, 7197.3, 7214.3, 7231.3, 7248.5, 7264, 7281, 7298, 7314.1, 7331.1, 7347, 7364, 7381.2, 7397.6, 7415.5]","[2, 12, 17, 16.9, 16.1, 17.1, 16.9, 16.1, 16.9, 17.2, 16, 17.3, 15.6, 17.1, 18.3, 14.7, 16.9, 16.6, 17.2, 16.7, 17, 15.6, 17.1, 16.9, 16.1, 17, 17, 16.6, 16.9, 15.9, 17.1, 16.8, 16.1, 17.1, 17, 15.9, 17, 17.1, 15.9, 17.1, 16.9, 16, 18.4, 16.4, 15.9, 15.9, 16.7, 17, 17, 16.1, 16.7, 17.1, 16.8, 15.9, 17.2, 16.8, 16.7, 16, 17.5, 16, 17.1, 17, 16, 16.9, 17, 15.7, 17.6, 16, 17.2, 16, 17.1, 17.5, 16.2, 15.9, 17.1, 17, 16, 17, 16, 17, 16.5, 17.1, 16.9, 17.1, 16, 16.6, 17.1, 16, 16.9, 17.1, 15.8, 17.1, 17, 16, 17.1, 17.1, 16, 17, 17, 16.8, 16, 17, 16.8, 16.9, 16, 17, 17, 16.9, 16, 17, 17, 16, 17, 16.9, 16, 17.1, 17.1, 16, 16.9, 16, 16.9, 17.1, 15.9, 16.9, 16.9, 15.8, 16.9, 17.1, 16.1, 17.8, 17.2, 15.1, 17.1, 16.2, 17, 17.2, 16.4, 16.9, 16.8, 16.4, 16.5, 16.9, 17, 17, 16, 16.7, 15.8, 17.1, 17.1, 17, 16, 16.1, 17.7, 16, 17, 17, 16.1, 17, 15.9, 17.1, 17, 16, 17.1, 16.9, 15.9, 17.2, 16.1, 17.1, 17.1, 17, 15.7, 17.1, 16, 17.5, 16.1, 17.1, 16, 16.9, 17.1, 16, 16.9, 17.1, 16.8, 16.6, 17, 15.9, 17.1, 17, 16.2, 16, 17, 17.1, 15.9, 17, 17.1, 15.9, 18.1, 16.1, 16, 16.6, 16.9, 17, 16, 17.1, 17, 15.9, 17.1, 16.9, 16, 17.1, 16.6, 16.7, 17, 16, 17, 17, 16, 17.6, 16.1, 16.9, 16.9, 15.8, 17.2, 17, 15.9, 16.9, 17.1, 17, 16.5, 16.2, 17.6, 16.2, 15.8, 17.1, 17.1, 16, 17, 17.9, 15, 17.1, 16.9, 17.3, 16, 16.3, 18.1, 15.5, 16.9, 16, 16.5, 16.8, 16.8, 17.2, 17, 15.9, 16.8, 16.1, 17.2, 17, 17, 16.9, 16.2, 15.9, 17, 17, 16, 17, 17, 16, 18.2, 15.9, 15.7, 16.7, 16.9, 17.2, 16.9, 16, 17.1, 16, 17, 17, 16, 17.1, 16.8, 17.1, 15.9, 17, 16.1, 17, 17, 17.2, 15.5, 17, 17, 16.1, 17, 15.9, 17, 17.2, 16.4, 17.9]",60.0,61.0,59.0,4997.1,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0258,2022-11-30 20:10:04
,wl-html-keyboard-response,2,25819,0.0-2.0-0.0,0.0,3.0,,,,,,,,16953.5,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0258,2022-11-30 20:10:04
,wl-rdm,3,34012,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,2595.199999999255,156.0,59.0,40.0,False,,3000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0258,2022-11-30 20:10:04
,wl-rdm,4,39796,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,1714.0,103.0,59.0,40.0,False,,2000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0258,2022-11-30 20:10:04
,wl-html-keyboard-response,5,44322,0.0-3.0-2.0,0.0,6.0,,,,,,,,2517.7000000001863,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0258,2022-11-30 20:10:04
,wl-html-keyboard-response,6,53138,0.0-4.0-0.0,0.0,7.0,,,,,,,,6807.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0258,2022-11-30 20:10:04
,wl-html-keyboard-response,7,66277,0.0-5.0-0.0,0.0,8.0,,,,,,,,11119.700000000186,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0258,2022-11-30 20:10:04
,wl-rdm,8,70661,0.0-6.0-0.0,0.0,8.0,,,,,,,[],,,,,,73.6,1.0,i,,,3486.2000000001863,176.0,59.0,40.0,True,RT_timeout ,273.80186961148274,[],"[960, 540]",ColorTask,-1.0,1.0,,,HRV,HRV_0258,2022-11-30 20:10:04
,wl-rdm,9,74946,0.0-6.1-0.1,0.0,8.0,,,,,,,[],,,,,,73.6,0.0,,,,,176.0,59.0,40.0,True,RT_timeout ,212.14363196859864,[],"[960, 540]",ColorTask,-2.0,2.0,,,HRV,HRV_0258,2022-11-30 20:10:04
,wl-rdm,10,76029,0.0-6.2-0.2,0.0,8.0,,,,,,,[],,,,,,56.4,1.0,u,,,174.0,0.0,59.0,40.0,True,too_early ,346.64422264647715,[],"[960, 540]",ColorTask,-3.0,3.0,,,HRV,HRV_0258,2022-11-30 20:10:04
,wl-rdm,11,80346,0.0-6.3-0.3,0.0,8.0,,,,,,,[],,,,,,87.9,1.0,i,,,3441.4000000003725,176.0,59.0,40.0,True,RT_timeout ,230.75495079619535,[],"[960, 540]",ColorTask,-4.0,4.0,,,HRV,HRV_0258,2022-11-30 20:10:04
,wl-rdm,12,84728,0.0-6.4-0.4,0.0,8.0,,,,,,,[],,,,,,56.4,1.0,i,,,3402.4999999990687,176.0,59.0,40.0,True,RT_timeout ,267.6580665747071,[],"[960, 540]",ColorTask,-5.0,5.0,,,HRV,HRV_0258,2022-11-30 20:10:04
,wl-rdm,13,89162,0.0-6.5-0.5,0.0,8.0,,,,,,,[],,,,,,73.6,1.0,i,,,3345.899999999441,176.0,59.0,40.0,True,RT_timeout ,328.5391414667189,[],"[960, 540]",ColorTask,-6.0,6.0,,,HRV,HRV_0258,2022-11-30 20:10:04
,wl-rdm,14,93511,0.0-6.6-0.6,0.0,8.0,,,,,,,[],,,,,,73.6,1.0,i,,,3442.4999999990687,176.0,59.0,40.0,True,RT_timeout ,264.3041613161885,[],"[960, 540]",ColorTask,-7.0,7.0,,,HRV,HRV_0258,2022-11-30 20:10:04
,wl-rdm,15,97878,0.0-6.7-0.7,0.0,8.0,,,,,,,[],,,,,,56.4,0.0,u,,,3435.5000000009313,176.0,59.0,40.0,True,RT_timeout ,268.1735495202768,[],"[960, 540]",ColorTask,-8.0,8.0,,,HRV,HRV_0258,2022-11-30 20:10:04
,wl-rdm,16,102312,0.0-6.8-0.8,0.0,8.0,,,,,,,[],,,,,,56.4,1.0,i,,,3370.600000000559,176.0,59.0,40.0,True,RT_timeout ,346.63509380899126,[],"[960, 540]",ColorTask,-9.0,9.0,,,HRV,HRV_0258,2022-11-30 20:10:04
