trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,selected,rsp,rt,rt_UNIX,receivedResponse,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,rt_perfnow,exp,subjectId,date
27,"[{'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 2479.600000023842, 'positionName': 'LEFT', 'positionCoords': [326.28, 226.5], 'bid': 8.67}, {'imgObject': {}, 'id': 'veggieswithdip', 'src': '/static/foodstim60/veggieswithdip.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 2470, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227.5], 'bid': 7.6}]",46961.5,1669843999182,corn cob,veggieswithdip,8.67,7.6,-1.0700000000000003,veggieswithdip,i,1031.6000000238419,1032,True,48507.700000047684,1546.2000000476837,1669844000728,1546,1032.1000000238419,HRV,HRV_0303,2022-11-30 21:37:06
28,"[{'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 2479.8000000715256, 'positionName': 'LEFT', 'positionCoords': [326.28, 226.5], 'bid': 6.0200000000000005}, {'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 2282.100000023842, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227.5], 'bid': 5.87}]",48507.90000009537,1669844000728,raspberries,chicken nuggets2,6.0200000000000005,5.87,-0.15000000000000036,chicken nuggets2,i,837.2999999523163,838,True,49857.60000002384,1349.6999999284744,1669844002078,1350,837.6999999284744,HRV,HRV_0303,2022-11-30 21:37:06
29,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 2471.600000023842, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 7.13}, {'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 2273, 'positionName': 'RIGHT', 'positionCoords': [798.72, 226.5], 'bid': 6.7700000000000005}]",49857.800000071526,1669844002078,cocktailshrimp,Grapes,7.13,6.7700000000000005,-0.35999999999999943,cocktailshrimp,u,1170.1000000238419,1170,True,51540.200000047684,1682.3999999761581,1669844003760,1682,1170.5,HRV,HRV_0303,2022-11-30 21:37:06
30,"[{'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 2284.600000023842, 'positionName': 'LEFT', 'positionCoords': [328.28, 227], 'bid': 0.15}, {'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 2481.8000000715256, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 7.85}]",51540.40000009537,1669844003760,edamame,roastedpotatoes,0.15,7.85,7.699999999999999,roastedpotatoes,i,683.0999999046326,684,True,52728.60000002384,1188.1999999284744,1669844004949,1189,683.5999999046326,HRV,HRV_0303,2022-11-30 21:37:06
31,"[{'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 2284.600000023842, 'positionName': 'LEFT', 'positionCoords': [328.28, 227], 'bid': 0.15}, {'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 2349.3000000715256, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227.5], 'bid': 0}]",52728.700000047684,1669844004949,edamame,avocado,0.15,0.0,-0.15,avocado,i,1026,1026,True,54263.800000071526,1535.1000000238419,1669844006484,1535,1026.5,HRV,HRV_0303,2022-11-30 21:37:06
32,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 2334.9000000953674, 'positionName': 'LEFT', 'positionCoords': [327.28, 227.5], 'bid': 0}, {'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 2492.600000023842, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 0.11}]",54264.10000002384,1669844006484,omelette,seaweed,0.0,0.11,0.11,omelette,u,817.5,818,True,55593.5,1329.3999999761581,1669844007813,1329,817.8999999761581,HRV,HRV_0303,2022-11-30 21:37:06
33,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 2261.9000000953674, 'positionName': 'LEFT', 'positionCoords': [326.28, 226.5], 'bid': 7.85}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 2499.2000000476837, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227.5], 'bid': 9.83}]",55593.60000002384,1669844007814,rigatoni,ice cream sundae 002,7.85,9.83,1.9800000000000004,ice cream sundae 002,i,729.8999999761581,730,True,56835.200000047684,1241.6000000238419,1669844009055,1241,730.3000000715256,HRV,HRV_0303,2022-11-30 21:37:06
34,"[{'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 2277.600000023842, 'positionName': 'LEFT', 'positionCoords': [327.28, 226.5], 'bid': 4.38}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 2256.4000000953674, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 7.91}]",56835.40000009537,1669844009055,cherries,banana,4.38,7.91,3.5300000000000002,banana,i,1049.5999999046326,1051,True,58403.700000047684,1568.2999999523163,1669844010624,1569,1050.0,HRV,HRV_0303,2022-11-30 21:37:06
35,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 2466.8000000715256, 'positionName': 'LEFT', 'positionCoords': [327.28, 226.5], 'bid': 7.51}, {'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 2431.600000023842, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 7.86}]",58403.90000009537,1669844010624,rigatoni and sauce,chickenfingers,7.51,7.86,0.35000000000000053,chickenfingers,i,951.1999999284744,952,True,59861.800000071526,1457.8999999761581,1669844012082,1458,951.5999999046326,HRV,HRV_0303,2022-11-30 21:37:06
36,"[{'imgObject': {}, 'id': 'kiwi', 'src': '/static/foodstim60/kiwi.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 2502.5, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 6.09}, {'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 2273.4000000953674, 'positionName': 'RIGHT', 'positionCoords': [798.72, 226.5], 'bid': 6.7700000000000005}]",59862.10000002384,1669844012082,kiwi,Grapes,6.09,6.7700000000000005,0.6800000000000006,Grapes,i,590.8000000715256,591,True,60963.90000009537,1101.8000000715256,1669844013184,1102,591.1000000238419,HRV,HRV_0303,2022-11-30 21:37:06
37,"[{'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 2354.2000000476837, 'positionName': 'LEFT', 'positionCoords': [326.28, 226.5], 'bid': 0.1}, {'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 2467.100000023842, 'positionName': 'RIGHT', 'positionCoords': [798.72, 226.5], 'bid': 7.51}]",60964.10000002384,1669844013184,mango,rigatoni and sauce,0.1,7.51,7.41,rigatoni and sauce,i,1138.8999999761581,1139,True,62610.0,1645.8999999761581,1669844014830,1646,1139.3000000715256,HRV,HRV_0303,2022-11-30 21:37:06
38,"[{'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 2287.8000000715256, 'positionName': 'LEFT', 'positionCoords': [328.28, 227.5], 'bid': 8.45}, {'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 2418.9000000953674, 'positionName': 'RIGHT', 'positionCoords': [798.72, 226.5], 'bid': 10}]",62610.10000002384,1669844014830,turkeysandwich,grilled chicken strips,8.45,10.0,1.5500000000000007,turkeysandwich,u,1101.1000000238419,1102,True,64221.200000047684,1611.1000000238419,1669844016441,1611,1101.5,HRV,HRV_0303,2022-11-30 21:37:06
39,"[{'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 2432.600000023842, 'positionName': 'LEFT', 'positionCoords': [327.28, 227.5], 'bid': 8.89}, {'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 2506.3000000715256, 'positionName': 'RIGHT', 'positionCoords': [798.72, 226.5], 'bid': 9.44}]",64221.300000071526,1669844016441,luckycharms,tacos,8.89,9.44,0.5499999999999989,luckycharms,u,769.6000000238419,770,True,65499.300000071526,1278.0,1669844017719,1278,770.0,HRV,HRV_0303,2022-11-30 21:37:06
40,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 2467.2000000476837, 'positionName': 'LEFT', 'positionCoords': [327.28, 226.5], 'bid': 7.51}, {'imgObject': {}, 'id': 'fruitsalad', 'src': '/static/foodstim60/fruitsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 2506.9000000953674, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 6.7700000000000005}]",65499.5,1669844017720,rigatoni and sauce,fruitsalad,7.51,6.7700000000000005,-0.7399999999999993,fruitsalad,i,789.3000000715256,789,True,66799.5,1300.0,1669844019020,1300,789.9000000953674,HRV,HRV_0303,2022-11-30 21:37:06
41,"[{'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 2507.100000023842, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 0.03}, {'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 2355, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 0.13}]",66799.80000007153,1669844019020,shreddedwheatwithmilk,sushi w_condiments,0.03,0.13,0.1,shreddedwheatwithmilk,u,764.7999999523163,765,True,68070.70000004768,1270.8999999761581,1669844020291,1271,765.1999999284744,HRV,HRV_0303,2022-11-30 21:37:06
42,"[{'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 2390.8000000715256, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 7.83}, {'imgObject': {}, 'id': 'sushi w_condiments', 'src': '/static/foodstim60/sushi w_condiments.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 2374.600000023842, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 0.13}]",68070.90000009537,1669844020291,mac & cheese,sushi w_condiments,7.83,0.13,-7.7,mac & cheese,u,580.8999999761581,581,True,69167.40000009537,1096.5,1669844021387,1096,581.3999999761581,HRV,HRV_0303,2022-11-30 21:37:06
43,"[{'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 2310.2000000476837, 'positionName': 'LEFT', 'positionCoords': [328.28, 227.5], 'bid': 7.76}, {'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 2422.4000000953674, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 8.75}]",69167.60000002384,1669844021388,hotdog w must,burrito,7.76,8.75,0.9900000000000002,burrito,i,1022,1022,True,70697.70000004768,1530.1000000238419,1669844022918,1530,1022.3999999761581,HRV,HRV_0303,2022-11-30 21:37:06
44,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 2422.5, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 8.75}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 2479.600000023842, 'positionName': 'RIGHT', 'positionCoords': [798.72, 226.5], 'bid': 8.67}]",70698.10000002384,1669844022918,burrito,corn cob,8.75,8.67,-0.08000000000000007,burrito,u,794.3999999761581,795,True,71999.0,1300.8999999761581,1669844024219,1301,794.8000000715256,HRV,HRV_0303,2022-11-30 21:37:06
45,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 2335.3000000715256, 'positionName': 'LEFT', 'positionCoords': [327.28, 227.5], 'bid': 0}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 2522, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 0.03}]",71999.20000004768,1669844024219,omelette,shreddedwheatwithmilk,0.0,0.03,0.03,omelette,u,1119.7000000476837,1120,True,73626.80000007153,1627.6000000238419,1669844025847,1628,1120.0,HRV,HRV_0303,2022-11-30 21:37:06
46,"[{'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 2523.4000000953674, 'positionName': 'LEFT', 'positionCoords': [327.28, 227], 'bid': 0.26}, {'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 2275.5, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 6.83}]",73627.10000002384,1669844025847,cherry tomato,apple slices,0.26,6.83,6.57,apple slices,i,647,648,True,74790.5,1163.3999999761581,1669844027011,1164,647.3999999761581,HRV,HRV_0303,2022-11-30 21:37:06
47,"[{'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 2284.3000000715256, 'positionName': 'LEFT', 'positionCoords': [328.28, 227], 'bid': 0.15}, {'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 2496, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 0.11}]",74790.70000004768,1669844027011,edamame,seaweed,0.15,0.11,-0.039999999999999994,seaweed,i,674.7000000476837,675,True,75972.40000009537,1181.7000000476837,1669844028192,1181,675.1000000238419,HRV,HRV_0303,2022-11-30 21:37:06
48,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 2523.7000000476837, 'positionName': 'LEFT', 'positionCoords': [326.28, 226.5], 'bid': 5}, {'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 2375.3000000715256, 'positionName': 'RIGHT', 'positionCoords': [798.72, 226.5], 'bid': 5.44}]",75972.60000002384,1669844028193,raisin bran w milk,salad w chicken,5.0,5.44,0.4400000000000004,salad w chicken,i,944.8999999761581,945,True,77427.20000004768,1454.6000000238419,1669844029647,1454,945.3999999761581,HRV,HRV_0303,2022-11-30 21:37:06
49,"[{'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 2338.3000000715256, 'positionName': 'LEFT', 'positionCoords': [328.28, 227], 'bid': 7.35}, {'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 2272.5, 'positionName': 'RIGHT', 'positionCoords': [798.72, 226.5], 'bid': 6.7700000000000005}]",77427.40000009537,1669844029647,orange slices,Grapes,7.35,6.7700000000000005,-0.5799999999999992,orange slices,u,619.0999999046326,620,True,78555.40000009537,1128.0,1669844030776,1129,619.5,HRV,HRV_0303,2022-11-30 21:37:06
50,"[{'imgObject': {}, 'id': 'Tribe humus pita', 'src': '/static/foodstim60/Tribe humus pita.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 2530, 'positionName': 'LEFT', 'positionCoords': [326.28, 226.5], 'bid': 4.14}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 2523.3000000715256, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 0.26}]",78555.70000004768,1669844030776,Tribe humus pita,cherry tomato,4.14,0.26,-3.88,Tribe humus pita,u,1279.6000000238419,1280,True,80353.20000004768,1797.5,1669844032573,1797,1280.1000000238419,HRV,HRV_0303,2022-11-30 21:37:06
51,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 2530.8000000715256, 'positionName': 'LEFT', 'positionCoords': [328.28, 227], 'bid': 7.08}, {'imgObject': {}, 'id': 'bagel plain', 'src': '/static/foodstim60/bagel plain.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 2531, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 6.84}]",80353.30000007153,1669844032573,cheerios,bagel plain,7.08,6.84,-0.2400000000000002,bagel plain,i,792,793,True,81653.20000004768,1299.8999999761581,1669844033873,1300,792.3999999761581,HRV,HRV_0303,2022-11-30 21:37:06
52,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 2308.100000023842, 'positionName': 'LEFT', 'positionCoords': [328.28, 227.5], 'bid': 0.03}, {'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 2284.5, 'positionName': 'RIGHT', 'positionCoords': [798.72, 227], 'bid': 0.15}]",81653.40000009537,1669844033873,cantaloupe,edamame,0.03,0.15,0.12,cantaloupe,u,970.2999999523163,971,True,83130.90000009537,1477.5,1669844035351,1478,970.7999999523163,HRV,HRV_0303,2022-11-30 21:37:06
53,"[{'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 2426.5, 'positionName': 'LEFT', 'positionCoords': [328.28, 227.5], 'bid': 7.87}, {'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 2258.9000000953674, 'positionName': 'RIGHT', 'positionCoords': [798.72, 226.5], 'bid': 7.85}]",83131.10000002384,1669844035351,burger,rigatoni,7.87,7.85,-0.020000000000000462,burger,u,797.2000000476837,798,True,84446.0,1314.8999999761581,1669844036666,1315,797.7000000476837,HRV,HRV_0303,2022-11-30 21:37:06
