trialN,QuestionNum,Question,Answer,QuestionRating,AnswerRating,exp,subjectId,date
0.0,96,The electric eel is native only to what continent?,South America,64,100,HRV,HRV_0112,2022-11-30 18:08:40
1.0,415,"Who said: ""I'm the president of the United States and I'm not going to eat any more broccoli""? ",George H.W. Bush ,Know,NaN,HRV,HRV_0112,2022-11-30 18:08:40
2.0,342,"Which insect, one of the fastest, can fly at speeds up to 60 mph? ",Dragonflies,87,98,HRV,HRV_0112,2022-11-30 18:08:40
3.0,127,What actor campaigned against helmet laws until he was almost killed in a helmetless 1988 motorcycle accident?,Gary Busey,74,98,HRV,HRV_0112,2022-11-30 18:08:40
4.0,289,What was the name of the plane Buddy Holly died in?  ,American Pie,Know,NaN,HRV,HRV_0112,2022-11-30 18:08:40
5.0,22,"Arno Penzias and Robert Wilson shared a Nobel Prize for accidentally discovering ""CMB,"" leftover radiation from what?",The Big Bang,49,98,HRV,HRV_0112,2022-11-30 18:08:40
6.0,408,What snack food is an ingredient in the explosive dynamite?  ,Peanuts ,98,86,HRV,HRV_0112,2022-11-30 18:08:40
7.0,448,Vitamin A is largely available in natural food sources with which colour?,Bright red,61,94,HRV,HRV_0112,2022-11-30 18:08:40
8.0,32,"Currently, only the queen of Spain and Belgium and the grand duchess of Luxembourg hold the privlege of wearing white when they visit whom?",The Pope,63,98,HRV,HRV_0112,2022-11-30 18:08:40
9.0,298,"What word for mud bricks comes to us from the ancient Egyptian word ""dbt""? ",Adobe,49,74,HRV,HRV_0112,2022-11-30 18:08:40
