success,trial_type,trial_index,time_elapsed,internal_node_id,missTrial,missTrialMsg,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,3553,0.0-0.0,True,undefinedblurEvent ,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0131,2022-11-30 18:22:12
,wl-check-fps,1,8545,0.0-1.0,,,0.0,1.0,"[4080.8, 4083.3, 4099.9, 4116.5, 4133.2, 4149.9, 4166.6, 4183.2, 4199.9, 4216.6, 4233.5, 4250.1, 4266.8, 4283.5, 4300, 4316.8, 4333.4, 4350.1, 4366.9, 4383.6, 4400.2, 4417.1, 4433.8, 4450.3, 4467, 4483.6, 4500.4, 4517.1, 4534.6, 4550.4, 4567.1, 4583.8, 4600.2, 4617, 4633.7, 4650.3, 4667.1, 4683.7, 4700.4, 4717.1, 4733.8, 4750.4, 4767.2, 4783.9, 4800.5, 4817.2, 4833.8, 4850.6, 4867.2, 4883.8, 4900.5, 4917.2, 4933.9, 4950.6, 4967.2, 4984, 5000.7, 5017.5, 5034.1, 5050.9, 5067.4, 5084, 5100.7, 5117.5, 5134.1, 5150.8, 5167.5, 5184.2, 5200.8, 5217.4, 5234.1, 5250.8, 5267.5, 5284.1, 5300.8, 5317.6, 5334.2, 5351, 5367.6, 5384.2, 5400.9, 5417.7, 5434.3, 5450.9, 5467.7, 5484.3, 5501, 5517.7, 5534.7, 5551.1, 5567.8, 5584.4, 5601.1, 5617.8, 5634.4, 5651.1, 5667.9, 5684.5, 5701.3, 5717.8, 5734.6, 5751.2, 5767.9, 5784.5, 5801.3, 5817.9, 5834.7, 5851.3, 5868, 5884.6, 5901.4, 5918, 5934.7, 5952.7, 5968, 5984.7, 6001.5, 6018.1, 6034.8, 6051.4, 6068.1, 6085, 6101.6, 6118.3, 6134.9, 6151.5, 6168.3, 6184.9, 6201.6, 6218.4, 6234.9, 6251.7, 6268.4, 6285, 6301.8, 6318.3, 6335.1, 6351.7, 6368.4, 6385.1, 6401.7, 6418.5, 6435.1, 6451.8, 6468.5, 6485.1, 6501.9, 6518.5, 6535.5, 6551.8, 6568.5, 6585.2, 6601.9, 6618.6, 6635.3, 6652, 6668.7, 6685.4, 6702, 6718.7, 6735.4, 6752, 6768.7, 6785.4, 6802.1, 6818.8, 6835.5, 6852.2, 6868.8, 6885.4, 6902.2, 6918.9, 6935.5, 6952.2, 6968.9, 6985.6, 7002.4, 7018.9, 7035.6, 7052.4, 7069.1, 7085.7, 7102.4, 7119, 7135.8, 7152.4, 7169.1, 7185.8, 7202.4, 7219.1, 7235.7, 7252.4, 7269.1, 7285.8, 7302.6, 7319.2, 7335.9, 7352.5, 7369.3, 7385.9, 7402.7, 7419.2, 7436, 7452.6, 7469.3, 7486, 7502.6, 7519.4, 7536, 7552.7, 7569.4, 7586.1, 7602.7, 7619.4, 7636.1, 7652.8, 7669.5, 7686.2, 7702.8, 7719.5, 7736.2, 7752.8, 7769.6, 7786.3, 7802.9, 7819.6, 7836.3, 7853, 7869.6, 7886.4, 7903, 7919.7, 7936.4, 7953, 7969.7, 7986.4, 8003, 8019.7, 8036.6, 8053.1, 8069.9, 8086.6, 8103.1, 8119.8, 8136.6, 8153.3, 8169.9, 8186.6, 8203.2, 8220, 8236.6, 8253.4, 8270, 8286.7, 8303.3, 8320, 8336.7, 8353.3, 8370.1, 8386.8, 8403.4, 8420.1, 8436.8, 8453.5, 8470.1, 8486.8, 8503.5, 8520.1, 8536.9, 8553.4, 8570.2, 8587, 8603.6, 8620.2, 8636.9, 8653.6, 8670.3, 8687.1, 8703.7, 8720.3, 8737.1, 8753.7, 8770.3, 8787, 8803.8, 8820.4, 8837.1, 8853.8, 8870.4, 8887, 8903.8, 8920.5, 8937.3, 8953.8, 8970.7, 8987.3, 9004, 9020.6, 9037.2, 9054]","[0.8, 2.5, 16.6, 16.6, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.9, 16.6, 16.7, 16.7, 16.5, 16.8, 16.6, 16.7, 16.8, 16.7, 16.6, 16.9, 16.7, 16.5, 16.7, 16.6, 16.8, 16.7, 17.5, 15.8, 16.7, 16.7, 16.4, 16.8, 16.7, 16.6, 16.8, 16.6, 16.7, 16.7, 16.7, 16.6, 16.8, 16.7, 16.6, 16.7, 16.6, 16.8, 16.6, 16.6, 16.7, 16.7, 16.7, 16.7, 16.6, 16.8, 16.7, 16.8, 16.6, 16.8, 16.5, 16.6, 16.7, 16.8, 16.6, 16.7, 16.7, 16.7, 16.6, 16.6, 16.7, 16.7, 16.7, 16.6, 16.7, 16.8, 16.6, 16.8, 16.6, 16.6, 16.7, 16.8, 16.6, 16.6, 16.8, 16.6, 16.7, 16.7, 17, 16.4, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.8, 16.6, 16.8, 16.5, 16.8, 16.6, 16.7, 16.6, 16.8, 16.6, 16.8, 16.6, 16.7, 16.6, 16.8, 16.6, 16.7, 18, 15.3, 16.7, 16.8, 16.6, 16.7, 16.6, 16.7, 16.9, 16.6, 16.7, 16.6, 16.6, 16.8, 16.6, 16.7, 16.8, 16.5, 16.8, 16.7, 16.6, 16.8, 16.5, 16.8, 16.6, 16.7, 16.7, 16.6, 16.8, 16.6, 16.7, 16.7, 16.6, 16.8, 16.6, 17, 16.3, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.7, 16.7, 16.7, 16.7, 16.6, 16.6, 16.8, 16.7, 16.6, 16.7, 16.7, 16.7, 16.8, 16.5, 16.7, 16.8, 16.7, 16.6, 16.7, 16.6, 16.8, 16.6, 16.7, 16.7, 16.6, 16.7, 16.6, 16.7, 16.7, 16.7, 16.8, 16.6, 16.7, 16.6, 16.8, 16.6, 16.8, 16.5, 16.8, 16.6, 16.7, 16.7, 16.6, 16.8, 16.6, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.8, 16.7, 16.6, 16.7, 16.7, 16.7, 16.6, 16.8, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.9, 16.5, 16.8, 16.7, 16.5, 16.7, 16.8, 16.7, 16.6, 16.7, 16.6, 16.8, 16.6, 16.8, 16.6, 16.7, 16.6, 16.7, 16.7, 16.6, 16.8, 16.7, 16.6, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.8, 16.5, 16.8, 16.8, 16.6, 16.6, 16.7, 16.7, 16.7, 16.8, 16.6, 16.6, 16.8, 16.6, 16.6, 16.7, 16.8, 16.6, 16.7, 16.7, 16.6, 16.6, 16.8, 16.7, 16.8, 16.5, 16.9, 16.6, 16.7, 16.6, 16.6, 16.8]",60.0,61.0,60.0,4990.6,[],,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0131,2022-11-30 18:22:12
,wl-html-keyboard-response,2,27802,0.0-2.0-0.0,True,undefinedblurEvent ,0.0,1.0,,,,,,,,17248.0,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0131,2022-11-30 18:22:12
,wl-rdm,3,35233,0.0-3.0-0.0,False,,0.0,2.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,1876.1999999955297,113.0,60.0,40.0,3000.0,[],"[1280, 720]",ColorTask_Demo,,,,,HRV,HRV_0131,2022-11-30 18:22:12
,wl-rdm,4,40087,0.0-3.0-1.0,False,,0.0,3.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,797.2000000029802,48.0,60.0,40.0,2000.0,[],"[1280, 720]",ColorTask_Demo,,,,,HRV,HRV_0131,2022-11-30 18:22:12
,wl-html-keyboard-response,5,46497,0.0-3.0-2.0,,,0.0,4.0,,,,,,,,4406.300000000745,0.0,1,,,,,,,,,,,,,,,,,,,,HRV,HRV_0131,2022-11-30 18:22:12
,wl-html-keyboard-response,6,54796,0.0-4.0-0.0,,,0.0,5.0,,,,,,,,6287.89999999851,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0131,2022-11-30 18:22:12
,wl-html-keyboard-response,7,62385,0.0-5.0-0.0,,,0.0,6.0,,,,,,,,5580.60000000149,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0131,2022-11-30 18:22:12
,wl-rdm,8,64290,0.0-6.0-0.0,False,,0.0,7.0,,,,,,,[],,,,,,56.4,0.0,u,0.0,True,535.3000000007451,33.0,60.0,40.0,312.73230162991854,[],"[1280, 720]",ColorTask,1.0,1.0,,,HRV,HRV_0131,2022-11-30 18:22:12
,wl-rdm,9,66925,0.0-6.1-0.1,False,,0.0,8.0,,,,,,,[],,,,,,53.2,0.0,u,0.0,True,1292.300000000745,78.0,60.0,40.0,279.04643047402965,[],"[1280, 720]",ColorTask,2.0,2.0,,,HRV,HRV_0131,2022-11-30 18:22:12
