trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,trialEvents,selected,rt,rt_UNIX,rt_perfnow,receivedResponse,rsp,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,exp,subjectId,date
10,"[{'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 10, 'loaded': True, 'loadedTime': 250521, 'positionName': 'LEFT', 'positionCoords': [510.6, 263.5], 'bid': 5.45}, {'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 10, 'loaded': True, 'loadedTime': 250525.20000004768, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263.5], 'bid': 2.54}]",250515.90000009537,1669836882292,pear,cheerios,5.45,2.54,-2.91,,pear,953.5,953,953.7000000476837,True,u,251981.5,1465.5999999046326,1669836883757,1465,HRV,HRV_0231,2022-11-30 19:39:41
11,"[{'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 11, 'loaded': True, 'loadedTime': 251989.79999995232, 'positionName': 'LEFT', 'positionCoords': [510.6, 263], 'bid': 7.88}, {'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 11, 'loaded': True, 'loadedTime': 251994.40000009537, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263], 'bid': 7.84}]",251982.20000004768,1669836883758,salad w chicken,cherries,7.88,7.84,-0.040000000000000036,,salad w chicken,993.4000000953674,994,993.5999999046326,True,u,253494.29999995232,1512.0999999046326,1669836885270,1512,HRV,HRV_0231,2022-11-30 19:39:41
12,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 12, 'loaded': True, 'loadedTime': 253499.40000009537, 'positionName': 'LEFT', 'positionCoords': [512.6, 264], 'bid': 4.53}, {'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 12, 'loaded': True, 'loadedTime': 253505.29999995232, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263.5], 'bid': 5}]",253494.70000004768,1669836885270,ice cream sundae 002,apple slices,4.53,5.0,0.46999999999999975,,ice cream sundae 002,1375.5,1376,1375.7999999523163,True,u,255387.40000009537,1892.7000000476837,1669836887163,1893,HRV,HRV_0231,2022-11-30 19:39:41
13,"[{'imgObject': {}, 'id': 'cheerios', 'src': '/static/foodstim60/cheerios.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 13, 'loaded': True, 'loadedTime': 255392, 'positionName': 'LEFT', 'positionCoords': [512.6, 263.5], 'bid': 2.54}, {'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 13, 'loaded': True, 'loadedTime': 255392.40000009537, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263.5], 'bid': 2.37}]",255387.79999995232,1669836887164,cheerios,seaweed,2.54,2.37,-0.16999999999999993,,cheerios,1039.7000000476837,1039,1039.8000001907349,True,u,256943.29999995232,1555.5,1669836888719,1555,HRV,HRV_0231,2022-11-30 19:39:41
14,"[{'imgObject': {}, 'id': 'edamame', 'src': '/static/foodstim60/edamame.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 14, 'loaded': True, 'loadedTime': 256948, 'positionName': 'LEFT', 'positionCoords': [512.6, 263.5], 'bid': 4.07}, {'imgObject': {}, 'id': 'seaweed', 'src': '/static/foodstim60/seaweed.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 14, 'loaded': True, 'loadedTime': 256951.90000009537, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263.5], 'bid': 2.37}]",256943.79999995232,1669836888720,edamame,seaweed,4.07,2.37,-1.7000000000000002,,edamame,763.4000000953674,763,763.7000000476837,True,u,258222.60000014305,1278.8000001907349,1669836889998,1278,HRV,HRV_0231,2022-11-30 19:39:41
15,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 15, 'loaded': True, 'loadedTime': 258229.5, 'positionName': 'LEFT', 'positionCoords': [511.6, 263], 'bid': 4.97}, {'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 15, 'loaded': True, 'loadedTime': 258233.20000004768, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263], 'bid': 3.95}]",258223.20000004768,1669836889999,grilled chicken strips,rigatoni and sauce,4.97,3.95,-1.0199999999999996,,grilled chicken strips,1526.2999999523163,1526,1526.5,True,u,260265.29999995232,2042.0999999046326,1669836892041,2042,HRV,HRV_0231,2022-11-30 19:39:41
16,"[{'imgObject': {}, 'id': 'rigatoni', 'src': '/static/foodstim60/rigatoni.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 16, 'loaded': True, 'loadedTime': 260270.70000004768, 'positionName': 'LEFT', 'positionCoords': [510.6, 263], 'bid': 0.58}, {'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 16, 'loaded': True, 'loadedTime': 260275.79999995232, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263], 'bid': 1.83}]",260265.70000004768,1669836892042,rigatoni,raisin bran w milk,0.58,1.83,1.25,,raisin bran w milk,996.2000000476837,996,996.5,True,i,261777.40000009537,1511.7000000476837,1669836893553,1511,HRV,HRV_0231,2022-11-30 19:39:41
17,"[{'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 17, 'loaded': True, 'loadedTime': 261782.60000014305, 'positionName': 'LEFT', 'positionCoords': [512.6, 264], 'bid': 4.73}, {'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 17, 'loaded': True, 'loadedTime': 261783.10000014305, 'positionName': 'RIGHT', 'positionCoords': [998.4, 264], 'bid': 4.53}]",261777.79999995232,1669836893554,cantaloupe,ice cream sundae 002,4.73,4.53,-0.20000000000000018,,ice cream sundae 002,1193.1000001430511,1193,1193.3000001907349,True,i,263501.60000014305,1723.8000001907349,1669836895277,1723,HRV,HRV_0231,2022-11-30 19:39:41
18,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 18, 'loaded': True, 'loadedTime': 263508, 'positionName': 'LEFT', 'positionCoords': [511.6, 263.5], 'bid': 8.44}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 18, 'loaded': True, 'loadedTime': 263513.40000009537, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263], 'bid': 4.55}]",263502.0,1669836895278,chickenfingers,corn cob,8.44,4.55,-3.8899999999999997,,chickenfingers,1064.2000000476837,1064,1064.5,True,u,265082.40000009537,1580.4000000953674,1669836896858,1580,HRV,HRV_0231,2022-11-30 19:39:41
19,"[{'imgObject': {}, 'id': 'turkey sandwich', 'src': '/static/foodstim60/turkey sandwich.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 19, 'loaded': True, 'loadedTime': 265087.7999999523, 'positionName': 'LEFT', 'positionCoords': [512.6, 264], 'bid': 5.0200000000000005}, {'imgObject': {}, 'id': 'corn cob', 'src': '/static/foodstim60/corn cob.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 19, 'loaded': True, 'loadedTime': 265088.7999999523, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263], 'bid': 4.55}]",265082.7999999523,1669836896859,turkey sandwich,corn cob,5.0200000000000005,4.55,-0.47000000000000064,,turkey sandwich,1254.7000000476837,1254,1254.8000001907349,True,u,266844.10000014305,1761.3000001907349,1669836898620,1761,HRV,HRV_0231,2022-11-30 19:39:41
20,"[{'imgObject': {}, 'id': 'avocado', 'src': '/static/foodstim60/avocado.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 20, 'loaded': True, 'loadedTime': 266855.10000014305, 'positionName': 'LEFT', 'positionCoords': [512.6, 264], 'bid': 7.29}, {'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 20, 'loaded': True, 'loadedTime': 266860.10000014305, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263.5], 'bid': 5.88}]",266844.7000000477,1669836898620,avocado,roastedpotatoes,7.29,5.88,-1.4100000000000001,,avocado,2186.5999999046326,2187,2186.9000000953674,True,u,269547.2999999523,2702.5999999046326,1669836901323,2703,HRV,HRV_0231,2022-11-30 19:39:41
21,"[{'imgObject': {}, 'id': 'sweetpotato', 'src': '/static/foodstim60/sweetpotato.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 21, 'loaded': True, 'loadedTime': 269553.60000014305, 'positionName': 'LEFT', 'positionCoords': [511.6, 263.5], 'bid': 3.6}, {'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 21, 'loaded': True, 'loadedTime': 269558, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263], 'bid': 3.95}]",269547.60000014305,1669836901323,sweetpotato,rigatoni and sauce,3.6,3.95,0.3500000000000001,,rigatoni and sauce,966.3999998569489,967,966.5,True,i,271018.2999999523,1470.6999998092651,1669836902794,1471,HRV,HRV_0231,2022-11-30 19:39:41
22,"[{'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 22, 'loaded': True, 'loadedTime': 271024.10000014305, 'positionName': 'LEFT', 'positionCoords': [511.6, 263.5], 'bid': 3.14}, {'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 22, 'loaded': True, 'loadedTime': 271028.60000014305, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263.5], 'bid': 2.35}]",271018.7000000477,1669836902794,popsicles,granola w milk,3.14,2.35,-0.79,,granola w milk,1222.7000000476837,1223,1222.7999999523163,True,i,272751.2999999523,1732.5999999046326,1669836904527,1733,HRV,HRV_0231,2022-11-30 19:39:41
23,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 23, 'loaded': True, 'loadedTime': 272757.7000000477, 'positionName': 'LEFT', 'positionCoords': [511.6, 263.5], 'bid': 8.44}, {'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 23, 'loaded': True, 'loadedTime': 272762.10000014305, 'positionName': 'RIGHT', 'positionCoords': [998.4, 264], 'bid': 6.12}]",272751.60000014305,1669836904527,chickenfingers,eggsalad,8.44,6.12,-2.3199999999999994,,chickenfingers,1560.0999999046326,1560,1560.2999999523163,True,u,274817.10000014305,2065.5,1669836906593,2066,HRV,HRV_0231,2022-11-30 19:39:41
24,"[{'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 24, 'loaded': True, 'loadedTime': 274824.2000000477, 'positionName': 'LEFT', 'positionCoords': [512.6, 263.5], 'bid': 5.88}, {'imgObject': {}, 'id': 'turkeysandwich', 'src': '/static/foodstim60/turkeysandwich.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 24, 'loaded': True, 'loadedTime': 274828.40000009537, 'positionName': 'RIGHT', 'positionCoords': [998.4, 264], 'bid': 3.12}]",274817.60000014305,1669836906593,roastedpotatoes,turkeysandwich,5.88,3.12,-2.76,,roastedpotatoes,1603.2999999523163,1604,1603.5999999046326,True,u,276933.5,2115.899999856949,1669836908709,2116,HRV,HRV_0231,2022-11-30 19:39:41
25,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 25, 'loaded': True, 'loadedTime': 276939.7999999523, 'positionName': 'LEFT', 'positionCoords': [511.6, 263.5], 'bid': 8.44}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 25, 'loaded': True, 'loadedTime': 276946.2999999523, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263.5], 'bid': 8.66}]",276934.0,1669836908710,chickenfingers,mac & cheese,8.44,8.66,0.22000000000000064,,mac & cheese,1180.2000000476837,1180,1180.4000000953674,True,i,278626.5,1692.5,1669836910402,1692,HRV,HRV_0231,2022-11-30 19:39:41
26,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 26, 'loaded': True, 'loadedTime': 278631.7000000477, 'positionName': 'LEFT', 'positionCoords': [511.6, 263.5], 'bid': 8.82}, {'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 26, 'loaded': True, 'loadedTime': 278632.2000000477, 'positionName': 'RIGHT', 'positionCoords': [998.4, 263.5], 'bid': 8.44}]",278626.90000009537,1669836910403,burrito,chickenfingers,8.82,8.44,-0.3800000000000008,,burrito,1074.0,1074,1074.2000000476837,True,u,280211.40000009537,1584.5,1669836911987,1584,HRV,HRV_0231,2022-11-30 19:39:41
