success,trial_type,trial_index,time_elapsed,internal_node_id,missTrial,missTrialMsg,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,23491,0.0-0.0,True,undefinedblurEvent ,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-check-fps,1,35903,0.0-1.0,,,0.0,1.0,"[31542.7, 31558.7, 31575, 31591.9, 31608.8, 31625, 31642, 31658.9, 31675.2, 31692.2, 31709, 31724.8, 31741.9, 31758.8, 31774.9, 31792.1, 31808.7, 31825.6, 31842.1, 31859, 31875.7, 31894, 31910.8, 31927.7, 31944.9, 31961.5, 31978.1, 31994.8, 32009.9, 32031, 32047.7, 32062, 32076.7, 32097.6, 32129.6, 32161.9, 32170.1, 32180.2, 32193.6, 32209.2, 32226.8, 32242.9, 32260.3, 32275.3, 32292.7, 32309.6, 32325.9, 32342.9, 32359.8, 32377, 32393, 32409.8, 32426.9, 32443.5, 32460.1, 32477.4, 32493.5, 32510.5, 32526.4, 32543.4, 32559.7, 32576.5, 32593.5, 32609.7, 32653.2, 32658.7, 32687.4, 32700.2, 32711.2, 32726.9, 32743.6, 32759.8, 32777.6, 32794, 32810.7, 32826.8, 32843.5, 32860.4, 32876.6, 32893.4, 32911.6, 32926.7, 32943.5, 32960.4, 32976.8, 32993.5, 33009.4, 33026.4, 33043.4, 33059.5, 33076.7, 33094.4, 33110.4, 33126.7, 33143.8, 33161.1, 33176.3, 33193.6, 33210.3, 33226.7, 33244, 33260.3, 33276.7, 33293.8, 33309.9, 33327.1, 33343.9, 33359.9, 33377.1, 33394.1, 33410.9, 33427.1, 33444, 33460.9, 33477.8, 33493.9, 33510.8, 33527, 33544, 33559.8, 33577.1, 33594.1, 33610.8, 33627.1, 33643.9, 33660.6, 33676.7, 33694.5, 33711.7, 33727.9, 33744.8, 33760.7, 33778, 33794.7, 33811.7, 33827.8, 33844.2, 33861.4, 33878.3, 33894.4, 33910.4, 33928.5, 33944.9, 33961.5, 33977.7, 33994.4, 34011.4, 34027.6, 34044.4, 34061.3, 34078, 34093.8, 34111.1, 34127.8, 34144.8, 34161.8, 34178.8, 34194.7, 34211, 34227.9, 34244.7, 34261.8, 34278.7, 34294.8, 34311.3, 34328, 34343.9, 34361.9, 34378.8, 34393.9, 34411.9, 34428, 34444.9, 34461.1, 34479.1, 34495.9, 34511.1, 34528.1, 34545.8, 34561.9, 34578.1, 34596, 34611, 34628.2, 34645, 34661, 34678.2, 34695.3, 34711, 34729, 34744.7, 34761.8, 34778.2, 34794.9, 34811.8, 34827.9, 34845, 34862.8, 34877.9, 34895, 34911.9, 34927.8, 34945.2, 34961.9, 34979.8, 34995, 35011.8, 35028.7, 35045.8, 35062.8, 35079.7, 35095.7, 35112, 35128.9, 35145.8, 35162.4, 35179.3, 35196.4, 35212.4, 35228.7, 35245.5, 35263.4, 35278.4, 35295.5, 35312.4, 35328.7, 35345.6, 35363.3, 35379.4, 35395.7, 35412.6, 35428.9, 35445.7, 35462.6, 35478.8, 35495.7, 35513.7, 35529, 35546.6, 35563.6, 35578.9, 35596, 35612.8, 35629.7, 35646.1, 35663.7, 35678.9, 35696.2, 35713.7, 35729.9, 35746, 35762.3, 35780.6, 35795.8, 35812.8, 35829.9, 35846.1, 35863.7, 35879.8, 35896.1, 35913.5, 35929.6, 35945.7, 35962.8, 35979.8, 35996.1, 36013.7, 36030.7, 36046.1, 36063.8, 36079.7, 36096, 36113.7, 36129.8, 36146.8, 36163.1, 36179.9, 36196.1, 36213.3, 36230, 36246.8, 36263.7, 36280.7, 36297.7, 36313.7, 36329.9, 36347.5, 36362.7, 36379.8, 36396.8, 36412.5, 36430.2, 36447.1, 36467.7, 36480.2, 36497.2, 36513.3, 36530.2, 36547, 36563.5]","[17, 16, 16.3, 16.9, 16.9, 16.2, 17, 16.9, 16.3, 17, 16.8, 15.8, 17.1, 16.9, 16.1, 17.2, 16.6, 16.9, 16.5, 16.9, 16.7, 18.3, 16.8, 16.9, 17.2, 16.6, 16.6, 16.7, 15.1, 21.1, 16.7, 14.3, 14.7, 20.9, 32, 32.3, 8.2, 10.1, 13.4, 15.6, 17.6, 16.1, 17.4, 15, 17.4, 16.9, 16.3, 17, 16.9, 17.2, 16, 16.8, 17.1, 16.6, 16.6, 17.3, 16.1, 17, 15.9, 17, 16.3, 16.8, 17, 16.2, 43.5, 5.5, 28.7, 12.8, 11, 15.7, 16.7, 16.2, 17.8, 16.4, 16.7, 16.1, 16.7, 16.9, 16.2, 16.8, 18.2, 15.1, 16.8, 16.9, 16.4, 16.7, 15.9, 17, 17, 16.1, 17.2, 17.7, 16, 16.3, 17.1, 17.3, 15.2, 17.3, 16.7, 16.4, 17.3, 16.3, 16.4, 17.1, 16.1, 17.2, 16.8, 16, 17.2, 17, 16.8, 16.2, 16.9, 16.9, 16.9, 16.1, 16.9, 16.2, 17, 15.8, 17.3, 17, 16.7, 16.3, 16.8, 16.7, 16.1, 17.8, 17.2, 16.2, 16.9, 15.9, 17.3, 16.7, 17, 16.1, 16.4, 17.2, 16.9, 16.1, 16, 18.1, 16.4, 16.6, 16.2, 16.7, 17, 16.2, 16.8, 16.9, 16.7, 15.8, 17.3, 16.7, 17, 17, 17, 15.9, 16.3, 16.9, 16.8, 17.1, 16.9, 16.1, 16.5, 16.7, 15.9, 18, 16.9, 15.1, 18, 16.1, 16.9, 16.2, 18, 16.8, 15.2, 17, 17.7, 16.1, 16.2, 17.9, 15, 17.2, 16.8, 16, 17.2, 17.1, 15.7, 18, 15.7, 17.1, 16.4, 16.7, 16.9, 16.1, 17.1, 17.8, 15.1, 17.1, 16.9, 15.9, 17.4, 16.7, 17.9, 15.2, 16.8, 16.9, 17.1, 17, 16.9, 16, 16.3, 16.9, 16.9, 16.6, 16.9, 17.1, 16, 16.3, 16.8, 17.9, 15, 17.1, 16.9, 16.3, 16.9, 17.7, 16.1, 16.3, 16.9, 16.3, 16.8, 16.9, 16.2, 16.9, 18, 15.3, 17.6, 17, 15.3, 17.1, 16.8, 16.9, 16.4, 17.6, 15.2, 17.3, 17.5, 16.2, 16.1, 16.3, 18.3, 15.2, 17, 17.1, 16.2, 17.6, 16.1, 16.3, 17.4, 16.1, 16.1, 17.1, 17, 16.3, 17.6, 17, 15.4, 17.7, 15.9, 16.3, 17.7, 16.1, 17, 16.3, 16.8, 16.2, 17.2, 16.7, 16.8, 16.9, 17, 17, 16, 16.2, 17.6, 15.2, 17.1, 17, 15.7, 17.7, 16.9, 20.6, 12.5, 17, 16.1, 16.9, 16.8, 16.5]",60.0,60.0,59.0,5054.6,[],,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-html-keyboard-response,2,45954,0.0-2.0-0.0,,,0.0,2.0,,,,,,,,8043.300000190735,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,3,53236,0.0-3.0-0.0,False,,0.0,3.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,1716.7999999523163,103.0,59.0,40.0,3000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,4,58658,0.0-3.0-1.0,False,,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,1367.5,82.0,59.0,40.0,2000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-html-keyboard-response,5,89499,0.0-3.0-2.0,True,undefinedblurEvent ,0.0,4.0,,,,,,,,28833.200000047684,0.0,1,,,,,,,,,,,,,,,,,,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-html-keyboard-response,6,97043,0.0-4.0-0.0,,,0.0,5.0,,,,,,,,5539.099999904633,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-html-keyboard-response,7,106275,0.0-5.0-0.0,,,0.0,6.0,,,,,,,,7229.200000047684,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,8,108675,0.0-6.0-0.0,False,,0.0,7.0,,,,,,,[],,,,,,73.6,0.0,u,0.0,True,946.7999999523163,55.0,59.0,40.0,388.310869531512,[],"[960, 540]",ColorTask,1.0,1.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,9,111193,0.0-6.1-0.1,False,,0.0,8.0,,,,,,,[],,,,,,62.5,1.0,i,1.0,True,1149.2000000476837,69.0,59.0,40.0,301.47521990614666,[],"[960, 540]",ColorTask,2.0,2.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,10,113364,0.0-6.2-0.2,False,,0.0,9.0,,,,,,,[],,,,,,87.9,1.0,i,1.0,True,862.8999998569489,52.0,59.0,40.0,237.35948194933007,[],"[960, 540]",ColorTask,3.0,3.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,11,115349,0.0-6.3-0.3,False,,0.0,10.0,,,,,,,[],,,,,,87.9,0.0,u,0.0,True,588.7999999523163,36.0,59.0,40.0,319.64906936352645,[],"[960, 540]",ColorTask,4.0,4.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,12,117273,0.0-6.4-0.4,False,,0.0,11.0,,,,,,,[],,,,,,62.5,1.0,i,1.0,True,613.8999998569489,38.0,59.0,40.0,239.72225566315848,[],"[960, 540]",ColorTask,5.0,5.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,13,119252,0.0-6.5-0.5,False,,0.0,12.0,,,,,,,[],,,,,,73.6,0.0,i,1.0,False,593.6999998092651,36.0,59.0,40.0,325.55972040964303,[],"[960, 540]",ColorTask,4.0,6.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,14,121487,0.0-6.6-0.6,False,,0.0,13.0,,,,,,,[],,,,,,50.0,1.0,u,0.0,False,889.2000000476837,54.0,59.0,40.0,256.0059503999375,[],"[960, 540]",ColorTask,3.0,7.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,15,123673,0.0-6.7-0.7,False,,0.0,14.0,,,,,,,[],,,,,,56.4,0.0,u,0.0,True,814.3000001907349,49.0,59.0,40.0,306.5824550623875,[],"[960, 540]",ColorTask,4.0,8.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,16,125860,0.0-6.8-0.8,False,,0.0,15.0,,,,,,,[],,,,,,87.9,1.0,i,1.0,True,776.1000001430511,46.0,59.0,40.0,334.1259437356258,[],"[960, 540]",ColorTask,5.0,9.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,17,128161,0.0-6.9-0.9,False,,0.0,16.0,,,,,,,[],,,,,,56.4,1.0,i,1.0,True,974.0999999046326,59.0,59.0,40.0,254.12178323932955,[],"[960, 540]",ColorTask,6.0,10.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,18,130078,0.0-6.10-0.10,False,,0.0,17.0,,,,,,,[],,,,,,87.9,0.0,u,0.0,True,641.1999998092651,39.0,59.0,40.0,215.1640736380757,[],"[960, 540]",ColorTask,7.0,11.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,19,132281,0.0-6.11-0.11,False,,0.0,18.0,,,,,,,[],,,,,,53.2,0.0,i,1.0,False,760.0,45.0,59.0,40.0,362.6962978475138,[],"[960, 540]",ColorTask,6.0,12.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,20,134574,0.0-6.12-0.12,False,,0.0,19.0,,,,,,,[],,,,,,56.4,0.0,u,0.0,True,949.9000000953674,58.0,59.0,40.0,265.42096462651494,[],"[960, 540]",ColorTask,7.0,13.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,21,136796,0.0-6.13-0.13,False,,0.0,20.0,,,,,,,[],,,,,,50.0,0.0,i,1.0,False,823.2000000476837,48.0,59.0,40.0,314.0198848690546,[],"[960, 540]",ColorTask,6.0,14.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,22,139021,0.0-6.14-0.14,False,,0.0,21.0,,,,,,,[],,,,,,50.0,1.0,i,1.0,True,904.2000000476837,55.0,59.0,40.0,265.5379543352681,[],"[960, 540]",ColorTask,7.0,15.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,23,141707,0.0-6.15-0.15,False,,0.0,22.0,,,,,,,[],,,,,,50.0,1.0,u,0.0,False,1357.3999998569489,82.0,59.0,40.0,255.53111853674181,[],"[960, 540]",ColorTask,6.0,16.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,24,143828,0.0-6.16-0.16,False,,0.0,23.0,,,,,,,[],,,,,,73.6,1.0,i,1.0,True,821.2999999523163,50.0,59.0,40.0,228.25339237212157,[],"[960, 540]",ColorTask,7.0,17.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,25,146116,0.0-6.17-0.17,False,,0.0,24.0,,,,,,,[],,,,,,87.9,0.0,u,0.0,True,1010.0,60.0,59.0,40.0,204.7642114987622,[],"[960, 540]",ColorTask,8.0,18.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,26,148385,0.0-6.18-0.18,False,,0.0,25.0,,,,,,,[],,,,,,56.4,0.0,u,0.0,True,934.9999997615814,56.0,59.0,40.0,248.37789934200282,[],"[960, 540]",ColorTask,9.0,19.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,27,150422,0.0-6.19-0.19,False,,0.0,26.0,,,,,,,[],,,,,,73.6,0.0,u,0.0,True,667.0999999046326,41.0,59.0,40.0,292.82494438542386,[],"[960, 540]",ColorTask,10.0,20.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,28,152801,0.0-6.20-0.20,False,,0.0,27.0,,,,,,,[],,,,,,53.2,0.0,i,1.0,False,1089.2000000476837,66.0,59.0,40.0,224.47392122181589,[],"[960, 540]",ColorTask,9.0,21.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,29,155120,0.0-6.21-0.21,False,,0.0,28.0,,,,,,,[],,,,,,53.2,1.0,i,1.0,True,842.3000001907349,51.0,59.0,40.0,393.1517597614861,[],"[960, 540]",ColorTask,10.0,22.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,30,157639,0.0-6.22-0.22,False,,0.0,29.0,,,,,,,[],,,,,,56.4,1.0,i,1.0,True,1106.6000001430511,67.0,59.0,40.0,341.14826325409206,[],"[960, 540]",ColorTask,11.0,23.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,31,160009,0.0-6.23-0.23,False,,0.0,30.0,,,,,,,[],,,,,,56.4,1.0,i,1.0,True,997.7000000476837,60.0,59.0,40.0,297.42187622678034,[],"[960, 540]",ColorTask,12.0,24.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,32,162144,0.0-6.24-0.24,False,,0.0,31.0,,,,,,,[],,,,,,56.4,1.0,i,1.0,True,789.5,48.0,59.0,40.0,267.7309293441349,[],"[960, 540]",ColorTask,13.0,25.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,33,164530,0.0-6.25-0.25,False,,0.0,32.0,,,,,,,[],,,,,,50.0,0.0,u,0.0,True,923.0999999046326,56.0,59.0,40.0,381.4440036894854,[],"[960, 540]",ColorTask,14.0,26.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,34,167183,0.0-6.26-0.26,False,,0.0,33.0,,,,,,,[],,,,,,50.0,1.0,i,1.0,True,1339.5000002384186,79.0,59.0,40.0,246.7086326493495,[],"[960, 540]",ColorTask,15.0,27.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,35,169150,0.0-6.27-0.27,False,,0.0,34.0,,,,,,,[],,,,,,73.6,1.0,i,1.0,True,645.0,39.0,59.0,40.0,263.97650673764014,[],"[960, 540]",ColorTask,16.0,28.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,36,171239,0.0-6.28-0.28,False,,0.0,35.0,,,,,,,[],,,,,,73.6,1.0,i,1.0,True,719.0000002384186,43.0,59.0,40.0,295.23891647102425,[],"[960, 540]",ColorTask,17.0,29.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,37,173889,0.0-6.29-0.29,False,,0.0,36.0,,,,,,,[],,,,,,73.6,0.0,u,0.0,True,1262.3999998569489,77.0,59.0,40.0,320.8360230258158,[],"[960, 540]",ColorTask,18.0,30.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,38,175975,0.0-6.30-0.30,False,,0.0,37.0,,,,,,,[],,,,,,73.6,1.0,i,1.0,True,679.3999998569489,39.0,59.0,40.0,328.302773106259,[],"[960, 540]",ColorTask,19.0,31.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,39,178209,0.0-6.31-0.31,False,,0.0,38.0,,,,,,,[],,,,,,53.2,0.0,i,1.0,False,875.8999998569489,52.0,59.0,40.0,305.8119225413494,[],"[960, 540]",ColorTask,18.0,32.0,,,HRV,HRV_0231,2022-11-30 19:49:50
,wl-rdm,40,180062,0.0-6.32-0.32,False,,0.0,39.0,,,,,,,[],,,,,,73.6,1.0,i,1.0,True,560.8999998569489,34.0,59.0,40.0,222.76022204373325,[],"[960, 540]",ColorTask,19.0,33.0,,,HRV,HRV_0231,2022-11-30 19:49:50
