trialN,stimuli,question,trialStartTime,trialStartTime_UNIX,stimulus1,trialEvents,rt,receivedResponse,rating,trialEndTime,trialDuration,stimulus1Loaded,exp,subjectId,date
0,"[{'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 0, 'loaded': True, 'loadedTime': 5069.0999999940395, 'positionName': 'CENTER', 'positionCoords': [563.5, 156]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,4994.399999991059,1669839981880,apple slices,"[{'event': 'fullscreenchange', 'details': 'fullscreenexit', 'performance time': 5037.79999999702, 'date time': 1669839981923}]",3840.6000000089407,True,6.75,8835.0,3840.6000000089407,True,HRV,HRV_0296,2022-11-30 20:28:51
1,"[{'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 1, 'loaded': True, 'loadedTime': 8856.5, 'positionName': 'CENTER', 'positionCoords': [563.5, 156]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,8844.39999999106,1669839985730,orange slices,,1969.9000000059605,True,7.36,10814.29999999702,1969.9000000059605,True,HRV,HRV_0296,2022-11-30 20:28:51
2,"[{'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 2, 'loaded': True, 'loadedTime': 10829.79999999702, 'positionName': 'CENTER', 'positionCoords': [563, 156]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,10817.699999988079,1669839987703,cherry tomato,,3191.300000011921,True,1.58,14009.0,3191.300000011921,True,HRV,HRV_0296,2022-11-30 20:28:51
3,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 3, 'loaded': True, 'loadedTime': 14023.5, 'positionName': 'CENTER', 'positionCoords': [563.5, 156.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,14012.09999999404,1669839990898,ice cream sundae 002,,2116.7000000029802,True,4.1,16128.79999999702,2116.7000000029802,True,HRV,HRV_0296,2022-11-30 20:28:51
4,"[{'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 4, 'loaded': True, 'loadedTime': 16143.199999988079, 'positionName': 'CENTER', 'positionCoords': [562.5, 155.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,16132.59999999404,1669839993018,raspberries,,1945.2999999970198,True,5.44,18077.89999999106,1945.2999999970198,True,HRV,HRV_0296,2022-11-30 20:28:51
5,"[{'imgObject': {}, 'id': 'granola w milk', 'src': '/static/foodstim60/granola w milk.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 5, 'loaded': True, 'loadedTime': 18089.89999999106, 'positionName': 'CENTER', 'positionCoords': [563, 156]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,18081.09999999404,1669839994967,granola w milk,,1995.5,True,6.0600000000000005,20076.59999999404,1995.5,True,HRV,HRV_0296,2022-11-30 20:28:51
6,"[{'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 6, 'loaded': True, 'loadedTime': 20090.89999999106, 'positionName': 'CENTER', 'positionCoords': [563.5, 156.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,20080.19999998808,1669839996966,eggs,,2387.1000000089407,True,4.63,22467.29999999702,2387.1000000089407,True,HRV,HRV_0296,2022-11-30 20:28:51
7,"[{'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'NaN', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 7, 'loaded': True, 'loadedTime': 22482.89999999106, 'positionName': 'CENTER', 'positionCoords': [563, 156]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,22470.59999999404,1669839999357,popsicles,,2096.4000000059605,True,4.28,24567.0,2096.4000000059605,True,HRV,HRV_0296,2022-11-30 20:28:51
8,"[{'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'NaN', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 8, 'loaded': True, 'loadedTime': 24587, 'positionName': 'CENTER', 'positionCoords': [563.5, 156]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,24571.09999999404,1669840001457,roastedpotatoes,,2075.2999999970198,True,7.34,26646.39999999106,2075.2999999970198,True,HRV,HRV_0296,2022-11-30 20:28:51
9,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'NaN', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.8, 'rescaleHeight': True, 'trialN': 9, 'loaded': True, 'loadedTime': 26662.39999999106, 'positionName': 'CENTER', 'positionCoords': [562.5, 155.5]}]",Rate how much you want to eat this food from 0 (least) to 10 (most).,26650.19999998808,1669840003536,raisin bran w milk,,2156.0,True,6.32,28806.19999998808,2156.0,True,HRV,HRV_0296,2022-11-30 20:28:51
