success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,2308,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-check-fps,1,7487,0.0-1.0,0.0,2.0,"[3633.5, 3649.2, 3666.1, 3682.8, 3699.2, 3716, 3732.5, 3750.3, 3771.4, 3784.3, 3800.8, 3815.9, 3832.9, 3849.2, 3865.8, 3882.5, 3899.1, 3916.1, 3933, 3949.6, 3966.3, 3983.9, 3999.9, 4016.2, 4033.3, 4049.2, 4065.8, 4082.5, 4099, 4116, 4133, 4149.8, 4166.6, 4183.6, 4199.7, 4216.4, 4233.2, 4249.8, 4268.3, 4283.7, 4299.6, 4316.9, 4333.4, 4350, 4366.2, 4382.8, 4399.5, 4416.6, 4433, 4449.5, 4466.7, 4483.4, 4500.3, 4516.3, 4533.2, 4549.7, 4566.5, 4583.4, 4599.8, 4616.7, 4633.4, 4650.6, 4668, 4683.8, 4699.5, 4715.8, 4732.5, 4749.3, 4765.8, 4782.5, 4799.1, 4815.8, 4833.7, 4849.9, 4866.9, 4883.2, 4900.4, 4916.8, 4933.2, 4949.8, 4966.5, 4983.5, 4999.8, 5016.6, 5033.5, 5050, 5066.6, 5083.7, 5099.9, 5116.4, 5133.2, 5149.9, 5166.6, 5183.4, 5199.8, 5216.7, 5233.7, 5250.7, 5267.3, 5284.5, 5301.7, 5317, 5335.7, 5350.1, 5366.9, 5383.9, 5400.2, 5417.2, 5433.9, 5450.1, 5467.2, 5483.5, 5500, 5517, 5534.4, 5551.4, 5566.7, 5584.1, 5600.2, 5618.3, 5634.7, 5650.4, 5667.1, 5683.6, 5699.8, 5716.8, 5733.3, 5750, 5766.5, 5783.9, 5800.5, 5817.1, 5833.4, 5849.9, 5866.8, 5883.6, 5904.8, 5920.1, 5932.6, 5949.1, 5965.9, 5982.6, 5999.2, 6016, 6033.3, 6050.2, 6066.6, 6088.8, 6102.9, 6117.6, 6132.6, 6149.2, 6165.9, 6182.7, 6199.2, 6215.9, 6232.8, 6249.3, 6266.2, 6283.4, 6301.6, 6316.9, 6334.3, 6350.1, 6367, 6383.5, 6400.3, 6416.7, 6433.6, 6450.3, 6467.9, 6484.3, 6500.6, 6516.9, 6533.5, 6550.5, 6566.8, 6583.7, 6600.5, 6616.1, 6632.7, 6649.2, 6666.1, 6682.5, 6699.2, 6716, 6734.1, 6749.4, 6766.1, 6782.7, 6799.9, 6817, 6833.7, 6850.2, 6867.8, 6886.4, 6899.9, 6917, 6933.5, 6950.1, 6968, 6983.6, 7000.2, 7016.6, 7033.7, 7049.9, 7067.4, 7083.9, 7100.2, 7116.6, 7134.1, 7150.2, 7166.6, 7183.3, 7200, 7216.7, 7233.4, 7250.3, 7267.6, 7284.5, 7301.1, 7317, 7334, 7350.4, 7527.7, 7537.1, 7552.9, 7570, 7587.3, 7603.2, 7619.6, 7636.7, 7650.7, 7667, 7702.1, 7719.4, 7736.3, 7752.1, 7769.1, 7785.6, 7801.9, 7817.3, 7835.5, 7853.2, 7869.8, 7887, 7905.1, 7921.2, 7935.8, 7949.6, 7967.6, 7984.1, 8001.1, 8016.4, 8033.6, 8050.2, 8067.3, 8083.1, 8100.1, 8116.7, 8133.4, 8150.2, 8166.8, 8184.2, 8200.5, 8217.7, 8234.6, 8250.6, 8267.4, 8283.4, 8300.1, 8316.8, 8333.6, 8350.4, 8367, 8383.8, 8400.3, 8417, 8433.8, 8450.4, 8467, 8482.8, 8501.2, 8516.3, 8532.9, 8549.5, 8566.7, 8583.5, 8600.3, 8617.8, 8633.9, 8650.8, 8667, 8684.3, 8700.1, 8717, 8733.5, 8750.2, 8766.7, 8785.3]","[5.7, 15.7, 16.9, 16.7, 16.4, 16.8, 16.5, 17.8, 21.1, 12.9, 16.5, 15.1, 17, 16.3, 16.6, 16.7, 16.6, 17, 16.9, 16.6, 16.7, 17.6, 16, 16.3, 17.1, 15.9, 16.6, 16.7, 16.5, 17, 17, 16.8, 16.8, 17, 16.1, 16.7, 16.8, 16.6, 18.5, 15.4, 15.9, 17.3, 16.5, 16.6, 16.2, 16.6, 16.7, 17.1, 16.4, 16.5, 17.2, 16.7, 16.9, 16, 16.9, 16.5, 16.8, 16.9, 16.4, 16.9, 16.7, 17.2, 17.4, 15.8, 15.7, 16.3, 16.7, 16.8, 16.5, 16.7, 16.6, 16.7, 17.9, 16.2, 17, 16.3, 17.2, 16.4, 16.4, 16.6, 16.7, 17, 16.3, 16.8, 16.9, 16.5, 16.6, 17.1, 16.2, 16.5, 16.8, 16.7, 16.7, 16.8, 16.4, 16.9, 17, 17, 16.6, 17.2, 17.2, 15.3, 18.7, 14.4, 16.8, 17, 16.3, 17, 16.7, 16.2, 17.1, 16.3, 16.5, 17, 17.4, 17, 15.3, 17.4, 16.1, 18.1, 16.4, 15.7, 16.7, 16.5, 16.2, 17, 16.5, 16.7, 16.5, 17.4, 16.6, 16.6, 16.3, 16.5, 16.9, 16.8, 21.2, 15.3, 12.5, 16.5, 16.8, 16.7, 16.6, 16.8, 17.3, 16.9, 16.4, 22.2, 14.1, 14.7, 15, 16.6, 16.7, 16.8, 16.5, 16.7, 16.9, 16.5, 16.9, 17.2, 18.2, 15.3, 17.4, 15.8, 16.9, 16.5, 16.8, 16.4, 16.9, 16.7, 17.6, 16.4, 16.3, 16.3, 16.6, 17, 16.3, 16.9, 16.8, 15.6, 16.6, 16.5, 16.9, 16.4, 16.7, 16.8, 18.1, 15.3, 16.7, 16.6, 17.2, 17.1, 16.7, 16.5, 17.6, 18.6, 13.5, 17.1, 16.5, 16.6, 17.9, 15.6, 16.6, 16.4, 17.1, 16.2, 17.5, 16.5, 16.3, 16.4, 17.5, 16.1, 16.4, 16.7, 16.7, 16.7, 16.7, 16.9, 17.3, 16.9, 16.6, 15.9, 17, 16.4, 177.3, 9.4, 15.8, 17.1, 17.3, 15.9, 16.4, 17.1, 14, 16.3, 35.1, 17.3, 16.9, 15.8, 17, 16.5, 16.3, 15.4, 18.2, 17.7, 16.6, 17.2, 18.1, 16.1, 14.6, 13.8, 18, 16.5, 17, 15.3, 17.2, 16.6, 17.1, 15.8, 17, 16.6, 16.7, 16.8, 16.6, 17.4, 16.3, 17.2, 16.9, 16, 16.8, 16, 16.7, 16.7, 16.8, 16.8, 16.6, 16.8, 16.5, 16.7, 16.8, 16.6, 16.6, 15.8, 18.4, 15.1, 16.6, 16.6, 17.2, 16.8, 16.8, 17.5, 16.1, 16.9, 16.2, 17.3, 15.8, 16.9, 16.5, 16.7, 16.5, 18.6]",58.0,67.0,60.0,5172.5,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-html-keyboard-response,2,26021,0.0-2.0-0.0,0.0,3.0,,,,,,,,16519.19999998808,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-rdm,3,33085,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,1483.0,89.0,60.0,40.0,False,,3000.0,[],"[683, 384]",ColorTask_Demo,,,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-rdm,4,37751,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,557.2000000178814,34.0,60.0,40.0,False,,2000.0,[],"[683, 384]",ColorTask_Demo,,,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-html-keyboard-response,5,46060,0.0-3.0-2.0,0.0,6.0,,,,,,,,6299.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-html-keyboard-response,6,55173,0.0-4.0-0.0,0.0,7.0,,,,,,,,7102.300000011921,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-html-keyboard-response,7,81709,0.0-5.0-0.0,0.0,8.0,,,,,,,,24528.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-rdm,8,83867,0.0-6.0-0.0,0.0,9.0,,,,,,,[],,,,,,53.2,1.0,i,1.0,True,827.0,50.0,60.0,40.0,False,,262.04034722988325,[],"[683, 384]",ColorTask,1.0,1.0,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-rdm,9,86300,0.0-6.1-0.1,0.0,10.0,,,,,,,[],,,,,,53.2,1.0,i,1.0,True,1056.8999999761581,64.0,60.0,40.0,False,,298.17095128039693,[],"[683, 384]",ColorTask,2.0,2.0,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-rdm,10,88651,0.0-6.2-0.2,0.0,11.0,,,,,,,[],,,,,,62.5,0.0,i,1.0,False,1081.5999999940395,65.0,60.0,40.0,False,,203.18274354612439,[],"[683, 384]",ColorTask,1.0,3.0,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-rdm,11,91318,0.0-6.3-0.3,0.0,12.0,,,,,,,[],,,,,,50.0,1.0,i,1.0,True,1283.9999999701977,77.0,60.0,40.0,False,,303.6665441560678,[],"[683, 384]",ColorTask,2.0,4.0,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-rdm,12,94851,0.0-6.4-0.4,0.0,13.0,,,,,,,[],,,,,,73.6,0.0,u,0.0,True,2089.9000000059605,126.0,60.0,40.0,False,,334.54021163722746,[],"[683, 384]",ColorTask,3.0,5.0,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-rdm,13,97286,0.0-6.5-0.5,0.0,14.0,,,,,,,[],,,,,,62.5,1.0,i,1.0,True,1089.5999999940395,66.0,60.0,40.0,False,,238.7571008466992,[],"[683, 384]",ColorTask,4.0,6.0,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-rdm,14,100485,0.0-6.6-0.6,0.0,15.0,,,,,,,[],,,,,,56.4,1.0,i,1.0,True,1743.5,105.0,60.0,40.0,False,,351.85539845063073,[],"[683, 384]",ColorTask,5.0,7.0,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-rdm,15,103652,0.0-6.7-0.7,0.0,16.0,,,,,,,[],,,,,,73.6,1.0,i,1.0,True,1739.7000000178814,105.0,60.0,40.0,False,,326.4485829065792,[],"[683, 384]",ColorTask,6.0,8.0,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-rdm,16,106568,0.0-6.8-0.8,0.0,17.0,,,,,,,[],,,,,,56.4,0.0,i,1.0,False,1544.9000000357628,93.0,60.0,40.0,False,,301.9725474888739,[],"[683, 384]",ColorTask,5.0,9.0,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-rdm,17,109817,0.0-6.9-0.9,0.0,18.0,,,,,,,[],,,,,,50.0,0.0,i,1.0,False,1867.199999988079,112.0,60.0,40.0,False,,301.4000379994126,[],"[683, 384]",ColorTask,4.0,10.0,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-rdm,18,112401,0.0-6.10-0.10,0.0,19.0,,,,,,,[],,,,,,62.5,0.0,u,0.0,True,1188.800000011921,72.0,60.0,40.0,False,,299.75594393730415,[],"[683, 384]",ColorTask,5.0,11.0,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-rdm,19,115519,0.0-6.11-0.11,0.0,20.0,,,,,,,[],,,,,,50.0,1.0,u,0.0,False,1772.5999999940395,107.0,60.0,40.0,False,,278.76135078190316,[],"[683, 384]",ColorTask,4.0,12.0,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-rdm,20,118318,0.0-6.12-0.12,0.0,21.0,,,,,,,[],,,,,,87.9,1.0,i,1.0,True,1389.0,84.0,60.0,40.0,False,,301.2688824508272,[],"[683, 384]",ColorTask,5.0,13.0,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-rdm,21,121086,0.0-6.13-0.13,0.0,22.0,,,,,,,[],,,,,,50.0,0.0,u,0.0,True,1360.5000000298023,82.0,60.0,40.0,False,,337.68236114321354,[],"[683, 384]",ColorTask,6.0,14.0,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-rdm,22,123686,0.0-6.14-0.14,0.0,23.0,,,,,,,[],,,,,,87.9,1.0,i,1.0,True,1259.800000011921,76.0,60.0,40.0,False,,260.5263603397886,[],"[683, 384]",ColorTask,7.0,15.0,,,HRV,HRV_0020,2022-11-30 18:01:36
,wl-rdm,23,127020,0.0-6.15-0.15,0.0,24.0,,,,,,,[],,,,,,53.2,0.0,i,1.0,False,2044.800000011921,123.0,60.0,40.0,False,,203.5504696485923,[],"[683, 384]",ColorTask,6.0,16.0,,,HRV,HRV_0020,2022-11-30 18:01:36
