success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,2707,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0123,2022-11-30 18:16:28
,wl-check-fps,1,7692,0.0-1.0,0.0,2.0,"[3029.6, 3030.3, 3046.9, 3061.1, 3078, 3094.8, 3111.3, 3127.8, 3144.4, 3161.1, 3177.8, 3194.5, 3210.9, 3227.6, 3244.4, 3261, 3277.6, 3294.2, 3310.9, 3327.7, 3344.2, 3360.9, 3377.5, 3394.2, 3410.9, 3427.4, 3444.3, 3460.9, 3477.5, 3494.2, 3511.7, 3527.8, 3544.1, 3560.7, 3577.5, 3594.1, 3610.7, 3627.5, 3644, 3660.7, 3677.3, 3693.9, 3710.8, 3727.3, 3743.9, 3760.6, 3777.2, 3793.9, 3810.6, 3827.1, 3843.9, 3860.5, 3877.2, 3893.9, 3910.5, 3927.2, 3943.8, 3960.5, 3979.1, 3993.8, 4010.4, 4027.1, 4043.8, 4060.4, 4077.1, 4093.7, 4110.4, 4127.1, 4143.9, 4160.5, 4177, 4195.7, 4210.2, 4227, 4243.7, 4260.3, 4276.9, 4293.5, 4310.2, 4327.1, 4343.5, 4360.1, 4376.9, 4393.5, 4410.2, 4428.6, 4444.5, 4460.1, 4476.8, 4493.4, 4510.2, 4528.4, 4545.1, 4560.1, 4576.6, 4593.4, 4610, 4626.6, 4643.3, 4660, 4676.6, 4693.2, 4709.8, 4726.6, 4743.3, 4759.9, 4776.5, 4793.7, 4809.9, 4826.5, 4843.2, 4859.8, 4876.5, 4893.2, 4909.8, 4926.5, 4943.2, 4959.8, 4976.3, 4993.1, 5009.7, 5026.4, 5043, 5059.6, 5076.3, 5093, 5109.6, 5126.3, 5142.9, 5159.6, 5176.3, 5192.8, 5209.6, 5226.3, 5242.8, 5261.2, 5276.1, 5292.8, 5309.4, 5326.3, 5342.8, 5359.4, 5376.1, 5392.8, 5409.4, 5426.1, 5443, 5459.4, 5476, 5492.8, 5509.5, 5526, 5542.7, 5561, 5576.1, 5592.7, 5609.3, 5625.9, 5642.6, 5659.2, 5676, 5692.6, 5709.2, 5725.8, 5742.5, 5759.4, 5775.8, 5792.4, 5809.2, 5825.8, 5842.6, 5859.2, 5875.8, 5892.5, 5909, 5925.7, 5942.4, 5959.1, 5975.6, 5992.4, 6009, 6025.7, 6042.3, 6058.9, 6075.7, 6092.2, 6109.1, 6125.6, 6142.3, 6159, 6175.6, 6192.2, 6208.9, 6225.5, 6242.2, 6258.8, 6275.5, 6292.1, 6308.8, 6325.5, 6342.1, 6358.7, 6375.3, 6392.1, 6408.7, 6425.3, 6442, 6458.8, 6475.3, 6491.9, 6508.6, 6525.3, 6541.9, 6558.6, 6575.2, 6592, 6608.6, 6625.2, 6641.9, 6658.6, 6675.3, 6691.9, 6708.6, 6725.3, 6741.8, 6758.6, 6775.1, 6791.9, 6808.6, 6825.3, 6841.8, 6858.5, 6875.2, 6891.9, 6908.4, 6925, 6941.8, 6958.3, 6975, 6991.7, 7008.5, 7024.9, 7041.6, 7058.3, 7075, 7091.7, 7108.3, 7124.9, 7141.8, 7158.2, 7174.9, 7191.5, 7208.2, 7224.9, 7241.8, 7258.1, 7274.8, 7291.4, 7308.1, 7324.7, 7341.6, 7358.1, 7375.5, 7392.7, 7408.8, 7425.3, 7442, 7458.7, 7475.2, 7492.1, 7509.2, 7525.1, 7541.8, 7558.5, 7575.2, 7592, 7608.5, 7625.4, 7642, 7658.6, 7675.1, 7692, 7709.2, 7725.1, 7741.8, 7758.4, 7775.1, 7791.8, 7808.5, 7825.2, 7841.7, 7858.3, 7875, 7891.7, 7908.3, 7924.9, 7942, 7958.3, 7975.1, 7991.7]","[2.7, 0.7, 16.6, 14.2, 16.9, 16.8, 16.5, 16.5, 16.6, 16.7, 16.7, 16.7, 16.4, 16.7, 16.8, 16.6, 16.6, 16.6, 16.7, 16.8, 16.5, 16.7, 16.6, 16.7, 16.7, 16.5, 16.9, 16.6, 16.6, 16.7, 17.5, 16.1, 16.3, 16.6, 16.8, 16.6, 16.6, 16.8, 16.5, 16.7, 16.6, 16.6, 16.9, 16.5, 16.6, 16.7, 16.6, 16.7, 16.7, 16.5, 16.8, 16.6, 16.7, 16.7, 16.6, 16.7, 16.6, 16.7, 18.6, 14.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.6, 16.7, 16.7, 16.8, 16.6, 16.5, 18.7, 14.5, 16.8, 16.7, 16.6, 16.6, 16.6, 16.7, 16.9, 16.4, 16.6, 16.8, 16.6, 16.7, 18.4, 15.9, 15.6, 16.7, 16.6, 16.8, 18.2, 16.7, 15, 16.5, 16.8, 16.6, 16.6, 16.7, 16.7, 16.6, 16.6, 16.6, 16.8, 16.7, 16.6, 16.6, 17.2, 16.2, 16.6, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.5, 16.8, 16.6, 16.7, 16.6, 16.6, 16.7, 16.7, 16.6, 16.7, 16.6, 16.7, 16.7, 16.5, 16.8, 16.7, 16.5, 18.4, 14.9, 16.7, 16.6, 16.9, 16.5, 16.6, 16.7, 16.7, 16.6, 16.7, 16.9, 16.4, 16.6, 16.8, 16.7, 16.5, 16.7, 18.3, 15.1, 16.6, 16.6, 16.6, 16.7, 16.6, 16.8, 16.6, 16.6, 16.6, 16.7, 16.9, 16.4, 16.6, 16.8, 16.6, 16.8, 16.6, 16.6, 16.7, 16.5, 16.7, 16.7, 16.7, 16.5, 16.8, 16.6, 16.7, 16.6, 16.6, 16.8, 16.5, 16.9, 16.5, 16.7, 16.7, 16.6, 16.6, 16.7, 16.6, 16.7, 16.6, 16.7, 16.6, 16.7, 16.7, 16.6, 16.6, 16.6, 16.8, 16.6, 16.6, 16.7, 16.8, 16.5, 16.6, 16.7, 16.7, 16.6, 16.7, 16.6, 16.8, 16.6, 16.6, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.5, 16.8, 16.5, 16.8, 16.7, 16.7, 16.5, 16.7, 16.7, 16.7, 16.5, 16.6, 16.8, 16.5, 16.7, 16.7, 16.8, 16.4, 16.7, 16.7, 16.7, 16.7, 16.6, 16.6, 16.9, 16.4, 16.7, 16.6, 16.7, 16.7, 16.9, 16.3, 16.7, 16.6, 16.7, 16.6, 16.9, 16.5, 17.4, 17.2, 16.1, 16.5, 16.7, 16.7, 16.5, 16.9, 17.1, 15.9, 16.7, 16.7, 16.7, 16.8, 16.5, 16.9, 16.6, 16.6, 16.5, 16.9, 17.2, 15.9, 16.7, 16.6, 16.7, 16.7, 16.7, 16.7, 16.5, 16.6, 16.7, 16.7, 16.6, 16.6, 17.1, 16.3, 16.8, 16.6]",60.0,60.0,60.0,4981.4,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0123,2022-11-30 18:16:28
,wl-html-keyboard-response,2,20104,0.0-2.0-0.0,0.0,3.0,,,,,,,,10389.600000143051,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0123,2022-11-30 18:16:28
,wl-rdm,3,27310,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,1607.3999998569489,97.0,60.0,40.0,False,,3000.0,[],"[683, 384]",ColorTask_Demo,,,,,HRV,HRV_0123,2022-11-30 18:16:28
,wl-rdm,4,31923,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,528.6999998092651,32.0,60.0,40.0,False,,2000.0,[],"[683, 384]",ColorTask_Demo,,,,,HRV,HRV_0123,2022-11-30 18:16:28
,wl-html-keyboard-response,5,37551,0.0-3.0-2.0,0.0,6.0,,,,,,,,3623.2000000476837,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0123,2022-11-30 18:16:28
,wl-html-keyboard-response,6,46750,0.0-4.0-0.0,0.0,7.0,,,,,,,,7194.799999952316,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0123,2022-11-30 18:16:28
,wl-html-keyboard-response,7,64565,0.0-5.0-0.0,0.0,8.0,,,,,,,,15807.799999952316,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0123,2022-11-30 18:16:28
,wl-rdm,8,67596,0.0-6.0-0.0,0.0,9.0,,,,,,,[],,,,,,62.5,0.0,u,0.0,True,1576.4000000953674,95.0,60.0,40.0,False,,382.97963799134004,[],"[683, 384]",ColorTask,1.0,1.0,,,HRV,HRV_0123,2022-11-30 18:16:28
,wl-rdm,9,69845,0.0-6.1-0.1,0.0,10.0,,,,,,,[],,,,,,56.4,0.0,i,1.0,False,853.0999999046326,52.0,60.0,40.0,False,,301.19996517181306,[],"[683, 384]",ColorTask,0.0,2.0,,,HRV,HRV_0123,2022-11-30 18:16:28
