trialN,QuestionNum,Question,Answer,QuestionRating,AnswerRating,exp,subjectId,date
0.0,425,Which famous soft drink was invented in 1892?,coca-cola,74,100,HRV,HRV_0012,2022-11-30 17:56:01
1.0,280,What was The Beatles's first song to hit the UK charts?,Love Me Do ,74,100,HRV,HRV_0012,2022-11-30 17:56:01
2.0,407,What slightly hallucinogenic spice did Malcolm X use to get high while in prison? ,Nutmeg,100,99,HRV,HRV_0012,2022-11-30 17:56:01
3.0,279,What was studied by Project Blue Book?   ,UFOs,100,100,HRV,HRV_0012,2022-11-30 17:56:01
4.0,160,What craylola color became 'midnight blue' in 1985 to remove an out-of-date geographical term? ,Prussian Blue ,100,48,HRV,HRV_0012,2022-11-30 17:56:01
5.0,244,"What pet bird takes its name from Australian Aborigine words for ""good eating""?",The budgerigar,74,24,HRV,HRV_0012,2022-11-30 17:56:01
6.0,308,What's the only country to have hosted a Summer Olympics in which it didn't win a single medal?   ,Canada,100,50,HRV,HRV_0012,2022-11-30 17:56:01
7.0,19,Albert Fall became the first US cabinet officer to serve jail time for his part in what scandal? ,Teapot Dome scandal,99,75,HRV,HRV_0012,2022-11-30 17:56:01
8.0,401,What chili pepper was believed the hottest in the world until the Naga Jolokia pepper was discovered in India in 2000?,Habanero,99,74,HRV,HRV_0012,2022-11-30 17:56:01
9.0,121,"W.C. Minor, a murderer, spent the last decades of his life in an insane asylum writing hundreds of entries for what reference work? ",The Oxford English Dictionary,100,98,HRV,HRV_0012,2022-11-30 17:56:01
