success,trial_type,trial_index,time_elapsed,internal_node_id,missTrial,missTrialMsg,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,10799,0.0-0.0,True,undefinedblurEvent ,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0042,2022-11-30 17:58:55
,wl-check-fps,1,15805,0.0-1.0,,,0.0,1.0,"[11113.5, 11128.5, 11145.1, 11161.8, 11178.6, 11196.1, 11213, 11230.7, 11246.1, 11262.7, 11279.8, 11296.4, 11313.2, 11329.2, 11345.9, 11362.3, 11379.1, 11395.8, 11412.4, 11429.1, 11445.8, 11463, 11479.4, 11495.9, 11512.5, 11529.2, 11546.1, 11562.8, 11579.4, 11596, 11612.7, 11629.4, 11646.1, 11662.6, 11679.3, 11696.1, 11712.7, 11729.3, 11746, 11762.6, 11779.6, 11796.4, 11813, 11829.6, 11846.3, 11863.6, 11879.7, 11896.8, 11913.3, 11929.9, 11946.4, 11963.1, 11979.8, 11996.4, 12013.1, 12029.8, 12046.5, 12063.2, 12079.8, 12096.3, 12113.2, 12129.9, 12146.5, 12163.4, 12179.7, 12196.4, 12213.1, 12229.9, 12246.5, 12263.1, 12279.8, 12296.4, 12313.1, 12329.9, 12346.6, 12363.2, 12379.8, 12396.5, 12413.3, 12430.2, 12446.6, 12463.4, 12480, 12496.7, 12513.4, 12530, 12546.7, 12563.5, 12580.1, 12596.7, 12613.5, 12630.1, 12646.8, 12663.5, 12680.2, 12696.9, 12713.5, 12730.6, 12747.3, 12763.7, 12780.3, 12797.3, 12813.9, 12831.8, 12848.2, 12864.7, 12880.5, 12897.8, 12913.9, 12930.6, 12947.4, 12964, 12980.7, 12997.4, 13014, 13030.5, 13047.1, 13064, 13080.9, 13097.2, 13113.9, 13130.5, 13147.2, 13163.9, 13180.5, 13197.3, 13213.9, 13230.5, 13247.3, 13263.9, 13280.6, 13297.3, 13314, 13331, 13347.4, 13364, 13381.1, 13397.6, 13414.1, 13430.8, 13447.4, 13464, 13480.8, 13498.3, 13514.2, 13530.8, 13547.5, 13564.2, 13580.9, 13597.5, 13614.2, 13630.9, 13647.6, 13664.3, 13681, 13697.6, 13714.4, 13731, 13747.7, 13764.4, 13781, 13797.7, 13814.4, 13831.1, 13848.4, 13864.7, 13882.5, 13898.1, 13914.7, 13931.4, 13948, 13964.7, 13981.4, 13998, 14014.7, 14031.4, 14048, 14064.6, 14081.3, 14098.1, 14114.8, 14131.4, 14148, 14164.8, 14181.5, 14198, 14214.8, 14231.4, 14248.1, 14264.7, 14281.4, 14298.1, 14315, 14331.8, 14348.4, 14365, 14381.6, 14398.2, 14415.4, 14431.6, 14448.2, 14464.9, 14481.6, 14498.6, 14515.1, 14531.6, 14548.4, 14565, 14581.9, 14598.7, 14615.1, 14631.9, 14648.4, 14665, 14681.7, 14698.5, 14715.1, 14731.8, 14748.5, 14765.5, 14782.4, 14799.1, 14815.3, 14833, 14851.3, 14866.5, 14882.1, 14899.7, 14915.9, 14932.6, 14949.2, 14966.1, 14982.7, 14999.3, 15015.9, 15032.4, 15049.2, 15065.7, 15082.4, 15098.8, 15115.8, 15132.5, 15149.2, 15165.9, 15182.5, 15199.2, 15215.9, 15232.5, 15249.2, 15265.9, 15282.5, 15299.3, 15316, 15332.3, 15349.5, 15366.2, 15382.3, 15399.3, 15416, 15433, 15449.5, 15482.4, 15482.6, 15499.1, 15515.7, 15532.5, 15549.1, 15565.8, 15582.4, 15599.2, 15615.9, 15632.5, 15649.2, 15665.9, 15682.5, 15699.3, 15715.9, 15732.7, 15749.4, 15766, 15782.7, 15799.3, 15816.1, 15833, 15850.2, 15867.2, 15883.4, 15900, 15916.3, 15933, 15949.8, 15966.3, 15983, 15999.6, 16016.3, 16032.9, 16049.5, 16066.2, 16082.9, 16099.8]","[1.2, 15, 16.6, 16.7, 16.8, 17.5, 16.9, 17.7, 15.4, 16.6, 17.1, 16.6, 16.8, 16, 16.7, 16.4, 16.8, 16.7, 16.6, 16.7, 16.7, 17.2, 16.4, 16.5, 16.6, 16.7, 16.9, 16.7, 16.6, 16.6, 16.7, 16.7, 16.7, 16.5, 16.7, 16.8, 16.6, 16.6, 16.7, 16.6, 17, 16.8, 16.6, 16.6, 16.7, 17.3, 16.1, 17.1, 16.5, 16.6, 16.5, 16.7, 16.7, 16.6, 16.7, 16.7, 16.7, 16.7, 16.6, 16.5, 16.9, 16.7, 16.6, 16.9, 16.3, 16.7, 16.7, 16.8, 16.6, 16.6, 16.7, 16.6, 16.7, 16.8, 16.7, 16.6, 16.6, 16.7, 16.8, 16.9, 16.4, 16.8, 16.6, 16.7, 16.7, 16.6, 16.7, 16.8, 16.6, 16.6, 16.8, 16.6, 16.7, 16.7, 16.7, 16.7, 16.6, 17.1, 16.7, 16.4, 16.6, 17, 16.6, 17.9, 16.4, 16.5, 15.8, 17.3, 16.1, 16.7, 16.8, 16.6, 16.7, 16.7, 16.6, 16.5, 16.6, 16.9, 16.9, 16.3, 16.7, 16.6, 16.7, 16.7, 16.6, 16.8, 16.6, 16.6, 16.8, 16.6, 16.7, 16.7, 16.7, 17, 16.4, 16.6, 17.1, 16.5, 16.5, 16.7, 16.6, 16.6, 16.8, 17.5, 15.9, 16.6, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.7, 16.7, 16.7, 16.6, 16.8, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.7, 17.3, 16.3, 17.8, 15.6, 16.6, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.6, 16.7, 16.8, 16.7, 16.6, 16.6, 16.8, 16.7, 16.5, 16.8, 16.6, 16.7, 16.6, 16.7, 16.7, 16.9, 16.8, 16.6, 16.6, 16.6, 16.6, 17.2, 16.2, 16.6, 16.7, 16.7, 17, 16.5, 16.5, 16.8, 16.6, 16.9, 16.8, 16.4, 16.8, 16.5, 16.6, 16.7, 16.8, 16.6, 16.7, 16.7, 17, 16.9, 16.7, 16.2, 17.7, 18.3, 15.2, 15.6, 17.6, 16.2, 16.7, 16.6, 16.9, 16.6, 16.6, 16.6, 16.5, 16.8, 16.5, 16.7, 16.4, 17, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.8, 16.7, 16.3, 17.2, 16.7, 16.1, 17, 16.7, 17, 16.5, 32.9, 0.2, 16.5, 16.6, 16.8, 16.6, 16.7, 16.6, 16.8, 16.7, 16.6, 16.7, 16.7, 16.6, 16.8, 16.6, 16.8, 16.7, 16.6, 16.7, 16.6, 16.8, 16.9, 17.2, 17, 16.2, 16.6, 16.3, 16.7, 16.8, 16.5, 16.7, 16.6, 16.7, 16.6, 16.6, 16.7, 16.7, 16.9]",60.0,60.0,60.0,5004.1,[],,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0042,2022-11-30 17:58:55
,wl-html-keyboard-response,2,24110,0.0-2.0-0.0,,,0.0,2.0,,,,,,,,6299.5,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0042,2022-11-30 17:58:55
,wl-rdm,3,30866,0.0-3.0-0.0,False,,0.0,3.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,1185.9999999850988,72.0,60.0,40.0,3000.0,[],"[1024, 576]",ColorTask_Demo,,,,,HRV,HRV_0042,2022-11-30 17:58:55
,wl-rdm,4,35487,0.0-3.0-1.0,False,,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,561.2999999970198,34.0,60.0,40.0,2000.0,[],"[1024, 576]",ColorTask_Demo,,,,,HRV,HRV_0042,2022-11-30 17:58:55
,wl-html-keyboard-response,5,41255,0.0-3.0-2.0,,,0.0,5.0,,,,,,,,3763.3999999910593,0.0,1,,,,,,,,,,,,,,,,,,,,HRV,HRV_0042,2022-11-30 17:58:55
,wl-html-keyboard-response,6,49183,0.0-4.0-0.0,,,0.0,6.0,,,,,,,,5919.70000000298,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0042,2022-11-30 17:58:55
,wl-html-keyboard-response,7,56959,0.0-5.0-0.0,,,0.0,7.0,,,,,,,,5771.899999991059,0.0,0,,,,,,,,,,,,,,,,,,,,HRV,HRV_0042,2022-11-30 17:58:55
,wl-rdm,8,59357,0.0-6.0-0.0,False,,0.0,8.0,,,,,,,[],,,,,,73.6,0.0,u,0.0,True,1020.9000000059605,62.0,60.0,40.0,307.8488815042174,[],"[1024, 576]",ColorTask,1.0,1.0,,,HRV,HRV_0042,2022-11-30 17:58:55
,wl-rdm,9,61141,0.0-6.1-0.1,False,,0.0,9.0,,,,,,,[],,,,,,53.2,1.0,u,0.0,False,451.59999999403954,28.0,60.0,40.0,258.32539595972696,[],"[1024, 576]",ColorTask,0.0,2.0,,,HRV,HRV_0042,2022-11-30 17:58:55
