success,trial_type,trial_index,time_elapsed,internal_node_id,Block,TrialNumber,TrialTime,trialTimeDiff,FPS_avg,FPS_med,FPS_mode,TrialDur,winResizeTime,rt,block,button_pressed,MotCoh,MotDir,ColCoh,Color,ChoiceKey,Choice,Accuracy,RT,nFrames,FPS,PPD,missTrial,missTrialMsg,onsetDelay,fullScreenExitTime,canvCenter,TrialType,Score,BlockTrial,stimulus,button_labels,exp,subjectId,date
True,fullscreen,0,2512,0.0-0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0130,2022-11-30 18:18:39
,wl-check-fps,1,7510,0.0-1.0,0.0,2.0,"[2915.7, 2927.6, 2944.3, 2961, 2977.6, 2994.2, 3010.9, 3027.7, 3044.3, 3060.9, 3077.6, 3094.2, 3110.9, 3127.6, 3144.4, 3161, 3177.6, 3194.3, 3211, 3227.6, 3244.2, 3260.9, 3277.6, 3294.3, 3310.9, 3327.6, 3344.3, 3361, 3377.6, 3394.2, 3411, 3427.6, 3444.3, 3460.9, 3477.6, 3494.3, 3511, 3527.6, 3544.3, 3561, 3577.7, 3594.2, 3610.9, 3627.7, 3644.2, 3660.9, 3677.5, 3694.2, 3710.9, 3727.6, 3744.2, 3760.9, 3777.6, 3794.3, 3811, 3827.6, 3844.3, 3861, 3877.6, 3894.3, 3910.9, 3927.6, 3944.2, 3960.9, 3977.6, 3994.2, 4010.9, 4027.6, 4044.2, 4061, 4077.6, 4094.3, 4111, 4127.6, 4144.3, 4161, 4177.6, 4194.2, 4210.9, 4227.6, 4244.2, 4261, 4277.6, 4294.2, 4310.9, 4327.6, 4344.3, 4361, 4377.7, 4394.2, 4411, 4427.7, 4444.3, 4460.9, 4477.6, 4494.2, 4511, 4527.7, 4544.3, 4560.9, 4577.6, 4594.2, 4610.9, 4627.5, 4644.3, 4660.9, 4677.6, 4694.3, 4711.1, 4727.6, 4744.3, 4761, 4777.6, 4794.2, 4810.9, 4827.5, 4844.3, 4861, 4877.6, 4894.3, 4910.9, 4927.6, 4944.3, 4960.9, 4977.6, 4994.2, 5010.9, 5027.6, 5044.3, 5060.9, 5077.6, 5094.4, 5110.9, 5127.5, 5144.4, 5160.9, 5177.6, 5194.3, 5210.8, 5227.6, 5244.3, 5260.9, 5277.6, 5294.3, 5310.9, 5327.6, 5344.3, 5360.9, 5377.6, 5394.3, 5410.9, 5427.6, 5444.4, 5460.9, 5477.6, 5494.3, 5511, 5527.7, 5544.3, 5561, 5577.6, 5594.3, 5611, 5627.7, 5644.3, 5660.9, 5677.7, 5694.3, 5711, 5727.6, 5744.3, 5760.8, 5777.6, 5794.3, 5810.9, 5827.5, 5844.3, 5860.9, 5877.6, 5894.2, 5911, 5927.7, 5944.3, 5960.9, 5977.5, 5994.4, 6011, 6027.6, 6044.4, 6060.9, 6077.7, 6094.2, 6110.9, 6127.7, 6144.2, 6161, 6177.7, 6194.2, 6211, 6227.5, 6244.3, 6260.9, 6277.6, 6294.3, 6310.9, 6327.6, 6344.3, 6360.9, 6377.6, 6394.3, 6410.9, 6427.6, 6444.2, 6461, 6477.6, 6494.3, 6510.9, 6527.6, 6544.3, 6561, 6577.7, 6594.3, 6611, 6627.6, 6644.2, 6660.9, 6677.6, 6694.3, 6710.9, 6727.6, 6744.2, 6761, 6777.6, 6794.2, 6810.9, 6827.5, 6844.2, 6861, 6877.6, 6894.2, 6910.9, 6927.6, 6944.3, 6960.9, 6977.6, 6994.3, 7010.9, 7027.7, 7044.3, 7061, 7077.6, 7094.2, 7111, 7127.6, 7144.3, 7161, 7177.6, 7194.2, 7210.9, 7227.6, 7244.3, 7260.9, 7277.7, 7294.2, 7310.9, 7327.6, 7344.3, 7361, 7377.6, 7394.2, 7411, 7427.5, 7444.3, 7461, 7477.6, 7494.2, 7511, 7527.6, 7544.2, 7560.9, 7577.6, 7594.3, 7610.9, 7627.5, 7644.3, 7660.9, 7677.6, 7694.1, 7710.9, 7727.6, 7744.3, 7760.9, 7777.6, 7794.3, 7810.9, 7827.6, 7844.2, 7860.9, 7877.6, 7894.2]","[1.7, 11.9, 16.7, 16.7, 16.6, 16.6, 16.7, 16.8, 16.6, 16.6, 16.7, 16.6, 16.7, 16.7, 16.8, 16.6, 16.6, 16.7, 16.7, 16.6, 16.6, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.7, 16.6, 16.6, 16.8, 16.6, 16.7, 16.6, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.7, 16.5, 16.7, 16.8, 16.5, 16.7, 16.6, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.6, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.8, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.6, 16.7, 16.7, 16.6, 16.8, 16.6, 16.6, 16.7, 16.7, 16.7, 16.7, 16.7, 16.5, 16.8, 16.7, 16.6, 16.6, 16.7, 16.6, 16.8, 16.7, 16.6, 16.6, 16.7, 16.6, 16.7, 16.6, 16.8, 16.6, 16.7, 16.7, 16.8, 16.5, 16.7, 16.7, 16.6, 16.6, 16.7, 16.6, 16.8, 16.7, 16.6, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.6, 16.7, 16.7, 16.7, 16.6, 16.7, 16.8, 16.5, 16.6, 16.9, 16.5, 16.7, 16.7, 16.5, 16.8, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.8, 16.5, 16.7, 16.7, 16.7, 16.7, 16.6, 16.7, 16.6, 16.7, 16.7, 16.7, 16.6, 16.6, 16.8, 16.6, 16.7, 16.6, 16.7, 16.5, 16.8, 16.7, 16.6, 16.6, 16.8, 16.6, 16.7, 16.6, 16.8, 16.7, 16.6, 16.6, 16.6, 16.9, 16.6, 16.6, 16.8, 16.5, 16.8, 16.5, 16.7, 16.8, 16.5, 16.8, 16.7, 16.5, 16.8, 16.5, 16.8, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.6, 16.8, 16.6, 16.7, 16.6, 16.7, 16.7, 16.7, 16.7, 16.6, 16.7, 16.6, 16.6, 16.7, 16.7, 16.7, 16.6, 16.7, 16.6, 16.8, 16.6, 16.6, 16.7, 16.6, 16.7, 16.8, 16.6, 16.6, 16.7, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.8, 16.6, 16.7, 16.6, 16.6, 16.8, 16.6, 16.7, 16.7, 16.6, 16.6, 16.7, 16.7, 16.7, 16.6, 16.8, 16.5, 16.7, 16.7, 16.7, 16.7, 16.6, 16.6, 16.8, 16.5, 16.8, 16.7, 16.6, 16.6, 16.8, 16.6, 16.6, 16.7, 16.7, 16.7, 16.6, 16.6, 16.8, 16.6, 16.7, 16.5, 16.8, 16.7, 16.7, 16.6, 16.7, 16.7, 16.6, 16.7, 16.6, 16.7, 16.7, 16.6]",60.0,60.0,60.0,4996.9,[],,,,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0130,2022-11-30 18:18:39
,wl-html-keyboard-response,2,49888,0.0-2.0-0.0,0.0,3.0,,,,,,,,40369.5,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0130,2022-11-30 18:18:39
,wl-rdm,3,56743,0.0-3.0-0.0,0.0,4.0,,,,,,,[],,,,0.0,0.0,87.9,0.0,u,0.0,True,1262.7999999523163,76.0,60.0,40.0,False,,3000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0130,2022-11-30 18:18:39
,wl-rdm,4,61610,0.0-3.0-1.0,0.0,5.0,,,,,,,[],,,,0.0,0.0,87.9,1.0,i,1.0,True,768.7000000476837,47.0,60.0,40.0,False,,2000.0,[],"[960, 540]",ColorTask_Demo,,,,,HRV,HRV_0130,2022-11-30 18:18:39
,wl-html-keyboard-response,5,70456,0.0-3.0-2.0,0.0,6.0,,,,,,,,6837.5,0.0,1,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0130,2022-11-30 18:18:39
,wl-html-keyboard-response,6,80816,0.0-4.0-0.0,0.0,7.0,,,,,,,,8354.299999952316,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0130,2022-11-30 18:18:39
,wl-html-keyboard-response,7,89976,0.0-5.0-0.0,0.0,8.0,,,,,,,,7155.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,HRV,HRV_0130,2022-11-30 18:18:39
,wl-rdm,8,92643,0.0-6.0-0.0,0.0,9.0,,,,,,,[],,,,,,50.0,1.0,i,1.0,True,1235.3000000715256,75.0,60.0,40.0,False,,350.52872551394955,[],"[960, 540]",ColorTask,1.0,1.0,,,HRV,HRV_0130,2022-11-30 18:18:39
,wl-rdm,9,94676,0.0-6.1-0.1,0.0,10.0,,,,,,,[],,,,,,87.9,0.0,u,0.0,True,748.8999999761581,45.0,60.0,40.0,False,,210.0064802016107,[],"[960, 540]",ColorTask,2.0,2.0,,,HRV,HRV_0130,2022-11-30 18:18:39
